@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_table numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0.71,0,0,4.31,0.71,0,0,0,0,0,0,0,0.132,0,0,2.322,1
0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0.332,0.11,0,2.315,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,4.047,1
0,0,0.35,1.43,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,8.086,1
1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0.215,1.724,3.529,1
0,0,0.83,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.185,0.232,7.313,1
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,3.052,1
0,0.57,0.19,0,0,0.19,0.19,0,0,0,0,0.19,0,0,0,0.232,0.066,0.928,20.432,1
1.11,0,0,0.55,0.55,0,3.91,0,0,0,0,0,0,0,0,1.158,0.331,0,4.875,1
0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.092,0.322,0,2.074,1
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,2.412,0,0.268,20,1
0.03,0.55,0.66,0.89,0.44,0.07,3.16,0.59,0,0,0,0.03,0,0,0,0.433,0.529,0.114,6.482,1
1.66,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0.368,0,0,2.611,1
0,0.09,0,0.73,0,0,2.01,0.09,0,0,0,0,0,0,0,0.257,0.032,0.032,3.689,1
0.16,0.65,0.16,0,0,0.65,0.98,0,0.49,0,0,0,0,0,0,0.693,0.67,0,4.835,1
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.2,1
0.33,0.16,0.5,1.51,0,0.33,2.02,0.33,0,0,0,0,0,0,0,1.151,0.056,0,4.928,1
0,0,0.17,0,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.027,0,2.073,1
0,0,0,0.68,0,0,3.4,0.68,0,0,0,0,0,0,0,0.238,0.238,0,2.232,1
0,0.09,0.39,1.57,0.19,0,3.75,0.09,0,0,0,0,0,0,0,5.848,1.313,0,5.96,1
0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0.03,0.56,0.67,0.67,0.59,0.07,3.43,0.63,0,0,0,0,0,0,0,0.612,0.531,0.137,7.3,1
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0.559,0.279,0,2.297,1
0,0,0,0,0,0,0,0,0.68,1.36,0,0,0,0,0,0.309,0,0,1.6,1
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.417,1
0.05,0.05,0.05,0.51,0.28,0.05,4.14,0.05,0,0,0,0,0,0,0,0.01,0.161,0.03,2.051,1
0.43,0,0.43,0.43,0,0,0.87,0,0,0,0,0,0,0,0,0.065,0,1.047,9.269,1
0,0,0,0.9,0,0.12,0.12,0,0,0,0.12,0,0.38,0,0,0,0,0,2.417,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.488,0.157,0.015,8.55,1
0,0.62,0.93,0.62,0.31,1.56,1.87,0.72,0,0,0,0,0,0,0,0.548,0.199,0.033,14.283,1
0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0.662,0,0,10.068,1
0.1,0.1,0.21,0.64,0,0,0,0,0,0,0,0,0,0,0,0.016,0.065,0,2.104,1
0,0,0,0,0,1.81,3.63,0,0,0,0,0,0,0,0,0.165,0.165,0,6.266,1
0.46,0,0,0,0,1.4,1.87,0,0,0,0,0,0,0,0,0,0,0,2.676,1
0,0,0.27,0.55,0,0,2.2,0,0,0,0,0,0,0,0,0.136,0.182,0,8.207,1
0,0,0,0.84,0,0.84,2.95,0,0,0,0,0,0,0,0,0.6,0.3,0,4.02,1
0,0,0,0,0,0.31,3.76,0.62,0,0,0,0,0,0,0,0.055,0.111,0,2.358,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.208,0,3.812,1
0.18,0,0.18,0.18,0,0,0.74,0,0,0,0,0.55,0,0,0,0,0.027,1.625,2.326,1
1.05,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0.176,0.176,0,2.05,1
0,0,1.62,0,0,0.27,2.16,0,0,0,0,0,0,0,0,0.463,0,0,7.941,1
0.85,0,0,0.42,0,1.28,3.41,0,0,0,0,0,0,0,0,0.819,0,0,4.84,1
0,0,0,0.26,0.26,0,1.33,0.26,0,0,0,0,0,0,0,0.555,0,1.157,19.26,1
1.33,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0.202,1.417,0,29.125,1
0,0,0,0.15,0,0.46,0.93,0,0,0,0,0,0,0,0,0.095,0.023,0,62.75,1
0.4,0,0,0,0.4,0,2.04,0,0,0,0,0,0,0,0,0.11,0,0,1.594,1
0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1.03,0.29,0.59,0,0.14,2.36,0.44,0,0,0,0,0,0,0,0.153,0.128,0.102,2.686,1
0,0,0.64,1.28,0,0.32,3.85,0,0,0,0,0,0,0,0,0.164,0.054,0,1.671,1
0.06,0,1.13,0.66,0.93,0,3.6,0.26,0,0,0,0,0,0,0,0.41,0.192,0.115,4.754,1
0.4,0,0,0,0,0,4,0.4,0,0,0,0,0,0,0,0.121,0,0,1.979,1
0.17,0,0.51,0,0.17,0.86,0.17,0,0,0,0,0,0,0,0,0.665,0.083,0.083,6.294,1
0,0,0.38,1.53,0,0,1.92,0,0,0,0,0,0,0,0,0.124,0,0.062,89.9,1
0.9,0,1.35,0.45,2.71,0.9,2.26,0,0,0,0,0,0,0,0,0.82,0.41,0,2.446,1
1.02,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0.071,1.212,0,7.025,1
0.46,0,0,0.46,0,0.92,2.76,0,0,0,0,0,0,0,0,0.298,0.223,0,2.156,1
0.14,0,0.42,0,0.14,0.7,0.42,0,0,0,0,0,0,0,0,0.583,0,0.067,5.415,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.199,2.465,1
0,0,0,0.33,0.66,0,2.33,0.33,0,0,0,0,0,0,0,0.12,0.541,0,5.428,1
0,0,0.76,2.29,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,1.216,1
0,0,0,0.89,0,0,0,0,0,0,0,0.44,0,0,0,0,0.022,0,2.227,1
0,0.44,0.11,0.33,0,0,1.79,0.22,0,0,0,0,0,0.11,0,0.392,0.176,0.078,2.606,1
0.56,0,0.56,1.13,0,0,2.84,0,0,0,0,0,0,0,0,0.768,0,0,11.685,1
0,1.32,1.54,0.88,0.66,1.54,2.87,0.22,0,0,0,0,0,0,0,0.659,0.114,0.028,9.1,1
0.28,0.28,1.15,0.86,0.86,0,2.89,0.28,0,0,0,0,0,0,0,0.554,0.221,0.166,5.328,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112,0,0,3.909,1
0.25,0,0,0.76,0,0.76,2.29,0,0,0,0,0,0,0,0,0.354,0,0,2.593,1
0.45,0,0.45,0.22,0,0.22,1.58,0,0,0,0,0,0,0,0,0.037,0.15,1.584,13.936,1
1.08,0,0.54,0.54,0,0.54,3.26,0,0,0,0,0,0,0,0,0.347,0,0,1.325,1
0.16,0,0.49,0,0.16,0.81,0.32,0,0,0,0,0,0,0,0,0.773,0.08,0.08,6.586,1
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,1.336,0,0,1.21,1
0,0,0,0.41,0,0.82,3.73,0.41,0,0,0,0,0,0,0,0.48,0.549,0,3.166,1
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,7.333,0,0,1.666,1
0.25,0.59,0.08,0.59,0.17,0.93,1.61,0.08,0,0,0,0,0,0.17,0,0.408,0.118,0.013,7.55,1
0,0.59,2.09,0.09,0.29,0.39,3.19,0.99,0,0,0,0,0,0,0,0.334,0.133,0.011,15.493,1
0,0,0,0.09,0.11,0,0.14,0.04,0,0,0,0,0,0,0,0.034,0,0,16.587,1
0,0,0,0.76,0.76,0,2.3,0,0,0,0,0,0,0,0,2.894,0.868,0,5.607,1
1.65,0,1.65,0,0,0,3.3,0,0,0,0,0,0,0,0,1.36,0,0,15.5,1
0.4,1.42,0.81,0.5,0,1.11,2.23,0.3,0,0,0,0,0,0,0,0.975,0.396,0.033,3.186,1
0,0,0,0,0.92,0.37,3.15,0,0,0,0,0,0,0,0,0.464,0,0,1.392,1
0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,1.627,0,0.465,2.591,1
0,0.48,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.594,0,0,5.683,1
0,0,0,1.14,0,0,5.14,0,0,0,0,0,0,0,0,0.211,0.74,0,2.9,1
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807,1
0.31,0.31,0.63,0.31,0.31,0,3.18,0,0,0,0,0,0,0,0,0.137,0,0,3.537,1
0,0,0,1.36,0,0,4.76,0,0,0,0,0,0,0,0,1.255,0,0,2.818,1
1.94,0,0,0,0,0,1.94,1.94,0,0,0,0,0,0,0,0.52,0.13,0,6.266,1
0.21,0.87,0.65,0.87,0,0.87,3.71,0.43,0,0,0,0,0,0,0,0.96,0.128,0.128,8.08,1
0.1,0.2,0.2,0.5,0,0,1.72,0.2,0,0,0,0,0,0,0,0.352,0.16,0,6.918,1
0.1,0.1,0.21,0.21,0.32,0,0,0,0,0,0,0,0,0,0,0.033,0.118,0,1.987,1
0,0,1.51,1.51,0,0,7.57,0,0,0,0,0,0,0,0,0,0,0,2.769,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413,0,0,4.047,1
0,0.44,0.11,0.33,0,0,1.79,0.22,0,0,0,0,0,0.11,0,0.373,0.196,0.078,2.576,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.416,0,3.95,1
0,0.24,0.08,0.56,0,0.08,0.88,0.72,0,0,0,0,0,0,0,0.233,0.202,0.326,8.763,1
0.48,0,0,0.97,0,0,2.43,0,0,0,0,0,0,0,0,0.488,0.244,0,5.431,1
0.72,0,1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,0.134,0,0,3.066,1
0,0,0.1,0.43,0,0,0.43,0,0,0,0,0.2,0.06,0,0,0.034,0.019,0.019,4.93,1
0,0,0,6.06,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,2.4,1
0.37,0,0,1.5,0.18,0.18,3.18,0,0,0,0,0,0,0,0,0.563,0.165,0.033,3.106,1
0,0,0,0.3,0.3,0.3,2.12,0.3,0,0,0,0,0,0,0,0,0.211,0.052,1.752,1
1.66,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,1.424,0,0,24.333,1
0,0,0,0.39,0,0,1.56,0.78,0,0,0,0,0,0,0,0,0.092,0,4.111,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.49,0.158,0.015,8.55,1
0,0,0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0.573,0,0,2.884,1
0,0.89,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.52,0,0,3.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,5.5,1
0,0.6,0.75,0.9,0.3,0,4.07,0.3,0,0,0,0,0,0,0,1.318,0.068,0,5.301,1
0,0,0,0.93,0,0.11,0.35,0,0,0,0.11,0,0.35,0,0.11,0.016,0,0,2.47,1
0,0.09,0,0.82,0,0,2.01,0.09,0,0,0,0,0,0,0,0.246,0.03,0.03,3.771,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.341,0,3.809,1
0,0,0,1.3,0.65,0,2.61,0,0,0,0,0,0,0,0,0.515,0.103,0,2.04,1
0,0,0,0.44,0,0.44,1.32,0,0.44,0.44,0,0,0,0,0,0.291,0,0,1.348,1
0,0,0,0.14,0.29,0,2.19,0.43,0,0,0,0,0,0,0,0.764,0,0,2.468,1
0.31,0.31,0.63,0.31,0.31,0,3.18,0,0,0,0,0,0,0,0,0.135,0,0,3.537,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.49,0.158,0.015,8.55,1
0.94,0,0,0.47,0.47,0,1.89,0,0,0,0,0,0,0,0,0,0,0,2.125,1
0,0,0,1.31,0,0,1.31,1.31,0,0,0,0,0,0,0,0,0.199,0,4.818,1
0.36,0.36,0.36,0,0,0.36,2.91,0,0,0,0,0,0,0.36,0,0.178,0,0,2.446,1
0,0.57,0.05,0.28,0.11,0,1.04,0.05,0,0,0,0,0.11,0,0,0.089,0.079,0.009,4.924,1
0.66,0,0,1.32,0,0,2.64,0,0,0,0,0,0,0,0,0.406,0.464,0.348,6.932,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,3.272,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,3.761,1
0.33,0,0,0.33,0.33,0,1.98,0.33,0,0,0,0,0,0,0,0,0.161,0.053,2.195,1
0,0,0.19,0.19,0,0,1.52,0,0,0,0,0,0,0.38,0,0.591,0,0,3.28,1
0,0.77,0.51,0.25,0,0.51,1.79,0,0.51,0.51,0,0,0,0,0,0.26,0.173,0,3.298,1
1.18,0.59,1.18,1.18,0,0,4.14,0,0,0,0,0,0,0,0,0.421,0,0,6.275,1
0,0,0,1.03,0,0.51,2.59,0,0,0,0,0,0,0,0,0.373,0.149,0,7.233,1
0.26,0,0.26,0.52,0,0.26,1.82,0,0,0,0,0,0,0,0,0.813,0.036,0.147,2.145,1
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,1.081,0,0,2.3,1
0.11,0.05,0.47,1.17,0.47,0.29,3.93,0.29,0,0,0,0,0,0,0,0.492,0.338,0.092,6.033,1
1.05,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0.171,0.171,0,2.05,1
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,5.555,0,0,3.275,1
0.47,0,2.38,0.95,0.47,0,1.9,0,0,0,0,0,0,0,0,0.621,0.799,0.088,36.642,1
0,0,0,0,0.98,0,3.6,0.65,0,0,0,0,0,0,0,0.529,0.411,0,3.964,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0.23,0,0.11,0.95,0,0.23,1.9,0.11,0,0,0,0,0,0,0,0.42,0.191,0.21,8.026,1
0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,3.125,0,2.411,1
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.913,1
0,0,0,0.73,0,0,1.09,0,0,0,0,0,0,0,0,0.604,0.181,0,3.787,1
0,0,0,0,0,0.61,1.22,0,0,0,0,0,0,0,0,0.517,0.103,0,2.966,1
0.8,0,0.8,0.8,0.4,0,1.61,0,0,0,0,0,0,0,0,0.21,0,0.07,4.49,1
0,0,2.64,1.76,0,0.44,2.64,0,0,0,0,0,0,0,0,0,0.231,0,5.977,1
0.37,0.37,0.37,0.74,0.37,0,3.73,0,0,0,0,0,0,0,0,1.199,0.505,0,3.337,1
0,0.74,1.11,0.74,0,0.37,1.48,0,0,0,0,0,0,0,0,1.211,0.471,0.067,18.4,1
0.16,0,0,0.64,0.8,0.16,1.6,0,0,0,0,0,0,0,0,0.299,0.174,0,1.891,1
0.17,0.69,0.17,0,0,0.69,1.04,0,0.17,0,0,0,0,0,0,0.754,0.681,0,4.74,1
0.08,0,0.16,0.76,0,0.33,1.6,0.08,0,0,0,0,0,0,0,0.502,0.157,0.329,7.24,1
0,0,0,0.85,0,0,2.33,0,0,0,0,0,0,0,0,0.042,0.042,0,2.351,1
0,0,0,0,0.89,0,6.25,0,0,0,0,0,0,0,0,1.129,0.483,0,1.826,1
0,0,0.94,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,10.533,1
0,0.48,0,0,0,2.41,0,0.48,0,0,0,0.48,0,0,0,0.175,0.467,0.116,9.56,1
0.13,0.66,0.26,0,0.79,0,3.98,1.46,0,0,0,0,0,0,0,0.414,0.021,0,5.955,1
0,0.24,1.35,2.58,0.61,0,4.55,0.98,0,0,0,0,0,0,0,0.104,0.229,0.02,3.705,1
0.38,0,1.14,0,0,0,3.04,0,0,0,0,0,0,0,0,0.598,0.179,0,4.523,1
0.08,0.25,0.08,1.37,0,0.08,3.43,0.17,0,0,0,0,0,0,0,0.348,0.103,0.012,5.392,1
0,0,0,1.12,0,0,4.49,0,0,0,0,0,0,0,0,0.814,0,0,2.6,1
0,0.1,0.75,0.85,0.25,0,5,0.8,0,0,0,0,0,0,0,0.149,0.131,0.008,3.629,1
2.04,0,0,0,0,2.04,1.36,0,0,0,0,0,0,0,0,0.309,0,0,2.111,1
0,0,0.56,0,0,0,2.25,0,0,0,0,0,0,0,0,0.615,0,0,2.403,1
0,0,0.43,0,0,1.73,0.43,0,0,0,0,0,0,0,0,0.31,0.062,0,1.477,1
1.45,0,0,0.72,0,0,2.18,0,0,0,0,0,0,0,0,0.105,0,0,2.689,1
0,0,0.92,0.92,0.3,0,5.53,0.3,0,0,0,0,0,0,0,1.053,0.351,0.25,3.884,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1
0,0,1.9,2.38,0,0,1.9,0,0,0,0,0,0,0,0,1.687,0.168,0.084,57.076,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873,0,0,4.142,1
0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0.936,0,0,4.586,1
0.38,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0.117,0,0,2.061,1
0,0.31,0,0.63,0,3.18,2.22,0.63,0,0,0,0,0,0,0,0.055,0.501,0,3.509,1
0,0,0,1.06,0,0.53,2.65,0,0,0,0,0,0,0,0,0.095,0.478,0,5.038,1
0.2,0.1,0.31,1.04,0,0.31,2.4,0.2,0.1,0.1,0,0,0,0,0,0.785,0.065,0,4.064,1
0.11,0.11,0.22,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0.035,0.124,0,1.98,1
1.15,0,0,0.76,0.76,0.38,4.61,0,0,0,0,0,0,0,0,0.486,0.347,0,1.608,1
0,0,0,0.59,0,0.59,4.14,0,0,0,0,0.59,0,0,0,0.165,0.082,0,2.325,1
0,0,0,0.7,0,1.4,2.46,0,0,0,0,0,0,0,0,0.897,0,0,4.43,1
0.34,0,0.34,0,0,1.37,1.03,0,0,0,0,0,0,0,0,0,0,0,3.131,1
0,0,0.22,0,1.6,1.83,1.83,0,0,0,0,0,0,0,0,0.187,0.112,0,3.184,1
0,0,0,0,0.92,0.37,3.15,0,0,0,0,0,0,0,0,0.464,0,0,1.392,1
0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.567,0,0,2.9,1
0,0.24,1.32,2.53,0.6,0,4.45,0.96,0,0,0,0,0,0,0,0.102,0.224,0,3.656,1
0,0.23,0.23,1.9,0,0,3.81,0,0,0,0,0,0,0,0,1.018,0.036,0,4.022,1
0.57,1.14,0.5,0.35,0.21,1.14,1.5,0.21,0,0,0,0,0,0,0,0.309,0.103,0,4.923,1
0,0,0.1,0.84,0,0.21,1.69,0.1,0,0,0,0,0,0,0,0.384,0.182,0.201,8.851,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0,0,0.41,0,0,1.67,0.41,0,0,0,0,0,0,0,0,0.312,0.062,0,1.477,1
0,0.82,0,1.65,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,1.769,1
0.25,0.59,0.08,0.59,0.17,0.94,1.62,0.08,0,0,0,0,0,0.17,0,0.435,0.118,0.013,7.497,1
0.72,0,0,0,0.72,0,1.45,0.72,0,0,0,0,0,0,0,0.729,0.121,0,7.781,1
0.44,0,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0.433,0.361,0,2.375,1
0.02,0.42,0.75,0.89,0.54,0.02,3.23,0.51,0,0,0,0,0,0,0,0.382,0.847,0.141,5.783,1
0.32,0,0,0.32,0.32,0,2.27,0.32,0,0,0,0,0,0,0,0,0.159,0.053,1.537,1
0.45,0,0,0,0.45,0.45,1.81,0,0,0,0,0,0,0,0,0.135,0,0,5.571,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938,1
1.41,0,0,0.47,0,1.88,1.41,0,0,0,0,0,0,0,0,0.145,0.145,0,4.041,1
0,0,0,1.38,0,0.46,2.77,0,0,0,0,0,0,0,0,0.082,0.823,0,3.4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,5.5,1
0.08,0.08,1.63,0.51,0.94,0,3,0.34,0,0,0,0,0,0,0,0.287,0.223,0.079,3.314,1
0.06,0,1.14,1.07,1,0,4.1,0.26,0,0,0,0,0,0,0,1.06,0.151,0.05,4.623,1
0.33,1.33,2,0.66,0,0.66,2.67,0,0,0,0,0.33,0,0,0,0.057,0.23,0,5.279,1
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.19,2.652,1
0.68,0,0.68,0.68,0,4.1,4.1,0,0,0,0,0,0,0,0,1.089,0.242,0,3.488,1
0,0.09,0,0.72,0,0,2,0.09,0,0,0,0,0,0,0,0.252,0.031,0.031,3.816,1
2.22,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0.146,0,0,2.058,1
0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0.542,0,0,1.972,1
0,0,0.62,1.24,0,0,1.86,0,0,0,0,0,0,0,0,1.105,0.201,0,12.904,1
0,0,1.08,0,0,0,5.43,0,0,0,0,0,0,0,0,2.152,0,0,5.21,1
0.32,0,0,0.32,0.32,0,2.28,0.32,0,0,0,0,0,0,0,0,0.157,0,1.494,1
0,0,0,0.31,0.31,0,2.79,0,0,0,0,0,0,0,0,0.057,0,0,2.972,1
0.08,0.53,1.59,0.71,0.17,0,1.86,0.35,0,0,0,0.08,0,0,0,0.353,0.254,0.113,3.591,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666,1
0,0,0,1.17,0,0,3.52,0,0,0,0,0,0,0,0,0.924,0,0,1.966,1
0.45,0,1.8,0.45,0,0,1.8,0,0,0,0,0.45,0,0,0,0.21,0,0,2.368,1
0,0.76,0.31,1.52,0.31,0.06,2.98,0.76,0,0,0,0,0,0.06,0,0.429,0.236,0.064,3.664,1
0.17,0,1.24,0,0,0.35,1.24,0,0,0,0,0,0,0,0,0.278,0.216,0.836,8.523,1
0.94,0,0,0.47,0,0,0.94,0,0,0,0,0,0,0,0,0.217,0,0,1.48,1
0,0,0.67,0,0,0,1.35,0,0,0,0,0,0,0,0,2.413,0,0,3.384,1
0,0,0,0,0,0,1.25,0,0,0,0.62,0,0,0,0,0.392,0,0,3.965,1
0.2,0.8,0.8,0.8,0,1.6,2.2,0.2,0,0,0,0,0,0.2,0,0.307,0.175,0.014,6.937,1
2.94,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.141,0,140,1
0,0,0,0.12,0.12,0,1.21,0.12,0,0,0,0,0,0,0,0.693,0,0,1.335,1
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,2.125,1
0,0.88,0,0.73,0.14,0,2.2,0.29,0,0,0,0,0,0,0,0.388,0.048,0.024,2.264,1
0.7,0,0,0.47,0,0.23,2.12,0.23,0,0,0,0,0,0,0,1.362,0.037,0,5.236,1
0.67,0.33,0,0.84,0.16,0.5,3.03,0,0,0,0,0.33,0,0,0,0.156,0.104,0.026,6.5,1
0.26,0,0,1.31,0,0.26,1.58,0,0,0,0,0,0,0,0,0.077,0,0,1.8,1
0,0,0.16,1.69,0.5,0.16,5.77,0.84,0,0,0,0,0,0,0,0.123,0.278,0.03,3.774,1
0,0,0,0,0,0.29,1.79,0,0,0,0,0.29,0,0.89,0,0,0.049,0,2.47,1
2.23,0,0.55,0.55,0,0.55,3.35,0,0,0,0,0,0,0,0,0.479,0,0.079,16.739,1
0,0,0,1.29,0,0,1.93,0,0,0,0,0,0,0,0,0.462,0.37,0,2.44,1
0.19,0,0.57,0,0.19,0.95,0.19,0,0,0,0,0,0,0,0,0.632,0.03,0.09,6.789,1
0,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.559,0,0,2.9,1
0,0.54,0.62,0.65,0.65,0.03,3,0.54,0,0,0,0,0,0,0,0.454,0.523,0.136,6.59,1
1.08,0,0,0.54,0,0,4.32,0,0,0,0,0,0,0,0,1.182,0.253,0,5.454,1
0,0,0.17,0.35,0,0,1.4,0.17,0,0,0,0,0,0,0,0.25,0.721,0,2.742,1
0,0,0,0,1.44,0,5.79,0,0,0,0,0,0,0,0,0.543,0.271,0,2.157,1
0.68,0,0.34,0,0,1.36,3.42,0,0.34,0.34,0,0.34,0,0,0,0.048,0.048,0,1.411,1
0,0.29,0.42,1.37,0.87,0.22,3.47,0.84,0,0,0,0,0,0,0.04,0.639,0.165,0.182,3.697,1
0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.443,0,0,3.782,1
0.26,0.52,0,0,0,0,1.32,0.52,0,0,0,0.26,0,0,0,0.327,0,0,5.549,1
0.33,0.16,0.5,1.51,0,0.33,2.18,0.33,0,0,0,0,0,0,0,1.194,0.054,0,5.567,1
0,0,0.67,0,0,0,1.35,0,0,0,0,0,0,0,0,2.362,0,0,3.384,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
0,0.25,0.75,1.51,0,0,3.29,0,0,0,0,0.25,0,0,0,0.041,0.124,0.124,3.181,1
0.19,0,0,0,0,0.19,2.36,0.19,0,0,0,0,0,0,0,0.152,0,0,1.357,1
0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0.1,0.4,1.6,0.2,0,3.81,0.1,0,0,0,0,0,0,0,5.942,1.334,0,5.838,1
0,0.23,0.23,1.9,0,0,3.81,0,0,0,0,0,0,0,0,1.045,0.037,0,4.022,1
0,0,0,2.89,0,0,5.79,0,0,0,0,0,0,0,0,0.277,0,0,1.312,1
0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.102,0.72,0,4.512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,0,0,3.8,1
0,0,0,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.49,0.158,0.015,8.55,1
0.46,0,0,0.62,0.15,0.93,2.63,0,0,0,0,0,0,0,0,0.123,0,0,6.268,1
0.36,0,1.44,0.36,0.36,0,2.89,0,0,0,0,0,0,0,0,0,0,2.517,6.685,1
0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,2.695,0,0,2.315,1
0,0,0,0.39,0,0.39,0.59,0,0,0,0,0,0,0,0,0.16,0.16,0,2.128,1
0.64,0,0,0.32,0.32,0.32,2.27,0.32,0,0,0,0,0,0,0,0,0.166,0,1.688,1
