@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.41,0,0,0,0,0,0.41,3.73,0,0,0,0,0,0,0.41,0,0,0.068,0,0.481,0.549,114,1
0.28,0.28,0,0.42,0.14,0.14,0.14,0.42,0,0,0,0,0,0,0,0,0,0,0,0.583,0,991,1
0,1.29,0.43,0,0,0,0.43,1.72,0,0,0,0,0,0,0,0,0,0.129,0,0.129,0,116,1
0,1.17,0,0,0,0,0.58,1.76,0,0,0,0,0,0,0,0,0,0,0,0.829,0,86,1
0,0.64,0,1.29,0,0,2.59,3.24,0,0,0,0,0,0,0,0,0,0,0,0.574,0,105,1
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,5.844,0,15,1
0.1,0.31,0,0.62,0.1,0,0.1,3.43,0,0,0,0,0,0,0.1,0,0,0,0,0.611,0.264,702,1
0,0.97,0,0,0,0,0.97,0,0.97,0,0,0,0,0,0,0,0,0.167,0,0,0.167,77,1
0.1,0.61,0.3,0.81,0.1,0,0.1,2.23,0,0,0,0,0,0,0,0,0,0,0.264,1.01,0.397,1043,1
0,0.29,0,0,0.29,0,0,1.75,0,0,0,0.58,0,0,0,0,0,0,0,0,0,113,1
0.17,0,0,0.17,0.35,0,0,0.88,0,0,0,0,0,0,0,0,0,0.143,0.028,0.085,0.057,417,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.102,0,0.102,0.716,185,1
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,29,1
0,1.27,0,0,0,0,0.63,1.27,0,0,0,0,0,0,0,0,0,0,0,0.501,0.3,118,1
0.37,0,0.74,0,0.74,0,0.37,4.49,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,93,1
0.42,0.08,0.42,1.62,0.34,0.17,0.08,3,0,0,0,0,0,0,0.17,0,0,0.065,0,0.261,0.294,535,1
0,0.96,0,0,0.96,0,0,2.88,0,0,0,0,0,0,0,0,0,0.123,0,0.616,0,13,1
0,0,0,0,0,0,2.77,4.16,0,0,0,0,0,0,0,0,0,0,0,0.715,0,13,1
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0.537,0,25,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0.415,0,42,1
0,0.53,0,0.53,0,0,0,5.85,0,0,0,0,0,0,0,0,0,0.09,0,0.361,0,78,1
0.9,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0.9,0,0,0,0,0.17,0.17,94,1
0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0.294,0.147,288,1
0.25,0.08,0.23,0.69,0.21,0.02,0.33,3.05,0,0,0,0,0,0,0.02,0,0.02,0.069,0,0.325,0.523,4128,1
0,1.57,0.36,0.12,0.06,0,0,4.49,0,0,0,0,0,0,0.06,0,0,0.052,0,0.01,0.167,442,1
0.55,1.11,0.55,0.55,0,0,0,3.35,0,0,0,0,0,0,0.55,0,0,0.159,0,0.479,0,385,1
0,0.84,1.27,0.42,0.42,0,0,2.11,0,0,0,0.42,0,0,0.42,0,0,0.097,1.171,0.244,0.39,977,1
0,0.66,0.66,0,0,0,0.66,2.33,0,0,0,0,0,0,0,0,0,0.06,0,0.12,0.541,304,1
0,0,0,0.35,0,0,2.1,2.1,0,0,0,0,0,0,0,0,0,0.116,0,0.348,0,189,1
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,7.843,0,15,1
0.49,0.39,0.19,0.39,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0.037,0,5.213,0.979,740,1
0,0,0,1.92,0.96,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.462,0,21,1
0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0.105,0,78,1
0,0.85,0.85,0.42,0,0,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0,1.088,0,200,1
0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.178,0,0,0.267,446,1
0.25,0.08,0.43,1.47,0.34,0.17,0.08,3.03,0,0,0,0,0,0,0.17,0,0,0.049,0,0.263,0.263,526,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,2.1,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,108,1
0.38,0,0.57,1.15,0,1.15,0.19,2.12,0,0,0,0,0,0,0,0,0,0.027,0,0.438,0.191,921,1
0,1.55,0,0.31,0,0,0.31,2.79,0,0,0,0,0,0,0.93,0,0,0.048,0,0,0,115,1
0.14,0.29,0.29,0,0.29,0,0.87,3.66,0,0,0,0,0,0,0.58,0,0,0.024,0,0.265,0,437,1
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1.473,0,114,1
0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.949,0,40,1
0,0.48,0,0,0,0,0.48,4.36,0,0,0,0,0,0,0.48,0,0,0.09,0,2.443,0,81,1
0,0.22,0,0.11,0,0,0.56,1.79,0,0,0,0,0,0,0,0,0,0.157,0,0.373,0.196,389,1
0,0.54,0,0.54,0,0,0.54,1.64,0,0,0,0,0,0,0.54,0,0,0.096,0,1.443,0,130,1
0,1.14,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1.008,0.059,1180,1
0,1.49,0,0,0,0,2.98,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.32,0.05,0.16,0.79,0.27,0,0.21,3.3,0,0,0,0,0,0,0.02,0,0,0.064,0,0.322,0.626,3269,1
0,0.42,0.08,0.08,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.085,0.028,0.099,0.014,574,1
0.16,0,0.16,0.08,0.16,0,0.16,3.47,0,0,0,0,0,0,0.66,0,0,0,0,0.213,0.113,441,1
0.43,0.14,0.03,0.61,0.28,0.03,0.21,2.96,0,0,0,0,0,0,0.03,0,0,0.078,0,0.439,0.505,2426,1
0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,1.03,0,0,0.17,0,0.51,0.34,79,1
0,0,0,0.57,0,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0.518,0,172,1
0,0.45,0.45,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.072,0,440,1
0.79,0,0,0,0,0,0.79,3.96,0,0,0,0,0,0,0.79,0,0,0.268,0,0.268,0,107,1
0,0,0.78,0.78,0.78,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0.889,0,49,1
0,0,0,0,0,0,0.66,2.64,0,0,0,0,0,0,0,0,0,0.116,0,0.406,0.464,513,1
0,0.56,0,0.56,0,0,0.56,2.25,0,0,0,0,0,0,0.56,0,0,0.101,0,0.606,0,144,1
0.3,0.1,0.05,0,0,0.05,0,1.55,0.05,0,0,0,0,0.05,0.05,0,0,0.045,0,0.054,0.118,588,1
0.1,0.6,0.2,0.8,0.1,0,0.1,2.22,0,0,0,0,0,0,0,0,0,0,0.265,0.977,0.397,1046,1
0,0.8,0,0,0,0,0.8,2.4,0,0,0,0,0,0,0.8,0,0,0.274,0,0.823,0,107,1
0.31,0.05,0.15,0.76,0.26,0,0.26,3.25,0,0,0,0,0,0,0.02,0,0,0.068,0,0.344,0.784,3029,1
0,0,0.77,0,0.38,0,0.38,1.93,0,0,0,0,0,0,0,0,0,0.06,0,0.609,0.121,160,1
0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0.49,0,0,0.49,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0.356,0,311,1
0,0.72,0,0,0,0,0,0.96,0,0,0,0,0,0,0.24,0,0,0,0,0.328,0,141,1
0,0.94,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.428,0,107,1
0.38,0.38,0,0.57,0.19,0.19,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0.632,0.03,869,1
0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0.874,0.051,374,1
0,0.94,0,0,0,0,0,4.24,0,0,0,0,0,0,0.47,0,0,0.073,0,1.254,0.221,219,1
0.13,0.26,0.26,0.13,0.13,0,0.13,2.35,0,0,0,0,0,0,0,0,0,0.137,0,0,0.068,468,1
0,0.47,0,0,0.47,0,0.47,1.41,0,0,0,0,0,0,0,0,0,0,0,0.144,0.288,191,1
0.19,0.78,0.78,0.19,0.29,1.57,0.09,1.28,0.09,0,0,0,0,0,0.09,0.09,0,0.102,0,0.393,0.145,1415,1
0,1.07,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.192,0,49,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.141,0,0.565,0,87,1
0,0,0,0,0,0,1.96,0.98,0,0,0,0,0,0,0,0,0,0.173,0,0.173,0,59,1
0,0.87,0.48,0.39,0.48,0.09,0.29,3.51,0,0,0,0,0,0,0.09,0,0,0.18,0,0.045,0.015,303,1
0.2,0.81,0.2,0,1.22,0,0.2,1.83,0,0,0,0.2,0,0,0,0,0,0,0,1.232,0,287,1
0,0,0,0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0.896,0,72,1
0.62,0,1.86,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0.327,0,2.295,0.218,155,1
0,0.65,0.65,0,0,0,0.32,2.28,0,0,0,0,0,0,0.65,0,0,0.111,0,0,0.166,139,1
0.28,0.14,0.14,0.14,0,0.42,0.14,4.34,0,0,0,0,0,0,0.42,0,0,0.025,0,0.381,0.05,216,1
0.37,0.37,0,0.74,0.37,0.37,3.34,0.74,0,0,0,0,0,0,0,0,0,0.292,0,0.878,0.175,425,1
0.68,0.34,0,0,0,0,0.34,1.72,0,0,0,0,0,0,0,0,0,0.055,0,0.718,0,264,1
0.1,0.07,0.03,0.1,0,0,0.17,0.81,0,0,0,0,0.03,0,0,0,0.03,0.071,0,0.006,0.065,3214,1
1.15,0.57,0.28,0.28,0,0,1.72,4.32,0,0,0,0,0,0,0,0,0,0.142,0,0.19,0,349,1
0,1.45,0.36,1.45,0,0,0.72,2.54,0.36,0,0,0,0,0,0,0,0,0.056,0,0.963,0.113,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0.207,0,0.207,0.207,79,1
0,0.65,0.65,0,0,0,0.32,2.28,0,0,0,0,0,0,0.32,0,0,0.106,0,0,0.159,139,1
0.19,0.19,0.12,0.31,0.25,0,0.38,2.98,0,0,0,0,0,0,0,0,0,0.085,0.053,0.429,0.236,1059,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0.364,0,0,0,126,1
0.43,0.14,0.1,1.01,0.28,0.03,0.25,3,0,0,0,0,0,0,0.1,0,0,0.077,0,0.458,2.33,2370,1
0,0,0.23,0,0,0,0.46,3,0,0,0,0,0,0,0,0,0,0.038,0,0,0,182,1
0,0,1.88,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.303,0,0.909,0,40,1
0,0.68,0,0.68,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,1.089,0.242,157,1
0,0,0,0,0,0,0.86,3.47,0,0,0.43,0,0,0,0,0,0,0.24,0,1.765,0.481,473,1
0.17,0.23,0.17,0.37,0.1,0.2,0.51,2.75,0,0,0,0,0,0,0.03,0,0,0.041,0.071,0.379,0.136,1955,1
0.35,0.35,0,0.53,0.17,0.35,0.17,0.17,0,0,0,0,0,0,0,0,0,0.027,0,0.167,0.027,956,1
0,0.1,0.03,0.1,0.1,0,0.37,0.43,0,0,0,0.13,0.06,0.03,0,0,0,0.078,0,0.034,0.019,3550,1
0,0.53,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.265,0.088,332,1
0.14,0,0,0,0.84,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0.137,0.045,0.342,1622,1
0,1.45,0.72,1.45,0,0,0,1.45,0,0,0,0.72,0,0,0,0,0,0.404,0,0.134,0,92,1
0,1.44,0,1.32,0.72,0,0.6,4.44,0,0,0,0,0,0,0.12,0,0,0.04,0,0.101,0.222,483,1
0.08,0.35,0,1.76,0.17,0.26,0,2.64,0,0,0,0.08,0,0,0.17,0,0,0.081,0,0.556,0.069,3116,1
0,0,0,0,0,0,1.44,5.79,0,0,0,0,0,0,0,0,0,0,0,0.542,0.271,41,1
0,0.36,0.09,0,0,0,0,2,0,0,0,0,0,0,0.27,0,0,0.047,0.031,0.237,0.031,530,1
0,1.31,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.251,0,1.007,0,36,1
0,0.16,0,0,0,0,0.08,0.4,0,0,0,0,0,0.16,0,0,0,0.228,0,0.406,0.038,1254,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,26,1
0,0,0.6,1.21,0,0,0.6,1.21,0,0,0,0,0,0,0,0,0,0.518,0.414,0.31,0,191,1
0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,145,1
0.28,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.57,0,0.103,0,0,0,162,1
0,0.87,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.132,0,0,0,104,1
0.1,0.6,0.3,0.81,0.1,0,0.1,2.23,0,0,0,0,0,0,0,0,0,0,0.264,0.977,0.397,1045,1
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,99,1
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.208,55,1
0.46,1.15,0,0.46,0,0,0,2.76,0,0,0,1.15,0,0,0,0,0,0.036,0.036,0.841,0.036,285,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0.9,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0.9,0,0,0,0,0.17,0.17,94,1
0,0,0,0,0.64,0,2.58,2.58,0,0,0,0,0,0,0,0,0,0.058,0,0.116,0.116,240,1
0,0,1.1,0,0.36,0,0.36,2.21,0,0,0,0,0,0,0,0,0,0.118,0,0.414,0.888,177,1
0,0.23,0,0.23,0.23,0,0.23,3.81,0,0,0,0,0,0,0,0,0,0.112,0,1.046,0.037,543,1
0,0.63,0,0.63,0.31,0,0.31,3.18,0,0,0,0,0,0,0,0,0,0.137,0,0.137,0,191,1
0.57,1.14,0.57,0.57,0,0,0,3.42,0,0,0,0,0,0,0.57,0,0,0.081,0,0.487,0,373,1
0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0.47,0,0,0.072,0,0.217,0,77,1
0,0.54,0.27,1.62,0,0.54,0,2.16,0,0,0,1.35,0,0,0,0,0,0.038,0.038,0.463,0,405,1
0,0.48,0,0,0,0,0,4.36,0,0,0,0,0,0,0.48,0,0,0,0,1.085,0.232,186,1
0,0.76,0,1.01,0,0.76,0,2.03,0,0,0,0,0,0,0,0,0,0.074,0,0.412,0.412,249,1
0,1.11,0,0,0,0.18,0,3.15,0,0,0,0,0,0,0,0,0,0.185,0,0.464,0,78,1
0.31,0.05,0.13,0.75,0.26,0,0.1,3.21,0,0,0,0,0,0,0.02,0,0,0.068,0,0.346,0.793,3213,1
0,0.49,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0.466,0,0,0,197,1
0,0,0,0.67,0,0,0,1.35,0,0,1.35,0,0,0,0,0,0,0,0,2.362,0,132,1
0.18,0.74,0,0.55,0.18,0.18,0,1.11,0,0.18,0,0.74,0,0,0,0,0,0.058,0,0,0.029,208,1
0,1.72,0.43,0.14,0.07,0,0,4.31,0,0,0,0,0,0,0,0,0,0.064,0,0,0.206,380,1
0,1.68,0.18,0,0.37,0,1.12,3.18,0,0,0,0,0,0,0,0,0,0.066,0,0.563,0.165,292,1
0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1.01,1.35,0,0,0.67,0,1.01,2.36,0,0,0,0,0,0,0,0,0,0.12,0,0.06,0.06,1161,1
0.21,0.42,0.21,0.21,0,0,0.85,4.07,0,0,0,0,0,0,0,0,0,0.216,0,0.432,0.18,303,1
0,0.21,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0.016,0.066,381,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.143,0,0.572,0,87,1
0,0,0,1.96,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0,0.3,0.3,0,0.6,0,0.9,2.4,0,0,0,0,0,0,0,0,0,0.048,0,0.144,0,281,1
1.26,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0.416,0,137,1
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,40,1
0.06,0.4,0,0.06,0,0,0.2,1.14,0,0,0,0,0.13,0,0.06,0,0,0.107,0,0.096,0.085,845,1
0,0,0.19,0,0.19,0,0.38,1.14,0,0,0,0,0,0,0,0,0,0.01,0,0,0,15841,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,51,1
0.28,0.04,0.11,0.69,0.23,0,0.23,2.93,0,0,0,0,0,0,0.02,0,0,0.065,0,0.318,0.754,3033,1
0.17,0,0.08,0.08,0.08,0,0.08,4.66,0,0,0,0,0,0,0,0,0,0.015,0,0.094,0.015,319,1
0,0.26,0,0,0.26,0,0.79,1.32,0,0,0,0.26,0,0,0,0,0,0.69,0,0.327,0,566,1
0.48,1.46,0,0.97,0.48,0,0.48,0.97,0,0,0,0,0,0,0,0,0,0.073,0,0.589,0.294,194,1
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.185,0,0,0,241,1
0,0,0.41,0.82,0,0,0.41,1.23,0,0,0,0,0,0,0,0,0,0.53,0.331,0.199,0,261,1
0,0,0,0.27,0.27,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0.136,0.182,435,1
0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0.218,0,53,1
0,0.58,0,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0.239,0.239,207,1
0,0.43,0.86,0,0,0,0,2.17,0,0.86,0,0,0,0,0,0,0,0.068,0,0,0,114,1
0.48,0.48,0,0,0,0,0.48,1.46,0,0,0,0,0,0,0,0,0,0.08,0,0.963,0,186,1
0.29,0.29,0,0.43,0.14,0.14,0.14,0.43,0,0,0,0,0,0,0,0,0,0,0,0.585,0.046,979,1
0,1.78,0.44,0,0,0,0,4.46,0,0,0,0,0,0,0.44,0,0,0.078,0,0,0,37,1
0.68,4.08,0,0.68,1.36,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0.111,112,1
0,3.98,0.44,0.88,0,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0.257,0,0.064,0.128,113,1
0,0,0.39,0,0,0,0.39,2.39,0,0,0,0,0,0,0,0,0,0,0,0.64,0.256,112,1
0.36,0,0.73,0.36,0,0,1.1,2.2,0,0,0,0,0,0,0,0,0,0.111,0,0.5,0.333,176,1
4.76,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1
0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0.462,0,0.462,0,25,1
0,0.38,0.38,0,0.38,0,0.38,3.43,0,0,0,0,0,0,0.38,0,0,0,0,0.121,0,104,1
0.16,0.32,0.23,0.4,0.11,0.28,0.72,3.08,0,0,0,0,0,0,0.11,0,0,0.052,0.065,0.413,0.164,1643,1
0.17,0,0.32,0.42,0.39,0,0.32,3.47,0,0,0,0,0,0.02,0.07,0,0.04,0.058,0,0.639,0.165,3498,1
0.22,0.52,0,0.59,0.22,0.14,0,3.29,0,0,0,0,0,0,0,0,0,0.095,0,0.119,0.071,974,1
0,0.07,0.15,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.047,0,0,0.023,264,1
0.27,0.27,0.27,0.82,0.27,0,0,1.65,0,0,0,0,0,0,0,0,0,0.279,0,1.023,0.093,344,1
0.4,0.13,0.03,0.78,0.3,0.03,0.27,3.19,0,0,0,0,0,0,0.06,0,0,0.074,0,0.445,0.519,2213,1
0,0,0,0.29,0,0,0.14,3.14,0,0,0,0,0,0,0,0,0,0.066,0,0.083,0.05,326,1
0.39,0.39,0,0.78,0.78,0.39,3.51,1.17,0,0,0,0,0,0,0.39,0,0,0.066,0,0.864,0.132,364,1
0.9,0,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0.146,0,0.292,0,75,1
0,0,0.96,0,0.48,1.44,0.48,0,0,0,0,0,0,0,0,0.48,0,0.818,0,0.175,0.467,717,1
0,1.21,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0.101,0.304,74,1
0.8,0.8,0,0.8,0,0,0.8,1.61,0,0,0,0,0,0,0,0,0,0.134,0,0.269,0,81,1
0,0.15,0,0,0,0,0,2.56,0,0,0,0,0,0,0.15,0,0,0.051,0,0.255,0.076,1216,1
0.28,0.04,0.11,0.69,0.23,0,0.23,2.93,0,0,0,0,0,0,0.02,0,0,0.064,0,0.311,0.734,3016,1
0.08,0.85,1.02,0.08,0.17,2.21,0.25,1.61,0,0,0,0,0,0.08,0.08,0.08,0,0.065,0,0.403,0.117,1407,1
0,0,0,0,0,0,1.05,3.15,0,0,0,0,0,0,1.05,0,0,0.351,0,0.351,0.175,107,1
0,0,0.25,0,0,0,0.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0.203,0.203,129,1
0,1.66,0,1.3,0.71,0,0.59,4.51,0,0,0,0,0,0,0.11,0,0,0.038,0,0.155,0.233,504,1
0,0,0,3.92,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,2.17,0,0,0,0,2.17,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0.66,0,0,1.98,1.32,0,0,0,0,0,0,0,0,0,0,0,2.205,0,121,1
0,0.33,0,0.33,0,0,0.33,2.02,0,0,0,0,0,0,0.33,0,0,0.06,0,0.484,0,203,1
0,1.48,0,0,0,0,0.66,0.82,0,0,0,0.16,0,0,0.16,0,0,0.197,0,0.616,0,549,1
0,0.22,0,0.11,0,0,0.55,1.76,0,0,0,0,0,0,0,0,0,0.173,0,0.367,0.193,389,1
0.41,0,0,0,0,0,0.41,3.73,0,0,0,0,0,0,0.41,0,0,0.065,0,0.461,0.527,114,1
0.23,0.46,0.46,1.74,0.11,2.09,0,3.49,0,0,0,0,0,0,0.34,0,0,0.172,0,0.23,0.134,655,1
1.32,0,0.94,0.75,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0.08,0,0.242,0.107,244,1
0.14,0,0,0.29,0.14,0,0.14,2.35,0,0,0,0,0,0,0,0,0,0.204,0,0.204,0.127,400,1
0.78,0.78,0,0,0,0,0,7.03,0,0,0,0,0,0,0,0,0,0,0,1.363,0,147,1
0.14,0,0,0.29,0.14,0,0,2.36,0,0,0,0,0,0,0,0,0,0.205,0,0.153,0.128,368,1
0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.177,0,0,0.265,447,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0.29,0,0.58,1.25,0.14,0.14,0.14,2.35,0,0,0,0,0,0,0,0,0,0,0,0.319,0.266,1163,1
0,0.08,0.16,0,0.08,0,0.08,1.87,0,0,0,0,0,0,0.16,0,0,0.068,0,0.55,0.082,2923,1
0.46,0.53,0,1.12,0.26,0.06,0.26,3.78,0,0,0,0,0,0,0,0,0,0.023,0,0.449,0.265,1575,1
0,0,0,0,1.2,0,6.02,1.2,0,0,0,0,0,0,0,0,0,0,0,1.443,0,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0.196,0,0.392,0.196,82,1
0,0.65,0.65,0,0,0,0.32,2.28,0,0,0,0,0,0,0.32,0,0,0.105,0,0,0.157,139,1
0.2,0,0.62,0.93,0,1.14,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0.548,0.199,1514,1
0,0,0,0,0.76,0,0.76,3.07,0,0,0,0,0,0,0,0,0,0,0,0.518,0,181,1
4.54,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,3.076,0,10,1
0.46,0.15,0.03,0.66,0.31,0.03,0.23,3.12,0,0,0,0,0,0,0.03,0,0,0.088,0,0.319,0.479,2218,1
0,0.3,0.91,0,0,0,0.3,2.12,0,0,0,0,0,0,0.3,0,0,0.211,0,0,0.211,185,1
0,0.23,0.17,0,0.65,0,0.76,1.53,0,0,0,0,0,0,0,0,0,0.129,0,0.102,0.259,660,1
0,0.3,0.91,0,0,0,0.3,2.12,0,0,0,0,0,0,0.3,0,0,0.211,0,0,0.211,184,1
0,0.3,0,0,0.3,0,0.92,0.61,0,0,0,0,0,0,0,0,0,0.083,0,0.732,0.753,1128,1
0.1,1.05,0.42,0.1,0.1,0,2,1.69,0,0,0,0.31,0,0,0,0,0,0.054,0,0.384,0.182,1726,1
0,0.64,0.64,0,0,0,0.32,2.27,0,0,0,0,0,0,0.64,0,0,0.112,0,0,0.168,139,1
0,0,0,0,0,0,0.85,4.7,0,0,0,0,0,0,0,0,0,0.082,0,0,0.082,294,1
0.41,2.06,0,0,0,0,2.47,2.47,0,0,0,0,0,0,0.41,0,0,0.265,0,0.199,0,445,1
0.1,0.6,0.2,0.8,0.1,0,0.1,2.22,0,0,0,0,0,0,0,0,0,0,0.26,0.991,0.39,1044,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,24,1
0,0.88,0.22,0,0,0,0,0.66,0,0.66,0,0,0,0.44,0,0,0,0.224,0,0,0.187,264,1
0,0.39,0.09,0.29,0.39,0,0.87,1.66,0,0,0,0,0,0,0,0,0,0.136,0,0.318,0.151,1458,1
0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1.29,0,0,0,0,0.64,2.58,0,0,0,0,0,0,0,0,0,0.224,0,2.354,0,69,1
0,1.03,0,0.68,0,0.34,0.68,5.86,0,0,0,0,0,0,0.34,0,0,0,0,0.503,0.062,91,1
0,0.73,0,0.73,0,0,0,0.73,0,0,0,0,0,0,0,0.36,0,0,0,0,0,228,1
0,0.47,0,0,0,1.88,0,2.83,0,0,0,0,0,0,0,0,0,0.164,0,0.082,0.41,137,1
0.74,0,1.49,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0.307,0,0,0,139,1
0,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,0,0,0,0,0,1.478,0,106,1
0.1,0.61,0.3,0.81,0.1,0,0.1,2.23,0,0,0,0,0,0,0,0,0,0,0.264,0.975,0.396,1042,1
