@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.64,0.64,0.64,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,1.833,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,3.857,1
1.23,0,0,0.15,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,1.377,1
0,0.17,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.028,0.229,3.564,1
0.26,0.13,0.79,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,5.955,1
0.31,0.15,0,0,1.11,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.022,5.423,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527,1
0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,4.512,1
0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,1
0,1.47,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,71.5,1
0,2.35,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576,1
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,2.25,1
0.14,0.05,0.4,0.05,0.11,0,0.63,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0.132,6.171,1
0.17,0,0,0,0.34,1.55,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,5.598,1
0.26,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.084,0.084,1.051,13.82,1
0.2,0,1.1,0,0.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.141,0,0,9.601,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,7,1
0,0.28,0.86,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.166,5.328,1
0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315,1
0.22,0,0.66,1.1,0.66,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.028,9.1,1
0.56,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,1.661,1
0.53,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,3.4,1
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0.589,0,0,2.044,1
0.46,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0.083,49.866,1
0.22,0,0,0,0.55,0,0,0.22,0,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0.173,0,0.077,2.559,1
4.08,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.588,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,2.166,1
1.92,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,1.671,1
0.15,0.46,0.15,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,6.268,1
0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,4.512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,3.272,1
0.23,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,4.022,1
0.17,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,1.974,1
0,0.74,0,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,2.15,1
0.23,0,0.23,0,0,4.96,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0.018,5.76,1
1.79,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0,1.968,1
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,1
0.12,0,0.12,1.14,0,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.165,0,0,2.878,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.197,0.394,3.537,1
0,1.96,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,2.888,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,10.585,1
0.19,0.19,0,2.86,0.19,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.303,0,11.242,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,3.761,1
0.35,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,3.639,1
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.003,2.383,1
0.54,1.08,0,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323,1
0.89,0.17,0,0.89,0,0.17,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,8.523,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1.39,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,1
0.53,0,0,0,1.59,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,2.823,1
0.35,0.17,0.17,0.35,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.055,7.527,1
0.53,1.07,0,0,0.53,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454,1
1.75,0.58,0.39,0,0.58,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0,3.015,1
0.36,0,0.09,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,4.192,1
0.07,0,0.56,0,0.17,0,0.56,0.77,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.054,0,0.162,5.648,1
0.8,0.5,0.3,1.61,0.1,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.11,0,0.015,8.55,1
0,0,0.27,0,1.1,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0.582,2.309,1
0.28,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,3.725,1
1.38,0.17,0,0.34,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,4.792,1
0.13,0,0.27,0.41,0.13,0.13,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,2.329,1
0,1.11,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,2.7,1
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,4.277,1
0.09,0.19,0.09,0,0,0,0.39,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.09,0.068,0,0.017,2.349,1
0,0.45,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,12.176,1
0.33,0.33,0,0,0,1.68,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,4.928,1
0,0,0,0,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,2.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,3.812,1
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0,0,2.3,1
0.76,0.5,1.52,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,2.441,1
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125,1
0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,1
0,0,2.63,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.928,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0,3.343,1
0.22,0,0.66,1.1,0.66,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.028,9.1,1
2.8,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,2.673,1
0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818,1
0.29,0,0.29,0.39,0.09,0.09,1.39,0.99,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.078,0,0.011,15.493,1
1.11,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,5.16,1
1.52,0.05,0.29,0,0,0.23,0.81,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.052,0,0,1.838,1
0.72,0.72,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,0,7.781,1
0.42,0.08,0.17,0,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0,4.07,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,5.5,1
0,0.79,0,0,0,0,1.18,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,2.678,1
0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,5.551,1
0,0,0.49,0,4.97,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.468,1
0.53,0,0.26,0,0.53,0,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157,19.26,1
1.21,1.21,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.666,1
0,0,0.69,0,0.09,0,0.39,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,2.324,1
0,0,0,0,2.83,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,1
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,3,1
0.85,0.25,0.17,2.21,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0.17,0.08,0,0.063,0,0.012,7.484,1
0,3.27,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.18,14.818,1
0.08,0.02,0.5,0.02,0.33,0,0.94,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0.124,6.723,1
0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,1
0.26,0.08,0.17,0.69,0.86,0.17,0.08,0.34,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.234,0,0.11,3.56,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0.41,0.49,0.16,0.66,0.82,0.16,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.026,5.872,1
0.08,0.08,0.94,0.17,0.08,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0.065,3.282,1
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,1
1.14,0,0,0,0.16,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.029,2.257,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.985,3.15,1
0.12,0,0,0,0.12,0,0,0,0,0,0.25,0.12,0.12,0,0,0.64,0.12,0.38,0,0,0,0.391,0,0,2.417,1
1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,6.718,1
1.25,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,0,3.485,1
1.82,0.36,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0,0.297,0.059,0,2.446,1
0.47,0,0,1.88,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,5.074,1
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.733,1
1.45,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.404,0,0,3.066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,2.9,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178,1
0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.124,0,0,1.477,1
0.46,0,0.23,2.09,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,4.281,1
0.26,0.08,0.17,0.69,0.86,0.17,0.08,0.34,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.234,0,0.11,3.554,1
1.31,1.31,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1
0.52,0,0,0,0.87,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0,0,2.742,1
0.38,0.38,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,1
0.27,0.27,0,0,0.82,2.46,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0.086,4.6,1
0.64,0.64,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,1
0,0.94,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,1
1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,0,4.941,1
3.12,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,1
0.55,0,0,0,1.11,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,8.375,1
1.37,0.82,0,0,0.82,0,0.82,0.27,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.235,0,0,5.622,1
0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,2.403,1
0,0,0.78,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,1
0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,2,1
0.37,0,0,0.37,3.34,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0,0.058,5.985,1
1.11,0,0.92,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,1.392,1
0.84,0.08,0,0,1.61,0.33,0.42,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.047,0.015,0.33,7.277,1
0,2.94,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,92.333,1
0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,1
0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,1
0.48,0,0,1.92,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0,3.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.047,1
0.25,0,0.25,0,0.05,0,0.37,0.02,0,0,0,0.02,0,0,0,0.05,0.02,0,0.02,0,0,0.022,0,0,1.423,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909,1
0.09,0.09,0.36,0,0,0.55,0,0.36,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.056,0,0,7.273,1
0.65,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
0.21,0.1,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,2.104,1
0.36,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,1.335,1
0,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,14.5,1
0,0,1.81,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0,2.562,1
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827,1
0.49,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.868,1
0.15,0,0.62,0.03,0.23,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.126,6.11,1
0.98,0,0,0,0.98,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,1
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516,1
0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.281,0,0,2.368,1
0.4,0.81,2.04,0,3.27,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,7.651,1
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.092,0,0.03,2.47,1
0.4,0.1,0,0,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,6.8,1
1.07,0.19,0.19,0.09,0,0.68,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.031,4.32,1
0.99,0.33,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.053,2.195,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,1
0,0,0,0,0.47,0,0,0,0,0,0.94,0.47,0,0,0,0,0,0,0,0,0,0.332,0,0,1.518,1
2.1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,4.5,1
0.66,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,2.825,1
1.77,0.44,0.22,1.11,0.44,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.65,1
0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529,0.33,0,5.019,1
0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,3.851,1
0.89,0,0.89,0,0.89,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826,1
0.27,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.877,1
0,0.45,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,4.735,1
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,1
0.95,0,0,0,0.95,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.065,0,3.493,1
0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,8.517,1
0.48,0.97,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,5.166,1
0,0.42,0,0.42,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,2,1
0.1,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.2,0.13,0,0.06,0,0.03,0.2,0.078,0,0.019,4.93,1
1.13,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.319,0,0.479,3.925,1
1.02,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.333,1
0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612,1
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126,7.054,1
0,0,0,2.31,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,3.4,1
2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,1
0.08,0.08,0.95,0.17,0.08,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.064,3.335,1
1.11,0.27,0,0,0.83,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.73,0,1.1,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,2.93,1
0.08,0,0.9,0.16,0,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.095,4.163,1
0.24,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,5.555,1
1.05,0.7,0,0.35,0.7,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1
0.45,0.15,0.3,0.3,0.61,0.45,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,5.101,1
0.87,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,5.114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,9.29,1
0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.195,0,0,7.205,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666,1
1.21,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.031,1
0.35,0.57,0.21,1,0.14,0,0.35,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,4.923,1
0,0.56,0.28,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0.153,9.25,1
1.57,0.06,0.3,0,0,0.24,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.052,0,0,1.733,1
0.1,0,0.2,0.05,0,0.3,0.15,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0.036,0,0,2.379,1
0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,2.125,1
0.44,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.448,1
0.31,0.15,0,0,1.11,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.022,5.423,1
0.13,0.03,0.45,0.03,0.24,0,0.34,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0.112,5.761,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0.74,0.18,0,0.18,0,0,0,0,0,0,0,0,0.18,0,0.37,0.74,0,0,0,0,0,0.058,0,1.57,2.166,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.756,1
0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0.27,0.045,0,2,1
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.266,1
0.19,0.38,0.25,0.12,0,0.06,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.03,0,0,1.732,1
0,0.2,0,0.2,0.4,3.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,2.704,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,0,3.23,1
0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,2.95,1
0.9,0.9,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.319,0,19.829,5.3,1
0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0.061,3.318,1
0,0,0.87,0,0.32,0.29,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.058,0,0.183,3.697,1
0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,12.904,1
1.4,0.46,0,0,1.86,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,4.63,1
1.09,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.078,15.08,1
0,2.46,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,1
0.8,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,3.115,1
