@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.54,1.63,0,0,0.54,0,0.54,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.318,129,1
0.28,0,0.28,0.28,0.86,0,0,0,0,0.86,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0.554,0.221,341,1
0.47,0.94,0,0.94,0.47,0,0,0.47,0,0,1.41,0,0,0,0,0,0,0.47,0,0,0,0,0.47,0,1.254,0.221,219,1
0.53,0.53,0,1.06,0.53,0,1.06,0.53,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0.53,0,1.208,0.259,189,1
0,2.5,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0.56,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.606,0,144,1
0.49,0.09,0.11,0.02,0.89,1.06,0.16,0.33,0,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0.02,0,0.382,0.847,3210,1
0,0,0,1.15,0.76,0,0.38,0,0.38,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0.347,74,1
0,0.73,0.73,0.73,0.64,0,0.09,0,0.18,0,0.55,0.18,0,0,0,0,0,0,0,0,0.18,0,0.09,0,0.432,0.135,1478,1
0,0,0.94,0,2.08,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.112,237,1
0,1.91,0,0.31,1.59,0,0,0.63,0,0,0.31,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.323,0,86,1
0.37,0.37,0,0,2.64,0.37,0.37,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248,0.197,998,1
0,0.81,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,56,1
0.48,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,2.443,0,81,1
0,0.43,0.43,0.43,0.43,0,0,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,482,1
0,0,0,0,0.15,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.095,0.023,2761,1
0.07,0.51,0.29,0.07,1.48,0,0,0.14,0,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0,0.159,0.159,802,1
0.84,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865,0.301,136,1
0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.147,63,1
0,0,0,0,0.68,0,0.45,0,0,0,0.45,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.919,0.229,400,1
0,1.49,0,0,0,0,0.49,0,0.49,0,0,0.49,0,0,0,0,0,0,1.49,0.49,0,0,0,0,0.625,0.312,190,1
0.19,1.16,0,0,0,0,0,0,0.38,0,0,0,0.19,0,0.19,0,0.38,0,0,0,0,0,0,0,0,1.121,2043,1
0,1.1,0.55,2.2,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.496,0,386,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431,0,114,1
0,0.53,0,0,0,0,0,0,0.53,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.088,332,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.082,100,1
0.85,0.85,0,0,0.85,0,1.28,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.535,0.133,313,1
0.7,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,26,1
0.52,0,1.05,0,0.52,0,1.05,0.52,0,0,1.05,0.52,0,0,0,0,0,0,0,0,0,0,0,0,2.295,0.698,125,1
0,0,0,0,1.42,0,1.42,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.899,0,138,1
0.1,0.4,0.1,0.1,0.5,0.6,0.91,0.2,4.26,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.16,1426,1
0.48,0.27,0.2,0,0.97,0,1.11,0.69,0,0,0.06,0.69,0,0,0,0,0,0,0,0.06,0,0,0.13,0,0.75,0.305,966,1
1.61,3.22,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.511,0,64,1
0,0,0.29,0.29,1.16,0,1.16,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,145,1
0,1.44,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1
0.14,0,0,0,0.58,0,0,0,0.14,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.14,0,0.153,0.153,368,1
0,0.33,0,0.33,0.66,0.33,0.33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.057,0.23,227,1
0,0,0.55,0,0.27,0,1.1,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.27,0,0.582,0.291,291,1
0,1.03,0,1.03,2.06,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
1.26,0,0,0,0.42,0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.42,0,0.472,0.472,108,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0,87,1
0,0,0,0.31,1.26,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.173,279,1
0,0.3,0,0.15,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.732,0.753,1128,1
0,1.29,0.64,0,1.94,0.64,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0.08,205,1
0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.84,0,0.129,0.194,119,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0,180,1
0.95,0,0.95,0,0,0,0.47,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.452,723,1
0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0.62,1.24,0,0.62,0.62,0,0,0,0,0,0,0.62,0,0,0,0,0,0,1.24,0,0,0,0,0,0.107,0.322,73,1
0,0,0,3.27,0,0,1.63,1.63,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0.54,0.18,163,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,36,1
0.27,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0.136,0.182,435,1
0.09,0.36,0.09,0,0.72,0.36,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.27,0.031,0.237,0.031,530,1
0,0,0,0,1.29,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,55,1
0.28,0.28,0.28,0,0.56,0,0,1.4,1.97,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,1.282,0.094,339,1
0,1.14,0.32,0,2.13,0,0.16,0,0,0,0.98,0.32,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.29,158,1
0,1.44,0,0.48,0.96,0,0.48,0.96,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.486,0.243,236,1
0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,506,1
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1
0.14,0.88,0.29,0,1.91,0,0.29,0,0.14,0,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1.003,0.215,898,1
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,40,1
0,0,0,0.34,0.34,0,0.68,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.224,0.056,158,1
0,0,0,0,0,0,0,0,0,8.84,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,261,1
0.6,1.44,0,0,2.52,0,0.6,0.24,0,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0.12,0,0.102,0.205,479,1
0,0.63,0.63,0.31,0.31,0,0.31,0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.162,144,1
0.4,0.13,0.4,0.06,0.68,0,0,0,0,0,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.197,608,1
0.1,0.4,0.1,0.1,0.5,0.6,0.91,0.2,4.26,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.156,1428,1
0,0,0,0,0.88,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,0.297,165,1
0.82,0.41,0,0.82,0.82,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,0.114,189,1
0,1.33,0.33,0.33,0.33,0,0.33,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.372,0.159,161,1
0.25,0,0,0.25,0.51,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0.161,0.161,578,1
1.24,0,0,0.41,0.41,0,1.65,0.41,0,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.904,5.3,344,1
0,0.97,0,0.97,0,0,0.97,0,0,0,0,0,0.97,0.97,0,0,0,0,0.97,0,0,0,0,0,0,0.167,77,1
0.58,1.75,0.39,0.58,0.78,0,0.58,0.58,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.067,0.135,190,1
0.15,0.15,0,0.46,0.62,0,0.31,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,608,1
0.08,0.85,1.02,0.25,0.59,0,0.25,0.08,0.17,0,0.85,0.08,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0.394,0.114,1407,1
0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,63,1
0,0.64,0,0,0.64,0,0,1.29,5.19,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,135,1
0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,0,1.777,0.222,107,1
0.2,0,0,0,0.4,0,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0.338,2205,1
0,0,0,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,84,1
0,1.78,0.44,0,0,0,0,0,0.89,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,37,1
0,0,1.02,0,2.25,0,0,0.61,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0.063,156,1
0,1.25,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023,1.023,122,1
0,0.38,0.38,0.38,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,99,1
0.73,0,0.73,0.73,0.36,0,1.09,0.36,2.19,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0.332,179,1
0,0.29,0.29,0.29,0.87,0,0.87,0.58,2.61,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,274,1
0,0,0.37,0,0.74,0.37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0.37,0,1.211,0.471,736,1
0,0.22,0.22,0,0.88,0,0.22,0,0,0.22,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.196,629,1
0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0.424,0.424,82,1
0.58,0.58,0,0.58,0,0.58,0.58,0.58,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.239,207,1
0,0.4,0.4,0.4,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,97,1
0.31,0.47,0.47,0.15,1.42,0,0,1.58,1.58,0,0.15,0.47,0,0,0,0,0,0,0,0.15,0,0,0.15,0,1.3,0.127,650,1
0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0.338,85,1
0.49,0.05,0.16,0.05,1.01,1.23,0.21,0.38,0,0,1.09,0.35,0,0,0,0,0,0,0,0,0,0,0.02,0,0.322,0.626,3269,1
0,1.15,0.38,0,1.72,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.349,0,312,1
0,0,0.74,1.12,1.49,0,0.37,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,93,1
0.35,0.35,0.7,0.35,1.06,0,0.7,1.06,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.411,0,213,1
0,0.3,0.3,0.3,0.9,0,0.9,0.6,2.7,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,281,1
0.09,0.36,0.09,0,0.73,0.36,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.27,0.032,0.257,0.032,535,1
0.13,0.55,0.27,0.27,0.97,0,0,0,0.13,0,0.13,0.55,0,0,0,0,0,0,0,0.13,0,0,0,0,1.316,0.177,757,1
0.6,1.44,0,0,2.53,0,0.6,0.24,0,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0.12,0,0.102,0.224,479,1
0,1.45,0,0,0.97,0,0,0.97,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.421,0.252,238,1
0,0.63,0,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,191,1
0.71,5,0,0,0,0,2.85,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,103,1
0,0,0,1.04,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0.5,0.14,0.03,0,0.65,1.19,0.21,0.43,0,0,0.5,0.54,0,0,0,0,0,0,0,0,0,0,0.03,0,0.439,0.505,2426,1
0.47,0.05,0.13,0.05,0.97,1.23,0.1,0.47,0,0,0.99,0.34,0,0,0,0,0,0,0,0,0,0,0.02,0,0.328,0.858,3160,1
0.52,0.26,0,0.26,0,0,0.79,0,0,0,0,0.52,0,0,0,0,0,0,0.26,0,0,0,0,0,0.327,0,566,1
0.44,0.89,0,0,1.34,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.44,0,0.944,0.145,152,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,152,1
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,80,1
0,0,0,2,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.445,0.979,164,1
0,0.29,0,0.14,0,0,0.87,0,0,0,0,0,0,0,0.43,0,0,0,0.29,0,0,0,0,0,0.764,0.784,1200,1
0.64,1.28,0,0.64,0.64,0,0.64,0.64,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.459,119,1
0,0.12,0,0,0.99,0,0.12,0.12,0,0,0,0,0,0,0.24,0.12,0,0,0,0,0,0,0.12,0,0,0,492,1
0,1.11,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,0,78,1
0,0.5,0,1.01,0.5,0,1.26,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.189,0,646,1
0.1,0.4,0.1,0.1,0.5,0.6,0.91,0.2,4.26,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.156,1428,1
0,0.4,0.2,0,0,0,0,0.61,0.2,4.49,0.61,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.382,0.223,490,1
0.17,0.43,0.08,0.08,0.6,0.17,0,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.088,0.013,1140,1
0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,54,1
0,0.48,0,0,0.96,0,0,0.48,0,0,1.44,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.084,0.336,80,1
0,1.14,0.57,2.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.487,0,373,1
0,0,0,0.17,0.52,0,0,0.17,0,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.085,0.057,417,1
0,0.51,0,0.17,0.34,0.69,0,0,0.51,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.106,260,1
0,0.34,0,0,0.69,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0,261,1
0,0,0,0.37,0.37,0,0.74,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.241,0.06,143,1
0,0.72,0.48,0,0.24,0,0.48,0,0,0,0.48,0.24,0,0,0,0.24,0,0,0,0.24,0.24,0,0,0,0.036,0.184,264,1
0,0,0.7,0.35,1.06,0,0.7,0,2.82,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,99,1
0.26,0.39,0,0.39,0.78,0,1.57,0,0,0,0.13,0.39,0,0,0,0,0,0,0.13,0,0,0,0,0,0.779,0.021,476,1
0.51,0.14,0.03,0,0.65,1.2,0.21,0.43,0,0,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0.03,0,0.443,0.51,2333,1
0,1.45,0,0,0,0.16,0.64,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.594,0,557,1
0,0.39,0,0,0.78,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.843,0.129,364,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.441,0.662,61,1
0.36,0,0,0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.126,123,1
0.34,0.08,0.43,0.08,0.51,0,0.08,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.17,0,0.263,0.263,526,1
0,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.893,0,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.085,0.511,0,217,1
0,0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,464,1
0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,45,1
0.66,0.26,0,0.13,0,0.13,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0.13,0,0.414,0.021,667,1
0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.052,0.105,127,1
0,0.19,0,0,0.19,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.19,0,0.264,0,381,1
0,0,1.26,0,1.26,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,0.198,0.596,69,1
0,0.26,0.26,0.08,0.71,0.08,0.88,0.44,0.26,0,0.08,0.35,0,0,0,0,0,0,0,0,0,0,0.26,0,0.353,0.254,968,1
0,0.47,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1
0.19,0.19,0.19,0.19,0.57,0,0.19,0,0,0,3.62,0,0,0,0,0,0,0,0,0.38,0,0,0,0.303,0.212,0.303,742,1
0,1.51,0,0,1.89,0,0.75,0.37,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.415,0.138,93,1
0.9,0,0,0.9,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,62,1
0.16,0.41,0.58,0.49,1.24,0,0.82,0.16,0.16,0,0.91,0.16,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0.25,0.224,1339,1
0.17,0.17,0,0.17,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1
0.19,1.07,0.19,0.19,1.07,0.87,0,0,0.68,0,0.09,0.29,0,0,0,0,0,0,0,0.09,0,0,0,0.202,0.404,0.233,877,1
0,0,0.94,0,2.07,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.107,244,1
0,0,0,2.1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0,0.38,0.38,0.38,1.16,0,0.38,0.77,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.057,0.057,235,1
0,0,0,0.49,0.98,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.862,0,571,1
0,0.47,0,0,0.94,0,0,0.47,0,0,1.41,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.082,0.41,137,1
0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0.06,0.39,0.65,0.52,0.39,0,0.13,0.06,0,0,0.52,0.19,0,0,0,0,0,0,0,0.06,0,0,0,0,0.287,0.106,1342,1
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,2.63,0,0,0.65,0,1.97,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.65,0,0.198,0.099,101,1
0,0.68,0,0.68,0.68,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1.36,0,0,0,0,1.089,0.242,157,1
0,1.11,0.74,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0,289,1
0,2.06,0,1.65,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.199,0,445,1
0,0,0,0,0,0,0,0.29,0.87,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,361,1
0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.302,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,42,1
0.48,0.27,0.2,0,1.04,0,1.11,0.69,0,0,0.06,0.69,0,0,0,0,0,0,0,0.06,0,0,0.13,0,0.75,0.305,966,1
0,0.43,0,0.86,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.063,159,1
0.53,0.53,0,1.07,0.53,0,0.53,0.53,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.53,0,1.183,0.253,180,1
0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0.17,0.341,80,1
0,1.11,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0,73,1
0,1.36,0.45,0.45,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,117,1
0,1.17,0,0,0.39,0,0.39,0.78,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.869,0.186,256,1
0.36,0,0.58,0.07,1.39,1.1,0.14,0,0,0.07,0.58,0.29,0,0,0,0,0,0,0,0,0.07,0,0,0,0.319,0.266,1163,1
0,0.33,0,0.33,0.33,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.537,0,141,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0.07,0.35,0.71,0.57,0.35,0,0.14,0.07,0,0,0.35,0.21,0,0,0,0,0,0,0,0.07,0,0,0,0,0.309,0.103,1295,1
0,0,0.1,0,0.52,0.1,0.21,0.31,0.42,0.31,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.887,0.032,1003,1
0.49,0.09,0.11,0.02,0.89,1.06,0.16,0.33,0,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0.02,0,0.391,0.868,3210,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,82,1
0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1
0,1.55,0,0,0.31,0,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,115,1
0.6,1.44,0,0,2.52,0,0.6,0.24,0,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0.12,0,0.101,0.222,483,1
0,0.19,0,0,0.39,0,0.98,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.16,0.16,730,1
0,2.38,0,0,0,0,0,7.14,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,159,1
0,0.54,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0.038,0.463,0,405,1
0,1.22,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.517,0.103,178,1
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.355,0.118,132,1
0,2.23,0,0.55,0.55,0,0.55,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207,0.345,200,1
0,1.11,0.55,2.23,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.479,0,385,1
