@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.68,0.68,2.73,0,0,2.05,0,0,0,0,0,0.68,0,0,0.68,0,0,0,0,0,2.472,1
0,0,0.42,0,0.42,0.42,0,0,0,0,3.38,0,0,0,0,0.42,0,0.097,0.097,0,26.405,1
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,2.13,1
0.17,0.17,0.17,0.89,0.35,1.61,0,0,0,1.61,0,0.35,0,0,0,0,0,0,0.115,0,5.163,1
0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.773,1
0.49,0,0.99,0,0,0.49,0,0,0.49,0,1.48,0,0,0,0,0.49,0,0,0,0,5.228,1
0.65,0,0,0,0,0.65,0,0,1.3,0,0.65,0,0,0,0,0,0,0,0,0,2.44,1
0,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0.64,0,0,0.094,0.189,0,10.068,1
0,0,0.46,0,0.46,0,0,0,0,0,0.46,0,0,0,0,0.46,0,0,0,0,2.676,1
0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.01,1.03,0.01,7.549,1
0,0,0.91,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0.151,0,2.842,1
0,0,0,0,0,0,0,0,1.24,0,0.62,0,0,0,0,0.62,0,0,0.107,0.107,3.846,1
0,0,0,0,0,0.38,0,0,0.38,0,0.38,0,0,0,0,1.15,0,0,0.061,0,3.923,1
0.09,0,0,0.18,0,0.72,0,0.36,0,0,0.36,0.09,0,0,0,0.27,0,0.015,0.047,0.031,3.816,1
0.06,0.65,0.52,0.19,0.06,0.39,0.32,0,0.13,0,0.52,0.19,0,0,0,0,0.06,0,0.085,0,4.742,1
0,0.55,0,0.27,0,1.39,0.83,0,0.27,0,0.55,0.55,0,0,0,0,0,0,0,0.045,6.641,1
0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.275,1
0,0.26,0.08,1.06,0.26,0.71,0.17,0.08,0.88,0.26,0.08,0.35,0,0,0,0.26,0.08,0.098,0.226,0.113,3.598,1
0.1,0,0.1,0,0.4,0.5,0,0.6,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0.096,0,6.758,1
0.06,0.12,0.38,0,0,0.64,0.25,0,0,0.06,0.19,0,0,0,0,0,0,0.04,0.03,0,1.732,1
0.18,0,0,0.36,0,0.63,0.09,0.36,0,0,0.36,0.09,0,0,0,0,0,0,0.06,0,4.192,1
0,0.22,0,0,0,0.68,0,0,0.45,0,0.45,0.22,0,0,0,0,0,0.028,0.114,0.028,4.444,1
0,0,0,0.44,0,0,0,0,0.88,0.44,0,0,0,0,0,0,0,0,0.257,0,2.215,1
0,0,0.34,0,0,0.34,0,0,0.68,0.34,0,0,0,0,0,0,0,0,0.393,0,2.257,1
0.11,0.11,0.23,0,0.11,0.94,0.11,0,0.11,0,0,0,0,0,0,0.23,0,0,0.233,0.035,3.439,1
0,0,0,1.3,0,0,0,0,0.65,3.26,0,0,0,0,0,0,0,0,0,0,3.89,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,0,0,0,5.538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.27,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1
2.35,0,2.35,0,0,1.17,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,4.576,1
0.18,0,0.06,0.06,0.06,0.54,0.3,0.06,0,0.24,0.84,0.06,0,0,0,0.06,0,0.01,0.052,0,1.733,1
0.12,1.76,0.12,0.5,0.5,0.88,0.12,0,0.25,0.25,1.13,0.12,0,0,0,0,0,0.019,0.379,0,4.155,1
0,0,2.46,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,1.285,1
0,0,0,0,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0.102,0,4.512,1
0,0.39,0.19,0,0,0.39,0,0,0,0.59,0.19,0.39,0,0,0,0,0,0,0.074,0,4.965,1
1,0,0,0,0,0.33,0.66,0,0.66,0,1.66,0.33,0,0,0,0,0,0,0.06,0,5.428,1
0.26,0.05,0,0,0.21,1.07,0,0,0,0,0,0.32,0,0,0,0.05,0,0,0.076,0.025,11.793,1
0,1.63,1.63,0,1.63,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,15.916,1
0,0,0,0,0,0.45,0,0,1.36,0,0,0,0,0,0,0,0,0,0.073,0,2.032,1
0,0,0.5,0.5,0,0.25,1.52,0,0,0,0.76,0,0,0,0,0,0,0,0.078,0,2.441,1
0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,2.45,1
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,1.696,1
0.08,0.08,0.25,0.17,0.17,0.59,0.17,0,0.25,0.17,0.85,0.08,0,0,0,0.08,0.08,0,0.063,0.012,7.484,1
0,0,0.48,0,0,0.97,0,0,0.48,0,0.48,0,0,0,0,0.48,0,0,0.081,0,5.431,1
0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,2.325,1
0,0,0,0,0,1.09,0,0,0.72,1.81,0,0,0.36,0,0,0,0,0,0.056,0.17,2.622,1
0,0,0,0,0,0.97,0,0,0,0,0.48,0,0,0,0,0.48,0,0,0.084,0,5.173,1
0,0,0,0,0,1.14,0,0,4.59,0,0,0,0,0,0,1.14,0,0,0.646,0,8.461,1
0.14,0,0,0,0.07,0.57,0.35,0.07,0,0.28,1,0.07,0,0,0,0,0,0.012,0.064,0,1.711,1
0,0,0.38,0.38,0.38,0,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,2.08,1
0,0,0.38,0,0,0,0,0,0.38,0,0.38,0,0,0,0,1.14,0,0,0.299,0,4.523,1
0,0,0.64,0,0,0.64,0.64,0,0,1.29,0,0,0,0,0,0.64,0,0,0.115,0,1.833,1
0,0,1.28,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,2.466,1
0,0.23,0.23,0,0,0.47,0.23,0,0.23,0,0,0.47,0,0,0,0,0,0,0,0,2.438,1
0.59,0,0,0.59,0,1.18,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0.76,0,0,0.472,0.067,0.067,1.607,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,7.82,1
0,0,0,0,0,0,0,0.16,0.64,0,0,0,0,0,0,0.16,0,0,0.198,0,5.683,1
0,0.57,2.28,0,0,0.57,0,0,0,0,0,0,0,0,0,0.57,0,0,0.081,0.081,16.217,1
0,0,0,0,0.22,0.88,0,0,0.22,0,0.22,0.22,0,0,0,0,0,0.065,0.261,0,7.4,1
0.28,0.28,0.28,0,0,0.86,0.28,0,0,0,1.44,0,0,0,0,0,0,0,0.131,0,3.694,1
0.66,0,0.13,0,0,0,0.79,0.13,0,0,0,1.46,0,0,0,0.13,0,0,0.109,0,5.955,1
0,0,1.41,0,0.47,0.47,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,4.041,1
0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,1.09,0,0,0.371,0,3.096,1
0,0,0,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,1.6,1
0.17,0,0.08,0.43,0,0.6,0.17,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0.085,0,4.16,1
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0.264,0,0,4.333,1
0,0.55,0.55,0,0,0.55,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0.259,0,4.761,1
0.46,0,0,0.46,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0.49,0,3.4,1
0,0.09,0.09,0,0.04,0.29,0.19,0,0,0.24,0.29,0.04,0,0,0,0.04,0,0.015,0.119,0,3.37,1
0.1,0.1,0.4,0.1,0.1,0.5,0,0,0.1,0.5,0,0.3,0,0,0,0,0,0,0,0.032,3.179,1
0,0,0,0,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,2.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0.212,0.212,0,3.272,1
0.07,0.02,0,0.02,0,0.25,0.25,0.07,0.05,0,0.37,0.02,0,0.02,0.3,0.02,0,0.011,0.022,0,1.423,1
0,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0,0.31,0,0,0,0.086,0,1.741,1
0,0.79,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.79,0,0,0.268,0,2.815,1
0.84,0.84,1.69,0,0,0.84,0,0,10.16,0,0,0.84,0,0,0,0,0,0,0,0.092,173,1
0,0,0,0,0,0,0,0,0,0.2,0.61,0,0,0,0,0.2,0,0,0,0.478,7.538,1
0,0.42,0,0,0,0.42,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0.066,0,3.837,1
0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0.71,0,0,0.121,0,2.021,1
0.17,0,0.05,0.05,0.05,0.52,0.29,0.05,0,0.23,0.81,0.05,0,0,0,0,0,0.01,0.052,0,1.838,1
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.153,1
0,0,0,0.58,0,0.58,0,0,1.74,0,0,0.58,0,0,0,0,0,0,0.082,0,2.17,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.114,0,2.847,1
0,0,0,0,0,0.65,0,0,0,1.97,0,1.31,0,0,0,0,0,0,0,0,3.173,1
0.15,0,0.15,0,0,0.76,0.3,0,0.61,0.45,0,0.3,0,0,0,0,0,0,0.112,0,5.101,1
0.11,0.22,0,0.11,0.11,0.34,0.22,0.11,0,0,0.45,0.45,0,0,0,0.45,0,0.018,0.17,0,4.215,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.33,0,0,0,0,1.01,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682,1
0,0,0.16,0,0.16,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0.066,0,5.289,1
0,1.15,0.57,0,0,0.57,0,0,1.72,0,0,0.28,0,0,0,0,0,0,0.142,3.423,6.584,1
0.32,0,0.65,0,0,0.98,0.32,0,0,0,0.65,0,0,0,0,0,0,0,0,0,3.065,1
0.85,0,0,0,0,0.85,0.42,0,1.28,0,0,0.85,0,0,0,0,0,0,0.066,0,11.592,1
0.5,0.46,0,0.19,0.3,0.73,0.65,1.27,0.23,0,0.5,0.5,0,0,0,0.03,0,0.011,0.077,0.125,7.202,1
0,0,0,2.2,1.47,0.73,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1.6,1
0,0,0.38,0.38,0.38,0,0,0,0.38,0,0,0,0,0,0,0.38,0,0,0,0,2.061,1
0.77,0.38,0,0.57,0,0.38,0.38,0,0.19,1.15,1.34,0.77,0,0,0,0,0,0.027,0.027,0.054,14.406,1
0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,2.675,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.272,0,4.541,1
0,1.26,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,9.785,1
0.44,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.222,0,0,2.413,1
0.43,0.26,0,0.17,0.08,1.22,0.43,0,1.13,0,0.08,0.43,0,0,0,0,0,0.056,0.241,0,4.319,1
0.34,0.25,0.08,0.25,0.34,0.51,0.94,0,0.08,0,0.34,0.34,0,0,0,0.17,0,0,0.048,0.113,5.297,1
0,0,2.1,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,1
0.31,0,0,0,0.31,0,0,0,0.31,0.31,0,0.62,0,0,0,1.25,0,0,0.055,0,2.358,1
0.27,0.27,0,0.54,0,0.27,0,0,1.08,0,0.27,0.54,0,0,0,0,0,0,0.229,0,2.934,1
0,0.54,1.08,0,0.54,0.54,0,0,2.17,0,0,0,0,0,0,0.54,0,0,0,0,1.325,1
1.47,0,0,0,0,0,1.47,0,7.35,0,0,4.41,0,0,0,0,0,0,0,0,6.055,1
0,0,0.32,0.32,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0.105,0,1.494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.305,0.611,0,5.5,1
0.43,0,0,0,0,0.43,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0.074,2.955,1
0.23,0.59,0,0,0.11,2,0.23,0,0,4.96,0,0.23,0,0,0,0.11,0,0,0.186,0.018,5.76,1
0,0,1.05,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,2.05,1
0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,2.111,1
0,0,0.31,0,0,0,0.46,0,0.15,0,0.62,0,0,0,0,0,0,0,0.252,0,3.278,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0,0,0,0,0,0.68,0,0,0.22,0,0,0,0,0,0,0.22,0,0.159,0.558,0,6.091,1
0,0,0,0.3,0,0.3,0.3,0,0.3,0,0,0.3,0,0,0,0.3,0,0,0.211,0.052,1.752,1
0,0,0.32,0.64,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.64,0,0,0.105,0,1.494,1
0.06,0,0.19,0.12,0.38,0.45,0.12,0,0.06,0.32,1.16,0.06,0,0,0,0.06,0.06,0.01,0.143,0.01,9.821,1
0,0,0,0,0,0.44,0,0,1.33,0,0,0,0,0,0,0,0,0,0.074,0,2.25,1
0,0,0,0,0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,2.2,1
0.4,0,0.4,2.8,1.2,2.8,0,0,0.4,0,0,1.2,0,0,0,0,0,0.052,0,0.052,1.194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.443,0,3.812,1
0,1.32,0,0.37,0,2.07,0,0,0,0,0,0.18,0,0,0,0,0,0,0.08,0,2.542,1
1.23,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,9.5,1
0,0.72,0,1.45,0.72,0,0,0,2.91,0,0.72,0,0,0,0,0,0,0,0.123,0,1.525,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.305,0.611,0,5.5,1
0,0,0.38,0.38,0.38,0,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,2.062,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,2.913,1
0.13,0.13,0.27,0.13,0,0.97,0.27,0,0,0.13,0.13,0.55,0,0,0,0,0,0,0.018,0,4.745,1
0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,1
0,0.53,0,0,0,0.53,0,0,0.53,0,0,0,0,0,0,0,0,0,0.087,0,3.4,1
0.46,0,0,0.46,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0.494,0,3.4,1
0,0.7,0,0,0,0.7,0,0,0.35,0,0,0,0,0,0,0.35,0,0,0.056,0,4.43,1
0,0,1.56,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0.256,0,2.125,1
0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.126,0,3.925,1
0.26,1.07,1.07,0.26,0,0.8,0,0,0,0,0,0.26,0,0,0,0.8,0,0,0.092,0,7.369,1
0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777,1
0,0.06,0,0,0.27,0.75,0.27,0,0,0,0.06,0,0,0,0,0.06,0,0.034,0.057,0.023,2.086,1
0.5,0,0,0,0.5,1.01,0,0,0,0,0,0,0,0,0,1.01,0,0,0.089,0,3.416,1
0,0,0.36,0,0.36,0.36,0,0,0.36,1.1,1.47,0,0,0,0,0,0,0,0.118,0.177,3,1
0.28,0,0,0.14,0,1.14,0,0,0.14,0,0.14,0.42,0,0,0,0,0,0,0.047,0.023,1.42,1
0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,0,0.99,0,0,0.12,0,0,0,0,0.12,0,0.12,0.37,0,0.365,0,2.376,1
0,0.84,0.84,0,0.84,0,0,0,0.84,0,0.84,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,2.166,1
0,1.2,0.8,0.4,0,0.8,0.4,0,0.8,0,0,1.61,0,0,0,0.4,0,0,0.069,0.138,6.652,1
0,0.3,0.15,0,0.15,0,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0.02,0.041,5.938,1
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,1.23,0,0,0,0,4.176,1
0,0,0,1.29,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.124,0,1.477,1
0.64,0,0.64,0,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,2.333,1
0,0,0,0,0,0,0,0,0.62,3.12,0,0,0,0,0,0,0,0,0.075,0.226,6.722,1
0,0,0,0,0,1.81,0,0,0.3,0,0,0.6,0,0,0,0,0,0,0.142,0,2.03,1
0,0,0.97,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,3.052,1
0,0.55,1.11,0,0,0.55,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0.248,0,4.875,1
0.08,0,0,0.16,0,0.65,0,0,0,0,0,0.32,0,0,0,0.24,0,0,0.045,0,1.42,1
0,0,0,0,0,0.44,0,0,1.34,0,0,0,0,0,0,0,0,0,0.074,0,2.25,1
0,0.26,0.08,1.04,0.26,0.69,0.17,0.08,0.86,0.17,0.08,0.34,0,0,0,0.08,0.08,0.096,0.234,0.11,3.56,1
0.86,0,0,0,0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0.154,2.409,1
0.47,0.31,0.05,0.26,0.26,0.97,0.58,1.26,0.26,0,1.02,0.34,0,0,0,0.02,0,0.009,0.067,0.162,6.045,1
0.17,0,0.05,0.05,0.05,0.52,0.29,0.05,0,0.23,0.82,0.05,0,0,0,0.05,0,0.01,0.052,0,1.818,1
0.47,0.95,0,0.47,0,2.39,0,0.95,0.47,0,0,0,0,0,0,0,0,0,0.252,0.084,57.23,1
0,0,0,0,0,0.62,0,0,1.25,0,0.94,0,0,0,0,0.31,0,0,0.145,0.097,3.322,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,3.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,2.9,1
0.39,0,0,0,0,0.39,0.78,0,0,0,0,1.56,0,0,0,0,0,0,0,0,1.461,1
0,0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.462,0.084,1.051,13.82,1
0.84,0,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0.452,0,5.037,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0.208,0,3.812,1
0,0.47,0.47,0,0.47,0.94,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,1.102,1
0.4,0,0.2,0.6,0.2,1.2,0,0,0.4,1.81,0.2,0.6,0,0,0,0,0,0,0.096,0,3.946,1
0,0,0,1.25,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.125,0,1.477,1
0.08,0,0,0,0,0.23,0,0,0.08,0.16,0,0,0,0,0.08,0,0,0,0.228,0,2.811,1
0,0,0.32,0.32,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.64,0,0,0.104,0,1.494,1
0,0,0,0,0,0.49,0,0,0.24,0,0,0,0,0,0,0,0,0,0.035,0,5.555,1
0,0.55,0,0.55,0,1.11,0,0,1.11,0,0.55,0,0,0,0,0,0,0,0,0,8.375,1
0,0.56,2.25,0,0,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,0.083,0.083,16.304,1
0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1.779,1
0.1,0,0,0,0.1,1.3,1.1,0,0.3,0,0,0.4,0,0,0,0.3,0,0,0.141,0,9.601,1
0,0,0.32,0.32,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0.105,0,1.494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0.465,2.591,1
0,0,0,0,0,0,0,1.56,0,6.25,0,0,0,0,0,0,0,0,0,0,5.551,1
0,0.42,0.42,0,0,0,0,0,1.27,0.42,0,0.42,0,0,1.27,0,0,0,0.063,0,5.659,1
1.18,0.39,0.19,0.19,0,0.98,0,0.19,0.98,0.39,0,1.38,0,0,0,0,0,0,0.23,0.025,6.652,1
0.54,0,1.08,0,0,0.54,0,0,0.54,0,1.62,0,0,0,0,0.54,0,0,0,0,5.454,1
0.49,0.28,0.02,0.21,0.23,0.89,0.54,1.06,0.16,0,1.03,0.51,0,0,0,0.02,0,0,0.058,0.141,5.783,1
0.99,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,10.366,1
0.43,0,0,0,0,2.18,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,5.114,1
0.73,0,0,0,0.73,2.58,0.61,0,0.61,0,0.49,0.98,0,0,0,0.12,0,0,0.041,0.02,3.705,1
0,0.56,0.56,0,0,0.56,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0.262,0,5.105,1
0,0,0,0.65,0,0.65,0,0,1.97,0,0,0.65,0,0,0,0.65,0,0,0.198,0,2.195,1
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.132,0,3.851,1
0,0,0,0,0,0,2.63,0,0,0,0.87,0,0,0,0,0,0,0.144,0,0,13.928,1
0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0.249,0,0,3.707,1
0,0,0,0,0.64,0.64,0,0,0,5.19,0,0.64,0,0,0,0,0,0,0.468,0,2.755,1
0.32,0.09,0,0,0.32,0.79,0.27,0,0.13,0,0.04,0.74,0,0,0,0.18,0,0.008,0.032,0.008,3.575,1
0.18,0,0.54,0,0,0.18,0,0,0.36,0,0,0.18,0,0,0,0,0,0,0.166,0,3.921,1
0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0.466,9.2,1
0.44,0,0.44,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.215,0,0,2.403,1
0,0.75,0,0.37,0.75,1.89,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1.937,1
0,0,0.52,0.52,0,0.26,1.56,0,0,0,0.52,0,0,0,0,0,0,0,0.08,0,2.41,1
0,1.16,1.16,0,0.38,0.77,0,0,1.93,0,0,0,0,0,0.38,0.38,0,0,0,0.148,9.266,1
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225,1
0.27,0,0,0,0,1.62,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0.051,5.582,1
0.32,0,0.16,0,0.32,1.44,0.16,0,0,0,0.16,0,0,0,0.32,0,0,0,0.05,0,1.419,1
0,1.49,2.98,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0.171,0.171,13,1
0.08,0.08,0.25,0.17,0.17,0.59,0.17,0,0.25,0.17,0.85,0.08,0,0,0,0.08,0.08,0,0.065,0.013,7.497,1
0,0,0.98,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.466,0,2.373,1
0,0,0,1.35,0,0,0,0,1.35,0,0,0,0,0,0,2.7,0,0,0,0,2.516,1
0.87,0.17,0,0.04,0.39,1.37,0.87,1.69,0.32,0.29,0.34,0.84,0,0,0,0.07,0,0.016,0.058,0.182,3.697,1
0.6,0,0,0,0.72,2.53,0.6,0,0.6,0,0.72,0.96,0,0,0,0.12,0,0,0.04,0,3.656,1
0,0,0.15,0,0.15,0,0,0,1.11,0,0,0,0.95,0,0.31,0,0,0,0.088,0.022,5.423,1
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411,1
0,0.68,0.68,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.588,1
0,0,1.27,0.63,0,0.63,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,3.488,1
0.71,0,0,0,0,0,0,0,2.85,0,0,0.71,0,0,0,0,0,0,0,0,3.029,1
0,0.54,1.08,0,0.54,0.54,0,0,2.17,0,0,0,0,0,0,0.54,0,0,0,0,1.325,1
0,0.19,0.09,0.09,0,0.57,0.57,0,0.19,0,0,0.19,0,0,0,0,0,0.035,0.23,0,2.405,1
0.12,0.19,0.06,0,0.25,0.95,0.06,0,0,0.19,0,0.19,0,0,0,0,0,0,0.102,0.143,3.29,1
0.47,0.31,0.05,0.26,0.26,0.97,0.57,1.26,0.26,0,1.1,0.34,0,0,0,0.02,0,0,0.068,0.159,6.073,1
0,0.46,0.23,0.23,0,0.69,0.23,0,0,0,0,0.23,0,0,0,0,0,0,0.036,0,1.862,1
0,0,0.14,0,0.29,0,0,0,0.87,0,0,0,0,0,0.29,0,0,0,0.08,0.02,4.979,1
1.18,0.39,0.19,0.19,0,0.98,0,0.19,0.98,0.39,0,1.38,0,0,0,0,0,0,0.238,0.026,6.652,1
0,0,0.85,0,0.42,0.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0.204,0,4.84,1
0,0.1,0.1,0.4,0.1,0.92,0,0.1,1.94,0.4,0.51,0.1,0,0,0.1,0,0,0,0.048,0.34,8.181,1
0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1.428,1
1.05,0,0.7,0,0,0.7,0,0,0.7,0,0.35,0.35,0,0,0,0.35,0,0,0,0,1.88,1
0.52,0.42,0.03,0.1,0.28,0.7,0.56,1.19,0.24,0,0.38,0.63,0,0,0,0.07,0,0,0.077,0.119,6.305,1
0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,1.827,1
0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,4.818,1
0,0,0,0.53,0,1.06,0,0,0,0,1.59,0,0,0,0,0,0,0,0.186,0,5.038,1
0.09,0.18,0.09,0,0.09,0.83,0.36,0,0,0.55,0,0.36,0,0,0,0.09,0,0,0.056,0,7.273,1
