@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_business numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.15,0,0,0,0.46,0,0,0,0,0.93,0,0,0,0,0,0.023,0,1505,1
0,0,0.2,0.1,0.2,0,0,0,0,0,0.5,0,0,0,0,0.2,0.056,0,148,1
0,0.54,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.504,0,64,1
0.19,0.97,0.87,0.09,0,0.09,0,0,0,0,0.09,0,0,0,0,0,0.232,0.03,49,1
0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.203,0,34,1
0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.158,0,10,1
0,1.05,0,0.52,0,1.58,0,0,0,0,0,0,0,0,0,0,0.263,0,47,1
0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.086,392,1
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,295,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
2.22,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0.439,0,11,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.118,0.013,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.185,23,1
3.27,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,140,1
0,0.04,0.29,0.39,0.54,0.34,0,0,0,0,0,0,0,0,0,0,0.165,0.182,117,1
0,0,0,0,3.44,0.86,0,0,0,0,0,0,0,0,0,0,0.154,0.154,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0.16,0.16,0.16,0.24,0,0,0,0,0,0,0,0,0,0,0,0.113,0,76,1
0.14,0.58,0,0,1.46,0,0,0,0,0,0.43,0,0,0,0,0,0.024,0,12,1
0,0,0,0,3.49,1.31,0,0,0,0,0,0,0,0,0,0,0.149,0.074,47,1
0.48,0,0,0,0.96,0.48,0,0,0,0,0,0,0,0,0,0,0.957,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,24,1
0.66,0,0,0.16,0.33,0.49,0,0,0,0,0,0,0,0,0,0,0.049,0.049,350,1
0,0.15,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0.289,0.144,84,1
0.48,0,0.48,0.48,0,4.32,0,0,0,0,0,0,0,0,0.48,0,0.43,0,305,1
0,0,1.32,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.114,0.028,65,1
0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.51,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0.4,0.1,1.42,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0.033,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.96,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,44,1
0.1,0.52,0.1,0,0.1,0.73,0,0,0,0,0,0,0,0,0,0,0.064,0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0.2,0.4,0.2,0,0,0,0,0.2,0,0,0,0,0,0.302,0,11,1
0.37,0,0,0,0.75,0.37,0,0,0,0,0,0,0,0,0,0,0.189,0,78,1
0,0.57,1.15,0,0.19,1.35,0,0,0,0,0,0,0,0,0,0,0.191,0.054,525,1
0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0.66,1.66,0,0,0,0,0,0,0,0,0,0,0.541,0,21,1
0.08,1.12,0.43,0.26,0.6,0.08,0,0,0,0,0,0,0,0,0.08,0,0.25,0.111,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,17,1
0,0.27,0.27,0.41,0.69,0.06,0,0,0,0,0.06,0,0,0,0,0,0.305,0,94,1
0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0.186,0,85,1
0,0,0.24,0.73,0.12,0.49,0,0,0,0,0,0,0,0,0,0,0.229,0.02,54,1
0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0.015,0,89,1
0,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0.086,0.517,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.248,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,16,1
0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.411,0,132,1
0.19,0.12,0.64,0.38,0.06,1.16,0,0,0,0,0.06,0,0,0.12,0.06,0,0.184,0.01,485,1
0.19,0.19,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.025,76,1
0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,23,1
0,0.46,0,0,0.46,1.38,0,0,0,0,0.46,0,0,0,0,0,0.823,0,12,1
0,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,2,1
0.1,0,0.2,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0.16,0,494,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0.48,0,0,0,0.97,0.48,0,0,0,0,0,0,0,0,0,0,0.244,0,78,1
0,0.09,0,0.38,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.31,0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,138,1
0.42,0,0,0.21,1.92,0.21,0,0,0,0,0,0,0,0,0,0,0.075,0.639,494,1
0.55,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0.345,0,140,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.17,0.52,0,0.35,0.17,0.35,0,0,0,0,0,0,0,0,0,0,0.058,0.235,39,1
0.02,0.35,0.35,0.21,0.42,0.94,0,0,0,0,0.02,0,0,0,0,0,0.523,0.124,445,1
0,0,0.5,0.12,0.5,0.31,0,0,0,0,0,0,0,0,0,0,0.592,0.022,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,22,1
1.05,0,0,0.52,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,23,1
0,0.37,0,0.75,0.37,0,0,0,0,0,0.37,0,0,0,0,0,0.138,0,11,1
0.33,0.33,1.33,0,0,2,0,0,0,0,0,0,0,0,0,0,0.23,0,82,1
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.08,0.33,0,0.08,0.76,0.42,0,0,0,0,0.08,0,0,0,0,0,0.157,0.329,292,1
0,0,0.44,0,0,0,0,0,0,0.11,0,0,0,0.11,0,0,0.176,0.078,75,1
0.4,1.2,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.212,0,13,1
0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.36,0.09,0,0.09,0.36,0,0,0,0,0,0,0,0,0,0,0.014,0,48,1
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.56,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,296,1
0,0,0.9,0,0.3,0.15,0,0,0,0,0,0,0,0,0,0,0.05,0.025,49,1
1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,128,1
0.55,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0.345,0,140,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,10,1
0.08,0.25,0.08,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0.223,0.079,62,1
1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0.273,0,22,1
0,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,4,1
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,23,1
0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.126,44,1
0.08,1.06,0.53,0.26,0.44,0.08,0,0,0,0,0,0,0,0,0.08,0,0.254,0.113,54,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.182,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0,19,1
0,0,0.67,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0.193,0,71,1
0.83,0,0.2,0,0,0.2,1.46,1.46,0,0,0,0,0,0,0,0,0.146,0,26,1
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,16,1
0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.439,36,1
2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,147,1
0,0,0.23,0.71,0.11,0.47,0,0,0,0,0.11,0,0,0,0,0,0.233,0.019,54,1
0.19,0,0.95,0.19,0,3.62,0,0,0,0,0.38,0,0,0,0,0,0.303,0,132,1
0.03,0.1,0.56,0.28,0.45,0.38,0,0,0,0,0,0,0,0,0,0,0.543,0.119,286,1
0,0,0.48,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1
0,0,0,0.98,0,0,0.98,0.98,0,0,0,0,0,0,0.98,0,0,0,18,1
0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.08,0,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0.53,0,0,0.53,1.59,0,0,0,0,0.53,0,0,0,0,0,0.466,0,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0.67,2.02,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.118,0.013,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0.63,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0.36,0.36,0,0,0,0,0,0,0,0,0.113,0.17,47,1
0,0,0,0,0.66,0,0,0,0,0,0.66,0,0,0,0,0,0.069,0,43,1
0,0,0,0,0.12,0,0,0,0,0.12,0,0,0.36,0,0.36,0,0,0,41,1
0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.3,0,82,1
1.07,0,0,0,0.53,1.61,0,0,0,0,0,0,0,0,0,0,0.253,0,68,1
1.25,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.58,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.043,37,1
0.04,0.21,0.4,0.23,0.4,0.97,0,0,0,0,0,0,0,0,0,0,0.734,0.145,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,28,1
0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0.431,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0.68,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.106,0,1327,1
0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,636,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0.21,0,0,0,0.21,1.28,0,0,0,0,0,0,0,0,0,0,0.271,0.969,58,1
0.17,0,0,0.17,0.17,1.06,0,0,0,0,0,0,0,0,0,0,0.216,0.836,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.044,0.067,16,1
1.12,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,10,1
0.07,0,0.07,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0,0.159,0.009,44,1
0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.064,42,1
0,0.59,0.71,0.23,0.59,1.9,0,0,0,0,0.11,0,0,0,0,0,0.254,0.018,148,1
0,0.05,0,0,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0.018,0.018,489,1
0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0.16,0.16,0,0,0,0,0,0,0,0.08,0,0.32,0,0,0,0.03,0,10,1
0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0,25,1
0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,6.003,0,14,1
0.19,0.97,0.87,0.09,0,0.09,0,0,0,0,0.09,0,0,0,0,0,0.233,0.031,49,1
0.86,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.79,0,0,0,0.39,1.18,0,0,0,0,0,0,0,0,0,0,0.183,0,13,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,12,1
0,0.04,0.29,0.39,0.54,0.34,0,0,0,0,0,0,0,0,0,0,0.165,0.182,117,1
0.5,0,0.8,0.3,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0,0.158,0.015,669,1
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.081,708,1
0.08,0.42,0.08,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0.013,0,48,1
0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,10,1
3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0.33,0.84,0.16,0.33,1.68,0,0,0,0,0,0.16,0,0,0,0,0,0.056,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,12,1
0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0.347,0,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,0,75,1
0.07,0.14,0.66,0.14,0,0.58,0,0,0,0,0,0,0,0.07,0,0,0.266,0.279,145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0.64,0,2.59,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.166,0,10,1
0,0.56,0.56,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.046,0,97,1
0,0.54,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.68,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0.2,0,38,1
0.03,1.01,0.4,0.1,0.36,0.29,0,0,0,0,0.03,0,0,0,0,0,0.141,0,181,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.07,0.23,0,0.07,0.31,0.55,0,0,0,0,0,0,0,0,0,0,0.077,0.012,77,1
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.5,0,0.8,0.3,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0,0.158,0.015,669,1
0.15,0,0.63,0.15,0,0,0.95,0,0,0,0.15,0,0,0,0,0,0.707,0.022,51,1
0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0.4,0.1,1.41,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.032,56,1
0.5,0,0.8,0.3,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0,0.157,0.015,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,23,1
0,1.46,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,34,1
0.77,0,0.19,0,0.58,0.19,0,0,0,0,0,0,0,0,0,0,0.216,0,11,1
0,0,0,0.3,0.61,0,0,0,0.3,0,0,0,0,0,0,0,0.351,0.25,66,1
0.55,0.27,0.27,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.043,694,1
2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,2.04,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0.19,0.19,0,0.19,0.38,0,0,0,0,0.19,0,0,0,0,0,0,0,105,1
2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.114,0.012,669,1
0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,30,1
0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.159,0,10,1
1.03,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0,4,1
0.11,0,0.11,0,0.22,0.55,0,0,0,0,0,0,0,0,0,0,0.124,0,14,1
0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0.82,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0.41,0.114,0,44,1
0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0.341,0,22,1
0.05,0.24,0.46,0.27,0.38,1.09,0,0,0,0,0,0,0,0,0,0,0.626,0.165,193,1
0.06,0.33,0.72,0.72,0.19,0.06,0,0,0,0,0.06,0,0,0,0,0,0.101,0.202,79,1
0.15,0,0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.067,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.027,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,35,1
0,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.046,64,1
0.86,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,25,1
2.35,0,2.35,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0.336,0,17,1
0,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0.223,0.478,55,1
0.5,0,0.8,0.3,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0,0.157,0.015,669,1
0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,35,1
0,0.71,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1
0.09,0,0.19,0.39,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0.155,0,494,1
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.188,0,119,1
0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0.271,0,11,1
0.05,0.05,0.05,0.05,0.69,0.75,0,0,0,0,0,0,0,0,0,0,0.163,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,223,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
1.31,1.31,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.117,0,186,1
0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1.237,0,404,1
0.08,0.24,0,0.33,0,0.16,0,0,0,0,0,0,0,0,0,0,0.191,0.095,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1.08,0,0,0,0.54,1.62,0,0,0,0,0,0,0,0,0,0,0.252,0,68,1
0,0.51,0.17,0.17,1.03,0.17,0,0,0,0,0,0,0,0,0,0,0.141,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
1.78,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.24,0,0,0.24,0.72,0.24,0,0,0,0,0,0,0,0,0,0,0.828,0.15,52,1
0,0,1.17,0.14,0,0,0,0,0,0.29,0,0,0,0,0,0,0.127,0.102,73,1
0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,29,1
0.32,0.64,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.168,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0.08,0.43,0.08,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0.013,0,48,1
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0.68,0,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0,0.111,0,68,1
0.44,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.358,0,16,1
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.03,2204,1
0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1.21,1.21,1.21,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1
0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0.606,0,10,1
0.42,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.349,0,105,1
0,0.11,0.93,0.11,0.46,0.46,0,0,0,0,0.11,0,0,0,0,0,0.134,0,144,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,11,1
0.05,0.05,0.05,0.05,0.69,0.74,0,0,0,0,0,0,0,0,0,0,0.161,0.03,51,1
0,0.86,0.17,0.34,1.73,0,0,0,0,0,0.17,0,0,0,0,0,0.055,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,18,1
2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,148,1
0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,634,1
0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0.514,0,11,1
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0.25,0.75,0.25,0.44,0.44,0,0,0,0,0.12,0,0,0.06,0,0,0.234,0.064,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,23,1
0,0,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0.463,0,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,64,1
0.2,0.3,0.4,0.1,0,0.9,0,0,0,0,0,0.1,0,0,0,0,0.206,0.017,103,1
0.12,0.5,0.25,0.5,0.12,1.13,0,0,0,0,0,0,0,0.12,0,0,0.119,0,38,1
0.08,0,0.35,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0.109,0.027,119,1
0,0,0.75,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1.223,0,412,1
0,0.14,0,0,0.42,0.14,0,0,0,0,0,0,0,0,0,0,0.118,0.023,27,1
0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.05,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,5,1
0.55,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,0.34,0,140,1
0.37,0,0.37,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,57,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,4,1
0.08,0.42,0.08,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0.014,0,48,1
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.57,1.15,0,0.19,1.35,0,0,0,0,0,0,0,0,0,0,0.191,0.054,525,1
1.12,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0.33,0,140,1
1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,59,1
0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.16,0,0,0.143,0.028,247,1
0.1,0,0.2,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0.156,0,494,1
0,0,0.07,0.07,0.28,1,0,0,0,0,0,0,0,0.07,0,0,0.206,0,10,1
