@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.511,0,0,217,1
0,0,0,0,0,0.23,1.9,0,0.23,1.19,0,0,0,0,0,0,0,0.109,0.036,0,543,1
0.16,0,0,0.49,0,0.08,0.65,0.4,0,0.65,1.14,0,0,0,0,0,0.014,0.058,0.232,0,333,1
0,0.55,0,0.55,2.23,0,0.55,0,0,1.11,0,0,0,0,0,0,0,0.159,0,0.079,385,1
0.22,0,0,0.22,0.22,0,0.22,0,0.22,0.22,0,0,0,0,0,0,0,4.271,0,0,215,1
0.43,0,0,0.87,0,0,2.18,0,0,0.87,0,0,0,0,0,0,0,0,0,0,179,1
0.22,0.88,0,0,0,0,0.88,0.66,0.66,1.54,0,0,0,0,0,0,0,0.085,0.114,0.028,728,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.611,0,0,66,1
0,0.28,0,0,0,0,0.57,0,0,0,0,0,0.28,0,0,0,0,0.103,0,0,162,1
0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0.124,0.062,0,65,1
0,0.72,0,0.36,0,0.36,0.72,0,0.36,2.53,0,0,0,0,0,0,0,0.334,0.467,0.066,736,1
0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.204,0.408,0,82,1
0,0.02,0,0,0,0,0.02,0,0.05,0.17,0,0,0,0,0,0,0,0.004,0.017,0.017,3271,1
0,0,0,0,0.46,0,0,0,0,1.86,0,0,0,0,0,0,0,0.123,0,0,313,1
0,0.23,0,0.47,0,2.61,1.66,0,0,0.95,0.23,0,0,0,0,0,0,0.121,0.04,0,189,1
0.06,0.06,0,0,0,0,0.33,0.13,0.2,1.21,0,0,0,0,0,0,0.021,0.107,0.085,0.01,845,1
0.71,0,0,0.17,0.35,0.17,0.53,0,0.35,1.97,0,0,0,0,0,0,0,0.029,0.029,0,359,1
0,0,0,0,0,0,0.39,0,0.39,1.17,0.39,0,0,0,0,0,0,0.062,0.186,0,256,1
0,0,0,0,0,0,1.38,0,2.77,1.38,0,0,0,0,0,0,0,0,0,0,13,1
0.28,0.14,0,0,0.14,0.84,0.98,0,0,1.12,0.84,0,0,0,0,0,0,0,0.342,1.233,1622,1
0.64,0,0,0,0.64,0,0.64,0,0.64,3.22,0.64,0,0,0,0,0,0,0.104,0.313,0,113,1
0.1,0,0,0.1,0.1,0.4,0.5,0,0.91,1.72,0.4,0,0,0,0,0,0,0.096,0.16,0,1439,1
0,0.57,0,0.57,2.28,0,0.57,0,0,1.14,0,0,0,0,0,0,0,0.081,0,0.081,373,1
1.18,0.39,0,0.98,0.19,0,0.98,0,0.98,1.38,0,0,0,0,0,0,0,0.232,0.31,0.025,632,1
0,0,0,0,0,0,0.31,0,0.31,0.62,0,0,0,0,0,0,0,0.048,0,0,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,104,1
0.11,0.23,0,0.46,0,0.11,0.34,0.23,0,1.28,0.46,0,0,0,0,0,0.019,0.172,0.134,0,655,1
0,0,0,0.47,0.47,0,0.95,0.47,0,0,4.76,0,0,0,0,0,0,0.266,0.799,0.088,513,1
1.05,0,0,0,0.7,0,0.7,0,0.7,1.4,0.35,0,0,0,0,0,0,0,0.061,0,94,1
0,0,0,0,0,0,0.48,0,0.96,1.93,0,0,0,0,0,0,0,0.086,0.086,0,38,1
0.56,0,0,0,0,0,0,0,0.56,1.69,0.56,0,0,0,0,0,0,0,0.273,0,121,1
0.33,0,0,0,0.33,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.101,0,1349,1
0.62,0,0,0,0.62,0,0.62,0,0,1.24,0,0,0,0,0,0,0,0,0.322,0,73,1
0,0,0,0,0,0,0.59,0,0,1.18,0,0,0,0,0,0,0,0.165,0.082,0,100,1
0.05,0.07,0,0.05,0.15,0.1,0.47,0.02,0,1.57,0.05,0,0,0,0,0,0.042,0.101,0.046,0.059,2259,1
0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0.174,0,0,59,1
0.48,0.97,0,0,0,0,2.43,0,0.48,5.36,0,0,0,0,0,0,0,0.26,0.173,0.086,735,1
0,0,0,0.25,0,0,1.5,0.25,0.25,1.5,0,0,0,0,0,0,0,0,0.203,0,129,1
0,0,0,0,0.39,0,0.79,0,0,1.98,0,0,0,0,0.79,0,0,0,0.211,0,118,1
1.17,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0.26,0.26,0.53,0,0.53,0,0,0,0,0,0,0,0,1.157,886,1
0.58,0,35.46,0,0.58,0,0,0,0.58,1.74,0,0,0,0,0,0,0,0,0.239,0,207,1
1.03,0,0,0,0,0,1.03,0,1.03,1.03,0,0,0,0,0,0,0,0,0.176,0,83,1
0.1,0,0,0.1,0.1,0.4,0.5,0,0.91,1.72,0.4,0,0,0,0,0,0,0.093,0.156,0,1428,1
0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,11,1
0.32,0.09,0,0.13,0,0.32,0.79,0.27,0.13,1.81,0.04,0,0,0,0,0.09,0.008,0.032,0.121,0.008,640,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.4,0.18,0,0.18,0.03,0.1,0.72,0.65,0.54,1.41,0.29,0,0,0,0,0,0.012,0.042,0.139,0,1613,1
0,0,0,0,0,0,0.3,0,0.3,0.15,0,0,0,0,0,0,0.472,0.067,0.044,0.067,418,1
0,1.14,0,0,0,0,1.14,0,0,3.44,0,0,0,0,0,0,0,0,0.197,0,81,1
0,0,0,0,0,0,0,2.63,0,1.75,0.87,0,0,0,0,0,0.144,0,0,0,195,1
0.28,0,0,0.28,0.28,0,0.86,0.86,0,1.44,0,0,0,0,0,0,0,0,0.221,0.166,341,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,78,1
0,0,0,0,1.94,0,0,0,2.91,1.94,0,0,0,0,0,0,0,0.13,0.13,0,94,1
0.34,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.105,0,1330,1
0.46,0.31,0,0.13,0.05,0.26,0.96,0.57,0.1,1.48,1.01,0,0,0,0,0,0,0.068,0.793,0.159,3213,1
0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0.251,0,0,36,1
0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0.215,0.431,0,76,1
0,0,0,0,0.52,0,0.26,1.56,0,1.56,0.52,0,0,0,0,0,0,0.08,0.402,0,241,1
0.18,0,0,0.36,0,0.06,0.55,0.3,0,1.1,0.85,0,0,0,0,0,0.01,0.052,0.169,0,451,1
0.47,0.31,0,0.13,0.05,0.26,0.97,0.57,0.26,1.47,1.1,0,0,0,0,0,0,0.068,0.79,0.159,3043,1
0,0,0,0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0.09,0.49,0,0.19,0,0,1.58,0.19,0,1.08,0,0,0,0,0,0,0.778,0.037,0.979,0,740,1
0,0.19,0,0,0.19,0,0,0,0,1.18,0,0,0,0,0,0,0,0.03,0,0,148,1
0,0,0,0,0,0,0.9,0,0.12,0.12,0,0,0.25,0.12,0,0,0,0.391,0,0,481,1
0,0.48,0,0,0,0,0.96,0,0,2.88,1.44,0,0,0,0,0,0,0.084,0.336,0,80,1
0,0,0,0,1.47,1.47,0,0,0,2.94,0,0,0,0,0,0,0,0.147,0.147,0,286,1
0,0,0,1.29,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.111,0,63,1
0.14,0.14,0,0,0,0.14,0.58,0,0.14,0.88,0,0,0,0,0,0,0,0.204,0.127,0.102,400,1
0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.407,0.067,0,0,506,1
0,1.32,0,0.94,0,0,2.08,0,0,0.94,0,0.18,0,0,0,0,0,0.084,0.112,0,237,1
0,0.55,0,0.55,0,0.55,0,0,1.11,1.67,0.55,0,0,0,0,0,0,0,0.086,0.517,125,1
0.43,0.4,0,0.09,0.06,0.25,0.69,0.4,0.15,1.41,0.31,0,0,0,0,0,0.031,0.122,0.42,0.266,3303,1
0,0,0,0.17,0.17,0.17,0,0,0,1.42,1.06,0,0,0,0,0,0,0,0.216,0.836,895,1
0.65,0.49,0,0.16,0,0.16,1.3,0,1.14,1.8,0,0,0,0,0,0,0,0.231,0.231,2.29,595,1
0.35,0.1,0,0.15,0,0.35,0.85,0.25,0.15,1.75,0.05,0,0,0,0,0,0.008,0.035,0.131,0.008,617,1
0,0.54,0,0.54,2.18,0,0.54,0,0,1.09,0,0,0,0,0,0,0,0.157,0,0.078,377,1
0,0,0,0,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0.289,0,0,87,1
0,0.32,0,0,0.16,0.16,0,0.16,0.16,0.64,0,0,0.16,0,0,0,0,0,0.024,0.049,982,1
0,0.39,0,0,0,0.78,0.78,0,3.54,1.18,0,0,0,0,0,0,0,0.064,0.129,0.064,364,1
0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0.606,0,28,1
0.07,0,0,0.23,0.07,0.07,0.55,0.63,0.47,1.49,0.55,0,0,0,0,0,0,0.012,0.077,0.012,707,1
0.4,0.48,0,0.14,0.03,0.29,0.89,0.44,0.26,1.41,0.48,0,0,0,0,0,0,0.082,0.529,0.114,2379,1
0,0,0,0.81,0,0.27,0.54,0.27,0.81,2.44,0,0,0,0,0,0,0,0.04,0.121,0,131,1
0,0,0,0.91,0,0,0.3,0.3,0.3,3.03,0,0,0,0,0,0,0,0.211,0.211,0.052,184,1
0,0.37,0,0.74,1.12,0.74,1.49,0.74,0.37,1.87,0,0,0,0,0,0,0,0,0.223,0,93,1
0.1,0.1,0,0.2,0.4,0.1,0.5,0,0.1,1.92,0,0,0,0,0.1,0,0,0,0.391,0.032,1042,1
0.9,0,0,0,0.9,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,62,1
0,0,0.57,0,0,0,0,0.28,0,1.73,0,0,0,0,0,0,0,0.461,0,0.046,396,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.269,0,87,1
0.31,0,0,0.47,0.15,0.31,1.42,0,0,3.95,0.15,0,0,0,0,0,0,0.076,0.127,0,650,1
0,0.18,0,0.73,0.73,0.27,0.64,0.27,0.09,0.64,0.55,0,0,0,0,0,0,0.094,0.134,0.013,1478,1
0,0,0,0,0.53,0,1.07,0,0,3.22,0,0,0,0,0,0,0,0,0,0,101,1
0.07,0.64,0,0.71,0.57,0.07,0.35,0.21,0.14,1.14,0.35,0,0,0,0,0,0,0.08,0.103,0,1295,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
0,1.63,0,0,1.63,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,56,1
0.17,0.26,0,0.6,0.43,0.26,1.3,0.17,0.69,1.04,0.95,0,0,0,0,0,0,0.107,0.242,0.013,1339,1
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,32,1
0,1.22,0,0,0.81,0,0.4,2.04,3.27,0.4,2.04,0,0,0,0,0,0,0.64,0.8,0,505,1
0,0,0,0,0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0.125,0.062,0,65,1
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.611,0,0,66,1
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,1.219,0,31,1
0,0,0,0,0,0,0,0,1.81,0,5.45,0,0,0,0,0,0,0.628,0.943,0,53,1
0,0,0,0,0,0,1.29,0,0,5.19,0,0,0,0,0,0,0,0,0.208,0,55,1
0.52,1.31,0,0.26,0.79,1.05,1.58,0.79,0,0.79,0,0,0,0,0,0,0,0.138,0,0,135,1
0,0,0,0,0,0,0.44,0,0,0.67,0,0,0,0,0,0,0,0,0,0,163,1
0,0,0,0.36,0.36,0,0,0,0,2.18,0.72,0,0,0,0,0,0,0.297,0,0,115,1
0,0,0,0,0.31,0,1.26,0,0,0.31,0.31,0,0,0,0,0,0.043,0.086,0.173,0.26,279,1
0,0.19,0,0.09,0.09,0.48,0.77,0.09,0.58,2.43,0,0,0,0,0,0,0,0.03,0.045,0,329,1
0,0,0,0,0.61,0,0,0,0,1.23,0,0,0,0,0,0,0,0.176,0,0,81,1
0,0,0,0,0,0,0,1.44,1.44,1.44,1.44,0,0,0,0,0,0,0,0.271,0,41,1
0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0.173,0,0,59,1
0,0,0,0,0,0,1.6,0,0.8,2.4,0,0,0,0,0,0,0,0.274,0,0,107,1
1.63,0,0,0,0,0,0,0,1.63,3.27,0,0,0,0,0,0,0,0,0.267,0,36,1
0,0,0,0,0.45,0.45,0.9,0.45,1.81,1.36,0,0,0,0,0,0,0,0.16,0.16,0,184,1
0,0.28,0,0,0.14,0.14,0,0.14,0.14,0.84,0,0,0,0,0,0,0,0,0,0.067,991,1
0,0,0,0.38,0,0,0.38,0,1.54,2.31,0,0,0,0,0,0,0,0.196,0,0,272,1
0.09,0.49,0,0.19,0,0,1.58,0.19,0,1.09,0,0,0,0,0,0,0.765,0.037,1.309,0,756,1
0,0,0,0,0.44,0,0,0,0,3.09,0,0,0,0,0,0,0,0.301,0,0,131,1
0.58,0,0,0.39,0.58,0.39,0.78,0.39,0.58,0.39,0.78,0,0,0,0,0,0,0.271,0.135,0,190,1
0.17,0.26,0,0.6,0.43,0.26,1.3,0.17,0.78,1.13,0.95,0,0,0,0,0,0,0.108,0.243,0.013,1375,1
0,0,0,0.44,0,0,0.44,0,1.34,4.48,0,0,0,0,0,0,0,0.074,0,0,144,1
0,3.05,0,0.19,0,0.19,0.76,0.19,0,2.67,0,0,0,0,0,0,0,0.171,0.147,0.024,1144,1
0,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,2.08,0,0,1.04,0,2.08,0,0,1.04,0,0,0,0,0,0,0,0,0,0,20,1
0,0,0,0,1.14,0,0,0,0,2.29,0,0,0,0,0,0,0,0.197,0,0,27,1
0.27,0,0,0,0.13,0,0.41,0,0,0.27,0,0,0,0,0,0,0,0.133,0,0,144,1
0,0,0,0.65,0,0.32,0.32,0,0.32,2.94,1.3,0,0,0,0,0,0,0.11,0.83,0.166,228,1
0.11,0.22,0,0.45,0,0.11,0.34,0.22,0,1.25,0.45,0,0,0,0,0,0.018,0.17,0.132,0,666,1
0,0.56,0,0,1.12,0,0.56,0.56,0.56,2.25,0,0,0,0,0,0,0,0.26,0.347,0,195,1
0,0.18,0,0.73,0.73,0.27,0.64,0.27,0.09,0.64,0.55,0,0,0,0,0,0,0.094,0.135,0.013,1478,1
0,0.35,0,0,0,0,0.53,0,0,1.25,0,0,0,0,0,0,0,0.066,0.099,0.63,903,1
0,0.82,0,0.32,0,0,2.13,0,0.16,1.47,0.98,0,0,0,0,0,0,0,0.29,0.029,158,1
0.43,0,0,0.87,0,0,2.18,0,0,0.87,0,0,0,0,0,0,0,0,0,0,179,1
0,0.3,0,0.3,0,0.3,0.3,0,0.92,0,0,0,0,3.38,0,0,0,0.094,0,0,212,1
0,0.56,0,0,0.56,0,0.56,0.56,0.56,1.7,0,0,0,0,0,0,0,0.262,0.349,0,194,1
0.64,0,0,0,0.64,0,0.64,0,0.64,3.2,0.64,0,0,0,0,0,0,0,0.459,0,119,1
0.71,0,0,0.11,0,0.23,0.11,0.23,0.11,1.66,1.9,0,0,0,0,0,0.072,0.127,0.254,0.018,1514,1
0,0.34,0,0,0.17,0.17,0,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0.083,0.083,963,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,118,1
0,0,0,0,0.29,0,1.45,0,0,1.45,0,0,0,0,0,0,0,0.042,0.085,0,247,1
0.18,0,0,0.36,0.06,0.06,0.54,0.3,0,1.09,0.85,0,0,0,0,0,0.01,0.052,0.167,0,441,1
0.35,0.1,0,0.15,0,0.35,0.85,0.25,0.15,1.75,0.05,0,0,0,0,0,0.008,0.035,0.131,0.008,617,1
0,0.28,0,0,0.28,0,0.84,0,0.28,1.96,0,0,0,0,0,0,0,0.137,0,0,603,1
0,0,0.16,0,0.16,0.16,0,0,2.13,0,0,0,0,0,0,0,0,0.089,0.67,0,1030,1
0.39,0,0,0.39,0.79,0,0.79,0,0,2.76,1.18,0,0,0,0,0,0,0.064,0.192,0,74,1
0,0,0,0.32,0,0,0,0,0,0,0,0,0,2.24,0,0,0.18,0.27,0,0,178,1
0,0,0,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,38,1
0.05,0.07,0,0.05,0.15,0.1,0.47,0.02,0,1.57,0.05,0,0,0,0,0,0.042,0.101,0.046,0.059,2258,1
0,0,0,0,0,0,1.33,0,1.33,4,0,0,0,0,0,0,0,0,0,0,44,1
0.52,0,0,0,0.26,0.26,0,0,0.79,1.05,0,0,0,0,0,0,0,0.656,0,0,566,1
0.14,0,0,0.24,0.04,0,0.52,0.04,0,0.28,0.38,0,0,0,0,0,0,0.061,0.099,0,521,1
0,0,0,0.61,0.2,0.41,1.23,0.2,0.61,1.23,0,0,0,0,0,0,0.098,0.065,0.065,0,301,1
0,0,0,0,0,0,0.15,0,0,0,0.46,0,0,0,0,0,0.071,0.071,0.023,0,2761,1
0,1.26,0,1.26,0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,0.198,0.596,0,69,1
0,0.64,0,0,0,0,0.64,0,0.32,0.97,0,0,0,0,0,0,0,0.053,0,0,291,1
0,0.39,0,0,0,0.39,0.39,0,0.98,0.78,0.19,0,0,0,0,0,0,0.128,0.16,0,730,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0.212,0,53,1
0.31,0,0,0,0,0.31,0,0,0.31,0.62,0,0,0,0,0.31,0,0,0.055,0.111,0,125,1
0.78,0,0,0,0,0,0,0,1.57,2.36,0.78,0,0,0,0,0,0,0,0.341,0,115,1
0,0,0,0.65,0.32,0,0.32,0.32,0.32,3.25,0,0,0,0,0,0,0,0.111,0.166,0,139,1
0,0,0,0,0.69,0,0,0.69,0,2.08,0,0,0,0,0,0,0,0.35,0.116,0,281,1
0,0.9,0,0,0.9,0,0.9,0,0,3.63,0,0,0,0,0,0,0,0,0,0,18,1
1.63,0,0,0,0,0,0,0,0.81,1.63,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0.93,0.46,0.93,0,1.39,0.46,0,0,0,0,0,0,0.069,0,0,0.069,75,1
0,0,0,0.65,0.32,0,0.32,0.32,0.32,3.25,0,0,0,0,0,0,0,0.105,0.158,0,139,1
0,1.32,0,0.44,0,0,2.65,0,0.44,1.76,0,0,0,0,0,0,0,0.066,0.132,0.066,442,1
0,0.35,0,0,0,0,0.7,0,1.05,1.4,0,0,0,0,0,0,0,0.122,0,0,313,1
0.29,0.04,0,0.04,0,0.14,0.04,0.14,0.04,0.79,0.69,0,0,0,0,0,1.117,0.053,0.09,0.011,9163,1
0.18,0,0,0.09,0,0,0.63,0.09,0,3.38,0.36,0,0,0,0,0,0,0.059,0.014,0,566,1
0.33,0.16,0,0.16,0,0.16,0.57,0.24,0.16,2.06,0,0,0,0,0,0,0,0,0.113,0,441,1
0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.077,0,0,75,1
0,0,0,0,0.2,0,0.4,0,0.4,2.22,0,0,0,0,0,0,0.033,0.066,0.066,0,192,1
0,0,0,0.38,0.38,0.38,0,0,0.38,2.29,0,0,0,0,0,0,0,0,0,0,104,1
0.28,0,0,0.28,0,0,1.14,0,0.14,1.28,0.14,0,0,0,0,0,0,0.047,0.118,0.023,250,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,125,1
0.66,0,0,0,0,0,0,0,1.98,1.32,0,0,0,0,0,0,0,0,0,0,121,1
0,0,0,0,1.03,0,2.06,0,2.06,1.03,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0,2,1
0.13,0.27,0,0.13,0,0,0.55,0.27,0.13,2.08,0.13,0,0,0,0,0,0,0.025,0.05,0,219,1
0,0.56,0,0,0,0.11,1.79,0.22,0.11,2.8,0,0,0,0,0,0,0,0.186,0.056,0,532,1
0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0.258,0,0,0,82,1
0,0,0,0,0.33,0,0.66,0,0.33,1,2,0,0,0,0,0,0,0.23,0.23,0,227,1
0,0.47,0,0.47,0,0,1.19,0.47,0.23,0.47,0,0,0,0,0.23,0,0,0,1.357,0.046,450,1
0,0.75,0,0,0.75,0,0.75,0,1.87,1.5,0,0,0,0,0,0,0,0,0,0.145,508,1
0,0,0,0.31,0.31,0.63,0.95,0,0.95,3.5,0,0,0,0,0,0,0,0.051,0,0.102,274,1
0.31,0,0,0.47,0.15,0.31,1.42,0,0,3.95,0.15,0,0,0,0,0,0,0.076,0.127,0,650,1
0.35,0,0,0.7,0.35,0.35,1.06,0,0.7,2.82,0,0,0,0,0,0,0,0,0,0,213,1
0,0.55,0,0,0.55,0,0.55,0.55,0.55,1.67,0,0,0,0,0,0,0,0.259,0.345,0,200,1
0.14,0.28,0,0.14,0,0,0.56,0.28,0.14,2.1,0.14,0,0,0,0,0,0,0.025,0.05,0,216,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.352,0,81,1
0,0.46,0,0,0.23,0,0.69,0.23,0,1.84,0,0,0,0,0,0,0,0.036,0.036,0,285,1
0,0,0,0,0,0,0,0,0.95,0.47,0.95,0,0,0,0,0,0,0.133,0.267,0,256,1
0.2,0.81,0,0,0,0,0.4,0,0.2,0.2,0,0,0,0,0,0,0,0,0.338,0.03,2205,1
0,0.8,0,0,0.8,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0.135,0,0,81,1
0,0.53,0,0,0.26,0,0.53,0.53,0,0.8,0,0,0,0,0,0,0,0,0.04,0,164,1
0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.098,0.589,0,0,92,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,0,215,1
0,0,0,0.65,0.32,0,0.32,0.32,0.32,3.26,0,0,0,0,0,0,0,0.106,0.159,0,139,1
0,0,0,1.2,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0.21,0,38,1
0,0.4,0,0,0.81,0,0,0,0,0.81,0,0,0,0,0,0,0.123,0.246,0.123,0.185,302,1
0.14,0,0,0.14,0.28,0.14,0.28,0,1.88,1.44,0,0,0,0,0,0,0,0.07,0,0,477,1
1,0,0,0.66,0,0,0.33,0.66,0.66,0.33,1.66,0,0,0,0,0,0,0.06,0.541,0,304,1
0,0,0,0,0,0.98,0.98,0,0.98,1.96,0,0,0,0,0,0,0,0,0,0,59,1
0,0.55,0,0.55,2.2,0,0.55,0,0,1.1,0,0,0,0,0,0,0,0.165,0,0.082,386,1
0,0,0,0,1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0.256,0,0,34,1
0.67,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,132,1
0.27,0.27,0,0.27,0,0.27,0.55,0,0,3.07,0,0,0,0,0,0,0,0.279,0.093,0,341,1
0,0.75,0,0,0,0.75,1.89,0,0.75,4.16,0,0,0,0,0,0,0,0,0.138,0,93,1
0.39,0,0,0.39,0.79,0,0.79,0,0,2.76,1.18,0,0,0,0,0,0,0.061,0.183,0,75,1
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,56,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0.21,0,54,1
0.5,0.25,0,0.23,0.02,0.21,0.9,0.5,0.33,1.43,0.94,0,0,0,0,0.02,0,0.069,0.523,0.124,4128,1
0.13,0.13,0,0.27,0.27,0,0.97,0.27,0,2.65,0.13,0,0,0,0,0,0,0.018,0.182,0,726,1
0.25,0.17,0,0.08,0,0.08,0.86,0,0.08,1.2,0,0,0,0,0,0,0,0.015,0.015,0,319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0,0.27,0,0,0,0,0.27,0.27,0.27,2.19,0,0,0,0,0,0,0,0,0.128,0,164,1
0,0,0,0,0,0.24,0.49,0,0.99,0.74,0,0,0,0,0,0,0,0,0,0,175,1
0,0.42,0,0,0,0,0.84,0,0,2.53,0.84,0,0,0,0,0,0,0.075,0.3,0,197,1
0.19,0.19,0,0.19,0.19,0.09,1.07,0.19,0,1.75,0.09,0,0,0,0,0,0,0,0.224,0.029,870,1
0,0,0,0,0,0,0.84,0,0.21,0,0,0,0.42,0,0,0,0,0.057,0,0,379,1
0,0,0,0,1.05,0.52,1.58,0,0.52,0.52,0,0,0,0,0,0,0,0.25,0,0,110,1
0.1,0.1,0,0.1,0.2,0.31,1.04,0,0.1,2.92,0,0,0,0,0,0,0,0.163,0.065,0,817,1
0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.201,0.1,0,141,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,277,1
0,0,0,0.21,0.1,0,0.21,0.32,0,0,0.54,0,0,0,0,0,0,0.152,0.118,0,306,1
0,0,0,0,0.58,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,86,1
0.07,0.37,0,0.29,0.07,0.07,1.48,0.14,0,1.85,0,0,0,0,0,0,0.052,0.073,0.167,0.01,795,1
0,0,0,0,0,0,0.58,0,1.74,3.48,0,0,0,0,0,0,0,0.082,0.082,0,102,1
0.08,0.17,0,0.17,0.08,0,1.37,0,0.51,0.77,0.08,0,0,0,0,0,0,0.077,0.103,0.012,1456,1
0,0,0,0.6,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0.207,0.518,0,0,191,1
0.68,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0.125,0.375,0,0.25,132,1
0.34,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.106,0,1328,1
0.44,0,0,0,0,0,1.34,0,0.44,1.79,0,0,0,0,0,0,0,0,0.145,0.072,152,1
0,0,0,0.5,0.5,0,0,0,0,1.01,0,0,0,0,0,0,0,0.089,0,0,95,1
0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,0.177,0,100,1
0,0.49,0,0,0,0.49,0,0,0.49,1.99,0,0,0,0,0,0,0,0.078,0.312,0,190,1
0,0.57,0,0.57,2.28,0,0.57,0,0,1.14,0,0,0,0,0,0,0,0.081,0,0.081,373,1
