@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,3.09,0,1.03,0,0,1.03,2.06,2.06,0,0,0,0,0,0,0,0,0,0,0,0,10.692,1
0,0,0,0.17,0,0.35,0,0.17,0.35,0.35,0.53,0,0,0,0,0,0,0,0,0,0,0,0.057,1.974,1
0,0.85,0,0.42,0,0.42,1.27,0,0.42,0,2.55,0,0.42,0,0,0,0,0,0,0.42,0,0,0.177,8.777,1
0,0,0,0,0,0.74,0,0,0,2.22,1.48,0,0,0,0,0,0,0,0,0,0,0,0.088,3.048,1
0.77,0.38,0,0,0.57,0,1.15,0,0.38,0.19,2.11,0,0.77,0,0,0,0,0,0.19,0,0,0,0.438,14.619,1
0.1,0.1,0,0.07,0.03,0,0,0,0.53,0.17,0.81,0,0.17,0,0,0,0,0,0,0,0,0,0.006,2.106,1
0,0.94,0,0,0,0,0,0,0,2.83,0.94,0,0,0,0,0,0,0,0,0,0,0,1.366,26.5,1
0,0,0,0,0,0,0,0,0,1.08,1.08,0,0,0,0,0,0,0,0,0,0,0,1.478,2,1
0.11,0.22,0,0.45,0.45,0,1.02,0.11,0.34,0,3.53,0,0.45,0,0,0,0,0,0,0,0.11,0,0.265,4.215,1
0,0,0,0.64,0.64,0.32,0,0,0.32,0.32,2.27,0,0.32,0,0,0,0,0,0,0,0,0,0,1.494,1
0,0,0,0.64,0,0.64,0,0,0.64,0,5.8,0,0,0,0,0,0,0,0,0,0,0,1.44,2.875,1
0,0,0,1.56,0,0,0,0,0.31,0.31,2.82,0,0,0,0,0,0,0,0,0,0,0,0,2.132,1
0,0,0,0.45,0.45,0.45,0,0,0.45,0,0.9,9.04,0,0,0,0,0,0,0,0,0,0,0.072,7.857,1
0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,1.048,3.333,1
0.42,0,0,2.53,0.42,0.42,0,0.42,0.84,1.68,2.95,0,0,0,0,0,0,0,0,0,0,0,0.072,2.632,1
0,0,0,0.16,0.18,0,0,0.02,0.09,0,0.14,0,0.04,0,0,0,0,0,0,0,0,0,0.034,16.587,1
0,1.32,0,0,0.94,0,0.37,0,2.07,0,2.45,0,0.18,0,0,0,0,0,0,0,0,0,0.242,2.623,1
0,0,0,0.16,0.18,0,0,0.02,0.09,0,0.14,0,0.04,0,0,0,0,0,0,0,0,0,0.03,16.644,1
0,0.29,0,0.29,0,0.14,0,0.29,0,0.14,0.58,0,0,0,0,0,0,0,0,0,0.14,0,0.865,5.133,1
0.66,0,0,0.26,0,0.13,0.66,0,0,0,3.98,0,1.46,0,0,0,0,0,0,0,0,0,0.414,5.955,1
0,0,0,0.54,0,0,0,0,0,0.54,1.64,0,0,0,0,0,0,0,0,0,0,0,1.443,1.969,1
0,0,0,0.62,0.62,0.62,0,0.62,1.25,1.56,3.76,0,0,0,0,0,0,0,0,0,0,0,0.77,2.481,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,2.103,1
0,1.32,0,0,0.94,0,0.37,0,2.08,0,2.65,0,0.18,0,0,0,0,0,0,0,0,0,0.31,2.548,1
0.43,0,0,0.87,0,0.87,0,0,0.43,0,4.38,0,0,0,0,0,0,0,0.43,0,0,0,1.021,3.35,1
0.3,0,0,0.61,0.92,0,0,0,0.3,0,2.76,0,0.61,0,0,0,0,0,0,0,0,0,0.207,2.132,1
0.09,0.49,0,0.39,0.19,0,0.09,0,1.57,0,3.75,0,0.09,0,0,0,0,0,0,0,0,0,5.84,5.96,1
0.1,0,0,0.4,0.1,0.1,0.2,0.4,0.5,0.91,1.72,0,0.2,0,0,0,0,0,0,0,0,0,0.297,6.8,1
0,0,0,0,0,1.66,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0.368,2.611,1
0,0,9.16,0.27,0,0.55,0.27,0,0.27,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.301,19.482,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0.47,0.95,0,0.47,0,0,0,0,2.39,0.47,1.91,0,0,0,0,0,0,0,0,0,0,0,1.683,57.23,1
0.46,0.31,0,0.05,0.13,0.05,0.44,0.26,0.96,0.1,3.21,0,0.33,0,0,0,0,0,0,0,0,0,0.346,6.05,1
0,1.63,0,0,0,1.63,0,1.63,0,0.81,4.09,0,0,0,0,0,0,0,0,0,0,0,1.212,15.916,1
0.54,0,0,1.63,0,0,0,0,0.54,0.54,2.17,0,0,0,0,0,0,0,0,0,0,0,0.715,2.345,1
0,0,0,0,0,0,0,0,0.85,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0,0,0,0,1.29,0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,1.16,1.8,1
0,0.71,0,0.35,0,0,0,0,0.71,0.35,1.77,0,0,0,0,0,0,0,0,0,0,0,0.7,3.768,1
0,0,0,0.47,0,0,0,0,0.94,0,2.83,0,0,0,0,0,0,0,0,0,0.47,0,0.082,5.074,1
0.9,0,0,0,0,0.9,0,0,0,0,1.81,0,0.9,0,0,0,0,0,0,0,0,0,0.564,2.818,1
0,0.44,0,0.44,0,0,0,0,0.44,0.44,2.24,0,0,0,0,0,0,0,0,0,0,0,0.807,3.849,1
0.93,0,0,0.93,0,1.86,0,0,2.8,0,8.41,0,0.93,0,0,0,0,0,0,0,0,0,2.306,8.312,1
0,0,0,0,0,0,0,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1.85,0.37,0.37,0,0,0.37,1.11,1.85,0,0,0,0,0,0,0,0,0,0,0,0,2.492,1
0,0.58,0,0,0,0,0.58,0.58,1.16,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0.192,1.526,1
0,0,0,1.79,0.44,0,0,0,0.44,1.34,2.24,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1
0,0.41,0,0.41,0,0,0,0,0.41,0.41,2.08,0,0,0,0,0,0,0,0,0,0,0,0.75,3.851,1
0,0,0,0.3,0,0.15,0.61,0.3,0,0.92,0.61,0,0,0,0,0,0,0,0,0,0,0,0.732,5.058,1
0.17,0,0.44,0.17,0,0,0,0,0.35,0.08,4.04,1.23,0,0,0,0,0,0,0,0,0,0,0,2.039,1
0,0,0,0,0,0,0,0,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,0,0,1.512,1
0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0.896,5.538,1
0,0,0,1.17,0,0,0,0,0.39,0.78,1.56,0,0.78,0,0,0,0,0,0,0,0,0,0,4.111,1
0.5,0.19,0,0.25,0.38,0,0.5,0.12,0.63,0.69,3.49,0,1.08,0,0,0,0,0,0,0,0,0,0.435,5.335,1
0.64,0,0,0,0.38,0,0,0.64,0.25,0.77,1.93,0.12,1.03,0,0,0,0,0,0,0,0.12,0,1.082,5.274,1
0,0.89,0,0.12,0,0,0.25,0.12,0.38,0,2.81,0,0.12,0,0,0,0,0,0,0,0,0,0.37,2.878,1
0,0,0,0.69,0,0.69,0,0,0,0,1.38,0,0.69,0,0,0,0,0,0,0,0,0,0.701,8.781,1
0,0,0,6.25,0,3.12,0,0,3.12,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0.98,0.16,0,0.08,0.24,0,0,0.08,0.57,0,2.46,0,1.14,0,0,0,0,0,0,0,0,0,0.751,4.163,1
0,0.64,0,0.32,0,0,0,0,0.64,0.32,1.93,0,0,0,0,0,0,0,0,0,0,0,0.778,3.756,1
0,2.35,0,1.17,0,0,0,0,1.17,1.17,2.35,0,0,0,0,0,0,0,0,0,0,0,0,5.25,1
0.6,0,0,1.44,0,0,0.24,0.72,2.52,0.6,4.44,0,0.96,0,0,0,0,0,0,0,0,0,0.101,3.577,1
0.19,0.19,0,0.19,0,0,0,0,0.39,0.59,4.52,0,0.19,0,0,0,0,0,0,0,0,0,0.258,3.112,1
0,0,0,0,0,0,0,0,0,1.19,3.57,0,0,0,0,0,0,0,0,0,0,0,0.204,8.636,1
0,0,0,0,0,0,1.16,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,1.405,9,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2,1
0,0,0,1.44,0.48,0,0,0,0.96,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0.502,5.488,1
0,0,0,0,0,0,0,0.42,0,0,2.52,0,0.42,0,0,0,0,0,0,0,0,0,0.129,1.859,1
0,0.47,0,0.47,0,0,0,0.47,0,0.47,1.9,0,0,0,0,0,0,0,0,0,0,0,0,7.18,1
0,0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.31,1.477,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,2.28,0,0.32,0,0,0,0,0,0,0,0,0,0,1.494,1
0,0,0,1.11,0,0.18,0,0,0.18,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0.426,1.283,1
0,0,0.04,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,1.542,239.571,1
0.15,0,0,1.23,0.61,0,0,0,0.3,0.3,1.85,0,0.3,0,0,0,0,0,0,0,0.46,0,0.615,1.377,1
1.47,0,0,0,0,0,0,0,0,7.35,2.94,0,4.41,0,0,0,0,0,0,0,0,0,1.272,6.055,1
0.76,0.19,0,0.19,0.12,0,0.76,0.25,1.52,0.38,2.98,0,0.76,0,0,0,0,0,0,0,0.12,0,0.428,3.702,1
0,0,0,0,0,0,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0,0.6,0.6,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0.412,2.3,1
0.13,0.13,0,0.55,0.27,0.27,1.11,0,0.97,0,3.91,0,0.55,0,0,0,0,0,0,0,0.13,0,1.294,4.745,1
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,3.714,1
0,0.57,0,1.14,0.57,2.28,0,0,0.57,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0.487,16.217,1
0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,24.375,1
0,0,0,0.51,0,0,0,0,1.03,0,1.54,0,0.51,0,0,0,0,0,0,0,0,0,0.8,3.125,1
0,0,0,1.11,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0.464,1.392,1
0.17,0.17,0,0.34,0.17,0,0.17,0.34,1.38,0,2.07,0,0.34,0,0,0,0,0,0,0,0.17,0,1.718,5.175,1
0,0,0,1.29,0.43,0.43,0,0,0,0.43,1.72,0,0,0,0,0,0,0,0,0,0,0,0.129,5.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,5.466,1
0,0,0,0.66,0,0,0,0,0.66,0,5.29,0,1.32,0,0,0,0,0,0,0,0.66,0,0.83,3.215,1
0.65,0,0,1.3,0,0,0,0,0.65,1.3,1.96,0,0,0,0,0,0,0,0,0,0,0,0.834,2.44,1
0,0.3,0,0.3,0,0.15,0,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0.15,0,0.567,5.425,1
0,0,0,0,0,0,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,1
0.09,0.49,0,0.39,0.19,0,0.09,0,1.58,0,3.75,0,0.19,0,0,0,0,0,0,0,0,0,5.213,5.781,1
0.17,0,0,1.45,0.34,0.05,0.05,0.05,0.52,0,4.24,0,0.05,0,0,0,0,0,0,0,0,0,0.02,1.796,1
0,0,0,0,0,0,0,0.93,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0.464,1.612,1
0,0,0,0.76,0,0.76,0,0,0.25,0,1.53,0,0,0,0,0,0,0,0,0,0.51,0,0.458,2.455,1
0.32,0.16,0,0.32,0.23,0.04,0.4,0.11,0.68,0.72,3.08,0,0.6,0,0,0,0,0,0,0,0.04,0,0.413,3.533,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,2.217,1
0.49,0,0,0.99,0,0.99,0,0,0.49,0.49,4.45,0,0,0,0,0,0,0,0,0,0,0,1.118,5.228,1
1,0,0,0.66,0.66,0,0,0,0.33,0.66,2.33,0,0.33,0,0,0,0,0,0,0,0,0,0.12,5.428,1
0.74,0,0,0,0,0.74,0,0.74,0.74,0.74,4.47,0,0,0,0,0,0,0,0,0,0,0,0.355,2.15,1
0,0.52,0,2.63,0.52,1.05,0,0.52,1.05,1.05,4.21,0,0,0,0,0,0,0.52,0,0,0,0,1.276,3.062,1
0,0,0,0,0,0,0,0,0,1.44,5.79,0,0,0,0,0,0,0,0,0,0,0,0.542,2.157,1
0,0.35,0,1.07,0,0,0,0,0.71,0,2.85,0,0,0,0,0,0,0,0,0,0.35,0,0.24,3.414,1
0,0.29,0,0.58,0,0.58,0,0.29,0.29,1.46,1.16,0,0,0,0,0,0,0,0,0,0,0,0.606,3.591,1
0,0,0,0,0,0.31,0,0,1.26,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0.13,3.244,1
0,0,0,0.28,0,0,0,0,0.28,0.57,0.86,0,0,0,0,0,0,0,0,0,0,0,1.147,11.735,1
0.32,0.16,0,0.32,0.24,0.04,0.4,0.12,0.68,0.64,3.06,0,0.6,0,0,0,0,0,0,0,0.04,0,0.37,3.225,1
0,0,0,1.81,0,0,0,0,0.36,0,0.72,0,0,0,0,0,0,0.36,0,0,0,0,0,1.543,1
0,0,0,0.46,0,0,0,0,0,0.46,2.8,0,0,0,0,0,0,0,0,0,0,0,0.663,1.428,1
0,0,0,0,0.6,0,0.6,0,1.82,0.3,2.74,0,0.6,0,0,0,0,0,0,0,0,0,0.191,2.041,1
0,0,0,0,0,0,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,1.29,0,0,0,0,2.59,1.29,1.29,0,0,0,0,0,0,0,0,0,0,1.098,3.571,1
0,0,42.73,0,0,0.42,0,0,0.42,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.19,0.19,0,1.07,0.19,0.19,0.87,0.09,1.07,0,3.81,0,0.29,0,0,0,0,0,0,0,0.09,0,0.402,4.295,1
0,0.56,0,2.25,0,0.56,0,0,0.56,0.56,3.95,0,0,0,0,0,0,0,0,0,0,0,1.217,5.105,1
0,0.49,0,2.46,0,0,0,0,0,0.49,4.43,0,0,0,0,0,0,0,0,0,0,0,0.424,12.692,1
0,0,0,2.17,0,0,0,0,2.17,2.17,6.52,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,5.5,1
0.08,0.08,0,0.85,1.02,0.25,0.59,0.17,0.59,0.25,1.62,0,0.08,0,0,0,0,0,0,0,0.08,0.08,0.435,7.497,1
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,1.169,3,1
0,0,0,0.5,0,0,0,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0.892,2,1
0,0.29,0,0,0.29,0.29,0,0.29,1.16,1.16,2.33,0,0,0,0,0,0,0,0,0,0,0,0.044,1.559,1
0,0,0,1.52,0,2.29,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,3.85,1
0.35,0.1,0,2.15,0.15,0,0.1,0.35,0.85,0.15,5,0,0.8,0,0,0,0,0,0,0,0,0,0.149,3.629,1
0.49,0.28,0,0.09,0.11,0.02,0.42,0.23,0.89,0.16,3.23,0,0.51,0,0,0,0,0,0,0,0,0,0.382,5.783,1
0,0.37,0,0,0.74,1.12,0,0.74,1.49,0.37,4.49,0,0.74,0,0,0,0,0,0,0,0,0,0.223,2.021,1
0,0,0,1.21,0,0,0,0,0,2.43,3.65,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0.02,0,0.02,0,0,0,0,0.02,0.05,0.07,0,0,0,0,0,0,0,0,0,0,0,0.112,3.922,1
0.38,0,0,1.14,0,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1.008,589,1
0,0,0,0,0,0,0,0,0,0,1.16,0,0,2.32,0,0,0,0,0,0,0,1.16,0,2.652,1
0,0,0,1.36,0.45,0.45,0,0,0,0.45,1.81,0,0,0,0,0,0,0,0,0,0,0,0.135,5.571,1
0.77,0.38,0,0,0.57,0,1.15,0,0.38,0.19,2.12,0,0.77,0,0,0,0,0,0.19,0,0,0,0.438,14.619,1
0,0,0,0.72,0,0.72,0,0,0,0,1.45,0,0.72,0,0,0,0,0,0,0,0,0,0.729,7.781,1
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225,1
0.51,0.43,0,0.14,0.03,0,0.54,0.29,0.65,0.21,3.03,0,0.54,0,0,0,0,0,0,0,0,0,0.443,6.59,1
0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1
0.09,0.49,0,0.39,0.19,0,0.09,0,1.59,0,3.79,0,0.09,0,0,0,0,0,0,0,0,0,5.924,5.8,1
0,0,0,0,0,0,0,0,0,0,6.66,0,6.66,0,0,0,0,0,0,0,0,0,0.537,2.777,1
0.51,0.51,0,0,0,0.51,0,0,0,2.07,1.03,0,0,0,0,0,0,0,0,0,0,0,0.067,2.676,1
0.43,0,0,0,0,0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.061,1.456,1
0.73,0,0,0.36,0.36,1.09,0,0,0.36,0.36,2.56,0,1.09,0,0,0,0,0,0,0,0,0,0.427,4.42,1
0,0,0,1.04,1.04,0,0,0,0,6.25,4.16,0,0,0,0,0,0,0,0,0,0,0,5.555,3.275,1
0.16,0.24,0,0.41,0.57,0.49,0.65,0.24,1.23,0.9,2.38,0,0.16,0,0,0,0,0,0,0,0.08,0,0.241,6.544,1
0.52,0.34,0,0.14,0.17,0.05,0.46,0.31,0.89,0.11,2.9,0,0.52,0,0,0,0,0,0,0,0,0,0.363,6.171,1
0.09,0,0,0.36,0.09,0,0.09,0,0.72,0,2,0,0.09,0,0,0,0,0,0,0,0,0,0.242,3.816,1
0.08,0.08,0,0.85,1.02,0.25,0.59,0.17,0.59,0.25,1.62,0,0.08,0,0,0,0,0,0,0,0.08,0.08,0.486,7.561,1
0.43,0,0,0.87,0.87,0,0,0,2.18,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0.802,5.114,1
0,0,0,0,0,0,0,0,0,1.23,4.93,0,0,0,0,0,0,0,0,0,0,0,0.234,4.176,1
0,0.28,0,0.28,0,0.14,0,0.14,0,0.14,0.42,0,0,0,0,0,0,0,0,0,0.14,0,0.583,5.415,1
0,0.55,0,1.1,0.55,2.2,0,0,0.55,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0.495,16.826,1
0,0.21,0,0.65,0,0.21,0.87,0.43,0.87,0.43,3.71,0.65,0.43,0,0,0,0,0,0,0.43,0,0,0.96,8.08,1
0.65,0.49,0,0.32,0.16,0,0.65,0.16,1.3,1.14,3.6,0,0.49,0,0,0,0,0,0,0,0,0,0.902,5.833,1
0,0,0,0.32,0.64,0,0,0,0.32,0,1.94,0,0,0,0,0.97,0,0,0,0,0,0,0.263,3.418,1
0.63,0.63,0,0,0,0.63,0.63,0,0.63,1.26,1.89,0,0,0,0,0,0,0,0,0,0,0,0.398,2.625,1
0.93,0,0,0.93,0.93,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0.343,2.235,1
0,0,0,0.38,0,0.76,0,0,0.38,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,3.836,1
0,0.55,0,1.1,0.55,2.2,0,0,0.55,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0.496,16.782,1
0,0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,3.851,1
0.33,0,0,0.22,0,0,0.44,0,0.33,0.55,1.76,0,0.22,0,0,0,0,0,0,0.11,0,0,0.367,2.559,1
0,0.33,0,1.65,0.33,0.66,0,0.16,0.99,0.82,2.81,0,0.33,0,0,0,0,0.16,0,0,0,0,0.248,6.161,1
0,0,0,0,0,0,0,0,0.27,0.27,1.09,10.38,0,0,0,0,0,0,0,0,0,0,0.142,2.353,1
0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.121,3.871,1
0,1.32,0,0,0.94,0,0.37,0,2.07,0,2.45,0,0.18,0,0,0,0,0,0,0,0,0,0.241,2.623,1
0,0,0,0,0,1.21,0,0,1.21,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,0,1.676,1
0.58,0,0,0.11,0.11,0,0,0.23,0.93,0.58,4.19,0,0.46,0,0,0,0,0,0,0,0,0,0.733,8.192,1
0.1,0.2,0,0.8,0.8,0.5,0.8,0.3,0.7,0.1,1.31,0,0.1,0,0,0,0,0,0,0,0,0,0.49,8.55,1
0.38,0,0,1.14,0,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1.008,295,1
0,0,0.91,0,0,0.45,0,0,0,2.75,1.83,0,0,0,0,0,0,0,0,0,0,0,2.077,12.176,1
0,0,0,0.84,0,0.84,0,0,0,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0.776,10.375,1
0.58,0,0,2.33,0,1.16,0,0.58,0,0.58,2.92,0,0,0,0,0,0,0,0,0,0,0,0.09,1.829,1
0.58,0,35.46,0.58,0,0.58,0,0,0,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.239,3.338,1
0.39,0,0,0,0.39,0,0,0,0.39,0,3.13,0,1.56,0,0,0,0,0,0,0,0,0,0.261,1.461,1
0.29,0.04,0,0.14,0.04,0,0.29,0.14,0.04,0.04,1.6,9.53,0.47,0,0,0,0,0,0,0,0,0,0.356,12.332,1
0,0.57,0,1.14,0.57,2.28,0,0,0.57,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0.487,16.217,1
0,1.2,0,0.4,0,0.8,0,0,0.8,0.8,3.62,0,1.61,0,0,0,0,0,0,0,0,0,0.552,6.652,1
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,7.843,1.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,3.833,1
0.1,0.2,0,0.8,0.8,0.5,0.8,0.3,0.7,0.1,1.31,0,0.1,0,0,0,0,0,0,0,0,0,0.488,8.55,1
0,0.41,0,1.67,0.2,0.2,0,0.2,0,0.83,2.09,0,0,0,0,0,0,0,0,0,0,0,0.132,1.65,1
0.62,0,0,1.24,0,0.62,0,0,0.62,0,3.72,0,0.62,0,0,0,0,0,0,0,0,0,0.107,3.318,1
0,0,0,0,0,0,0,1.47,0.73,2.94,5.14,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1
0,0.17,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.046,4.259,1
0.31,0,0,0.94,0,0,0,0.31,0,0.31,3.76,0,0.62,0,0,0,0,0,0.31,0,0,0,0.055,2.358,1
0,0,0,0.43,0,0.86,0,0.43,0.43,2.16,3.46,0,0,0,0,0,0,0,0,0,0,0,0.801,4.77,1
0,0.3,0,0.3,0,0.15,0,0.15,0,0.15,0.15,0,0,0.15,0,0,0,0.15,0,0,0,0,0.352,5.938,1
0,0,0,0,0,0,2.12,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,3.904,1
0.16,0,0,1.3,0.65,0,0,0,0.16,0.32,1.79,0,0.32,0,0,0,0,0,0,0,0.49,0,0.622,1.25,1
0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1.05,1.806,1.293,1
0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.309,1.6,1
0,0.78,0,0.78,0,1.56,0,0,1.56,0,7.03,0,0,0,0,0,0,0,0,0,0,0,1.363,1.348,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,2.28,0,0.32,0,0,0,0,0,0,0,0,0,0,1.494,1
0,0,0,1.13,0,1.13,0,0,0,1.13,1.13,0,0,0,0,0,0,1.13,0,0,0,0,0,3.925,1
0,0,0,1.78,0.44,0,0,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,1.541,1
0.78,0,0,1.57,0,0,0,0,0,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0.682,2.555,1
0,0,0,0.78,0,0.52,0,0,0.26,0,2.08,0,0,0,0,0,0,0,0,0,0.52,0,0.443,2.41,1
0.46,0,0,0,0,0,0,0,1.38,0,2.77,0,0,0,0,0,0,0,0,0,0.46,0,0.081,3.4,1
0,1.16,0,0,0,1.16,0,0.38,0.77,1.93,2.32,0,0,0,0,0,0,0,0,0,0,0,0.198,9.266,1
0.6,0,0,1.44,0,0,0.24,0.72,2.53,0.6,4.45,0,0.96,0,0,0,0,0,0,0,0,0,0.102,3.656,1
0.27,0.27,0,0.27,0.27,0,0.27,0.27,0.55,0,1.65,0,0,0,0,0,0,0,0,0,0.27,0,1.029,3.621,1
0.17,0.26,0,0.43,0.6,0.43,0.69,0.26,1.3,0.78,2.43,0,0.17,0,0,0,0,0,0,0,0.08,0,0.271,6.395,1
0,0.9,0,0,0,0.9,0,0,0.9,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0.774,1,1
0,0,0,0,0,2.94,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,92.333,1
0.49,0.21,0,0.28,0.21,0,0.28,0.42,0.98,1.12,2.24,0,0.7,0,0,0,0,0,0,0,0.07,0,0.768,3.401,1
0,0.8,0,0.8,0,0.8,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0.269,3.115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,4.823,1
0.37,0.17,0.06,0.23,0.17,0.03,0.37,0.1,0.64,0.51,2.75,0,0.71,0,0,0,0,0,0,0,0.03,0,0.379,3.341,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1
0.34,0.05,0,0.63,0.17,0,0.75,0.34,1.27,0.58,3.01,0,0.34,0,0,0,0,0,0,0,0,0,0.13,4.225,1
0,0,0,0.82,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0.113,1.25,1
0,0,0,0,1.36,0,1.36,0,0,1.36,1.36,0,0,0,0,0,0,1.36,0,0,1.36,0,1.777,9.727,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,3.761,1
