@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
1.24,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,4.592,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,3.809,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,3.552,1
0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.088,2.256,1
0.26,0.13,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.068,2.736,1
1.14,0.12,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.061,2.878,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802,1
0,0.95,2.61,2.61,0,0,0,0.71,0,0,0,0.95,0,0.23,0,0,0.04,3.78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.169,1.494,1
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,5.145,1
0.31,0.35,0.17,1.48,0.17,0,0,0,0,0,0,0,0,0,0.03,0,1.05,5.648,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827,1
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,3.666,1
0.71,0.17,0.17,0,0.35,0,0,0,0,0,0,0.35,0,0,0,0,0.171,1.974,1
0.64,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.313,2.511,1
0.45,0.68,0.45,0,0.68,0,0,0,0,0,0,0,0.45,0,0,0,0.133,7.166,1
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,5.166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,3.812,1
0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.347,2.604,1
0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,5.187,1
0.27,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.03,3.771,1
0.09,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.015,4.192,1
0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,2.232,1
0.84,0.14,0,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0.05,2.322,1
0,0.7,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,4.176,1
1.14,0.19,0.38,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,3.28,1
0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1.206,1
0,0.63,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,3.537,1
0.08,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.014,4.07,1
0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0.403,2.794,1
1.51,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237,105.8,1
0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0.21,24.785,1
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,62.75,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,3.976,1
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,5.038,1
0.25,1.55,0,0,0.25,0,0,0,0,0,0,1.29,0,0,0,0,0.161,9.633,1
0.72,1.45,0,0,0.72,1.81,0,0.36,0,0,0,0,0,0,0,0,0.113,2.622,1
0.59,0.39,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.309,6,1
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714,1
0.27,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.031,3.689,1
0.86,0.28,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,6.584,1
0.27,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.051,5.582,1
0,1.04,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,10.692,1
0.25,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243,1
0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,9.1,1
0.47,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0.47,0.452,9.64,1
0,0,0,0,0,0,0,3.58,0,0.39,0,0,0,0,0.39,0,0,2.5,1
0.3,0.2,0.1,0.1,1.94,0.4,0.92,0,0,0,0,0.1,0,0,0,0,0.162,8.181,1
0.23,1.18,0.11,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0.168,5.76,1
0.17,0.17,0.17,0,1.74,0,0,0.17,0,0,0,0.34,0,0,0,0,0.681,4.74,1
0.29,0.58,0.09,0.87,0,0.68,0,0,0,0,0,0,0,0,0,0,0.232,4.295,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,1.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714,1
0.64,0.64,0,0.64,3.89,0,0,0,0,0,0,0,0,0,0,0,0.08,6.612,1
0,0,1.21,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,3.454,1
0.56,0.4,0.11,0.36,0.72,0.16,0,0,0,0,0,0,0,0,0,0,0.164,3.533,1
0.15,0,0,0,0,2.26,4.07,0,0,0,0,0,0,0,0,0,0.076,6.3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.309,4.029,1
0.37,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.954,1
0.67,0,0,0.67,0,0.5,0,0,0,0,0,0,0,0,0,0,0.105,2,1
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,14.5,1
0.41,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,15.892,1
0,0.48,0.48,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0.074,2.586,1
0.31,0,0.63,0,0.95,2.54,0,0,0,0,0,0,0,0,0,0,0,5.708,1
0.71,0.23,0.23,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0.036,4.022,1
0.17,0,0,0.17,0.08,0,1.23,0,0,0,0,0.17,0,0,0,0,0,2.039,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304,1
0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,1
2.38,0,0.26,0,0.79,0,0,0,0,0,0,0.26,0,0,0,0,0,5.549,1
0.29,0.43,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.024,1.517,1
0.55,1.67,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.364,6.641,1
0,0,0,0,0.12,0,0,0,0,0.12,0,0,0.12,0.37,0,0.37,0,2.376,1
0,0,1.47,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1
0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,1.769,1
0,0,0,0,0.11,0,0,0,0,0.11,0,0,0.11,0.35,0,0.46,0,2.47,1
0.99,0.49,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,5.555,1
1.64,1.31,0,0,0,0.98,0,0.32,0,0,0,0,0,0,0,0,0.101,337.25,1
0.17,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0.163,1.796,1
0.49,0.81,0.21,1.24,0.21,0,0,0,0,0,0,0,0,0,0,0,0.672,5.459,1
0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,1.153,1
0.76,0.57,0.19,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0.03,6.789,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071,1
1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,3.416,1
0.63,0.63,0.31,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.127,5.241,1
0.59,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979,5.781,1
1.01,0.1,0.3,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0.1,0.157,8.55,1
1.63,1.09,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.258,31.388,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,2.847,1
1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,4.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,5.607,1
0,0.48,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.087,1.612,1
0.74,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,3.048,1
0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,4.735,1
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,9.785,1
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,3.2,1
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,4.857,1
0.1,0.2,0.4,0.6,0.91,4.26,0,0,0,0,0,0,0,0,0,0,0.16,6.918,1
0.64,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,3.932,1
0.76,0.08,0.17,0,0.25,0.17,0,0,0,0,0,0,0,0,0.08,0.08,0.118,7.497,1
0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,2.08,1
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,4.818,1
1.19,0.47,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.402,5.681,1
0.75,0.45,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0.02,5.938,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
0.29,0.58,0.09,0.87,0,0.68,0,0,0,0,0,0,0,0,0,0,0.233,4.32,1
0,0.74,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,2.346,1
0.58,7.55,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526,1
0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.17,2.466,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0.33,0.78,0.3,1.15,0.27,0,0,0,0,0,0,0,0,0,0,0,0.519,6.029,1
0,1.19,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,8.636,1
0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,3.417,1
0.66,0.66,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,3.184,1
0.52,0.42,0.39,1.69,0.32,0.29,0,0,0,0,0,0,0,0,0.02,0,0.165,3.697,1
0,0,1.15,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0.347,1.608,1
0.4,0.61,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.149,11.96,1
0.52,0.42,0.39,1.69,0.32,0.29,0,0,0,0,0,0,0,0,0.02,0,0.165,3.697,1
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,3.694,1
0.32,0.08,0,0.08,0.48,0,0,0,0,0,0,0,0,0,0,0,0.097,5.594,1
0.57,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.124,2.405,1
0.67,0,0,0.67,0,0.5,0,0,0,0,0,0,0,0,0,0,0.107,2.015,1
0.26,0.26,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.021,5.955,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.153,1
0,0,0,0,0.12,0,0,0,0,0.12,0,0,0.12,0.38,0,0.38,0,2.417,1
0.67,0.22,0.22,0,0.45,1.57,0,0,0,0,0,0,0,0,0,0,0.148,4.947,1
0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,2.776,1
0.11,2.73,0.34,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.236,9.827,1
0.17,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0.167,1.838,1
1.53,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,1
0.81,0.37,0.07,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.167,3.412,1
0,0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.062,1.477,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681,1
0.84,0.42,0.14,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,5.415,1
0,0.8,0.4,0,1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,4.49,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,1
1.45,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1
0.53,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,2.104,1
0.47,0.76,0.26,1.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0.79,6.073,1
1.01,0.1,0.3,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0.1,0.158,8.55,1
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,1.204,1
1.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,107.4,1
0.24,0.24,0.24,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.868,1
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.41,0.49,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,4.163,1
0.25,0.25,0.64,0,0.77,0,0.12,0,0,0,0,0,0,0,0,0,0.299,5.274,1
1.47,1.79,0,0,0.49,0.16,0,0,0,0,0,0,0,0,0,0,0.674,2.922,1
0.24,0.17,0,0,0.03,0,0,1.18,0,0,0,1.36,0,0,0,0,0.011,2.813,1
0.32,0.49,0.16,0,1.14,0.49,0,0,0,0,0,0,0,0,0,0.16,0.231,5.833,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,5.607,1
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,4.5,1
0.79,1.59,0.26,0.08,0.88,0.26,0,0,0,0,0,0,0,0,0,0.08,0.254,3.598,1
0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3.812,1
0.68,0.45,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0.11,0.134,3.155,1
0.27,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.032,3.689,1
0,0.4,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.123,4.793,1
1.03,0.17,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.196,2.26,1
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,4.142,1
0,1.47,1.47,0,0,1.47,0,0,0,0,0,1.47,0,0,0,0,0.147,72,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,3.833,1
0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,3.105,1
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,1
0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.176,2.766,1
0,3.7,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,4.555,1
0.28,0.28,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,2.083,1
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1.08,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.26,5.454,1
0.85,1.5,0,0,0,0.21,7.08,0,0,0,0,0,0,0,0,0,0.271,9.052,1
0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.717,1
0,0.65,0,0,0.65,3.26,0,0,0,0,0,0,0,0,0,0,0.524,3.89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0.67,0.11,0,0,0.56,0,0,0,0,0,0,0,0.11,0,0,0,0.196,2.576,1
0.3,1.71,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.206,4.923,1
0.64,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,10.068,1
0.72,0,0.72,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,1.525,1
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807,1
0.18,0.06,0.06,0.06,0,0.24,0,0,0,0,0,0,0,0,0,0,0.169,1.766,1
0.39,0.78,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.186,4,1
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,1
0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0.338,4.047,1
1.01,2.02,1.51,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.536,4.09,1
1.15,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,5.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,1.18,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,6.275,1
0.73,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0.181,3.787,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,8.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.166,1
0.62,0.31,0.31,0,2.5,0.31,0,0,0,0,0,0,0,0,0,0,0.111,1.672,1
0,0.17,0.35,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0.057,3.564,1
1.25,0.41,0,0,0.62,0,1.67,0,0,0,0,0,0,0,0,0,0.345,5.132,1
0.27,0.27,0.27,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.182,8.207,1
1.12,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.333,4.974,1
0.97,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.312,7.541,1
1.11,0,0.55,0,1.11,0,0.55,0,0,0,0,0,0,0,0,0,0.086,4.166,1
0.25,0.5,0.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.023,1
0.17,1.25,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0.099,16.418,1
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394,1
0.17,0.05,0.05,0.05,0,0.23,0.17,0,0,0,0,0,0,0,0,0,0.161,2.051,1
1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,2.446,1
0,1.26,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,72.5,1
0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.588,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,3.15,1
0,0.09,0.48,1.65,0.58,0,0,0,0,0,0,0.29,0,0,0,0,0.045,1.597,1
0.78,1.56,0.26,0.08,0.86,0.17,0,0,0,0,0,0,0,0,0,0.08,0.261,3.56,1
0.74,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.035,4.071,1
0.41,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,15.892,1
0.17,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0.163,1.796,1
0.41,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,15.892,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,4.6,1
0.59,0.39,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.313,5.96,1
0.82,0.59,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.071,3.429,1
0,0,0,0,0.12,0,0,0,0,0.12,0,0,0.12,0.36,0,0.36,0,2.337,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,3.812,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,2.162,1
0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.062,1.477,1
0.89,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,1.968,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,3.937,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,1.666,1
0.59,0.39,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.284,5.944,1
0.6,0.2,0.2,0,0.4,1.81,0,0,0,0,0,0,0,0,0,0,0.129,3.946,1
0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.35,0.17,0,0.08,0.53,0,0,0,0,0,0,0,0,0,0,0,0.109,4.911,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,3.558,1
0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1
0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,1
0.34,0.34,0,0,0.68,0.34,0,0,0,0,0,0,0,0,0,0,0.056,2.257,1
0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,3.275,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,1.023,3.485,1
0.69,1.04,0.34,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.174,2.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913,1
0,0.19,0,0,0.57,0.38,10.17,0,0,0,0,0,0.19,0,0,0,0.066,20.432,1
0.68,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.2,4.281,1
0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.347,5.105,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,2.84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,2.403,1
1.13,1.88,0.37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0.197,58.705,1
1.11,0,0.74,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0.552,1.58,1
0,0,0,0,0,5.33,1.33,0,0,0,0,0,0,0,0,0,0,9.2,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,2.842,1
0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,1
0.98,0.19,0.29,0,0.09,0.19,0,0.09,0,0,0,0,0,0,0,0.09,0.145,8.323,1
0.05,0.35,0,0,0.05,0.2,0,0.02,0,0,0,0,0,0,0,0,0.017,3.922,1
0.62,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,1.741,1
0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.115,1
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,3.4,1
0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,3.965,1
0.64,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,10.068,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.133,11.592,1
0.34,0.34,0,0,0.68,0.34,0,0,0,0,0,0,0,0,0,0,0.056,2.257,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,1
0,0.51,1.02,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.614,1
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,2.413,1
0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,2.375,1
1.09,0.36,0,0,1.09,2.19,0,0,0,0,0,0,0,0,0,0,0.332,3.254,1
0.14,0.14,0.14,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.745,5.456,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.17,9.411,1
2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,1
0,1.47,0,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0.254,6.294,1
0.34,1.72,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,1
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,2.264,1
0,1.59,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0.186,2.823,1
0,0.75,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.124,3.181,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,3.545,1
0,0.17,0.17,0,0.87,0.17,0,0,0,0,0,0,0,0,0,0,0.721,2.742,1
0.82,0.6,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.071,3.446,1
0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.243,5.13,1
1.29,0,0,0,2.59,0,1.29,0,0,0,0,0,0,0,0,0,0,3.571,1
0.53,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,2.104,1
0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.345,4.761,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,4.818,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,3.95,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,2.217,1
0.09,0.09,0.29,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.247,2.324,1
1.63,0,0.32,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0.83,3.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.611,1
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.135,3.257,1
0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1
0.43,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.065,1.901,1
0.35,0.35,0.17,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.029,3.519,1
0.27,0.27,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0.496,2.934,1
0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1.68,1
0,0.37,0,0,0.37,2.61,0,0,0,0,0,0,0,0,0,0,0.505,3.337,1
0.64,0.5,0.07,0,0.14,0,0,0,0,0,0,0,0,0,0,0.07,0.103,4.923,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687,1
0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.049,2.47,1
