@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0.05,0.05,0,0,0,0.05,0.11,0,0,0.17,0.92,0,0.05,0,0,0,0,0,0.11,0,0.019,0.099,0.079,1
0,0,0,0,0.39,0.39,0,0,0,0,1.98,0,0,0,0.79,0,0,0,0,0,0,0,0.211,1
0,1.63,0,0,1.63,1.63,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.48,0,0,0,0,0,0,0,0.48,0.97,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.212,0.212,1
0,0.46,0,0,0.46,0.93,0,0,0,1.86,1.4,0,0.46,0,0,0,0,0,0,0,0,0.071,0.214,1
0.53,0,0,0,1.06,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0.259,1
0,0,0,0.64,0.32,0,0.32,0,0,0.32,3.24,0,0.32,0,0,0,0,0,0,0,0,0.104,0.157,1
0.09,0.38,0,0.38,0,0.38,0.19,0,0.09,0,1.24,0,0,0,0,0,0,0,0,0,0.038,0.038,0.894,1
0,0.08,0,0.25,0.08,0.16,0,0.08,0,1.6,0.5,0.84,0.08,0,0,0.25,0,0,0,0,0,0.047,0.157,1
0,0,0,0,1.33,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,1.492,1
0,0.72,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1
0.68,0.11,0,0.11,0,2.73,0.22,0,0.45,0.11,1.71,0,1.14,0,0,0,0,0.11,0,0,0.067,0.118,0.236,1
0.41,0.41,0,0.1,0.03,0.94,0.45,1.15,0.03,0.24,1.25,0,0.59,0,0,0,0,0,0,0,0.011,0.076,0.573,1
0.53,0,0,0,1.07,0,0,0,0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0.253,1
0.27,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.182,1
0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0,1
0.17,0,0,0.35,0.05,0.05,0.29,0.05,0,0,1.11,0,0.05,0,0,0,0,0,0,0,0.01,0.052,0.167,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
0,0.69,0,0,0,0,0,0,0,0.34,1.04,0,0,0,0,0,0,0,0,0,0,0.056,0,1
0,0,0.81,0,0,1.63,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0.249,0,0,1
0.1,0,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.064,1
0.96,0,0,0.96,0,0,0,0,1.44,0.48,0.96,0,0.48,0,0,0,0,0,0,0.48,0,0.818,0.467,1
0,0.1,0,0,0.1,0.62,0.41,0,0,0.1,1.66,0,1.04,0,0,0,0,0,0,0,0,0,0.264,1
0,0,0,0,1.03,0,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.37,0,0,0,0,0.74,0.37,0,0,0,0,0,0,0,0,0,0,0.302,0.06,1
0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.094,0.189,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.15,0,0,0.15,0,0,0,0.9,0,0.3,0,0.6,0,0,0,0,0,0,0.1,0.05,1
0,0,0,1.28,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.11,1
0,0,0,0,0,0,0,0,2.12,0,2.65,0,0,0,0,0,0,0.53,0,0,0,0.191,0.478,1
0.05,0.05,0,0,0,0.05,0.11,0,0,0.17,0.92,0,0.05,0,0,0,0,0,0.11,0,0.019,0.099,0.079,1
0,0,0,0.27,0.13,0.27,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1
0,0,0,0.38,0.38,0,0,0,0,0.38,2.29,0,0.38,0,0,0,0,0,0,0,0,0,0,1
0,0.34,0,0,0.68,0.34,0,0,0,0.34,2.73,0,0,0,0,0,0,0,0,0,0,0,0.048,1
0,0.5,0,0,0,0.75,0,0,0,0.25,1.76,0,0,0,0,0,0.25,0,0,0,0,0.222,0,1
0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.19,0,0.79,0.49,0.29,0.29,0,1.58,0.09,0.69,0,0.19,0,0,0,0,0,0,0.09,0,0.092,0.154,1
0,0.81,0,0,0,0.81,0,0,0,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0.121,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.29,0,0,0.14,0.43,0.14,0,0.14,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0.046,1
0.52,0,0,1.05,0,0.52,1.05,0,0,1.05,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.698,1
0,0.62,0,0.62,0,0.31,0,0,0,2.5,1.56,0,0.62,0,0,0,0,0,0,0,0,0.055,0.111,1
0,0,0,0.23,0,0,0,0,0,0.46,0.69,0,0,0,0,0,0,0,0,0,0.077,0.038,0,1
0.17,0.26,0,0.6,0.43,0.52,0.17,0,0.6,0.78,1.13,0,0.17,0,0,0,0,0,0,0,0,0.108,0.243,1
0,0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0.365,0.182,1
0,0.81,0,0,0.98,1.79,0,0,0.32,0.49,1.3,0,0,0,0,0.16,0,0,0,0,0,0.247,0.674,1
1.03,0,0,0,0.68,0.68,0,0,0.34,0.68,1.37,0,0.34,0,0,0,0,0,0,0,0,0,0.061,1
0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.27,0.27,0,0,0,0,0.82,2.73,0,0.54,0,0,0,0,0,0,0,0,0.043,0,1
0.1,0,0,0.1,0.1,0.2,0,0.6,0,0.91,1.72,0,0.2,0,0,0,0,0,0,0,0,0.096,0.16,1
0,0,0,0,1.96,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0.163,0.489,0,1
0.31,0,0,0.47,0.15,0.63,0,0,0,0,3.95,0,0.47,0,0,0,0,0,0,0,0,0.076,0.127,1
0.95,0,0,0.23,0.23,0.23,0,0,0,0,1.9,0,0.71,0,0,0,0,0,0,0,0,0,0,1
0.51,0.25,0,0.23,0.04,0.81,0.79,1.24,0.02,0.21,1.54,0,0.36,0,0,0,0,0,0,0,0,0.058,0.672,1
0.44,0,0,1.32,0.44,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.216,0,0.361,1
0.17,0.17,0,0.17,0,0.69,0,0,0,0,3.8,0,0.34,0,0,0,0,0,0,0,0,0.194,0.055,1
0.17,0,0,0.08,0.08,0.08,0.17,0.17,0,0,3.14,0,0.08,0,0,0,0,0,0,0,0,0.081,0.013,1
0,0,0,0,1,1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,6.41,0,1.28,0,0,0,0,0,0,0,0,0,0.204,1
0,0,0,0,1.58,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.84,0,0.84,0,0,0,1.69,0,0.84,0,0,0,0,0,0,0,0,0.388,0.129,1
0,0,0,1.12,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.375,6.003,1
0,1.5,0,0,0,3.75,0,0,1.5,0,3,0,0,0,0,0,0,0,0,0,0,0,1.223,1
0,0,0,0.64,0.32,0,0.32,0,0,0.32,3.24,0,0.32,0,0,0,0,0,0,0,0,0.111,0.166,1
0,0.41,0,0,0,0,0,0,0,0.41,1.25,0,0,0,0,0,0,0,0,0,0,0.068,0,1
0.05,0.07,0,0.05,0.15,0,0.02,0,0,0,1.57,0,0,0,0,0.02,0,0,0,0,0.042,0.101,0.046,1
0.71,0,0,0,0,0,0,0,0,2.85,0,0,0.71,0,0,0,0,0,0,0,0,0,0,1
0.33,0,0,0,0,0.11,0,0,0,0.55,1.1,0,0.22,0,0,0,0.11,0,0,0,0,0.173,0.193,1
0.19,0,0,0.48,0.09,0.39,0.19,0,0.09,0.29,1.56,0,1.36,0,0,0,0,0,0,0,0.015,0.18,0.015,1
0.22,0.44,0,0.22,1.33,0.22,0.22,0,0,1.11,1.77,0,0,0,0,0,0,0,0,0,0,0.134,0.067,1
0.31,0.2,0,0.62,0,0.93,0.31,0,1.14,0,0.83,0,0.72,0,0.1,0,0,0,0,0,0,0,0.199,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.17,0.34,1
0.16,0.32,0,0,0.16,0.49,0.16,0,0.16,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0.08,1
0,0.4,0,0,0.4,2.4,0,0,0.4,0.8,2,0,0,0,0,0,0,0,0,0,0,0.232,0.116,1
0.14,0.29,0,0.29,0,1.47,0.29,0,0.58,0.29,2.35,0,0.29,0,0,0,0,0,0,0,0,0.023,0.215,1
0,0,0,0.29,0.29,1.78,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.137,0.045,1
0,1.25,0,0,1.25,0,0,0,0.62,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0.044,0,1
0,0,0,0,0,0.45,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79,0.19,0,0,0,0.09,0.69,0,0,0.09,0.89,0,0.49,0,0,0,0,0,0,0,0,0.267,0.247,1
0.57,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0.74,1
0,0,0,0,0.96,0,0,0,0,0.96,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.27,0,1.62,0,0,0.54,0,2.7,0,0,0,0,1.35,0,0,0,0,0,0.038,0,1
0.67,0.16,0,0,0,0.16,0.5,0,0,0.33,1.35,0,0.84,0,0,0,0,0,0,0,0,0.061,0.278,1
0,0,0,0,0.14,0.14,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.745,1
0,0,0,0,0,0,0.92,0,0.18,0,0.92,0,0,0,0,0,0,0,0,0,0,0.186,0,1
0,0,0,0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.17,0,0,0.17,0.17,0,0,0,0,0.7,1.93,0,0,0,0,0,0,0,0,0.028,0.143,0.057,1
0,0,0,0.65,0.32,0,0.32,0,0,0.32,3.26,0,0.32,0,0,0,0,0,0,0,0,0.106,0.159,1
0.05,0.07,0,0.05,0.15,0,0.02,0,0,0,1.57,0,0,0,0,0.02,0,0,0,0,0.042,0.101,0.046,1
0,0,1.26,0,0.63,1.26,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.195,0,0,1
0.21,0.21,0,0.21,0,0.21,0,0,0,0.85,1.07,0,0,0,0,0,0,0,0,0,0,0.216,0.18,1
0,0.11,0,0.34,0.11,0,0.46,0,0,0.46,0.58,0,0,0,0,0,0,0,0,0,0.075,0.037,0.094,1
0.78,0,0,0,0,0,0,0,0,1.57,2.36,0,0,0,0,0,0,0,0,0,0,0,0.341,1
0,0,0,0,0,0,0,0,0,0.46,0.93,0,0,0,0,0,0,0,0,0,0,0.082,0,1
0,0.21,0,0,0.21,0.65,0,0,0,0.43,1.09,0.65,0.43,0,0,0,0.43,0,0,0,0,0.032,0.128,1
0,0,0,0.05,0,0,0.05,0.11,0,0,0,0,0,0,0,0.23,0,0,0,0,0.283,0.107,0.053,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.32,0,0.44,0,0,0,0.44,0,0.44,1.76,0,1.32,0,0,0,0,0,0,0,0,0.066,0.132,1
0,0,0,0,0,0,1.1,0,0,0.36,0.73,0,0.36,0,0,0,0,0,0,0,0,0.119,0.059,1
0.27,0,0,0,0.13,0,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0.133,0,1
0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.33,0,0.33,0.66,0.16,0,0,0,0.82,0.99,0,0.33,0,0,0,0,0,0,0,0,0.024,0.049,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,1
0.1,0.1,0,0.2,0.2,0.82,0,0,0,0.1,1.84,0,0.3,0,0.1,0,0,0.1,0,0,0,0,0.396,1
0.63,0.63,0,0,0.63,0,0,0,0.63,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.24,0,0,0.12,0,0,0,0.96,0,0.12,0,0,0,0,0,0,0,0,0.043,0,1
0.42,0,0,0.85,0,0.42,0,0,0,0,0.85,0,0.42,0,0,0.42,0,0,0,0,0,0,0,1
0,0.45,0,0,0.9,1.35,2.71,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0.41,1
0,0.75,0,0,0,0.37,0,0,0,0.75,4.16,0,0,0,0,0,0,0,0,0,0,0,0.138,1
0,0,0,0.4,0.4,0,0,0,0,0.4,2,0,0.4,0,0,0,0,0,0,0,0,0,0,1
0,0.55,0,0.55,2.2,0.55,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.165,0,1
0.34,0.25,0,0.43,0.08,1.47,0.95,0,0.17,0.08,0.77,0,0.34,0,0,0,0,0,0,0,0,0.049,0.263,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.176,0,1
0.2,0.4,0,0.4,0,0.61,0,0,0,0,2.04,0,0.61,0,0,0,0,0,0,0,0.029,0.059,0.149,1
0,0,0,0,0,0.56,0,0,0,0.56,1.12,0,0,0,0,0,0,0,0,0,0,0.102,0,1
0,0,0,0,2.32,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0.35,1
0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0.291,1
0,1.25,0,0,1.25,0,0,0,0,1.25,3.75,0,0,0,0,0,0,0,0,0,0.199,0,0,1
0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.411,0,1
0,0,0,0,1.07,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.208,1
0,0,0,0.32,0.32,0,0,0,0,0.98,3.26,0,0.65,0,0,0,0,0,0,0,0,0.051,0,1
0,0.27,0,1.64,0,0.54,0.27,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.128,1
0.19,0.19,0,0.19,0.19,0.58,0.19,0.87,0.09,0,1.75,0,0.29,0,0,0,0,0.09,0,0,0,0,0.224,1
0.16,0.24,0,0.58,0.49,0.66,0.16,0,0.66,0.82,1.16,0,0.16,0,0,0,0,0,0,0,0,0.132,0.224,1
0,0.42,0,0.42,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.08,0.161,1
0.07,0.22,0,0,0.07,0.59,0.07,0,0.14,0,1.87,0,0.22,0,0.07,0,0,0,0,0,0,0.095,0.071,1
0,0,5.03,0,0,0,0,0,0,1.16,0,7.36,0,0,0,0,0,0,0,0,0.431,0,0,1
0,0.31,7.18,0,0.31,1.25,0,0,0,0,0.62,0.31,0.31,0,0.62,0,0,0,0,0,0,0.183,0,1
0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0.145,0.388,1
0,0.16,0,0.16,0,0.32,0,0,0,1.95,1.46,2.93,0.81,0,0,0,0,0,0,0,0.673,0.35,0.107,1
0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0,1
0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0.37,1
0.18,0,0,0.09,0,0,0.09,0.36,0,0,3.38,0,0.09,0,0,0,0,0,0,0,0,0.059,0.014,1
0,0.33,0,0,0,0.33,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09,0,0,0,0,0.38,1.06,0,0,0.29,1.35,0,0.38,0,0,0,0,0,0,0,0,0.149,0.059,1
0,0.52,0,0.52,1.05,0,0,0,0,1.05,1.57,0,0,0,0,0,0,0,0,0,0,0,0.729,1
0.07,0.02,0,0.2,0,0,0.25,0.07,0,0.05,0.02,0,0.02,0,0,0.05,0.02,0,0,0,0.011,0.022,0.022,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,1
0,0.17,0,0.17,0.68,0.17,0.17,0,0.34,1.03,1.37,0,0,0,0,0,0,0,0,0,0,0.084,0.196,1
0.17,0,0,0.34,0.05,0.05,0.29,0.05,0,0,1.04,0,0.05,0,0,0,0,0,0,0,0.01,0.051,0.163,1
0,0,0,0.38,0.38,0,0,0,0,0.38,1.94,0,0.38,0,0,0,0,0,0,0,0,0,0,1
0.46,0.92,0,0,0,1.85,0,0.46,0,0.46,5.55,0,0,0,0,0,0,0,0,0,0,0.249,0.249,1
0.33,1.01,0,0,0.33,0,0.33,0,0,1.01,3.71,0,0,0,0,0,0,0,0,0,0,0.12,0.06,1
0.25,0,0,0.51,0,0,0.25,0,0,0,0.25,0,0.76,0,0,0,0,0,0,0,0,0.041,0.209,1
0,0,0,0,0.98,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0.466,0,1
0.1,0.2,0,0.8,0.5,0.1,0.3,0,1.61,0.1,0.7,0,0.1,0,0,0,0,0,0,0.1,0,0.111,0.158,1
0,0,0,0,1.11,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.202,0,1
0,0,0,0.45,0,0,0,0,0,1.36,4.56,0,0,0,0,0,0,0,0,0,0,0.073,0,1
0,0,0,0,1.23,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.409,1.023,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,1
0,0.75,0,0,0.75,0.37,0,0,0,1.87,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.47,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.55,0,0.55,2.23,0.55,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.159,0,1
0,0,0,0.14,0,0,0.14,0,0,0,0.88,0,0.29,0,0.58,0,0,0,0,0,0,0.097,0.048,1
0.25,0,0,0,0.25,1.55,0,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0,0,0.404,0.161,1
0.47,0.95,0,0,0,1.9,0,0.95,0,0.47,5.23,0,0,0,0,0,0,0,0,0,0,0.253,0.168,1
0,0.64,0,0,0.64,1.29,0,0,0,0.64,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1
0.43,0.26,0,0.26,0,4.09,0.43,0,0.78,1.13,2.35,0,0.43,0,0,0.08,0,0,0,0,0.056,0.241,0.056,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0.634,1
0.17,0.26,0,0.6,0.43,0.52,0.17,0,0.6,0.69,1.04,0,0.17,0,0,0,0,0,0,0,0,0.107,0.242,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,0,0,0,1.08,0,0,0,0,0.54,1.08,0,0,0,0,0,0,0,0,0,0,0,0.261,1
0.09,0,0,0.09,0,0,0,0.36,0,0,3.27,0,0.09,0,0,0,0,0,0,0,0.015,0.047,0.031,1
0,0,0,0,0,0,0,0,0,1.29,3.89,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08,0.08,0,1.02,0.25,0.08,0.17,0,2.21,0.25,0.42,0,0.08,0,0,0,0,0,0,0.08,0,0.065,0.117,1
0,0,0,0,1.43,0.47,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.25,0,0,1.25,0,0,0,0.62,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0.045,0,1
0,0,0,0,0,0,0.52,0,0,1.05,1.05,0,0.52,0,0,0,0,0,0,0,0,0,0.263,1
0.59,0.44,0,0.03,0.03,0.67,0.59,1.23,0.03,0.22,1.53,0,0.63,0,0.03,0,0,0,0,0,0,0.075,0.531,1
0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0.133,0,1
0.36,0.29,0,0.58,0.07,1.25,0.58,1.1,0.14,0.14,1.25,0.07,0.29,0,0,0,0,0,0,0,0,0,0.266,1
0.23,0.59,0,0.11,0,1.18,0.23,0,0,0,1.77,0,0.23,0,0,0,0,0,0,0,0,0.186,0.168,1
0.1,0.1,0,0.1,0.2,0.31,0,0,0,0.1,2.92,0,0.2,0,0,0,0,0.1,0,0,0,0.163,0.065,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,1
0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.389,1
0,0.26,0,0.26,0.08,1.59,0.17,0.08,0.71,0.88,1.24,0,0.35,0,0,0,0,0,0,0.08,0.098,0.226,0.254,1
0,0,0,0.45,0,0,0.45,0,0,0.45,1.35,0,0,0,0,0,0,0,0,0,0,0.138,0,1
0.31,0.31,0,0,0.31,0.31,0,0,0,0.94,2.51,0,0.31,0,0,0.31,0,1.88,0,0,0,0.75,0.046,1
0,0,0,0,0,0,0,0.26,0.26,0.8,0,0,0,0,0,0,0,0,0,0,0,0.299,0,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0.212,0.212,1
0.51,0.51,0,0,0.51,0.51,0,0,0.51,2.07,1.03,0,0,0,0,0,0,0,0,0,0,0.135,0,1
0.61,0,0,0.61,0.61,0,0,0,0,1.22,0.61,0,0,0,0,0,0,0,0,0,0,0.184,0,1
0,0,0,0,0,0.43,0,0,0,0.43,0.43,0,0,0,0,0.43,0,0,0,0,0,0.124,0.062,1
0,0.2,0,0.2,0.61,0,0.2,0,0,0.2,1.22,0,0,0,0,0.2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.17,0.341,1
0,0,0,0,1.23,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.29,0,0,0,0,0,2.59,1.29,1.29,0,0,0,0,0,0,0,0,0,0.439,0,1
0.47,0.31,0,0.15,0.05,0.76,0.58,1.27,0,0.26,1.5,0,0.34,0,0,0,0,0,0,0,0,0.068,0.784,1
0,0,0,0.4,0,0.81,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.198,0.529,0,1
0,0,0,0,1.23,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.62,0,0,0,0,0,1.24,1.86,0.62,0,0,0,0,0,0,0,0,0,0.107,0.107,1
0.34,0,0,0,0,1.02,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.106,1
0.44,0,0,1.32,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.222,0,0.37,1
0.13,0.1,0,0.13,0.02,0.29,0.42,0.07,0.55,0.87,1.59,0,0.34,0,0,0,0,0,0,0.02,0.03,0.083,0.145,1
0,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.192,0,1
0,0.3,0,0,0.15,0.45,0.15,0,0.15,0.15,0.76,0,0,0,0,0,0,0,0,0,0,0,0.024,1
0,0,0,0,0,0,0,0,0,1.09,2.19,0,0,0,0,0,0,0,0,0,0,0.371,0,1
0,0,0,0,0,0,0,0,0,1.42,0.71,0,0.71,0,0,0.71,0,0,0,0,0,0.099,0,1
0.76,0,0,0.25,0,0,0.38,0,0,0.38,2.92,0,0.38,0,0.12,0,0,0,0,0,0,0.022,0.088,1
0,0.9,0,0,0,0,0,0,0,0.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0.17,1
0,0,0,0,0.96,0.48,0,0,0,1.44,0.96,0,0,0,0,0,0,0,0,0,0,0.149,0.074,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.389,1
0,0.54,0,0,1.09,0,0.54,0,0,0.54,1.64,0,0,0,0,0,0,0,0,0,0,0.241,0.321,1
0.62,0.62,0,1.86,0,0,0.62,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0.327,0.218,1
0,0.42,0,0,0.42,1.27,0,0,0,1.27,1.27,0,0.42,0,0,0,0,0,0,0,0,0.063,0.063,1
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488,0.683,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.626,1
0,0,0,0.45,0.45,0,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1
0.75,0.18,0,0.12,0,0.31,0.31,0.37,0,0.37,1.26,0,0.75,0,0,0,0,0,0,0,0,0.085,0.234,1
0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1
0.47,0,0,0,0.94,0,0,0,0,0,0.94,0,0,0,0.47,0,0,0,0,0,0,0.073,0.221,1
0,0,0,0,0.86,0,0,0,0,0.86,1.73,0,0,0,0,0,0,0,0,0,0,0.151,0,1
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.215,1
