@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.39,0,0.26,0,0,0.13,0.26,1.44,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0.022,107,1
0,0.39,0,0,0.39,0,0,2.78,1.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0.64,30,1
0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,7,1
1.11,0.74,0.74,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,107,1
0,0.6,0,0,0,0,0,1.21,0,0.6,0,0,0,0,0,0,0,0,0,0,0.047,0.191,31,1
0.97,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,68,1
0.45,0,0,0,0,0.91,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501,61,1
1.11,0,0.92,0,0.37,0.37,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,4,1
0,0,0,0,0,0.19,0,1.18,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.152,19,1
1.09,0,0.27,0,0.54,0,0,2.19,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.085,20,1
1.4,0,0,0,0,0,0,1.96,0,0,0,0,0,0,1.4,0,0,0,0,0,0.068,0.034,114,1
0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,19,1
0.18,0,0,0.36,0,0.18,0.18,0.72,0,0.54,0,0,0,0,0,0,0.18,0,0,0,0,0.633,363,1
0.65,0.65,0.32,0,0.32,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1.12,0.56,0,0,0,0.56,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,148,1
0.42,0,0,0,0,0.84,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,121,1
0.51,0.51,0.25,0,0.25,0,0,0.25,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0.209,75,1
0,0.11,0.89,0,0.44,0,0,1.56,0.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0.775,103,1
1.66,0.41,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,2.98,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1
0,1.1,0,0,0,0,1.1,2.95,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.435,33,1
1.08,0.19,0.19,0.89,0,1.18,0.59,1.78,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0.19,0.412,49,1
0.84,1.27,0,0,0,0.42,0,1.27,3.38,0,0,0,0,0,0,0,0,0,0,0,1.171,0.244,363,1
0.88,0.29,0.29,0,0,1.62,0.14,2.35,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,1.003,217,1
0,0,0,0,1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,140,1
0,0,0,0,0,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,41,1
0,0.99,0.49,0,0.99,0,0,1.99,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.17,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.87,0.87,0,0,1.74,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.835,107,1
0.46,0,0,0.46,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683,634,1
1.92,0,0,0,0,0.32,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,11,1
1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,14,1
0.94,0,0,0,0,0.31,0.31,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.055,32,1
1.4,0.46,0.46,0,0.46,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,46,1
1.75,0.39,0.39,0,0.58,0.58,0,0.39,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.067,21,1
0,0,0,0,1.23,1.85,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,13,1
0.14,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826,72,1
2.89,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,2.95,0,2.36,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,46,1
0.48,0.38,0.19,0,0.09,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,70,1
1.44,0.48,0,0,0.96,0,0,2.41,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.502,80,1
1.46,0.17,0,0.08,0.08,0.08,0,0.77,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0.064,0.348,119,1
0.22,0,0,0,0,0,0,1.1,0,0.22,0,0,0,0,0,0,0.11,0,0,0,0,0.367,75,1
0.23,0,0,0,0,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046,97,1
1.05,0.42,0,0.1,0.84,0.21,0.31,0.31,0.52,0.1,0,0,0,0,0,0,0,0,0,0,0,0.384,299,1
0.82,0.36,0.45,0,0.27,2.1,0,2.83,0.09,0.27,0,0,0,0,0,0,0,0,0,0,0,0.611,127,1
1.06,0,0,0,0,0,0,1.41,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.381,12,1
0.39,0.19,0.19,0,0.09,0,0.09,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.828,54,1
0.55,0.27,0.27,0,0,0,0.13,2.65,0.13,0.55,0,0,0,0,0,0,0,0,0,0,0,1.294,232,1
2.06,0,0,0,0,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,226,1
0.53,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.46,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663,20,1
0.68,0,0,0,0,4.1,0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.089,60,1
0.41,0.58,0.16,0,0.16,1.57,0.16,1.16,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0.25,581,1
0.31,1.14,0,0,0.2,1.45,0.2,1.25,1.14,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.334,689,1
0,0,1.44,0,0,0,0,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.542,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,10,1
0,0,0,0,0,0,0,1.36,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0.238,19,1
0,0,0,0,0,0,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0.98,0,0.19,0,0,0.39,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.766,76,1
0.22,0.22,0,0,0,0,0,1.12,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0.129,71,1
0.94,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,31,1
0.3,0.9,0.3,0,0.3,0.3,0,3.02,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011,12,1
0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,27,1
0,1.1,0,0,0,0,1.1,2.95,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.414,33,1
0.45,0,0.45,0,0,0.45,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,71,1
0.25,0.38,0.19,0,0.5,0.38,0.06,1.27,0.31,1.08,0,0,0,0,0,0,0,0,0.06,0,0,0.435,73,1
0,0,0,0,0,1.67,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,8,1
0.53,0.62,0.17,0,0.08,1.33,0.17,1.15,0.79,0.08,0,0,0,0,0,0,0,0,0,0,0,0.225,583,1
0.73,0.73,0.27,0,0,1.2,0.18,0.64,0.55,0.18,0,0,0,0,0,0,0.18,0.09,0,0,0,0.43,696,1
1.11,0,0.92,0,0.37,0.37,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,4,1
0,0,0,0,0.37,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,332,1
0.15,0.03,0.62,1.28,0.42,0,0,1.36,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.319,116,1
0.1,0,0.03,0,0,0,0,0.2,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0.029,0.029,26,1
1.48,0,0,0,0.99,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,78,1
0.08,0.16,0.32,0,0,0.32,0,0.57,0.16,0.24,0,0,0,0,0,0,0,0,0,0,0,0.55,339,1
0,0.41,0,0,0,0,0,2.48,0.82,0.41,0,0,0,0,0,0,0,0,0,0,0,0.97,335,1
0.4,0,0,0,0,0,0.4,2,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0.116,54,1
1.31,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,8,1
0.72,0,0,0,0,0.96,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,48,1
0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,68,1
0,0,0.27,0,0.27,0,0,0.81,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.874,61,1
1.16,0,0,0,0,1.16,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,5,1
0.44,0,0,0,0,0.89,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807,121,1
0.16,0.24,0,0,0,0.08,0.08,0.48,0.4,0.72,0,0,0,0,0,0,0,0,0,0,0,0.233,102,1
1.45,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,14,1
0.2,0.9,0,0,0.2,1.7,0.2,1,0.1,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.334,669,1
0,0,0,0,0,0,0.47,1.91,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.269,45,1
0.12,0,0,0,0.12,0.12,0,0.12,0,0,0,0.12,0.12,0,0,0,0,0.37,0,0,0,0,41,1
0,0.6,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1.03,0,0,0,0,0,0,1.37,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.366,12,1
0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
1.35,0.67,0,0,0.33,0.16,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,40,1
0.36,0.36,0,0,1.84,0.73,0,1.1,0.36,1.1,0,0,0,0,0,0,0,0,0,0,0,0.435,190,1
1.91,0,0.63,0,0.63,2.23,0,1.59,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.323,18,1
0.34,0.34,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.65,0.65,0.32,0,0.32,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.9,0.15,0.15,0,0.3,0,0,0.9,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0,0.376,49,1
0.32,0,0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,121,1
0,0,1.44,0,0,0,0,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.543,11,1
0.91,0,0,0,0.45,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,17,1
0.2,0.4,0.2,0,0,0.8,0,1.51,0.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0.275,103,1
1.24,0.62,0,0,0,0,0,0.93,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.043,14,1
0.15,0.15,0.42,0.05,0,0.36,0,1.58,0.52,0.31,0,0,0,0,0,0,0,0,0,0,0,0.406,116,1
0.28,0.86,0.28,0,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,1
0,0,0,0,0,0,0,0.99,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,17,1
0,0,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429,36,1
0.31,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,51,1
0.42,0.08,0.17,0.17,0.17,0.08,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0.028,0.099,48,1
0.53,0,0,0,0,0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,67,1
0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.777,63,1
0,0,0,0,3.88,0,0,1.94,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0.52,26,1
0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631,5,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,9,1
0.04,0.11,0.52,1.14,0.4,0,0,1.36,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0.318,144,1
0,0,0,0.35,0,0,0,0.17,0.17,0,0,0,0.17,0,0,0,0,0,0,0,0.061,0.046,85,1
0.14,0.11,1.76,1.27,0.07,0.07,0,1.49,0.33,0.18,0,0,0,0,0,0,0.11,0,0,0,0,0.069,72,1
0,0,0,0,0,0,0,0.39,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,5,1
0,0,0,0,0.46,0.46,0,2.31,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.081,12,1
0.54,0,0,0,0,0,0,2.44,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.329,252,1
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,1.094,5,1
0.38,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.591,31,1
0,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,11,1
1.57,0,0,0,0.78,0,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.682,22,1
0.12,0,0.12,0,0.12,2.04,0.12,1.27,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.37,84,1
0.53,0,0,0,0.53,0.53,0,2.65,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0.095,60,1
2.29,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939,30,1
0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,11,1
0.42,0.42,0,0,0,0.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.644,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.79,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.347,0.462,22,1
0,0.37,0,0.37,0.37,0.37,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211,393,1
0,0,0,0,0,2.07,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,17,1
0,0,0,0,0.9,0.9,0,2.72,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.537,19,1
0.3,0.3,0,0,0.6,0.3,2.7,3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.144,139,1
1.46,0,0,0,0.97,0,0,2.43,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.488,78,1
0.87,0,0,0,0.87,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
2.46,0,0.49,0,1.47,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,152,1
0,0,1.47,0,0,0,0,1.47,0,4.41,0,0,0,0,0,0,0,0,0,0,0,1.272,63,1
1.77,0.22,0.22,0,0,0.44,0,3.33,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0.563,1038,1
0,0,0,0,0,0.84,0,2.53,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.6,82,1
0.19,0.12,0.31,0.38,0.44,0.06,0.69,1.26,0.44,0.76,0,0,0,0,0,0,0.06,0,0,0,0.053,0.429,45,1
0.05,0.15,0.58,1.27,0.44,0,0,1.5,1.11,0.34,0,0,0,0,0,0,0,0,0,0,0,0.344,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1.61,0,0,0,0.8,0,0,2.41,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.562,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,22,1
0.76,0,1.53,0,0.25,1.79,0,1.79,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.458,19,1
0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.291,43,1
1.66,0,0.59,0,0.11,0,0,1.66,0.47,0.83,0,0,0,0,0,0,0,0,0,0,0,0.155,54,1
0,0,0,0,0,0.29,0,0.59,0.29,0,0,0,0,0,0.29,0,0.89,0,0,0,0,0,30,1
0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,28,1
0.52,0,0.07,0,0.07,0,0.22,1.87,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.131,74,1
0.89,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,51,1
0,0,0,0,0,0.22,0,1.13,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.037,114,1
0,0,0,0,0,0,0,2.51,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.89,138,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,42,1
1.6,0,0,0,0.8,0,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.62,22,1
1.79,0.44,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1.36,0.45,0.45,0,0.45,0.45,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,46,1
0.56,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,19,1
0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,24,1
0,0,0.76,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.274,110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.4,0,0.4,0,0.4,1.2,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.552,69,1
0.63,0,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,40,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979,68,1
0,0,0,0,0,0,0,1.36,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0.238,19,1
0.48,0,0,0.48,0,0,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,636,1
0,0,0,0,0,0,0,0.94,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1.366,245,1
0.65,0.65,0.32,0,0.32,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0.59,0.59,0,2.95,0.59,0,1.18,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.293,15,1
0.51,0.29,0.14,0,0.14,0.44,0,1.85,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.159,44,1
0.47,0,0,0,0,1.88,0.47,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,54,1
0.26,0.43,0.17,0.08,0.6,0,0.6,1.39,0.08,0.26,0,0,0,0,0.08,0,0,0.08,0,0,0,0.444,54,1
0,0,0,0,0,0,0.32,1.94,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.116,20,1
0.67,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,12,1
0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.52,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0.52,0,0.52,1.56,0,0,0,0.077,11,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,8,1
0.41,0,0,0,0.41,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0.85,1.02,0.17,0,0.08,0.93,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.17,0.08,0,0,0,0.394,669,1
0.95,0,0,0,0,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,26,1
0,0,0,0,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.519,43,1
0.57,0.28,0,0,0,0.86,0,2.01,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.19,56,1
0.39,0.09,0,0.58,0.19,0,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0.326,494,1
0.44,1.32,0,0,0,0.44,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.433,16,1
0.62,0,0.46,0,0.15,1.4,0,1.09,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.378,23,1
0,0,0,0,0,0.31,0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.13,60,1
1.56,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
2.15,0.15,0.25,0,0.3,0,0,1.75,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0.149,127,1
0.64,0.64,0.32,0,0.32,0.32,0,3.21,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,1.29,0,0,0,0,0,1.29,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1.098,36,1
0.17,0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.36,0.09,0,0.36,0,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.031,0.249,69,1
0,0,0.28,0,0.28,0.57,0.86,1.73,0,0.28,0,0,0,0,0,0,0,0,0,0,0,1.385,64,1
0,0,0,0,0.28,0,2.53,1.12,0.84,0.28,0,0,0,0,0,0,0,0,0,0,0.137,0.045,79,1
0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,223,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.37,0,0,0,0.27,0,0,1.1,0.82,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0.235,124,1
0.53,0.17,0,0,1.79,0,1.61,4.12,0,0.35,0,0,0,0,0,0,0,0,0,0,0,1.158,63,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,12,1
0.35,0,0,0,0,0.7,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,61,1
0.73,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,7,1
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0.257,26,1
0.95,0,0,0,0.47,0,0,0.95,1.42,0,0,0,0,0,0,0,0,0,0,0,0,1.306,91,1
1.03,0,0,0,0,0.51,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,1
0.96,0,0,0,0.96,0,0,1.44,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0.515,78,1
0,0.93,0,0,0.37,0,0,0.93,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0.268,42,1
0,0,0,0,0,1.73,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,10,1
0.66,0,0,0,1,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,34,1
0.53,0.08,0.08,0.7,0.08,0,0.26,2.21,0.17,1.5,0,0,0,0,0,0,0,0,0,0,0,0.339,74,1
0.1,0.05,0.2,0,0,0.5,0.3,0.75,0.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0.054,96,1
0,0,0,0,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,140,1
0.65,0.65,0.32,0,0.32,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.41,0,0,0,1.65,0,1.23,2.06,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.53,76,1
0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.394,22,1
0.8,0.8,0.3,0,0,1.11,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0.2,0.1,0,0,0,0.491,669,1
0,0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0,0.94,0,0,0,0,15,1
0,0,0,0,1.05,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,28,1
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,16,1
0.27,0,0.1,0,0.1,0,0,1.2,0.21,0.16,0,0,0,0,0.05,0,0,0,0,0,0,0.019,56,1
