@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,1.32,0,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.08,0.241,244,1
0.28,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.218,218,1
0.19,0,0.19,0.09,0.09,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.09,0.068,0.586,477,1
0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0,0.13,0,0,0.03,0,0.2,0.078,0.034,3550,1
0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,139,1
0.31,0,0.15,0.63,0.31,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.15,0,0.076,1.3,650,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.066,0.563,292,1
0.15,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.615,186,1
0.25,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.082,225,1
0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.558,0.199,530,1
0.14,0.18,0.18,0.84,0.18,0.09,0.32,0.04,0,0,0,0,0,0,0,0,0,0,0.28,0,0.101,0.522,2062,1
0.5,0.4,0.13,0.77,0.3,1.14,0.03,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.071,0.456,2220,1
0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,170,1
1.18,0.39,0.19,0.39,0,0.19,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.749,632,1
0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.357,205,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.834,118,1
0.14,0.14,0,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0.29,0,0,0.14,0,0.204,0.153,368,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,105,1
0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.045,0.36,196,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,80,1
0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0.198,0.198,69,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.12,304,1
0.14,0.14,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.024,0.265,437,1
0,0.55,2.2,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.165,0.496,386,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,2,1
0,0,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.016,381,1
0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0.068,0.482,325,1
0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0.058,0.264,381,1
0,0.95,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.269,464,1
0,0.28,0.28,0.56,0,0,0,0,0,0,0,0,1.4,0,0,0.28,0,0.28,0.28,0,0.137,0.034,603,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.392,115,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,170,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.228,168,1
0.36,0.29,0.07,1.25,0.14,1.1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,1163,1
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.17,94,1
0.15,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.615,186,1
0.58,0,0.58,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.271,0.067,190,1
0,0.47,1.18,0.47,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,83,1
0.09,0,0.09,0.29,0.39,0.58,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.326,1458,1
0.47,0.31,0.05,0.76,0.26,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.067,0.328,3160,1
0,0.57,2.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.081,0.487,373,1
0,0.48,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.084,80,1
0.2,0.4,0,0.61,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0.059,0.298,909,1
0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.829,89,1
0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,49,1
0.4,0.34,0.06,1.36,0.27,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.474,608,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152,99,1
0.51,0.25,0.04,0.81,0.21,1.24,0.02,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.058,0.308,3243,1
0.17,0,0.05,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,521,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.084,0.677,234,1
0.09,0.49,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,5.213,740,1
0.09,0,0.09,0.29,0.39,0.58,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.318,1458,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0.196,0.392,82,1
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.05,0,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,54,1
0,0,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.426,68,1
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,1.33,0,0.213,0.426,69,1
0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.434,73,1
0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.055,120,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,69,1
0,0,0.86,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.801,353,1
0.38,0,0,0.38,0,0,0,0.76,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1180,1
0.08,0.08,0.25,0.08,0.17,0,2.21,0.17,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.065,0.403,1407,1
0,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.319,1.492,106,1
0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,1.05,0,0,0,1.05,0,0.169,0,85,1
0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.108,0,144,1
0.71,0,0,2.86,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.127,0.418,1514,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,124,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.75,0.75,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.242,508,1
0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,114,1
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,1.44,115,1
0,0.82,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,158,1
0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.299,0,106,1
0.09,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.046,0.249,535,1
0,0.22,0,2.75,0,0,0.68,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.114,0.919,400,1
0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.58,0.11,0,0,0,0.11,0.381,0.016,504,1
0.73,0.36,0.73,0.36,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.498,179,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,129,1
0,1.25,1.25,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.223,134,1
0.51,0.43,0,0.62,0.29,1.2,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.08,0.454,2333,1
0.48,0.97,0,1.95,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,1.739,735,1
0,0.39,0,0.78,0.78,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.066,0.864,364,1
0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16,0,0.197,0.616,549,1
0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0.1,0.2,0.5,0.1,0.3,0,1.61,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.11,0.488,1351,1
0,0,0.31,0.63,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.135,191,1
0,0.57,2.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.081,0.487,373,1
0,0,0.83,1.04,0,0,0,0,1.46,1.46,0,0,0,0,0,0,0,0,0,0,0.401,0.182,364,1
0.1,0.2,0.5,0.1,0.3,0,1.61,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.11,0.49,1351,1
0,0,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.138,54,1
0,0.49,0,0.99,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.625,190,1
0,0.37,0,0.74,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.878,425,1
0.16,0,0.33,0.5,0.33,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1.194,657,1
0.17,0,0.05,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02,536,1
0.17,0.26,0.44,0.79,0.26,0,0.62,0.17,0,0,0,0,0,0,0,0,0,0,0.08,0,0.07,0.225,1345,1
0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0.343,38,1
0.31,0.2,0,0.93,0,0,1.04,0.41,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.548,1516,1
0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,1.529,66,1
0,0.02,0,0.35,0,0,0,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0.004,0.107,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0.208,0.417,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,57,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,11,1
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0.326,46,1
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,48,1
0.05,0.07,0.15,0,0.1,0,0,0.1,0,0,0,0,0,0,0.02,0,0,0,0,0,0.101,0.25,2259,1
0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,64,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.105,0,139,1
0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.367,103,1
0,0.89,0,0.12,0.12,0,1.15,0.12,0,0,0,0,0,0,0.12,0,0,0,0,0,0.185,0.37,475,1
0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.016,3315,1
0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.47,0,0.073,1.254,219,1
0.14,0,0.14,0.43,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.558,217,1
0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,175,1
0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.364,543,1
0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0.17,0.51,79,1
0.24,0,0.49,0.24,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.847,499,1
0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.076,1.306,217,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,89,1
0,0,0.5,1.01,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.432,247,1
0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,139,1
0,0,1.31,1.31,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,291,1
0.45,0,0,0.22,0.22,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.599,564,1
0.53,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,1.183,180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0.139,0,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,1.63,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.54,163,1
0.12,0.19,0.06,0.5,0.25,0,0.19,0.19,0,0,0,0,0,0.06,0,0,0,0,0,0,0.102,0.133,1030,1
0,0,0,0,0,1.56,0,6.25,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0.754,161,1
0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,86,1
0.08,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0,0,0.228,0.406,1254,1
0.11,0.22,0,1.59,0.11,0.11,2.16,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.17,0.265,666,1
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.048,0,115,1
0.1,0.2,0.5,0.1,0.3,0,1.61,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.107,0.474,1351,1
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.74,139,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.106,0,143,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.567,87,1
0.75,0.18,0,0.31,0.25,0.37,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.437,1066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.071,0.095,2761,1
0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,137,1
0.25,0,0,0.51,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0.086,0.26,287,1
0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.082,0.497,225,1
0.41,0,0.41,0,0.41,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0.067,0.067,41,1
0,0,0,0.98,0.98,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0,0,0,0.278,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.034,339,1
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,36,1
0.34,0.25,0.08,1.47,0.34,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.049,0.263,526,1
0,0,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.033,306,1
0,0.67,0.16,0,0,0.67,0.5,0.5,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.08,258,1
0,0.54,2.16,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.162,0.488,379,1
0.07,0.02,0,0,0,0.07,0,0,0,0,0,0.02,0,0,0.05,0.02,0,0,0.02,0,0.022,0,965,1
0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.62,0.12,0,0,0.12,0,0.365,0,492,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.112,0,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0.194,0,72,1
0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,85,1
0,0,0.96,1.92,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,1.529,66,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.511,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,1.529,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,1.806,75,1
0.1,0.1,0.4,0.81,0.1,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.975,1042,1
0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,16,1
0,1.31,0,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.08,0.268,251,1
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.11,118,1
0.77,0.38,0,1.34,0,0,1.15,1.15,0,0,0,0,0,0.19,0,0,0,0,0,0,0.027,0.438,921,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,1.36,0,0.212,0.424,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,3.571,52,1
0,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,249,1
0,0,0.16,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.906,1116,1
0,0.6,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,210,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,69,1
0,0.46,0.46,0.93,0.46,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.571,213,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,1.098,125,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1.065,291,1
0.17,0.22,0.05,0.39,0.11,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.441,1449,1
0.06,0.12,0.38,0,0,0,0.12,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0.03,0.244,749,1
0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.37,313,1
0,0,2.01,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,72,1
0,0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.202,40,1
0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,330,1
0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0.268,0.268,107,1
0.43,0.28,0.04,0.69,0.23,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.064,0.311,3016,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.159,1.117,117,1
0,0.34,0.17,0.51,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,963,1
0.79,0.19,0,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.19,365,1
0,0.47,0.94,0,0,0,0.47,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0.074,0,102,1
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.357,0.892,172,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.034,277,1
0.27,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.458,578,1
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.082,0.369,1078,1
0.06,0.12,0.38,0,0,0,0.12,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0.031,0.25,766,1
0.34,0.42,0.08,1.62,0.34,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.065,0.261,535,1
0,0.42,0.42,1.27,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.572,249,1
0,0,0,0.44,0.22,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.261,0.13,629,1
0,0.89,0,0.12,0.12,0,1.15,0.12,0,0,0,0,0,0,0.12,0,0,0,0,0,0.164,0.371,477,1
0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0.061,0.985,255,1
0.23,0.59,0,1.18,0.11,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0.11,0,0.186,0.13,795,1
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1
0,0.47,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.327,450,1
0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,347,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.706,143,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0.207,0.207,79,1
0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.05,0.05,150,1
0,0.57,0.57,0.57,0,0,0,0,0.57,0.57,0,0,0,0,0,0,0,0,0.57,0,0,0.072,293,1
0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.768,409,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.09,0.542,146,1
0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.517,111,1
0,0,0.15,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.732,1128,1
0,0.62,0,0.31,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.111,92,1
0.08,0.17,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.348,1456,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,62,1
0.33,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.157,0.392,391,1
0.34,0,0,0.17,0.17,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,1.275,711,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,96,1
0,0,0,0.19,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,240,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,36,1
0,0,1.13,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0.319,0,106,1
0.28,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0,0.047,0.094,250,1
0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,153,1
0,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,29,1
0,0,0.74,0,0.74,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,79,1
0,0,0.15,0.15,0.15,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.088,0.862,1128,1
0,1.32,0,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.084,0.31,237,1
0,0,0.5,2.02,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,1.431,225,1
0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.038,0,182,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,3.427,75,1
0,0,0.18,0.18,0,0,0,0,0,0,0,0,0.55,0,0.74,0,0,0,0,0,0.081,0,363,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,278,1
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1.001,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,93,1
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0.834,116,1
