@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
33,84,94,54,47,100,52,0,0,3
10,87,92,58,36,100,55,0,0,3
8,77,100,66,46,99,46,0,0,3
17,78,75,57,42,100,51,0,0,3
38,99,100,59,35,80,37,0,0,3
0,84,86,52,45,100,51,0,2,3
13,80,74,56,36,78,36,0,0,3
29,88,81,51,47,100,46,0,0,3
52,84,100,63,34,67,33,0,0,3
33,90,66,64,44,78,27,0,0,3
13,87,59,65,56,100,56,8,0,3
9,83,84,67,50,100,57,3,0,3
21,84,77,53,54,100,52,0,0,3
34,84,95,52,39,95,49,0,0,3
42,90,100,70,50,56,35,0,0,3
23,89,100,67,45,90,50,8,0,3
41,82,100,51,43,95,49,0,0,3
12,82,84,51,43,100,50,0,0,3
21,75,85,63,43,95,47,0,0,3
12,88,100,69,39,95,51,0,0,3
0,71,85,75,48,100,70,3,22,3
34,87,100,64,37,86,44,0,0,3
41,98,65,61,48,87,45,0,0,3
51,100,64,61,39,82,38,0,0,3
27,86,100,72,47,80,53,0,0,3
43,84,100,55,43,99,53,0,0,3
0,87,100,77,58,67,55,15,12,3
38,96,91,60,35,100,48,0,0,3
58,100,96,58,45,81,45,0,0,3
35,86,100,66,44,96,48,0,0,3
23,67,90,75,44,100,56,0,0,3
42,79,78,60,39,85,41,0,0,3
1,90,76,61,44,100,55,2,0,3
45,85,89,54,33,97,46,0,0,3
54,87,76,47,21,77,33,5,0,3
54,86,100,59,34,62,22,0,0,3
24,77,81,52,36,95,48,0,0,3
57,82,100,64,39,75,39,2,0,3
51,87,92,45,39,96,46,0,0,3
5,84,79,62,46,100,65,0,0,3
0,85,66,77,53,100,75,10,35,3
31,98,100,59,43,95,65,12,0,3
24,78,91,63,43,100,53,0,0,3
0,85,84,65,47,100,63,0,25,3
0,94,90,76,51,85,73,23,3,3
0,88,92,72,46,100,89,3,31,3
0,78,86,66,52,100,65,0,24,3
19,81,78,61,43,100,53,0,0,3
36,78,83,59,30,82,38,0,0,3
42,86,69,54,26,76,32,0,0,3
0,82,80,53,45,100,63,0,3,3
52,96,100,58,35,90,47,0,0,3
41,80,92,50,40,86,37,0,0,3
28,82,87,51,48,100,52,0,0,3
51,85,100,66,40,73,39,2,0,3
0,94,70,58,52,100,56,0,2,3
35,76,100,66,38,82,32,0,0,3
35,80,95,62,44,97,49,0,0,3
21,83,92,61,35,100,52,0,0,3
58,94,81,44,21,75,31,0,0,3
0,80,80,61,39,100,55,0,2,3
23,82,87,57,49,85,45,2,0,3
41,94,97,54,30,86,42,0,0,3
27,85,100,69,49,98,54,5,0,3
38,78,97,52,41,100,38,0,0,3
1,85,91,52,45,100,56,0,0,3
0,86,84,66,48,100,63,6,16,3
4,93,82,50,45,100,56,0,0,3
50,91,85,61,38,81,41,0,0,3
12,97,97,63,39,82,41,0,0,3
2,91,91,55,54,100,56,3,0,3
34,89,78,67,48,95,51,0,0,3
33,74,73,72,50,100,73,8,0,3
36,84,91,46,27,70,22,0,0,3
46,90,100,50,36,93,47,0,0,3
45,80,85,53,45,81,33,0,0,3
2,78,88,58,50,98,43,0,0,3
0,95,89,68,45,100,55,7,1,3
0,84,79,55,48,100,62,0,15,3
32,77,91,61,38,95,43,0,0,3
19,71,78,65,46,100,56,0,0,3
5,85,95,70,50,100,49,14,0,3
28,83,100,60,43,96,54,0,0,3
0,77,62,72,41,100,75,0,32,3
41,78,78,57,34,82,41,0,0,3
12,76,100,72,54,74,52,5,0,3
0,79,82,57,49,100,57,0,14,3
36,87,77,70,52,100,62,2,0,3
1,85,70,58,39,100,51,0,0,3
0,86,77,58,42,100,58,1,8,3
7,78,89,80,60,74,46,14,0,3
32,84,100,61,42,88,44,0,0,3
30,85,54,65,46,85,38,0,0,3
15,90,71,55,42,100,53,0,0,3
0,83,78,64,46,100,57,0,5,3
1,90,98,62,44,90,43,0,0,3
30,74,87,59,40,83,30,0,0,3
26,88,100,67,40,78,40,6,0,3
14,76,100,64,52,83,42,0,0,3
52,91,87,43,45,90,43,0,0,3
27,82,100,65,41,97,49,5,0,3
37,76,99,61,50,91,42,0,0,3
44,80,94,55,29,79,35,0,0,3
23,81,92,62,39,100,51,4,0,3
15,87,87,59,47,100,54,0,0,3
27,89,77,59,35,71,28,0,0,3
0,84,100,76,55,92,77,9,25,3
32,94,76,54,35,78,37,0,0,3
0,88,79,73,52,100,93,10,54,3
60,82,100,60,36,79,37,0,0,3
51,86,64,58,27,75,35,0,0,3
51,86,91,61,40,87,45,0,0,3
9,88,64,56,46,100,59,2,0,3
40,83,99,54,44,100,56,0,0,3
63,79,100,73,50,73,41,4,0,3
0,78,62,60,45,100,53,0,10,3
59,73,99,63,44,100,50,0,0,3
35,90,88,54,41,88,44,4,0,3
0,77,78,59,50,100,66,0,12,3
47,86,100,51,32,96,48,0,0,3
0,82,88,68,43,100,83,6,23,3
14,86,60,55,52,98,60,8,0,3
58,88,100,57,30,85,42,0,0,3
14,81,81,66,50,100,60,7,0,3
32,94,100,76,55,53,37,10,0,3
55,89,100,60,35,64,33,0,0,3
59,89,29,100,82,75,98,0,0,3
34,87,99,54,54,100,35,0,0,3
59,86,100,52,36,97,51,0,0,3
13,95,93,42,42,100,43,0,0,3
0,90,100,76,56,74,56,12,8,3
0,83,72,51,45,100,59,0,5,3
45,85,76,58,44,87,39,0,0,3
47,81,100,69,42,78,41,6,0,3
52,79,92,52,35,84,39,0,0,3
1,90,74,57,32,100,51,1,0,3
17,84,97,55,40,100,60,0,0,3
0,80,95,71,51,100,95,2,36,3
51,80,100,64,44,62,41,0,0,3
29,88,81,51,49,98,56,0,0,3
22,98,100,61,39,95,47,0,0,3
39,94,62,67,45,85,36,0,0,3
42,90,100,57,49,89,46,0,0,3
0,100,70,61,44,100,66,10,18,3
45,91,100,54,39,99,51,0,0,3
0,87,88,58,39,100,96,0,41,3
36,70,100,68,43,91,47,0,0,3
50,70,100,61,47,83,43,0,0,3
0,82,69,54,46,100,61,0,6,3
0,71,69,77,54,100,82,12,35,3
20,82,100,54,50,89,42,0,0,3
36,86,100,52,45,99,52,2,0,3
35,87,88,62,40,88,45,6,0,3
22,80,85,62,47,100,49,0,0,3
20,80,100,76,50,99,53,7,0,3
4,77,97,62,49,100,49,0,0,3
32,82,74,49,33,94,47,0,0,3
29,76,100,63,40,98,63,4,0,3
27,100,76,52,34,100,51,0,0,3
32,88,66,65,54,100,64,3,0,3
0,88,78,51,41,100,67,0,16,3
65,78,100,53,32,83,35,0,0,3
39,81,100,51,43,95,50,0,0,3
14,90,100,65,53,91,56,3,0,3
26,82,81,51,49,100,64,0,0,3
0,91,94,75,52,100,53,12,1,3
35,92,81,60,43,86,40,0,0,3
23,76,100,71,50,82,49,0,0,3
25,90,61,64,53,100,68,4,0,3
0,78,95,82,61,62,57,14,0,3
28,90,97,52,36,100,51,0,0,3
37,90,100,72,45,83,43,3,0,3
0,78,80,57,43,100,72,0,24,3
7,85,28,55,58,100,55,11,0,3
39,80,100,60,36,84,40,0,0,3
21,73,85,67,47,90,46,0,0,3
0,83,86,63,47,100,60,4,2,3
26,94,100,68,39,84,41,7,0,3
16,85,96,66,40,100,52,4,0,3
38,89,79,49,42,100,52,0,0,3
0,90,53,51,46,100,61,0,10,3
0,89,100,78,58,71,50,14,5,3
25,92,100,69,47,88,46,8,0,3
32,84,76,46,30,79,40,0,0,3
15,73,87,64,43,100,50,0,0,3
1,83,100,66,50,96,62,0,0,3
0,82,83,62,48,100,57,0,14,3
0,90,77,69,50,100,70,0,32,3
23,88,97,60,40,100,55,0,0,3
0,73,90,73,49,100,68,0,31,3
12,69,79,73,49,100,53,0,0,3
55,82,100,59,39,78,54,3,0,3
61,85,92,54,38,100,54,0,0,3
11,82,93,64,40,100,53,3,0,3
15,83,100,71,48,91,50,2,0,3
46,84,83,60,36,77,39,0,0,3
35,93,89,65,42,88,46,4,0,3
47,74,100,60,34,96,52,0,0,3
36,90,100,51,45,85,38,0,0,3
30,83,93,59,48,100,56,0,0,3
49,85,89,61,49,100,51,14,0,3
42,84,100,65,43,86,51,5,0,3
0,92,100,70,44,99,51,7,0,3
38,78,92,48,39,85,33,0,0,3
0,81,96,78,52,100,54,9,0,3
0,65,86,80,54,100,67,7,0,3
8,81,100,66,54,99,54,8,0,3
33,85,78,56,44,93,48,1,0,3
40,81,97,55,41,100,53,0,0,3
6,82,100,63,40,85,60,4,0,3
44,79,99,62,41,97,47,0,0,3
40,92,90,56,29,79,40,1,0,3
50,89,82,54,48,93,47,0,0,3
0,86,100,72,51,74,76,10,11,3
0,75,64,91,62,100,78,13,46,3
28,74,97,57,38,96,44,0,0,3
66,89,80,48,23,80,40,1,0,3
0,89,77,54,48,100,60,5,0,3
46,96,81,60,36,75,36,0,0,3
13,88,100,59,42,98,50,3,0,3
0,82,88,82,61,67,48,14,7,3
23,96,100,66,44,88,53,6,0,3
63,78,100,68,48,94,48,12,0,3
34,95,100,63,37,91,46,0,0,3
38,85,100,65,42,81,42,0,0,3
31,70,91,50,48,100,51,0,0,3
41,82,83,53,42,100,52,6,0,3
54,89,90,48,30,83,40,0,0,3
13,78,77,56,50,100,52,0,0,3
0,79,82,59,49,100,50,0,6,3
46,99,82,56,31,75,38,0,0,3
21,93,100,57,34,95,48,5,0,3
17,85,90,57,36,97,49,0,0,3
0,80,75,62,56,99,64,0,24,3
15,91,81,56,39,100,54,1,0,3
14,73,87,65,45,100,49,0,0,3
37,55,100,71,53,96,49,0,0,3
0,90,62,53,42,100,62,6,13,3
55,94,84,66,58,100,60,3,0,3
21,77,95,52,48,100,52,0,0,3
19,89,54,50,48,99,54,2,0,3
45,84,100,72,43,61,31,0,0,3
25,81,85,53,42,93,36,0,0,3
25,79,85,45,42,100,52,0,0,3
0,91,62,60,39,100,78,4,39,3
11,68,89,71,54,100,60,2,0,3
30,78,100,62,56,85,62,0,0,3
30,86,77,50,40,100,56,0,0,3
65,90,86,50,29,79,38,0,0,3
0,82,100,75,55,78,58,13,7,3
34,74,100,60,48,90,50,1,0,3
36,73,91,46,35,100,38,0,0,3
33,80,82,77,53,100,67,9,0,3
34,87,80,53,29,72,34,0,0,3
0,92,87,71,47,100,64,3,15,3
32,82,100,63,54,94,51,5,0,3
39,79,99,50,32,87,42,0,0,3
21,90,69,47,37,80,31,0,0,3
5,85,79,50,44,100,56,2,0,3
38,65,100,69,55,96,55,0,0,3
42,81,93,60,41,100,58,0,0,3
68,77,100,66,44,98,52,7,0,3
25,85,78,48,35,80,36,0,0,3
35,73,97,64,44,100,50,0,0,3
69,80,93,55,42,79,41,7,0,3
31,81,78,56,48,94,46,0,0,3
37,84,96,61,38,100,51,0,0,3
20,85,100,69,44,93,48,4,0,3
0,89,61,60,37,100,86,4,44,3
19,81,68,52,38,100,50,0,0,3
32,87,85,41,47,100,46,0,0,3
30,83,100,60,43,75,27,0,0,3
44,86,74,47,30,81,37,0,0,3
16,85,86,52,48,100,46,0,0,3
4,84,57,52,41,100,52,0,0,3
41,90,86,50,35,89,44,0,0,3
21,87,96,63,48,100,55,0,0,3
17,81,76,48,44,89,40,0,0,3
40,84,100,58,44,87,42,14,0,3
0,86,95,69,39,100,50,0,1,3
3,87,100,76,52,90,47,13,0,3
0,78,79,67,41,100,63,0,24,3
14,85,100,72,41,92,47,0,0,3
14,84,81,65,47,100,71,12,0,3
43,99,80,59,37,80,39,0,0,3
51,93,80,44,37,94,48,1,0,3
24,75,70,48,41,100,49,0,0,3
35,78,92,49,49,100,56,0,0,3
39,82,96,61,44,88,43,0,0,3
22,86,96,42,42,98,30,0,0,3
45,79,100,66,44,87,46,6,0,3
19,84,100,73,51,96,50,13,0,3
0,80,86,73,50,100,85,12,36,3
2,79,77,53,28,83,23,1,0,3
11,92,83,59,39,100,55,0,0,3
26,92,100,73,50,64,37,7,0,3
44,78,100,60,38,94,48,0,0,3
44,86,100,69,51,68,36,10,0,3
38,91,100,55,46,88,45,0,0,3
22,77,90,43,49,100,42,0,0,3
4,87,76,51,38,100,46,0,0,3
40,81,100,59,36,93,47,0,0,3
47,87,91,56,39,80,37,0,0,3
0,94,52,65,47,100,89,13,52,3
52,81,97,66,46,95,57,0,0,3
2,78,100,76,38,94,41,3,0,3
12,80,83,55,45,100,40,0,0,3
58,86,100,60,36,75,37,9,0,3
52,80,100,53,48,89,44,0,0,3
5,90,89,81,59,62,37,14,0,3
0,87,55,68,50,100,100,13,73,3
14,76,90,52,39,100,54,0,0,3
44,80,100,50,39,86,42,0,0,3
20,76,100,69,51,88,49,0,0,3
21,79,84,42,45,100,46,0,0,3
9,86,96,55,48,100,51,0,0,3
26,93,77,54,41,98,52,6,0,3
26,84,100,55,35,90,44,0,0,3
46,89,85,61,40,76,27,0,0,3
0,78,81,57,51,100,57,0,12,3
12,77,74,55,40,94,49,2,0,3
15,86,100,78,60,64,42,15,0,3
2,84,100,70,49,95,61,4,0,3
44,86,74,45,32,100,49,0,0,3
42,94,71,56,34,84,37,0,0,3
17,80,70,54,45,91,48,0,0,3
32,90,100,71,50,68,39,10,0,3
39,92,95,57,45,100,55,0,0,3
22,75,74,53,44,100,54,0,0,3
2,73,73,73,44,100,47,2,0,3
49,84,100,72,50,81,49,8,0,3
9,78,100,63,36,73,19,0,0,3
43,78,100,58,37,78,36,0,0,3
37,89,58,59,29,75,30,0,0,3
29,89,80,50,38,100,41,0,0,3
2,87,49,53,44,100,57,1,0,3
0,91,81,62,40,98,51,5,0,3
34,87,100,67,40,77,41,1,0,3
5,73,75,70,40,100,51,0,0,3
15,90,100,72,51,66,48,7,0,3
0,90,81,72,51,100,56,13,7,3
26,82,100,52,46,90,48,0,0,3
7,89,69,52,45,100,52,6,0,3
0,81,88,59,47,100,53,0,8,3
2,55,70,79,50,100,52,0,0,3
25,89,65,52,33,81,41,0,0,3
20,79,100,71,59,97,70,11,0,3
40,80,100,64,48,100,60,2,0,3
38,82,88,50,47,100,47,0,0,3
3,86,85,64,45,96,42,0,0,3
6,78,61,54,35,82,21,0,0,3
29,76,100,70,46,55,51,5,0,3
26,83,84,45,47,87,36,0,0,3
38,91,100,67,46,82,48,8,0,3
20,82,73,60,49,100,57,4,0,3
26,84,92,53,49,100,58,0,0,3
5,87,100,75,56,65,44,15,0,3
11,91,64,50,29,100,51,0,0,3
35,80,63,54,41,89,46,0,0,3
31,82,100,64,40,91,47,0,0,3
16,87,82,56,50,100,56,0,0,3
53,80,100,52,28,89,45,0,0,3
38,86,100,74,39,70,35,0,0,3
22,85,99,54,42,100,52,0,0,3
0,90,85,64,48,100,63,13,5,3
13,85,57,58,38,100,57,2,0,3
1,84,89,51,49,100,49,0,0,3
0,85,45,51,56,100,61,10,6,3
39,84,83,53,31,80,31,0,0,3
24,81,85,47,41,100,53,0,0,3
0,82,71,51,41,100,64,0,9,3
11,91,100,73,52,55,47,6,0,3
15,87,91,61,43,100,53,1,0,3
45,84,77,45,35,86,37,0,0,3
25,84,82,52,42,100,46,0,0,3
38,84,68,64,52,100,60,0,0,3
39,96,93,57,38,88,46,0,0,3
16,100,69,64,42,85,45,2,0,3
0,82,77,66,47,100,58,7,11,3
41,84,100,60,38,91,42,0,0,3
26,84,73,60,37,84,41,0,0,3
19,60,100,70,48,98,63,0,0,3
0,92,80,67,45,100,54,7,2,3
3,74,81,64,47,100,53,0,0,3
0,88,66,48,43,100,60,0,7,3
29,74,100,71,51,81,38,0,0,3
5,88,76,58,43,100,59,3,0,3
2,75,87,62,49,100,50,0,0,3
48,63,94,62,54,100,51,0,0,3
20,91,71,51,34,86,37,0,0,3
0,82,69,58,46,100,66,0,13,3
7,84,79,66,52,93,50,0,0,3
0,87,98,78,53,100,77,5,13,3
31,85,78,63,41,84,41,0,0,3
20,77,100,64,44,94,48,0,0,3
4,81,45,56,53,100,57,6,0,3
77,83,97,56,35,86,43,0,0,3
29,87,100,76,52,72,38,12,0,3
59,85,82,56,48,74,37,14,0,3
19,74,70,53,42,98,50,0,0,3
10,85,87,55,47,100,56,0,0,3
33,92,100,69,49,67,35,12,0,3
43,83,73,60,49,88,42,0,0,3
24,80,90,66,48,100,56,6,0,3
64,86,100,63,41,83,43,0,0,3
49,100,61,47,27,73,31,0,0,3
19,79,91,65,45,100,54,6,0,3
0,92,65,63,44,100,63,8,7,3
33,75,82,62,41,100,53,0,0,3
0,84,69,55,37,91,48,0,15,3
0,82,90,59,48,100,56,0,3,3
42,87,70,62,46,87,42,0,0,3
22,86,83,61,43,88,45,2,0,3
51,77,100,60,37,84,42,0,0,3
46,89,96,53,47,100,50,0,0,3
47,91,66,65,37,76,36,0,0,3
2,94,100,71,46,97,51,5,0,3
29,82,93,63,40,100,53,0,0,3
13,78,97,58,47,100,49,0,0,3
0,85,60,59,50,100,68,5,24,3
57,76,89,64,49,100,57,1,0,3
38,95,82,45,44,93,38,0,0,3
33,75,78,56,40,96,46,0,0,3
6,85,83,56,38,86,34,0,0,3
58,83,93,57,40,100,50,0,0,3
12,82,81,61,51,100,56,2,0,3
6,90,98,72,50,100,57,10,0,3
31,84,83,64,45,82,42,0,0,3
0,82,95,62,50,100,59,0,5,3
30,88,100,50,36,94,51,0,0,3
19,91,100,60,37,93,53,0,0,3
62,100,67,48,26,77,39,0,0,3
11,88,100,66,50,91,55,2,0,3
13,87,100,59,51,87,46,0,0,3
21,85,63,55,47,100,48,0,0,3
7,96,100,67,52,92,52,12,0,3
19,86,89,57,37,100,49,0,0,3
0,84,89,69,49,100,92,11,39,3
20,88,100,72,49,80,51,7,0,3
20,84,59,53,42,98,53,0,0,3
45,87,66,64,33,80,36,0,0,3
16,72,85,60,46,86,43,0,0,3
15,83,82,58,47,100,56,5,0,3
13,90,92,63,42,100,56,3,0,3
26,87,83,57,40,90,41,0,0,3
0,83,88,69,43,100,50,1,10,3
47,73,100,52,38,90,43,0,0,3
21,81,100,76,53,83,44,13,0,3
37,80,88,60,44,92,49,0,0,3
34,79,83,51,49,91,43,0,0,3
24,78,96,53,39,97,46,0,0,3
46,85,83,48,39,91,43,0,0,3
0,69,77,64,38,100,47,0,2,3
33,93,90,59,47,100,56,1,0,3
38,94,94,57,33,100,54,0,0,3
55,79,98,60,42,85,45,5,0,3
60,89,100,68,47,76,40,13,0,3
48,86,94,54,52,87,43,0,0,3
0,84,36,52,52,100,64,6,6,3
29,83,88,53,44,100,36,0,0,3
38,85,76,50,34,77,28,0,0,3
38,73,96,61,44,83,39,0,0,3
25,85,86,67,45,88,49,9,0,3
0,88,84,69,48,100,78,9,28,3
0,84,55,51,45,100,66,0,14,3
18,78,85,61,46,100,56,0,0,3
0,75,64,66,50,100,64,0,22,3
0,65,58,88,59,100,69,5,24,3
52,89,100,74,50,80,44,8,0,3
0,86,60,59,44,100,62,0,20,3
47,85,77,53,36,93,43,0,0,3
16,78,95,66,43,100,59,9,0,3
26,93,69,55,32,81,41,0,0,3
32,86,100,72,48,89,52,2,0,3
41,80,83,58,44,84,45,0,0,3
41,91,72,56,41,74,28,0,0,3
45,76,100,67,44,82,41,0,0,3
16,81,75,62,49,100,53,0,0,3
29,78,72,61,43,81,33,0,0,3
54,100,81,54,30,83,41,0,0,3
52,81,89,53,42,85,43,0,0,3
0,83,84,76,44,100,62,0,15,3
4,85,83,60,41,100,62,0,0,3
25,75,92,75,51,97,51,9,0,3
0,83,77,49,44,100,58,0,4,3
26,81,82,54,40,100,56,0,0,3
57,100,79,47,30,77,38,0,0,3
47,84,85,46,35,86,41,0,0,3
0,44,48,100,74,70,64,27,82,3
59,88,100,53,44,84,42,0,0,3
52,98,100,61,40,96,51,3,0,3
32,85,88,59,43,100,54,0,0,3
39,76,89,50,34,91,41,0,0,3
0,83,68,65,42,100,59,7,6,3
43,93,100,52,36,98,56,0,0,3
28,89,100,71,51,68,39,9,0,3
0,88,67,67,60,100,70,7,5,3
12,90,71,44,47,100,50,0,0,3
38,85,93,54,34,93,45,0,0,3
0,85,100,70,48,96,91,13,36,3
10,86,83,51,41,100,51,0,0,3
11,84,100,66,50,87,45,0,0,3
48,100,76,56,35,89,45,0,0,3
12,91,100,83,64,54,37,14,0,3
6,88,100,71,52,65,48,12,0,3
28,81,72,55,48,100,50,0,0,3
47,87,80,54,31,74,38,0,0,3
52,87,79,49,29,76,36,0,0,3
22,70,100,72,47,90,47,0,0,3
26,88,100,59,35,77,30,0,0,3
54,88,81,41,23,76,36,0,0,3
36,79,72,51,38,96,48,0,0,3
4,77,80,69,46,100,52,0,0,3
0,76,62,52,47,100,71,0,28,3
41,86,93,58,44,100,53,0,0,3
0,75,80,69,44,100,60,0,6,3
30,91,83,52,38,76,37,0,0,3
0,87,72,64,47,100,57,0,7,3
0,87,96,58,42,100,73,4,8,3
17,77,100,75,52,97,51,0,0,3
0,79,71,55,47,100,57,0,3,3
37,81,96,61,47,100,48,0,0,3
0,84,98,70,48,100,52,10,0,3
12,67,100,71,51,89,40,0,0,3
0,83,81,61,45,97,54,0,14,3
40,96,81,61,35,79,35,0,0,3
61,74,100,52,40,87,41,0,0,3
15,81,91,55,49,100,66,3,0,3
55,82,98,62,38,100,49,0,0,3
11,89,100,69,44,93,49,6,0,3
58,84,100,60,35,80,41,1,0,3
24,83,86,55,39,100,52,0,0,3
20,80,83,63,49,87,45,0,0,3
32,87,82,53,43,100,54,0,0,3
0,79,64,59,48,92,50,0,9,3
31,81,100,76,50,78,41,7,0,3
45,84,100,54,40,90,49,0,0,3
44,83,82,58,45,90,45,0,0,3
0,70,66,79,55,94,90,0,41,3
8,92,91,61,37,100,51,3,0,3
44,84,84,60,49,86,33,0,0,3
24,86,76,64,50,100,70,1,0,3
18,73,92,71,49,100,65,0,0,3
33,87,87,53,31,86,43,0,0,3
46,85,79,56,46,95,49,0,0,3
5,76,100,69,44,95,61,2,0,3
20,88,89,57,49,100,59,2,0,3
24,92,100,79,57,56,35,9,0,3
28,81,100,68,44,83,44,8,0,3
8,81,98,63,28,86,35,9,0,3
22,89,82,49,36,93,42,0,0,3
13,72,93,75,54,85,56,14,0,3
16,89,86,61,33,100,49,0,0,3
3,90,100,70,49,72,62,9,0,3
40,88,71,61,39,70,19,0,0,3
35,78,100,61,47,95,47,0,0,3
23,84,100,73,51,76,42,12,0,3
53,98,100,60,40,57,35,0,0,3
82,94,96,55,30,74,37,6,0,3
25,91,74,55,43,100,53,0,0,3
55,85,86,47,31,83,38,0,0,3
33,89,93,60,38,100,56,0,0,3
37,75,100,54,45,86,45,0,0,3
57,82,84,57,51,86,47,2,0,3
25,86,77,57,42,89,40,0,0,3
0,75,68,86,62,77,50,12,10,3
44,75,100,64,36,89,38,0,0,3
2,82,100,73,53,85,56,8,0,3
26,81,69,62,46,78,36,0,0,3
14,75,99,64,41,100,57,4,0,3
42,98,73,52,32,88,41,0,0,3
50,96,92,48,29,80,36,0,0,3
10,78,78,59,46,82,41,0,0,3
0,86,89,74,52,100,100,13,50,3
0,85,100,82,59,82,68,9,19,3
0,100,68,66,48,100,87,12,53,3
30,84,79,63,51,100,61,4,0,3
53,92,100,53,39,95,48,0,0,3
44,80,100,59,38,93,49,3,0,3
41,80,100,73,48,75,42,9,0,3
13,85,63,55,49,81,40,0,0,3
0,87,90,64,37,100,56,0,6,3
38,84,96,54,27,75,29,0,0,3
38,79,88,56,38,100,53,0,0,3
0,89,65,60,37,100,81,0,45,3
36,87,100,63,33,86,43,0,0,3
0,91,72,69,50,100,89,12,52,3
4,88,59,55,42,88,47,6,0,3
16,78,89,61,41,100,84,2,0,3
23,81,92,45,35,100,38,0,0,3
10,86,84,48,40,100,52,0,0,3
43,84,100,64,38,78,39,0,0,3
0,86,81,58,45,100,58,0,1,3
48,80,100,69,49,91,45,0,0,3
17,91,66,53,36,94,40,0,0,3
54,88,100,60,37,86,43,0,0,3
27,97,77,60,40,87,45,1,0,3
4,73,76,68,42,87,43,0,0,3
2,78,88,71,41,100,54,0,0,3
22,86,82,60,42,93,40,0,0,3
8,82,70,48,49,84,42,0,0,3
50,84,75,51,42,97,49,0,0,3
0,85,68,61,44,100,55,0,8,3
33,78,91,60,42,82,41,0,0,3
100,94,94,64,49,100,52,0,0,3
19,73,100,78,52,78,43,8,0,3
0,87,97,69,50,100,81,13,22,3
38,90,80,55,35,82,39,0,0,3
53,92,100,65,39,70,36,1,0,3
20,87,69,52,44,96,51,1,0,3
0,75,67,80,58,100,88,14,56,3
26,89,81,61,37,81,41,0,0,3
0,86,79,82,57,100,70,9,30,3
11,93,98,56,40,100,53,0,0,3
16,100,60,53,45,84,18,0,0,3
20,78,92,59,50,100,62,3,0,3
0,95,92,61,34,100,48,0,3,3
24,99,95,51,47,100,55,0,0,3
37,85,100,50,39,84,40,0,0,3
23,73,80,61,44,100,50,0,0,3
0,85,70,53,49,90,51,2,5,3
0,80,82,63,47,100,67,0,22,3
27,77,100,62,51,92,49,0,0,3
37,96,100,64,45,99,55,0,0,3
0,86,83,64,49,100,71,7,16,3
42,93,77,45,34,82,38,0,0,3
48,92,100,63,42,77,42,6,0,3
27,81,86,60,43,100,54,0,0,3
0,86,89,63,46,100,71,2,8,3
14,96,76,59,40,88,36,0,0,3
5,70,85,52,43,100,41,0,0,3
38,88,100,58,35,76,33,0,0,3
32,88,83,55,38,100,52,0,0,3
0,82,75,55,40,100,62,0,8,3
46,78,100,65,39,87,36,0,0,3
0,84,100,75,52,100,80,9,20,3
25,79,100,63,41,80,54,0,0,3
9,96,96,59,46,100,68,0,0,3
35,84,100,60,31,80,32,0,0,3
53,92,72,60,44,78,32,0,0,3
30,84,90,58,39,75,36,0,0,3
41,85,92,49,31,78,37,0,0,3
32,89,100,71,47,68,40,6,0,3
7,80,78,58,48,85,43,0,0,3
14,89,90,55,39,100,52,0,0,3
0,82,78,62,49,100,62,0,18,3
17,91,76,59,38,84,35,0,0,3
0,87,84,59,41,100,69,5,18,3
18,82,76,64,45,100,52,0,0,3
39,78,74,81,57,72,46,10,0,3
44,86,100,63,40,70,39,0,0,3
19,71,100,66,44,97,55,0,0,3
41,84,87,59,38,89,40,0,0,3
19,93,78,58,41,100,53,9,0,3
0,82,79,56,38,100,56,0,12,3
2,83,62,68,51,84,44,0,0,3
34,71,100,53,36,91,33,0,0,3
2,96,100,71,49,79,46,6,0,3
0,86,60,60,43,100,70,8,29,3
31,87,81,45,39,92,33,0,0,3
45,79,83,55,27,76,38,0,0,3
47,85,82,51,38,90,45,0,0,3
20,87,100,68,40,87,46,0,0,3
29,81,100,68,44,91,49,4,0,3
2,86,62,48,44,100,61,0,0,3
32,75,88,54,38,89,39,0,0,3
24,91,68,59,37,100,56,1,0,3
47,85,83,53,38,90,44,0,0,3
49,85,92,55,35,80,41,0,0,3
18,64,96,56,48,100,41,0,0,3
28,74,81,47,49,100,49,0,0,3
43,75,91,57,38,87,42,0,0,3
0,83,75,69,49,100,70,15,21,3
0,80,81,65,53,100,57,4,6,3
17,77,90,68,53,100,64,5,0,3
42,90,100,63,39,83,42,0,0,3
5,82,86,64,42,100,84,2,0,3
26,80,100,72,47,90,53,0,0,3
0,84,59,49,43,100,60,0,7,3
52,76,100,52,35,97,48,0,0,3
0,88,68,70,50,100,84,11,35,3
10,76,73,43,31,83,15,0,0,3
31,90,87,61,35,100,52,0,0,3
9,84,67,55,44,100,48,0,0,3
57,82,96,61,45,86,44,0,0,3
27,83,77,62,42,100,55,0,0,3
0,83,72,55,48,100,54,0,0,3
0,72,68,73,41,100,53,0,6,3
76,91,89,51,23,61,23,0,0,3
47,100,100,61,43,59,42,4,0,3
0,85,74,64,39,100,64,4,7,3
52,94,98,55,36,92,44,0,0,3
0,83,98,71,44,100,58,0,4,3
