@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
91,100,66,77,100,42,75,34,15,3
78,100,100,66,99,32,83,35,11,3
100,93,81,77,100,30,83,41,8,3
78,100,78,70,100,34,82,41,9,3
90,100,93,79,41,31,0,40,0,3
89,100,81,46,55,37,100,56,0,3
76,100,100,79,63,50,82,49,7,3
84,100,100,73,95,42,88,44,15,3
89,100,61,52,66,37,100,86,0,3
85,100,86,44,90,48,100,46,13,3
72,100,100,67,76,49,77,37,19,3
100,98,100,67,59,43,67,37,0,3
91,100,85,71,100,38,81,41,4,3
83,100,86,66,100,35,87,42,13,3
81,100,100,81,93,42,78,41,0,3
86,100,89,68,58,46,100,71,0,3
83,100,68,67,79,42,100,59,0,3
78,100,89,38,29,41,100,84,0,3
84,100,100,77,72,34,67,33,2,3
88,100,100,96,69,54,69,69,0,3
90,100,90,39,97,53,100,51,12,3
79,100,100,66,45,59,97,70,0,3
84,100,96,76,100,27,75,29,24,3
81,100,72,43,96,48,100,50,10,3
86,100,84,82,75,43,100,68,2,3
78,100,95,75,51,43,100,59,0,3
88,100,66,45,69,54,100,64,0,3
63,100,94,94,90,54,100,51,11,3
90,100,100,70,92,36,93,47,6,3
77,100,75,34,60,47,100,57,0,3
79,100,83,52,100,49,91,43,14,3
94,100,84,63,77,58,100,60,0,3
74,100,100,73,87,40,87,41,14,3
79,100,88,61,87,38,100,53,2,3
91,100,66,56,100,36,94,40,9,3
86,100,76,49,57,50,100,70,0,3
83,100,75,39,49,49,100,70,0,3
80,100,100,58,50,47,90,53,5,3
90,100,64,53,67,41,100,88,0,3
87,100,96,53,65,48,100,55,5,3
80,100,82,68,79,47,100,67,9,3
83,100,84,64,85,50,100,57,0,3
85,100,79,51,90,36,100,48,7,3
99,100,80,70,100,37,80,39,3,3
94,100,92,45,81,43,100,51,1,3
89,100,82,50,100,48,93,47,3,3
88,100,100,81,88,30,85,42,5,3
89,100,54,47,100,48,99,54,0,3
89,100,46,11,32,50,94,100,0,3
86,100,69,98,100,26,76,32,18,3
78,100,86,51,79,50,100,54,11,3
89,100,65,55,69,37,100,81,1,3
78,96,89,100,64,60,74,46,0,3
80,100,85,41,92,47,100,49,12,3
89,100,100,79,59,51,68,39,0,3
84,100,91,66,100,39,86,42,14,3
83,100,92,73,92,35,100,52,0,3
85,100,76,55,100,34,77,28,8,3
87,100,90,73,83,37,100,56,1,3
81,100,91,63,100,46,85,37,16,3
86,100,100,58,80,48,75,33,15,3
93,100,79,94,72,57,100,79,0,3
80,100,100,71,46,44,89,51,6,3
73,100,97,58,100,44,100,50,8,3
85,100,82,60,100,48,74,37,0,3
85,100,91,41,47,45,100,56,15,3
79,100,77,60,100,28,83,23,30,3
87,100,86,48,77,46,100,60,2,3
87,100,70,58,100,46,87,42,3,3
86,100,100,68,76,36,97,51,5,3
77,100,100,65,81,44,98,52,0,3
81,100,96,61,86,47,100,48,14,3
77,100,78,55,67,50,100,66,7,3
92,100,65,63,85,44,100,63,0,3
73,98,100,98,43,55,64,64,0,3
80,100,100,62,78,50,83,40,20,3
80,100,89,52,98,33,100,50,0,3
96,100,91,51,88,35,100,48,5,3
75,100,70,60,65,41,100,49,20,3
86,100,85,51,100,40,97,37,26,3
85,100,91,68,83,40,100,56,7,3
85,100,92,66,100,31,78,37,15,3
85,100,100,72,99,39,84,40,14,3
83,100,69,41,76,40,100,54,10,3
87,100,92,59,100,39,96,46,11,3
81,100,86,52,84,43,100,54,1,3
83,100,88,64,73,43,100,50,0,3
83,100,86,42,52,47,100,60,0,3
80,100,65,57,100,37,90,46,3,3
81,100,96,72,77,37,100,39,22,3
74,100,89,66,100,38,92,41,20,3
82,100,84,54,88,43,100,50,6,3
88,100,92,74,62,46,100,89,0,3
84,100,96,55,88,38,100,51,3,3
91,100,71,59,100,34,86,37,1,3
80,100,100,80,66,35,66,34,4,3
85,100,100,54,84,49,98,54,0,3
82,100,87,46,88,48,100,52,0,3
81,100,100,64,99,42,93,47,0,3
84,100,77,34,80,54,100,52,14,3
88,100,79,65,100,32,75,37,5,3
80,100,94,72,100,29,79,35,17,3
72,99,100,88,57,53,79,42,15,3
76,100,89,66,100,34,91,41,18,3
91,100,77,97,100,20,70,26,28,3
97,100,97,100,95,39,82,41,12,3
82,100,74,57,100,33,94,47,7,3
84,100,59,53,100,42,98,53,1,3
82,100,66,38,89,45,100,55,7,3
77,100,100,74,81,40,74,37,11,3
84,100,100,80,68,51,76,42,0,3
88,100,71,89,100,31,74,33,24,3
87,100,83,57,100,40,90,41,12,3
94,100,100,72,51,56,68,46,0,3
89,100,85,67,100,40,76,27,22,3
90,100,85,44,51,48,100,63,0,3
72,100,88,52,75,35,100,50,11,3
91,100,100,84,52,53,64,39,0,3
100,84,84,37,71,39,87,47,4,3
90,100,66,63,100,44,78,27,24,3
82,100,96,72,100,45,86,44,4,3
91,100,91,52,62,54,100,56,0,3
87,100,92,64,62,36,100,55,1,3
85,100,84,62,77,47,100,63,8,3
95,100,100,65,91,37,91,46,5,3
82,100,100,73,82,45,80,42,13,3
84,100,100,72,48,50,81,49,0,3
99,98,68,84,70,43,100,53,8,3
81,100,97,69,100,46,95,57,2,3
80,100,85,57,100,45,81,33,14,3
86,100,85,70,79,41,100,47,18,3
85,100,66,54,100,39,97,51,0,3
96,100,100,65,71,52,92,52,0,3
88,100,100,76,85,33,86,42,4,3
84,100,100,80,86,36,90,46,4,3
84,100,72,37,51,41,100,62,0,3
72,94,91,82,64,51,100,53,3,3
80,100,77,65,100,40,86,46,1,3
79,100,82,53,86,49,100,57,13,3
78,100,100,69,85,43,100,51,0,3
82,96,88,100,73,61,67,48,0,3
89,100,94,61,100,43,96,50,0,3
85,100,100,92,65,57,70,44,0,3
85,100,77,65,68,40,100,73,0,3
86,100,89,73,70,52,100,100,0,3
83,100,100,64,98,41,98,48,10,3
87,100,94,49,73,47,100,60,3,3
86,100,60,41,100,52,98,60,0,3
87,100,91,67,100,39,80,37,18,3
81,100,89,100,63,52,97,55,12,3
96,100,100,70,64,42,86,46,2,3
87,100,100,75,83,40,87,46,1,3
86,100,64,89,100,27,75,35,18,3
75,100,100,74,79,46,88,43,12,3
74,100,70,53,100,42,98,50,4,3
92,100,99,67,91,34,96,48,4,3
86,100,89,51,72,37,100,49,2,3
86,100,62,26,60,44,100,61,8,3
84,100,79,56,86,51,100,61,0,3
91,100,100,73,51,52,55,47,0,3
76,100,96,70,100,26,76,34,20,3
92,100,71,56,100,47,89,50,1,3
77,100,80,68,93,46,100,52,4,3
77,100,76,41,93,56,100,58,0,3
73,100,99,81,93,44,100,50,11,3
81,100,100,75,49,37,98,62,1,3
75,100,87,68,87,42,100,51,12,3
95,100,100,76,49,56,47,43,0,3
78,100,90,62,95,42,100,52,0,3
79,100,100,65,94,46,77,27,16,3
82,100,100,74,60,50,77,41,0,3
92,100,100,57,80,41,89,41,0,3
90,100,98,63,84,50,100,57,0,3
98,100,65,57,100,48,87,45,7,3
75,100,90,45,59,47,100,43,19,3
99,100,100,66,98,35,80,37,9,3
82,98,100,93,53,55,78,58,0,3
80,100,90,58,64,48,100,56,0,3
93,100,89,69,100,42,88,46,0,3
77,100,79,43,83,36,100,50,1,3
81,100,85,59,82,41,100,53,5,3
84,100,98,87,63,48,100,52,0,3
68,95,89,71,72,54,100,60,0,3
83,100,98,93,81,44,100,58,7,3
86,100,100,81,82,40,87,38,22,3
85,100,83,57,59,41,100,62,1,3
88,100,68,60,72,37,100,70,1,3
93,100,88,59,87,34,92,46,4,3
75,100,100,72,68,45,86,45,9,3
87,100,66,56,98,40,100,46,15,3
88,100,76,44,73,43,100,59,0,3
64,100,96,59,78,48,100,41,20,3
76,100,100,74,93,35,86,43,6,3
77,100,95,68,80,53,100,57,0,3
98,100,80,67,100,34,77,35,7,3
92,100,100,93,93,44,99,51,0,3
82,100,83,41,67,45,100,60,11,3
67,94,90,80,76,44,100,56,5,3
86,100,84,58,100,45,98,51,0,3
72,100,100,86,73,38,88,42,17,3
82,100,78,49,80,49,100,62,13,3
89,100,100,47,44,47,98,71,0,3
89,100,66,70,84,46,100,75,0,3
79,100,84,82,84,52,100,55,0,3
87,100,87,49,87,47,100,54,1,3
85,100,100,72,87,41,92,47,3,3
65,94,58,98,72,59,100,69,0,3
86,100,100,73,93,41,83,43,5,3
86,100,82,59,100,42,93,40,17,3
94,100,100,70,75,35,62,26,0,3
86,100,77,53,78,40,100,56,5,3
85,100,66,83,90,53,100,75,0,3
83,100,82,74,100,24,74,32,16,3
84,100,95,65,100,39,95,49,2,3
96,100,100,58,100,45,99,55,1,3
74,100,87,56,100,40,83,30,15,3
73,100,92,61,55,49,100,65,2,3
90,100,100,64,83,45,83,43,0,3
86,100,87,62,83,38,100,52,4,3
94,100,90,100,31,51,85,73,0,3
77,100,100,72,94,33,80,33,24,3
80,100,63,59,100,41,89,46,0,3
70,100,100,72,66,54,92,45,2,3
86,100,92,54,81,46,100,62,5,3
71,95,100,87,83,48,92,49,0,3
98,100,73,59,100,32,88,41,19,3
87,100,59,32,81,56,100,56,0,3
78,100,74,42,57,31,100,58,8,3
80,100,88,48,71,44,100,52,5,3
86,100,60,58,96,44,100,62,6,3
100,99,59,61,91,35,100,59,0,3
79,100,88,56,79,43,100,54,8,3
85,100,87,41,64,47,100,56,9,3
82,100,76,45,90,45,100,52,5,3
75,100,80,66,68,44,100,60,1,3
90,100,100,66,78,39,97,51,4,3
80,100,83,50,100,54,97,54,0,3
76,100,100,75,95,46,97,50,0,3
83,100,100,79,76,48,91,50,0,3
82,100,70,63,100,48,82,39,13,3
87,100,95,50,96,49,100,56,1,3
87,100,100,83,73,40,77,41,0,3
94,100,68,59,93,41,100,62,2,3
86,100,81,47,80,45,100,58,1,3
89,100,100,90,68,48,73,44,0,3
71,100,100,73,55,44,97,55,4,3
86,100,96,67,100,42,98,30,19,3
81,100,97,48,100,40,99,42,9,3
91,98,100,100,67,64,54,37,0,3
83,100,82,58,100,45,90,45,11,3
82,100,93,65,73,51,100,53,0,3
83,100,78,71,100,39,78,36,17,3
90,100,100,70,46,50,56,35,5,3
79,100,100,69,98,34,94,48,4,3
90,100,69,56,100,37,80,31,28,3
87,100,79,72,100,29,76,36,7,3
92,100,70,25,58,42,100,58,1,3
85,100,63,30,85,47,100,48,11,3
78,100,79,63,59,48,100,55,8,3
85,100,83,60,100,38,86,34,2,3
92,100,87,70,72,47,100,64,0,3
90,100,97,69,86,36,100,51,5,3
87,100,76,65,100,21,77,33,22,3
72,100,85,72,100,46,86,43,9,3
80,99,82,82,84,53,100,67,0,3
85,100,89,48,90,49,100,51,0,3
82,100,73,68,100,34,76,38,5,3
78,100,92,46,60,50,100,62,0,3
88,100,71,68,100,39,70,19,27,3
88,100,85,21,22,48,100,73,0,3
77,100,100,81,79,44,94,48,14,3
90,100,98,72,100,44,90,43,12,3
83,100,100,81,94,43,96,54,2,3
80,100,78,65,100,48,85,43,12,3
75,90,67,83,94,58,100,88,0,3
89,100,78,61,100,48,95,51,0,3
84,100,79,26,56,46,100,65,8,3
73,100,100,78,73,44,90,46,12,3
84,100,87,53,96,47,100,55,0,3
76,100,100,67,95,42,99,49,14,3
78,100,85,48,71,46,100,56,5,3
88,100,83,50,94,38,100,52,1,3
76,100,100,80,87,44,82,41,14,3
82,100,86,85,28,42,100,84,0,3
81,100,78,51,100,48,94,46,15,3
77,100,90,72,99,52,100,48,17,3
94,100,76,68,100,35,78,37,9,3
100,92,71,80,100,24,70,34,7,3
84,100,59,24,70,43,100,60,6,3
75,100,86,66,100,36,87,37,22,3
90,98,89,100,77,59,62,37,0,3
84,100,77,53,100,35,86,37,16,3
100,98,60,33,100,45,84,18,23,3
79,100,92,56,90,42,100,51,2,3
85,100,71,45,98,47,100,53,0,3
77,100,62,71,72,41,100,75,4,3
90,100,78,31,71,51,100,52,0,3
87,100,100,76,87,33,86,43,4,3
85,100,100,67,82,44,93,48,0,3
97,100,76,60,100,34,84,41,10,3
78,100,96,77,100,39,97,46,18,3
78,100,100,78,86,39,87,36,19,3
82,100,88,63,69,48,100,60,9,3
96,100,100,73,84,35,90,47,5,3
70,97,66,100,66,55,94,90,2,3
94,100,100,75,63,40,75,40,0,3
83,100,100,79,58,49,61,38,5,3
80,100,87,97,79,44,100,44,22,3
94,100,66,33,88,46,100,52,11,3
77,100,100,67,76,38,93,44,5,3
86,100,94,58,100,52,87,43,7,3
55,86,70,98,75,50,100,52,15,3
67,98,88,64,49,39,100,63,1,3
78,100,75,44,94,42,100,51,13,3
86,100,99,78,94,40,100,52,0,3
78,100,100,81,98,38,94,48,3,3
66,93,81,72,82,43,100,54,2,3
80,100,80,58,68,39,100,55,3,3
44,72,48,98,100,74,70,64,0,3
90,100,92,44,64,45,100,53,0,3
85,100,92,65,91,38,100,54,4,3
90,100,71,26,71,47,100,50,14,3
79,100,78,50,68,48,100,59,11,3
87,100,99,51,100,54,100,35,16,3
88,100,85,53,83,37,100,52,5,3
86,100,77,50,96,40,100,52,0,3
100,93,96,54,83,45,81,45,3,3
86,98,79,60,81,57,100,70,0,3
91,100,74,44,94,43,100,53,6,3
94,100,100,66,92,39,84,41,0,3
88,100,100,92,61,55,70,42,0,3
84,100,100,60,74,51,96,50,0,3
55,86,100,97,83,53,96,49,9,3
100,94,91,69,95,24,74,36,9,3
94,100,97,81,100,30,86,42,1,3
82,100,100,68,62,47,85,50,0,3
84,100,85,67,100,35,86,41,8,3
80,100,100,74,84,39,86,42,9,3
70,96,100,86,68,47,90,47,8,3
79,100,100,67,96,42,96,49,11,3
85,100,86,67,100,31,83,38,8,3
85,100,83,52,100,39,91,43,6,3
85,100,81,72,100,34,82,42,1,3
87,100,96,45,39,42,100,73,0,3
94,100,82,46,92,42,100,52,1,3
86,100,83,61,100,43,88,45,0,3
86,100,77,54,100,42,89,40,18,3
96,100,98,87,53,42,100,68,0,3
89,100,86,56,79,33,100,49,11,3
100,97,70,80,95,44,100,66,0,3
89,100,96,59,100,47,100,50,9,3
75,100,88,72,100,38,89,39,19,3
82,100,100,72,70,46,90,48,9,3
80,100,100,75,99,41,94,49,0,3
88,100,100,60,83,44,84,42,7,3
89,100,79,46,91,42,100,52,7,3
94,100,76,30,73,43,100,60,6,3
74,100,72,53,75,45,100,55,1,3
75,99,70,100,62,50,88,48,8,3
77,100,81,59,100,36,95,48,5,3
85,96,100,93,72,59,82,68,0,3
64,100,98,63,67,49,100,42,17,3
83,100,71,77,77,40,100,67,0,3
86,100,100,64,50,47,80,53,3,3
79,100,91,80,100,44,85,44,0,3
91,100,83,64,100,38,76,37,10,3
97,100,82,84,90,45,100,82,0,3
85,100,88,86,64,41,100,82,1,3
84,100,100,88,80,52,100,80,0,3
84,100,100,82,69,43,61,31,2,3
82,100,69,47,82,46,100,66,1,3
81,100,88,61,85,47,100,53,5,3
85,100,63,57,100,49,81,40,7,3
76,100,100,79,86,45,94,39,10,3
88,100,68,59,55,50,100,84,0,3
84,100,100,79,79,40,90,49,8,3
94,100,100,71,51,55,53,37,0,3
94,100,100,69,100,46,97,51,0,3
83,100,73,51,100,49,88,42,10,3
82,100,93,68,77,40,100,53,4,3
84,100,94,50,93,47,100,52,6,3
92,100,100,62,70,47,88,46,0,3
94,100,98,72,99,36,92,44,10,3
89,100,99,77,64,38,67,38,0,3
79,100,74,39,82,42,100,54,4,3
69,100,77,39,61,38,100,47,15,3
81,100,100,71,84,55,94,60,5,3
82,100,100,81,38,39,78,54,0,3
75,92,64,93,93,62,100,78,0,3
85,100,90,52,100,49,95,50,11,3
73,98,73,60,70,44,100,47,0,3
82,100,87,62,100,49,85,45,0,3
88,100,97,63,87,40,100,55,1,3
81,100,100,60,58,48,97,57,5,3
75,96,68,100,72,62,77,50,0,3
91,100,62,57,70,39,100,78,0,3
84,100,81,73,87,51,100,67,0,3
78,100,100,67,85,49,89,47,5,3
90,100,100,72,90,39,83,42,12,3
85,100,100,69,38,48,96,91,0,3
74,100,81,38,78,49,100,49,12,3
86,100,100,68,58,51,74,76,0,3
78,100,100,78,85,36,73,19,29,3
83,100,62,62,100,51,84,44,7,3
80,100,83,58,100,49,87,45,14,3
85,100,28,26,83,58,100,55,0,3
100,100,68,72,91,43,100,62,0,3
91,100,100,69,100,39,99,51,1,3
82,100,100,76,42,53,85,56,0,3
82,100,100,69,70,36,88,44,7,3
84,100,82,42,95,42,100,46,12,3
96,100,100,74,72,44,88,53,0,3
85,100,70,54,100,49,90,51,0,3
100,95,61,67,100,27,73,31,13,3
90,100,88,58,100,41,88,44,0,3
80,100,100,58,91,48,89,44,16,3
91,100,58,49,88,42,100,51,4,3
79,100,89,65,84,38,100,51,5,3
78,100,79,85,70,41,100,63,16,3
87,100,82,40,75,50,100,56,4,3
91,100,81,67,100,40,98,51,0,3
73,100,60,59,100,41,92,43,18,3
78,100,88,47,100,50,98,43,23,3
86,100,83,59,91,41,100,51,7,3
90,100,80,67,100,35,82,39,14,3
88,100,81,47,100,49,98,56,4,3
79,100,64,57,100,48,92,50,11,3
84,100,100,67,60,49,95,61,0,3
70,99,100,88,85,43,91,47,12,3
73,100,80,60,90,44,100,50,15,3
73,100,91,71,95,35,100,38,19,3
75,100,100,49,83,40,93,39,25,3
89,100,65,66,100,33,81,41,3,3
83,100,93,59,93,44,100,53,3,3
73,100,69,55,100,56,90,47,8,3
85,100,86,86,100,45,88,49,0,3
75,100,100,82,92,36,89,38,21,3
82,100,96,60,100,44,88,43,10,3
77,100,100,74,80,41,88,44,10,3
82,100,86,56,97,46,100,51,6,3
96,100,92,66,100,29,80,36,10,3
80,100,100,38,44,48,91,45,10,3
77,95,86,100,68,59,73,40,0,3
84,100,36,28,89,52,100,64,0,3
71,100,100,57,91,36,91,33,15,3
82,100,100,65,91,54,94,51,0,3
87,100,77,64,74,52,100,62,0,3
77,100,97,77,90,49,100,49,12,3
70,100,91,51,71,48,100,51,17,3
92,100,100,72,71,38,95,49,0,3
85,97,97,100,86,48,88,46,0,3
74,100,100,74,62,34,96,52,4,3
91,100,67,53,99,48,100,54,7,3
96,100,93,67,100,38,88,46,2,3
79,100,78,71,100,39,85,41,14,3
76,100,88,55,100,43,98,43,8,3
92,100,100,61,83,39,95,48,6,3
91,100,81,44,59,39,100,54,0,3
78,100,91,68,100,41,94,43,10,3
90,100,85,66,100,31,89,42,4,3
88,100,78,43,55,41,100,67,7,3
91,100,76,63,100,38,84,35,12,3
84,100,92,51,70,49,100,58,7,3
86,100,85,53,53,41,100,74,0,3
89,100,100,82,97,44,93,49,0,3
91,100,68,51,78,37,100,56,0,3
77,100,91,79,100,38,95,43,17,3
77,100,74,58,100,40,94,49,0,3
86,100,93,50,94,44,100,53,4,3
87,100,88,68,47,39,100,96,1,3
84,100,79,39,67,48,100,62,10,3
74,100,100,75,81,51,81,38,15,3
81,100,97,66,100,41,100,53,0,3
84,100,83,66,100,45,82,42,0,3
84,100,100,65,87,44,87,42,0,3
89,100,77,78,100,35,71,28,21,3
85,100,93,77,100,34,93,45,13,3
89,100,58,81,100,29,75,30,23,3
84,100,100,77,87,35,80,41,0,3
67,94,91,90,69,53,100,61,5,3
83,100,97,70,100,35,86,43,7,3
77,100,95,56,95,52,100,55,0,3
100,96,60,82,100,31,84,41,11,3
86,100,100,67,97,32,96,48,7,3
82,100,80,43,54,45,100,63,4,3
90,100,100,56,86,49,89,46,12,3
87,100,96,72,64,39,100,51,14,3
84,100,69,65,100,37,91,48,12,3
82,100,98,64,91,38,100,49,8,3
79,100,91,83,93,45,100,54,0,3
84,100,100,62,83,43,99,53,7,3
78,100,97,58,78,41,100,38,20,3
84,100,89,93,54,49,100,92,0,3
91,100,72,79,92,50,100,89,0,3
71,100,90,68,66,44,100,53,18,3
82,100,100,89,79,39,75,39,0,3
86,100,84,53,85,40,100,52,0,3
79,100,87,66,82,46,100,56,3,3
89,100,88,68,100,30,86,38,12,3
77,100,100,67,96,40,92,41,18,3
88,100,100,64,72,42,98,50,0,3
94,100,71,68,100,34,84,37,15,3
83,100,100,68,94,36,78,40,0,3
80,100,100,79,53,44,62,41,1,3
86,100,60,42,70,43,100,70,0,3
82,100,79,57,100,44,83,37,11,3
88,100,81,68,100,23,76,36,13,3
90,100,77,68,87,50,100,70,6,3
76,100,82,45,69,45,100,58,10,3
82,100,100,73,100,36,79,37,17,3
84,100,75,51,100,42,97,49,7,3
94,100,52,64,77,47,100,89,0,3
82,100,90,69,73,48,100,56,5,3
84,100,68,41,78,52,100,60,1,3
90,100,92,70,96,42,100,56,0,3
88,100,96,75,80,36,81,44,1,3
87,100,69,50,100,44,96,51,0,3
82,100,79,46,60,38,100,56,6,3
86,100,83,48,62,49,100,71,0,3
92,100,100,79,61,50,64,37,0,3
100,95,81,58,100,38,99,51,2,3
85,100,54,60,100,46,85,38,16,3
75,100,91,77,100,38,87,42,15,3
88,100,69,62,66,32,100,74,0,3
75,100,74,47,84,44,100,54,9,3
76,100,91,81,80,45,100,52,12,3
81,97,96,91,95,52,100,54,0,3
90,100,85,57,69,40,100,67,0,3
83,100,100,71,72,45,96,49,3,3
89,100,100,75,65,50,80,44,0,3
73,100,87,60,99,43,100,50,11,3
85,100,83,56,100,38,90,44,7,3
90,100,81,57,69,51,100,56,0,3
93,100,80,54,100,37,94,48,0,3
82,100,100,70,30,40,85,60,0,3
69,92,62,100,80,53,97,97,0,3
87,100,49,39,93,44,100,57,0,3
66,93,52,100,84,65,45,27,0,3
90,100,87,58,79,35,100,52,4,3
92,100,90,75,100,29,79,40,0,3
83,100,56,53,66,42,100,73,0,3
72,100,68,63,89,41,100,53,12,3
87,100,100,76,45,58,67,55,0,3
100,98,71,78,100,20,77,38,6,3
65,98,100,99,62,55,96,55,15,3
85,100,78,53,100,44,93,48,0,3
79,100,100,63,35,41,80,54,6,3
83,100,77,45,61,44,100,58,6,3
85,100,70,32,68,43,100,56,1,3
76,100,73,47,100,31,83,15,25,3
88,100,67,50,63,60,100,70,0,3
84,100,86,33,54,45,100,51,13,3
78,94,95,100,57,61,62,57,0,3
100,100,76,69,100,35,89,45,8,3
82,100,69,38,68,46,100,61,6,3
81,100,95,68,100,50,92,50,5,3
91,100,89,84,85,23,61,23,22,3
83,100,100,70,88,35,88,43,3,3
80,100,93,78,100,38,82,42,9,3
95,100,93,54,94,42,100,43,20,3
88,100,59,60,100,42,88,47,0,3
73,100,85,69,100,47,90,46,6,3
100,100,76,52,92,34,100,51,4,3
80,100,100,76,67,28,89,45,2,3
88,100,100,67,99,35,93,47,0,3
99,100,82,77,100,31,75,38,6,3
77,100,100,77,95,36,90,42,18,3
78,100,100,71,61,47,88,48,13,3
78,100,91,70,98,43,100,53,10,3
79,100,92,67,100,35,84,39,8,3
84,100,90,67,100,39,75,36,13,3
80,100,86,83,51,50,100,85,0,3
90,100,100,82,64,49,72,62,0,3
78,96,87,100,59,63,67,55,0,3
78,100,97,69,76,47,100,49,19,3
77,100,100,75,82,37,84,42,8,3
87,100,89,54,68,55,100,60,3,3
80,93,91,96,75,57,100,90,0,3
83,100,84,56,100,47,87,36,24,3
84,100,97,66,60,40,100,60,6,3
78,100,100,82,76,37,78,36,10,3
85,100,100,68,87,42,81,42,12,3
87,100,98,95,75,53,100,77,0,3
86,100,71,57,100,41,91,35,19,3
98,100,100,63,93,40,96,51,0,3
67,92,100,77,77,51,89,40,17,3
74,100,100,69,75,48,90,50,0,3
98,100,70,67,80,45,100,94,0,3
78,99,100,77,94,38,94,41,28,3
92,100,69,60,100,28,78,33,15,3
81,100,68,49,95,38,100,50,7,3
61,91,73,88,61,58,100,78,0,3
84,100,55,26,70,45,100,66,1,3
87,100,62,22,70,46,100,59,4,3
86,100,85,72,94,36,100,53,11,3
81,100,100,85,64,53,83,44,0,3
78,100,100,70,91,48,94,48,0,3
82,100,64,42,96,49,100,48,13,3
72,100,90,50,52,53,100,60,0,3
84,100,87,63,100,38,89,40,14,3
100,93,100,63,46,43,59,42,0,3
100,75,0,71,100,75,62,40,0,4
100,68,0,56,100,50,95,92,0,4
100,80,0,70,100,73,82,74,0,4
100,93,0,12,89,37,100,94,0,4
100,74,0,66,100,70,75,62,0,4
100,91,0,33,100,47,97,47,0,4
100,93,0,25,100,44,91,68,0,4
100,72,7,77,100,62,90,69,0,4
100,100,0,6,55,41,100,70,0,4
100,84,0,40,97,41,90,93,0,4
100,71,0,68,100,47,61,50,0,4
100,71,25,86,100,75,90,90,0,4
100,75,0,97,100,67,64,60,0,4
100,81,15,100,47,87,50,40,0,4
100,75,0,26,95,32,100,75,0,4
100,71,0,52,77,65,95,100,0,4
100,68,18,70,100,54,69,68,0,4
100,64,0,61,100,28,73,57,0,4
100,92,0,14,83,55,100,63,0,4
100,89,0,67,100,57,82,51,0,4
100,87,0,66,100,62,75,47,0,4
100,75,0,40,100,46,87,57,0,4
100,77,0,70,100,64,89,57,0,4
100,75,0,58,92,50,88,89,0,4
100,87,6,100,95,85,61,50,0,4
100,86,0,32,80,43,100,91,0,4
100,69,0,38,94,30,100,81,0,4
100,78,0,64,100,83,81,61,0,4
100,77,0,11,77,36,100,76,0,4
100,83,0,40,100,47,90,48,0,4
100,75,0,40,94,49,100,62,0,4
100,72,0,81,100,79,88,59,0,4
100,89,0,50,100,71,76,47,0,4
100,77,0,64,100,69,71,46,0,4
100,71,5,78,100,55,91,87,0,4
100,81,0,14,62,33,79,81,0,4
100,79,0,20,61,32,100,85,0,4
100,99,0,99,100,81,81,77,0,4
100,57,0,56,100,49,88,62,0,4
100,84,7,0,49,30,100,74,0,4
100,75,0,36,100,35,69,40,0,4
100,71,5,75,100,58,94,80,0,4
100,66,0,20,93,22,100,80,0,4
100,76,0,76,99,62,89,80,0,4
100,88,0,51,89,62,100,85,0,4
100,70,0,49,100,40,75,52,0,4
100,58,0,61,100,43,95,93,0,4
100,82,26,0,85,39,100,77,0,4
100,94,8,24,70,41,100,87,0,4
100,79,0,48,100,46,89,46,0,4
100,69,0,44,100,40,95,80,0,4
100,80,0,69,100,68,70,43,0,4
100,72,0,47,100,32,82,78,0,4
100,86,0,1,71,40,100,96,0,4
100,69,16,84,100,74,61,40,0,4
100,83,0,54,100,52,97,68,0,4
100,86,0,35,72,54,100,90,0,4
100,64,3,0,62,16,100,93,0,4
100,73,0,48,100,32,84,60,0,4
100,94,0,66,100,58,59,43,0,4
100,78,0,32,89,29,100,76,0,4
100,73,26,80,100,85,63,29,0,4
100,69,0,49,100,30,89,62,0,4
100,80,0,57,100,49,68,67,0,4
100,80,0,91,100,72,78,58,0,4
100,72,13,69,100,55,68,43,0,4
100,71,2,77,100,58,98,80,0,4
100,74,8,100,76,72,63,47,0,4
100,89,0,100,97,70,55,52,0,4
100,83,0,17,98,35,100,80,0,4
100,71,0,45,84,39,100,69,0,4
100,79,33,0,48,34,90,71,0,4
100,73,0,62,100,51,70,55,0,4
67,100,17,0,62,24,100,78,0,4
100,98,8,80,100,66,71,48,0,4
100,85,0,0,24,34,57,90,0,4
100,79,0,69,100,59,74,69,0,4
100,79,0,37,83,32,100,83,0,4
100,79,1,55,100,58,81,49,0,4
100,83,5,0,55,40,100,85,0,4
100,73,0,28,81,54,100,90,0,4
100,76,0,63,100,64,92,94,0,4
100,77,0,53,100,55,94,81,0,4
100,99,0,11,78,38,100,97,0,4
100,97,0,4,51,42,100,88,0,4
100,78,18,0,36,22,100,92,0,4
100,78,0,25,72,29,94,90,0,4
91,85,8,85,100,82,66,68,0,4
100,80,0,11,85,43,100,72,0,4
100,73,0,75,100,63,97,84,0,4
100,78,0,12,90,43,100,68,0,4
100,76,21,81,100,73,88,86,0,4
