@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
16.3332,2.6785,0.348,27.5985,3.234,g
17.6119,2.6906,0.316,19.9593,6.81,g
10.874,2.2553,0.55,-18.1623,26.256,g
18.2024,2.3531,0.4967,33.2677,10.9465,g
18.1086,2.7675,0.2408,-77.2964,7.9135,g
11.3002,2.3598,0.6157,18.0623,83.7969,g
21.5708,3.3613,0.2263,68.1114,2.154,g
12.6477,2.5218,0.5895,19.5594,24.538,g
13.6842,2.6875,0.2649,58.2567,1.7069,g
29.6092,2.995,0.3328,58.973,1.23,g
21.1065,2.8567,0.1975,31.5629,6.0417,g
12.6296,2.658,0.3956,66.4731,1.1676,g
0.0046,2.1319,0.7675,15.0322,61.5621,g
11.6968,2.1351,0.696,-9.6666,53.022,g
19.0896,3.0328,0.2893,54.904,2.29,g
17.5196,2.4871,0.43,15.3257,35.5121,g
23.7577,2.9607,0.2507,10.2697,81.1465,g
15.1393,2.5635,0.3552,-16.7435,10.655,g
9.4149,2.2625,0.6175,14.5879,23.077,g
22.2848,3.3116,0.1922,18.4291,0.6261,g
32.5982,3.5616,0.2445,43.3465,1.778,g
9.0167,2.4393,0.4945,-21.3725,5.816,g
10.7853,2.2227,0.521,-16.0089,20.8422,g
31.7577,3.799,0.1217,87.5724,0.3308,g
17.5998,3.1381,0.307,49.0497,0.461,g
30.9829,3.0035,0.1954,98.4828,88.582,g
31.2124,3.6204,0.1943,22.8315,14.608,g
11.8997,2.1156,0.6973,8.8188,16.706,g
14.0507,2.5658,0.5082,-24.8184,5.7653,g
11.7068,2.3589,0.5777,-4.9165,16.343,g
10.6044,2.1399,0.529,7.2312,25.8546,g
11.3739,2.1123,0.7259,-8.3363,4.803,g
23.9642,2.7173,0.28,-23.1416,9.0922,g
7.3238,2.1222,0.7245,-8.3371,12.621,g
19.5686,2.8831,0.3063,20.3134,7.6229,g
22.7868,3.1956,0.2645,51.0997,4.4386,g
26.1476,3.5573,0.1688,64.6643,3.5743,g
11.8178,2.3551,0.7064,-7.2472,65.013,g
10.8373,2.3181,0.5625,17.9514,72.539,g
12.3616,2.6646,0.5065,17.1422,40.0613,g
22.3161,3.3312,0.18,19.5038,7.4935,g
12.6293,2.3212,0.4487,13.7308,15.7217,g
21.9075,3.4512,0.2052,67.8894,10.6894,g
11.1366,2.2304,0.5882,4.1166,52.427,g
24.6605,3.5077,0.2408,45.8046,2.5811,g
23.7428,3.5405,0.1803,74.514,4.2311,g
9.7049,2.7189,0.5826,-38.0575,4.5898,g
29.8467,3.7147,0.1416,61.4144,0.439,g
12.3853,2.5647,0.4932,-13.8215,30.306,g
17.9673,3.0298,0.2232,36.5453,4.7341,g
36.4744,4.0803,0.1044,80.6891,1.053,g
10.8189,2.7392,0.3154,21.4259,4.313,g
11.1066,2.1055,0.7529,6.1336,69.383,g
22.7716,3.1026,0.1792,52.1183,10.3354,g
29.8914,3.226,0.211,45.4149,18.205,g
22.5865,2.7493,0.285,-16.3279,3.2549,g
17.8604,2.5955,0.4137,-7.8221,13.7582,g
13.3986,2.7619,0.2976,-9.4224,7.1441,g
37.4382,4.155,0.0953,85.5771,1.037,g
16.2987,2.5746,0.4261,-17.2736,2.6055,g
11.7683,2.4533,0.4401,12.3548,8.8517,g
25.5295,3.3554,0.2506,54.4201,6.439,g
9.517,2.3531,0.4523,18.1403,8.1796,g
18.0166,2.635,0.3175,26.7753,36.953,g
29.9032,2.871,0.1992,48.7944,6.819,g
14.5732,2.4742,0.4027,17.5867,18.1987,g
12.9344,2.3086,0.4963,9.768,9.1317,g
26.9664,3.2015,0.2031,50.1934,1.1676,g
12.6244,2.7316,0.4045,35.5274,4.787,g
11.2223,2.8248,0.4746,-76.6361,1.3389,g
9.7556,2.2279,0.6154,-12.6818,4.278,g
11.0025,2.3424,0.6045,20.4004,18.299,g
32.9219,3.3583,0.195,83.8441,4.358,g
22.7464,2.8439,0.3754,20.8948,3.2072,g
32.5623,3.5804,0.1645,72.6531,0.3452,g
10.3547,2.1569,0.7944,6.1887,84.0609,g
12.5279,2.4814,0.4984,-15.6055,0.0392,g
38.5405,3.6745,0.1466,53.6536,32.635,g
19.1167,2.7931,0.2222,30.5875,22.7226,g
10.3694,2.2867,0.7959,-5.982,29.068,g
14.9262,2.4764,0.5275,19.7166,24.927,g
33.7025,3.8649,0.1166,92.9783,0.775,g
27.5533,2.9069,0.2007,84.8353,3.4161,g
24.468,3.1593,0.2432,-36.3161,2.85,g
7.4384,2.1629,0.7904,6.582,17.005,g
7.3718,2.3375,0.7816,-9.2762,30.3774,g
25.3397,3.1119,0.1971,41.6994,1.993,g
12.793,2.437,0.4899,10.4382,43.7446,g
25.5231,3.0959,0.2117,24.007,6.862,g
31.2913,3.8822,0.1407,70.4339,3.6433,g
11.3821,2.1255,0.7191,8.5891,82.4198,g
35.8989,3.7191,0.1222,62.5374,8.264,g
12.9711,2.567,0.4959,18.4406,24.558,g
14.0419,2.5334,0.3953,16.4517,8.4814,g
10.2983,2.4464,0.5188,16.6826,1.8092,g
28.6463,3.6016,0.2255,62.6239,5.123,g
16.4943,2.8109,0.3246,-29.0313,48.259,g
9.2183,2.6618,0.4139,47.4812,1.257,g
11.9517,2.5508,0.3516,10.9046,0.921,g
21.234,2.894,0.2578,52.3825,4.14,g
18.2507,2.6493,0.3991,62.4,0.1321,g
7.261,2.1287,0.7509,10.7235,34.9882,g
12.871,2.6091,0.4182,6.8249,8.7213,g
7.0055,2.055,0.6784,-6.5731,24.7313,g
11.7743,2.5465,0.4148,-15.5618,12.7025,g
10.2902,2.3757,0.5011,18.8715,36.4567,g
13.3525,2.3212,0.5298,14.0115,9.092,g
15.9269,2.4306,0.3451,12.0743,16.728,g
19.4314,2.7973,0.2504,95.9197,14.3675,g
11.3052,2.2625,0.5683,6.9044,9.527,g
12.3442,2.5916,0.3969,25.0423,6.9809,g
12.1783,2.4082,0.4023,-24.0117,11.474,g
27.0297,2.9963,0.2421,28.5863,5.212,g
16.529,2.6866,0.4486,-12.7693,9.097,g
22.3447,3.2544,0.2199,73.376,6.5938,g
20.1597,2.6253,0.41,11.1354,19.3335,g
10.9386,2.4409,0.6558,18.9624,34.667,g
10.5157,2.1945,0.7923,4.3614,76.331,g
11.4287,2.1599,0.7266,-8.2459,5.316,g
9.1501,2.4914,0.4742,-75.643,4.8437,g
11.9324,2.5011,0.5205,10.5238,35.821,g
28.5031,3.5611,0.2135,62.9564,2.2074,g
14.289,2.3847,0.5526,-13.2608,2.7837,g
13.7973,2.4385,0.3352,17.9121,7.815,g
11.1405,2.2504,0.5562,-6.3159,40.0799,g
14.0731,2.4362,0.4212,7.3769,75.6791,g
27.0289,3.1838,0.2652,-3.1041,9.997,g
16.556,2.567,0.4688,-10.1203,29.6658,g
15.0008,2.7563,0.3348,24.9912,11.958,g
27.311,3.1318,0.1587,34.6839,10.973,g
11.0287,2.3139,0.6311,2.765,39.7158,g
19.8427,2.7517,0.3082,-12.8551,2.048,g
17.4642,2.7114,0.3343,39.6746,1.676,g
18.8131,2.8414,0.2882,-16.2837,2.9067,g
33.3742,3.9208,0.125,75.0174,2.428,g
28.0831,3.4596,0.1374,48.5886,8.1299,g
22.7229,2.7193,0.2519,-15.9987,18.879,g
25.1742,3.3245,0.1672,22.3913,3.9509,g
26.2359,3.4751,0.1309,24.334,11.0144,g
16.0617,3.0097,0.31,45.8419,5.0681,g
29.1526,3.184,0.182,17.6998,4.248,g
12.0636,2.4601,0.5026,-8.6851,22.8621,g
21.4145,3.2118,0.2162,18.1356,4.823,g
32.775,3.4447,0.2619,63.4476,5.007,g
10.5088,2.2227,0.5988,16.724,46.285,g
23.793,3.0392,0.2175,58.501,6.246,g
28.7796,3.587,0.1703,91.2057,0.485,g
11.9961,2.5416,0.4914,15.918,1.0613,g
24.1383,3.1422,0.1903,-34.3792,3.446,g
14.4724,2.7466,0.4014,29.0293,9.1118,g
21.0539,3.365,0.1696,71.1197,2.2043,g
20.6164,2.9345,0.2802,27.1753,3.278,g
17.8671,2.5276,0.4303,16.4945,81.7696,g
12.788,2.5231,0.3868,16.0998,37.374,g
11.8033,2.5539,0.405,7.1239,6.7089,g
13.507,2.6585,0.483,22.8514,31.39,g
30.0083,3.3167,0.2214,68.6832,1.7621,g
19.3318,3.1239,0.2865,56.5462,7.468,g
16.1482,2.4735,0.3832,-9.7393,20.91,g
39.4297,3.7198,0.134,47.9226,12.8638,g
16.0307,2.5289,0.4793,-12.8277,6.2697,g
12.5757,2.4175,0.5507,26.5732,71.066,g
31.6318,3.6795,0.1366,64.9628,0.455,g
20.6488,2.7517,0.2498,-24.9739,18.7887,g
12.7789,2.3404,0.5616,9.9113,11.3526,g
14.8915,2.6955,0.4133,18.034,15.321,g
21.3714,2.7966,0.3738,10.9074,3.386,g
23.4997,2.9892,0.2829,69.2354,13.0638,g
11.5841,2.4125,0.5803,6.9524,9.6089,g
9.7733,2.2788,0.5579,-17.1035,30.7414,g
24.4712,2.776,0.2379,-35.3547,9.802,g
10.5215,2.3608,0.793,-3.3394,67.012,g
15.8415,2.5746,0.4154,-7.7529,30.7437,g
21.6505,3.3865,0.1799,88.9555,12.615,g
13.4603,2.7631,0.3624,22.9935,14.9219,g
12.9459,2.6679,0.4447,-19.9657,22.8802,g
16.4146,2.4757,0.5351,14.1112,21.6007,g
17.7218,2.6355,0.3287,62.953,4.915,g
13.1378,2.7054,0.4631,24.3311,14.854,g
21.2871,2.4935,0.6067,-108.745,10.285,g
17.0451,2.8774,0.2507,46.9975,2.622,g
27.6153,3.0002,0.2439,38.9607,6.252,g
13.1506,2.48,0.4338,16.9378,0.212,g
16.139,2.3829,0.5714,20.6708,56.2369,g
22.7795,3.1171,0.1634,37.9492,4.9761,g
26.7256,3.7367,0.1553,55.1792,0.467,g
16.7332,3.0506,0.3035,41.8014,6.1251,g
19.0059,2.9006,0.2313,22.914,20.7994,g
11.3542,2.5145,0.4465,6.5357,0.638,g
11.6516,2.3541,0.6062,-4.3292,8.8466,g
18.976,2.975,0.2352,21.3864,16.2846,g
13.3841,2.659,0.4035,-22.07,8.0922,g
15.08,2.3927,0.3887,-29.3931,13.741,g
22.0719,3.4254,0.1881,79.3479,5.117,g
36.4024,3.9952,0.1171,71.3796,4.077,g
10.187,2.2553,0.5833,-18.7104,13.602,g
25.0324,3.2476,0.2482,51.9473,4.1493,g
23.1917,3.4921,0.1523,61.7436,2.07,g
26.4775,3.3753,0.1572,40.0819,3.0791,g
51.8681,4.0217,0.1247,27.0754,3.949,g
23.6134,2.9516,0.2918,14.5381,2.9936,g
30.7338,2.9358,0.2122,71.1551,7.91,g
13.6784,2.5635,0.3115,6.4356,18.3564,g
18.5253,2.9222,0.2883,34.6454,10.505,g
11.1599,2.3729,0.5975,18.5697,44.263,g
16.9979,2.4362,0.5165,13.8627,23.367,g
13.9789,2.4378,0.4234,21.9824,31.443,g
21.5885,3.1124,0.1999,26.7463,3.056,g
9.2051,2.4099,0.6809,-12.105,3.2309,g
18.3654,3.1425,0.2722,51.5228,2.3446,g
25.7407,2.9506,0.2723,19.7087,23.9858,g
10.5839,2.3775,0.5199,20.8975,14.307,g
26.9862,3.0924,0.2466,77.9938,8.538,g
11.2609,2.3901,0.4888,-25.4179,2.303,g
10.6288,2.3139,0.6019,17.9036,32.7666,g
17.3565,2.4942,0.4776,17.7184,12.869,g
17.3136,2.1761,0.5467,12.2527,56.8865,g
15.214,2.6518,0.3122,-16.1588,31.791,g
15.6641,2.9668,0.3195,17.9199,8.553,g
16.3063,2.5119,0.5508,15.1825,5.435,g
19.1139,2.9437,0.2447,37.3997,18.042,g
16.2259,2.3149,0.5278,16.6594,84.4501,g
10.199,2.2095,0.5926,11.6295,76.5709,g
11.8606,2.48,0.4007,18.0788,46.063,g
21.1341,3.3893,0.2395,27.63,3.777,g
16.4561,2.372,0.5223,56.1996,11.3951,g
7.2305,2.1287,0.6989,7.2814,14.933,g
22.6877,2.9201,0.3846,-32.7912,5.6934,g
47.6357,3.6409,0.1749,57.1007,4.972,g
24.2288,3.1455,0.2532,28.5647,1.7762,g
0,2.081,0.7054,13.5173,0.0003,g
33.1921,3.0011,0.2913,-40.2365,7.4092,g
16.4598,2.5944,0.3919,15.3732,3.3499,g
20.728,2.8742,0.3166,7.0961,12.8303,g
11.0041,2.2625,0.6339,7.9115,88.6483,g
18.5401,2.6875,0.4476,21.0689,9.5992,g
21.025,2.736,0.3416,-32.0692,5.9571,g
17.8999,2.5496,0.4147,-10.5327,30.327,g
24.7107,3.0783,0.2313,31.8129,6.2998,g
23.0115,3.2444,0.2341,66.6961,1.496,g
14.0915,2.4409,0.5036,18.5803,0.137,g
10.5312,2.233,0.5789,7.839,0.535,g
22.6427,2.5982,0.3153,12.056,0.6684,g
15.0295,2.705,0.2821,-33.4038,5.3885,g
10.8997,2.5045,0.5039,21.976,1.668,g
24.307,3.4442,0.1902,77.1818,4.018,g
22.8565,3.0864,0.1926,-55.5834,3.8175,g
16.5417,2.6107,0.3358,15.164,3.5355,g
15.8477,2.7084,0.3327,14.9398,4.4388,g
14.775,2.5065,0.5202,17.923,23.4769,g
17.6279,3.0533,0.2574,-29.4894,0.3636,g
21.7253,2.9109,0.3045,18.4223,9.72,g
9.9588,2.2788,0.6684,-12.0123,45.014,g
32.1181,3.0801,0.1522,97.89,5.0421,g
15.3837,2.6803,0.3695,35.3682,1.7526,g
19.0298,2.9673,0.1951,68.1042,8.2868,g
18.4628,2.5927,0.4138,19.5856,26.1088,g
51.1362,4.1743,0.099,70.6563,0.68,g
7.1132,2.0149,0.6957,-8.9055,47.2668,g
31.6829,3.7285,0.1104,73.1529,0.57,g
13.7469,2.9484,0.4414,17.7011,4.3032,g
17.4804,2.639,0.3881,-9.9466,19.0188,g
18.906,2.754,0.2872,26.7678,13.767,g
12.9715,2.6299,0.408,17.7857,11.875,g
7.7716,2.3032,0.6617,14.8342,7.3793,g
17.8766,2.4108,0.5243,15.1624,65.882,g
16.7676,2.8591,0.314,-47.127,12.9575,g
21.3799,2.9811,0.2851,26.5156,18.0501,g
14.9202,2.4914,0.471,-16.4041,23.308,g
15.5066,2.4983,0.4794,-7.6701,9.4546,g
26.5519,3.0271,0.1935,41.1035,8.582,g
26.6129,3.4931,0.1497,66.1459,9.8964,g
11.249,2.2405,0.5632,-5.3697,48.5893,g
11.9209,2.3454,0.5463,-12.1762,10.3786,g
18.8065,2.659,0.3816,19.2688,4.6269,g
27.7749,3.4301,0.1932,41.6488,1.9066,g
14.3351,2.7243,0.3472,31.9063,10.5513,g
14.5851,2.6345,0.5336,-15.006,58.335,g
11.6429,2.9122,0.2938,58.4236,5.947,g
22.8505,3.0739,0.2218,22.693,9.087,g
24.2296,3.0296,0.1803,37.3773,16.484,g
11.1055,2.1287,0.7361,-7.3614,15.001,g
15.5086,2.786,0.3306,47.0768,1.7099,g
18.266,2.7839,0.3158,-25.2459,8.8024,g
45.7592,4.1844,0.0831,95.1321,2.4726,g
15.0827,2.601,0.4511,-10.1243,4.7988,g
13.6674,2.7716,0.3046,28.0699,6.297,g
11.7168,2.4654,0.4795,-19.6516,16.7287,g
21.9456,3.1818,0.202,65.0778,9.1974,g
10.1383,2.3701,0.5416,-19.0632,21.638,g
12.4071,2.4108,0.5825,-11.0854,13.294,g
25.388,2.9191,0.2361,18.3276,2.952,g
27.5297,3.3717,0.1972,20.9165,3.7694,g
176.335,4.9946,0.0139,-79.1621,76.3946,g
14.187,2.6026,0.4644,17.6401,4.5456,g
17.1213,2.7235,0.3554,-19.2298,3.8417,g
17.3168,2.6439,0.3246,8.3358,10.742,g
21.7603,3.5808,0.1118,-119.139,44.546,g
10.8143,2.3838,0.5785,-9.6813,23.666,g
7.2564,2.0233,0.7014,7.0908,89.6566,g
12.989,2.4023,0.5149,-7.229,48.0394,g
15.1418,2.3838,0.438,15.8065,54.648,g
10.1047,2.4125,0.5609,19.4584,45.6526,g
41.0631,4.1837,0.0793,90.4413,6.1992,g
19.673,2.73,0.298,22.8297,40.2122,g
18.2981,2.4175,0.4933,-15.2217,58.5536,g
18.8832,3.2671,0.2584,94.0484,1.892,g
24.1058,2.8172,0.2666,13.3322,24.5146,g
22.336,2.9868,0.2464,51.3572,12.9721,g
26.9945,3.0856,0.2044,14.3963,6.6889,g
19.2838,3.1762,0.2819,24.4213,8.714,g
10.8728,2.2878,0.6186,17.3875,9.768,g
36.6477,3.63,0.1768,65.881,9.612,g
22.9379,3.3448,0.2066,60.9991,8.705,g
17.3805,2.639,0.3559,-18.7215,21.0606,g
29.4089,3.2171,0.162,70.4306,0.7341,g
10.4318,2.5218,0.4271,28.008,38.922,g
17.2999,2.6835,0.3731,17.9254,6.4733,g
13.0904,2.5283,0.3407,-28.6591,9.941,g
23.5505,2.8814,0.2957,-16.5257,32.6827,g
10.4305,2.6435,0.3591,-40.5853,5.442,g
12.6846,2.3064,0.4889,-13.2383,23.675,g
14.3321,2.6656,0.4147,13.5712,5.1525,g
18.0707,2.4893,0.3598,21.3682,27.67,g
10.2651,2.1804,0.7987,6.659,25.938,g
7.5792,2.2148,0.5793,-5.3507,31.265,g
26.1729,3.1059,0.2727,-33.1617,5.7144,g
21.6377,3.2048,0.1941,65.5715,0.386,g
9.1934,2.2956,0.8456,9.9016,46.255,g
23.4462,3.1413,0.2463,43.8724,1.571,g
9.6598,2.4955,0.4888,23.1758,27.604,g
17.3793,2.7792,0.4505,27.5615,10.2947,g
26.6272,3.187,0.2165,-19.7872,0.636,g
18.8762,2.8048,0.3777,-22.3987,0.803,g
10.3517,2.3674,0.6352,-0.3427,35.9057,g
20.1441,3.2653,0.1873,17.9832,0.4481,g
22.572,2.6618,0.2963,14.9985,28.296,g
21.3184,3.1949,0.2119,52.9252,2.0734,g
12.0624,2.4594,0.6563,1.2266,63.395,g
15.3958,2.7619,0.4291,-24.6519,20.8552,g
15.7955,2.6527,0.4294,11.2833,5.343,g
17.477,2.8713,0.3174,35.481,6.0528,g
11.5222,2.0314,0.7256,-7.8399,7.7639,g
17.3288,2.78,0.3685,66.7165,7.406,g
10.9719,2.4564,0.4126,15.0154,6.686,g
12.6447,2.4409,0.4348,-16.3947,7.247,g
17.6212,2.721,0.2852,17.6668,5.293,g
25.9895,3.3105,0.1986,54.5421,1.667,g
21.038,3.2402,0.2272,42.7948,1.324,g
24.8596,3.2931,0.1507,58.3399,6.9956,g
22.6725,3.0594,0.266,76.8033,5.633,g
28.222,3.3769,0.2179,-33.4996,4.4376,g
12.432,2.4749,0.4992,-10.6232,28.966,g
14.5951,2.7885,0.3938,16.341,9.0144,g
29.4079,3.4203,0.2006,45.7148,3.555,g
14.2416,2.9209,0.2448,-12.2255,7.684,g
20.8866,3.0927,0.1979,-24.6513,3.4724,g
17.2199,2.9619,0.3504,15.4728,26.1855,g
16.1182,3.1106,0.2419,-30.4202,9.691,g
18.5148,3.0109,0.3345,18.6614,14.577,g
0,2.055,0.7225,0,38.308,g
10.3135,2.4125,0.5687,-26.2285,11.165,g
20.0816,2.9738,0.2772,69.8653,1.861,g
73.1736,4.1822,0.072,98.4422,2.1215,g
30.701,3.3165,0.1375,91.366,6.481,g
18.9737,3.1281,0.2264,81.5687,4.9933,g
32.4881,3.6949,0.1272,58.6506,11.533,g
23.5957,2.7427,0.302,13.6714,39.0829,g
20.3166,2.667,0.3122,-16.6435,54.9356,g
60.6173,4.3462,0.0712,78.8577,1.554,g
29.2227,3.3919,0.1614,88.2692,0.046,g
12.7204,2.3375,0.4276,90.6037,2.8134,g
16.2775,2.6522,0.343,-15.3203,27.835,g
10.1082,2.3139,0.5728,-15.0826,47.2156,g
42.428,4.1425,0.072,74.1526,2.217,g
18.8286,3.1884,0.2087,-28.5835,0.0597,g
40.6289,4.07,0.1013,85.1624,3.708,g
12.9107,2.29,0.5897,15.7777,21.05,g
22.8472,3.0073,0.2901,-15.9408,8.9398,g
23.4318,3.0726,0.2183,-15.2045,3.3991,g
10.1104,2.2672,0.5568,-4.8158,0.58,g
14.284,2.4378,0.5328,-13.3556,30.2511,g
29.9863,3.0077,0.2692,-71.8447,3.4297,g
17.6725,2.4409,0.4312,-18.9766,82.0579,g
32.5679,3.4624,0.1662,48.8606,1.646,g
21.5047,2.9941,0.2524,34.3455,0.183,g
21.1799,3.1518,0.2235,52.0702,3.8163,g
29.453,3.307,0.183,-33.6173,2.7999,g
10.3456,2.3865,0.5462,17.1192,34.6822,g
16.1287,3.0348,0.2713,31.1417,8.9201,g
10.2978,2.317,0.506,20.323,87.6204,g
34.0011,3.4933,0.1622,32.8818,2.4381,g
14.0209,2.7882,0.3681,-24.9124,4.582,g
12.8134,2.5065,0.405,-5.3426,22.24,g
7.1434,2.1255,0.6891,7.5419,27.138,g
32.6518,3.541,0.1332,71.9971,2.123,g
23.1547,3.5464,0.2265,28.5121,1.516,g
11.3457,2.3493,0.7427,5.2195,28.1111,g
13.2467,2.5746,0.4447,-8.8075,23.359,g
16.1582,2.7532,0.3636,-28.8636,0.1199,g
31.4988,2.8774,0.1724,-40.3148,7.2099,g
9.8326,2.4472,0.4071,-24.6444,0.265,g
9.6685,2.2695,0.6559,-14.0954,20.5343,g
24.1756,3.2999,0.2201,48.162,3.082,g
21.0028,2.8065,0.3622,19.6679,27.621,g
21.4114,2.4983,0.5175,21.925,42.6266,g
27.5183,3.7277,0.1945,69.9827,2.8918,g
31.9306,3.7042,0.1184,73.9395,3.5195,g
32.7823,3.1174,0.1557,12.2947,2.6399,g
28.7262,2.8834,0.2616,114.646,67.903,g
23.0933,2.7404,0.3145,20.9811,23.9855,g
20.7543,3.3033,0.2263,41.5419,8.3432,g
15.3671,2.6693,0.4304,-15.3471,26.265,g
39.1323,3.9782,0.1048,79.7168,0.9188,g
10.5765,2.3444,0.6018,11.1824,46.9743,g
7.402,2.1414,0.7798,8.6013,76.0739,g
13.7348,2.4281,0.4851,20.5919,17.2732,g
11.7165,2.4158,0.499,11.1157,2.0777,g
16.8725,2.5359,0.3348,-16.2991,3.491,g
12.2532,2.7578,0.3022,-23.0124,16.879,g
20.914,2.882,0.2992,9.3549,6.2206,g
17.7426,2.8932,0.3389,-16.046,2.825,g
18.0663,2.5717,0.4879,-13.8599,10.6855,g
12.9379,2.5152,0.5191,-12.8677,79.2185,g
16.1919,2.6518,0.4058,28.0624,27.1336,g
61.4562,4.4291,0.0482,81.9058,5.487,g
20.0275,2.8222,0.2696,12.4708,23.851,g
11.4257,2.3829,0.5797,-10.0548,16.3023,g
9.0383,2.3274,0.4988,-8.5855,7.356,g
11.0976,2.2355,0.5698,-7.3545,23.4938,g
16.9705,2.5605,0.3989,19.1645,40.7357,g
10.4523,2.3149,0.5182,23.0202,19.258,g
12.1487,2.4541,0.5554,12.1233,23.9107,g
13.5856,3.0759,0.3417,37.2018,6.509,g
10.2463,2.4601,0.5269,16.2003,11.6251,g
10.5469,2.2201,0.6145,20.5637,16.005,g
22.5881,2.9467,0.2973,53.2193,8.118,g
18.9179,3.32,0.2924,52.4075,4.187,g
30.7499,3.0086,0.2912,-11.4761,13.377,g
7.4005,2.0986,0.741,-7.898,8.5814,g
19.2844,2.7156,0.2676,-38.9557,4.282,g
17.8989,2.5502,0.307,-15.7562,5.887,g
16.5044,2.692,0.3882,-24.7757,1.8847,g
16.3078,2.6707,0.3372,21.8321,3.565,g
20.6403,2.9373,0.193,-17.9222,16.521,g
13.6684,2.658,0.4264,12.0845,2.2951,g
14.5306,2.6698,0.4428,23.4254,9.1325,g
17.667,2.6561,0.4547,35.3398,13.47,g
10.6884,2.1477,0.7829,-3.1234,47.2228,g
7.4803,2.1833,0.7738,-2.2366,73.787,g
17.0329,2.6488,0.4422,23.5886,18.3524,g
29.5096,3.8065,0.1169,77.1253,5.4802,g
29.2678,3.2655,0.248,54.747,1.018,g
18.5272,2.5855,0.387,-8.7272,39.3295,g
11.4797,2.233,0.5906,-4.8092,45.0711,g
14.8197,2.5514,0.3118,-26.6934,63.9721,g
22.9955,3.0175,0.2161,16.5333,7.055,g
18.0974,2.8552,0.4341,-13.3082,45.0788,g
14.7559,2.527,0.4458,27.33,3.009,g
22.4696,3.1116,0.2042,44.1507,1.877,g
29.7969,3.4,0.1855,33.4166,27.622,g
21.6976,3.1274,0.2528,29.2634,5.9851,g
20.5986,2.8633,0.2822,17.0686,7.0737,g
37.5409,3.8119,0.1587,62.8112,3.963,g
15.0007,2.905,0.3248,29.5295,5.0326,g
20.0674,2.828,0.2808,-28.4975,11.1311,g
10.9524,2.1538,0.7368,6.602,3.5444,g
17.3862,3.1515,0.2554,34.8408,0.8525,g
18.9753,2.6821,0.4345,15.0366,6.279,g
39.9496,4.0942,0.0806,83.687,3.0094,g
19.8032,3.1201,0.226,20.0996,13.3421,g
25.5426,3.5502,0.1786,77.2854,1.9876,g
16.821,3.0366,0.2776,58.2994,1.9633,g
18.3281,2.8627,0.3731,29.4609,23.1046,g
27.6013,3.5761,0.146,70.8455,4.744,g
11.555,2.5321,0.4552,23.8552,12.8796,g
11.3572,2.0588,0.7336,-7.7403,28.493,g
13.9444,2.5781,0.4069,-22.0653,19.2776,g
0,2.2683,0.7601,19.2194,12.595,g
12.5482,2.4749,0.4556,-8.1183,5.97,g
12.9011,2.2355,0.5581,-12.0722,33.5573,g
12.8258,2.4601,0.3882,-17.866,26.8446,g
22.099,2.9165,0.2691,26.9417,2.183,g
22.8653,3.6501,0.1818,84.6643,1.7098,g
26.6219,2.8645,0.3661,20.076,49.979,g
8.9421,2.3139,0.6602,-14.9512,2.9483,g
46.4076,4.1774,0.0911,83.4382,2.833,g
18.9742,3.0706,0.1853,40.3983,2.4015,g
31.8718,3.4574,0.219,46.7859,4.929,g
25.7452,3.5619,0.1722,85.6814,0.447,g
13.2326,2.6395,0.4633,13.2217,10.5863,g
21.0485,3.2714,0.2404,22.7059,0.1577,g
65.1579,4.3492,0.0667,73.8915,6.602,g
23.5591,2.7415,0.3064,24.9308,19.0193,g
10.9455,2.1055,0.7686,3.2397,55.1153,g
17.9917,2.9325,0.2897,23.943,16.472,g
11.1155,2.1508,0.7491,6.6177,79.334,g
9.0426,2.2833,0.6719,-13.5623,38.478,g
25.1876,3.524,0.2113,75.7354,1.027,g
19.4228,2.9373,0.2865,-44.503,3.776,g
19.2319,3.0092,0.2761,17.7395,62.169,g
20.4169,2.9576,0.2271,58.3127,6.115,g
16.629,2.4378,0.4161,21.6841,22.022,g
14.4511,2.7941,0.3759,30.9736,32.377,g
13.4339,2.4829,0.4539,24.2691,7.147,g
11.815,2.1189,0.6996,9.5045,5.0155,g
66.4353,4.4152,0.0615,80.4345,0.108,g
18.1531,2.8822,0.223,78.0131,0.9333,g
12.2674,2.7589,0.4425,32.5339,5.941,g
31.7363,3.5028,0.2193,60.4856,1.067,g
24.7642,3.4049,0.1779,41.4762,2.7714,g
17.5048,2.8834,0.2995,58.2879,0.539,g
12.2392,2.6243,0.5226,-52.9658,5.388,g
17.151,3.0269,0.2481,36.879,6.262,g
26.225,3.38,0.1588,59.9098,1.6754,g
27.563,3.363,0.1985,37.0247,0.847,g
37.4883,3.023,0.2096,85.5119,5.3398,g
10.392,2.3454,0.5192,16.8027,26.583,g
7.2447,2.1123,0.7181,9.1587,70.14,g
10.457,2.1538,0.786,5.5659,2.463,g
12.729,2.4691,0.5433,-10.2254,55.764,g
18.7394,2.7197,0.2498,59.6429,17.172,g
12.6872,2.5521,0.4067,-13.8549,28.4935,g
20.3438,2.8537,0.2437,4.86,5.733,g
21.9981,2.5575,0.2936,-20.8092,7.4566,g
28.0491,3.2139,0.1778,35.179,18.651,g
10.88,2.1959,0.5987,6.564,33.191,g
18.2234,2.679,0.3162,21.2383,11.7327,g
