@relation magic

@attribute FWidth numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
25.8162,75.9297,9.308,g
21.3985,-22.8807,3.755,g
40.5124,-26.2463,1.825,g
15.988,-14.6052,6.303,g
10.8373,-8.9601,88.7458,g
37.4382,85.5771,1.037,g
11.4514,-7.0922,55.451,g
11.287,-5.4779,71.829,g
19.2286,-16.3092,1.521,g
32.4104,52.4496,5.328,g
6.8875,-5.2903,10.758,g
11.0411,-15.6257,9.2,g
11.8765,-10.4111,51.793,g
11.9417,-8.3477,22.162,g
19.2273,30.6491,15.3576,g
11.9064,10.1816,16.6009,g
12.7783,-5.7645,10.636,g
13.2352,28.7752,4.565,g
40.5938,74.1026,2.162,g
11.4736,-18.8315,43.565,g
10.2982,11.0116,37.525,g
18.3654,51.5228,2.3446,g
11.8327,-9.8924,56.6622,g
16.5294,18.732,3.459,g
12.6981,21.9521,7.61,g
8.2153,-18.9347,58.4118,g
9.3411,28.3052,7.915,g
36.5072,59.1177,1.536,g
10.2704,17.941,51.857,g
15.682,19.8756,20.7311,g
12.8311,14.4753,58.019,g
10.6091,6.7534,0.0621,g
13.4301,14.7661,5.044,g
19.674,-26.9115,5.3586,g
11.4319,19.0919,2.622,g
26.0975,67.4394,36.8773,g
20.8044,15.0403,1.0956,g
10.7394,17.7547,5.8519,g
16.2842,22.6666,23.006,g
36.7379,39.5033,18.85,g
14.5218,36.2718,15.3551,g
12.7772,96.5512,6.817,g
14.3905,39.8779,9.8067,g
15.1294,13.5262,14.662,g
37.9047,72.3117,3.586,g
57.9549,78.9675,1.9326,g
19.8247,25.9882,49.5681,g
31.9264,67.1423,4.362,g
10.5335,-17.3823,30.898,g
10.2982,6.5421,77.978,g
11.1535,21.5729,6.2944,g
34.1347,64.764,2.9595,g
31.633,-110.63,43.513,g
23.9338,33.8492,42.879,g
14.775,17.923,23.4769,g
40.3366,60.6116,14.594,g
15.3465,-17.3502,20.0424,g
12.2056,55.7144,45.43,g
19.9094,28.6154,69.0844,g
12.6181,15.066,36.457,g
18.8499,-15.8973,15.405,g
21.3714,10.9074,3.386,g
31.7271,-83.8285,6.4959,g
27.6518,53.802,17.073,g
10.1782,10.199,20.9362,g
29.5536,44.6014,19.0501,g
11.249,-5.3697,48.5893,g
15.9192,-19.936,2.6191,g
26.0911,66.7073,1.5208,g
35.8718,65.1396,4.106,g
27.2537,80.3109,2.3845,g
16.4092,-24.9414,5.86,g
10.064,-9.7005,87.0857,g
25.2375,87.2852,1.577,g
16.0121,11.1413,17.6684,g
13.6793,16.3617,50.2541,g
27.031,-8.3297,11.901,g
18.7783,26.5866,23.761,g
15.8477,14.9398,4.4388,g
22.724,75.4384,1.732,g
13.4527,-10.7921,34.2189,g
24.0241,43.3913,0.656,g
19.0978,-33.0153,8.007,g
29.4361,33.509,6.0236,g
22.2754,13.1514,13.6718,g
17.9992,24.2938,4.3297,g
27.1405,76.0889,2.83,g
18.5719,162.46,5.6891,g
17.6869,7.5158,82.2627,g
22.7504,42.9534,6.254,g
15.3082,12.345,64.5648,g
9.9102,8.2394,9.046,g
21.7385,16.4581,6.283,g
19.4397,-22.0706,8.916,g
10.9893,6.5432,49.544,g
26.8262,72.5713,0.3395,g
17.3565,17.7184,12.869,g
42.0089,70.5914,5.7282,g
14.415,44.085,21.895,g
7.2007,11.6404,24.1032,g
6.827,12.3509,88.9063,g
19.8032,20.0996,13.3421,g
14.1868,-9.5178,18.184,g
17.0668,34.3771,8.728,g
13.5162,-19.7851,5.881,g
16.5037,17.1568,16.37,g
18.4962,-13.0794,35.5052,g
18.0986,18.7545,4.9034,g
28.5947,75.5082,4.5512,g
17.9792,26.4456,3.9171,g
7.0966,-7.9365,2.867,g
9.517,18.1403,8.1796,g
25.8063,35.6104,5.42,g
22.0264,2.6927,31.498,g
23.6243,23.0298,5.9938,g
27.6153,38.9607,6.252,g
6.8045,-6.672,35.1373,g
21.1341,27.63,3.777,g
13.6684,12.0845,2.2951,g
42.9794,47.6018,2.9513,g
11.8138,-19.1853,4.0681,g
20.5216,-18.4012,2.2899,g
18.5917,-26.3346,0.5765,g
12.4786,-8.0145,26.131,g
11.2399,19.0849,53.7221,g
13.3122,46.3336,10.6662,g
10.9625,18.6013,24.9395,g
19.5815,-32.2305,10.1005,g
13.4075,17.2129,6.785,g
18.0313,51.9567,3.2846,g
11.6816,18.9858,31.686,g
22.2327,20.5592,39.2593,g
46.725,53.8595,24.826,g
18.2201,48.5079,4.7354,g
22.1306,-14.8471,17.3124,g
11.2207,-5.9379,66.0433,g
17.5805,21.6176,2.0627,g
17.5743,-18.6174,1.8071,g
10.0765,17.0319,10.9993,g
12.9389,-18.4544,18.338,g
10.2168,-16.4384,8.229,g
9.5767,-14.4329,21.49,g
22.0149,-19.6534,20.518,g
9.6037,-8.8904,77.1591,g
9.6148,19.5239,69.004,g
23.6508,23.9994,60.7186,g
7.3964,7.4065,10.1245,g
20.7149,-22.0213,7.206,g
15.1418,15.8065,54.648,g
9.4415,16.0281,8.982,g
25.6002,66.6962,0.6057,g
17.9084,24.1922,7.042,g
30.5569,35.1345,3.374,g
25.0803,50.6258,82.1398,g
23.3308,46.1712,0.97,g
19.619,74.8247,0.7759,g
10.6408,-3.5739,16.91,g
26.6873,39.0716,0.035,g
21.3824,-30.2898,1.103,g
16.5823,76.4128,11.241,g
9.7733,-17.1035,30.7414,g
19.3818,17.1788,55.952,g
13.7651,-24.8968,1.085,g
18.0149,24.3176,50.664,g
28.7954,65.376,6.9368,g
26.3385,-25.0744,2.0557,g
17.583,22.4333,18.134,g
38.0362,98.2205,23.5114,g
31.8164,92.3676,3.2408,g
14.5735,11.5113,75.425,g
27.3878,-25.8211,5.1931,g
17.0296,59.9437,13.9446,g
19.74,-7.5265,5.4609,g
17.0463,30.8968,12.3834,g
15.4927,31.8528,22.7129,g
21.2464,33.3161,8.545,g
24.3881,78.0311,2.1682,g
10.9211,-3.8238,30.754,g
35.978,77.244,1.8785,g
18.1143,17.9294,13.2274,g
18.7298,-12.5052,6.501,g
11.0162,17.0989,1.517,g
25.5927,22.1145,2.9782,g
15.6377,-7.8779,85.4134,g
14.8619,17.282,50.575,g
7.1717,23.4774,3.987,g
7.2266,-11.4259,4.075,g
11.7584,-10.0457,13.93,g
20.6403,-17.9222,16.521,g
16.2843,-15.9867,83.8081,g
22.2965,-14.4249,61.727,g
11.1673,-18.365,38.769,g
10.4762,-18.0061,79.4844,g
16.2969,-20.8862,10.7703,g
12.6618,34.4311,5.744,g
13.518,15.0383,44.127,g
14.3903,11.6823,3.0264,g
21.0294,-36.8342,3.0122,g
13.715,20.3446,7.936,g
23.4257,37.3598,11.302,g
24.0127,-27.861,13.269,g
8.0875,17.5536,19.4594,g
18.643,49.6986,6.9492,g
19.1223,-23.1846,20.7574,g
18.8514,-20.9938,6.648,g
12.1218,-10.4085,45.2352,g
12.0576,22.5027,4.9083,g
6.9686,-13.8755,9.825,g
12.1125,13.3007,8.947,g
13.6103,-5.1581,6.6169,g
16.0567,-6.0144,0.159,g
32.8868,89.8199,10.8854,g
34.7618,62.5676,0.385,g
10.9589,-14.9162,11.8733,g
14.0055,8.1759,7.8286,g
12.0292,16.1585,31,g
7.7368,-14.486,12.261,g
17.9677,63.8889,3.332,g
18.562,14.2941,4.3698,g
26.9624,46.837,0.812,g
27.5988,42.9533,5.57,g
14.429,16.5445,0.9875,g
9.166,-18.1544,8.4488,g
22.38,38.5015,6.4023,g
16.6114,29.9081,2.8484,g
11.4884,9.0086,60.835,g
14.5828,31.6559,28.9934,g
11.9477,-10.1699,20.997,g
15.1557,-11.1368,15.139,g
16.4034,29.3381,12.3195,g
16.89,-15.0203,8.065,g
17.9926,24.528,33.0542,g
14.4363,13.7742,9.44,g
17.8097,-20.6708,10.4927,g
11.758,-7.2481,73.203,g
21.8895,90.7681,3.093,g
29.0966,63.4019,10.0169,g
15.0138,23.9959,26.9872,g
21.7566,77.8412,18.6144,g
11.2689,-4.3425,14.44,g
10.3861,-6.0547,26.148,g
11.5164,27.6817,0.0258,g
18.982,-61.3293,1.0133,g
10.3988,-6.2981,0.091,g
12.3815,9.8102,23.99,g
30.202,-33.3573,1.5388,g
24.0802,18.5123,14.1901,g
16.3756,10.0263,9.132,g
11.2215,-5.7428,13.295,g
24.5132,48.9676,2.9261,g
49.6365,88.9234,2.951,g
9.6289,31.4401,18.2432,g
16.2113,15.2242,68.464,g
10.693,-2.8936,16.7337,g
16.1367,21.3391,0.094,g
11.2333,-19.2387,2.0243,g
22.0719,79.3479,5.117,g
15.7709,-19.5589,22.9622,g
27.2533,52.3899,3.2298,g
16.0729,11.4429,11.808,g
13.3096,28.5821,14.3144,g
11.5225,20.7494,12.6698,g
11.7683,12.3548,8.8517,g
10.4038,6.543,74.4102,g
10.4929,11.6185,43.7863,g
20.7325,44.2164,7.4038,g
11.9714,3.5627,68.753,g
18.3907,-29.9143,8.789,g
30.5756,63.331,3.97,g
27.563,37.0247,0.847,g
29.3982,-110.154,0.0103,g
12.7491,10.2332,32.049,g
21.8827,30.8593,2.0243,g
30.6089,84.3183,10.9562,g
9.2505,-12.5485,73.681,g
19.229,52.0111,14.193,g
19.5491,23.0514,18.469,g
14.9805,-4.2009,5.219,g
20.0994,28.7567,4.761,g
19.4888,23.015,32.959,g
19.3823,50.2173,1.4085,g
15.3503,19.1343,39.136,g
18.5827,51.479,4.6368,g
21.5451,-22.934,2.68,g
20.3299,82.9771,6.8644,g
29.4005,65.1788,1.909,g
10.9792,6.1119,23.7151,g
13.1076,14.4842,4.845,g
19.2567,-29.0892,0.3475,g
23.0145,10.2693,7.2,g
17.6964,71.4059,6.932,g
12.6911,-14.4885,24.9633,g
43.1748,66.8123,0.905,g
6.9632,14.0899,78.236,g
16.1715,30.4307,10.213,g
16.9587,54.7258,0.195,g
19.6176,-16.4431,1.041,g
19.14,-12.193,3.7388,g
22.9487,38.9124,1.0711,g
12.0523,10.1589,15.901,g
12.8139,12.6605,71.0923,g
11.7322,-18.7255,3.893,g
9.6415,-16.0567,1.811,g
15.872,19.358,2.073,g
10.7419,18.8778,82.6674,g
18.7244,35.3095,13.161,g
15.9935,38.3919,2.3779,g
20.2021,22.3707,16.8909,g
35.3798,81.4214,1.5887,g
10.9239,16.9312,10.1604,g
22.4033,38.6475,3.7247,g
12.2248,-18.9298,11.7823,g
10.2929,-16.8126,67.183,g
27.0122,-79.3473,72.887,g
15.9261,-18.9287,12.0755,g
20.8982,13.0192,80.2551,g
22.032,32.8566,7.337,g
24.4385,19.821,9.4205,g
22.0969,57.2741,4.4996,g
8.9576,14.4882,60.3018,g
24.2344,-95.2879,10.52,g
24.7983,76.9693,3.4614,g
37.3543,65.9078,0.212,g
15.4317,-8.1747,52.3737,g
16.9151,17.9271,22.6447,g
10.7041,-3.8169,14.539,g
44.9876,-47.0178,8.252,g
15.2625,35.8567,4.914,g
15.6989,-20.4213,19.3334,g
16.0422,-9.7743,60.313,g
17.4304,-18.4292,79.873,g
16.6555,-19.0066,1.897,g
13.6951,20.688,12.2953,g
28.1953,55.5415,4.71,g
11.3646,-12.0617,20.028,g
32.378,-8.1597,76.074,g
17.9568,40.261,2.068,g
14.5258,48.9698,53.6761,g
9.9143,16.7247,22.0158,g
10.3998,16.4387,46.642,g
18.5673,24.088,32.0528,g
10.5384,-11.7226,68.5256,g
17.8222,28.2131,4.7954,g
18.0087,80.313,9.7906,g
34.8709,33.7195,69.097,g
11.9998,-8.438,19.1153,g
15.7684,-17.0472,20.646,g
7.2364,-7.7699,75.0703,g
18.2224,7.4557,2.0107,g
17.0444,24.6741,1.9337,g
17.2361,12.2221,42.686,g
7.2769,-10.7908,68.7907,g
7.495,9.9073,51.112,g
15.1394,-16.0646,8.0924,g
38.2191,-40.7731,1.9969,g
24.113,33.6217,5.6814,g
12.5674,28.1683,0.3188,g
15.5947,19.7074,1.5757,g
13.2275,-10.429,33.4008,g
27.0771,-41.0916,1.0165,g
10.0276,16.5366,9.098,g
11.6108,-84.3934,7.1941,g
37.594,45.7537,2.399,g
11.3579,-21.6853,76.263,g
24.3665,31.34,15.0473,g
10.8308,-2.7238,27.106,g
12.539,15.4944,54.994,g
13.6075,-12.8844,66.649,g
16.219,-74.6842,6.552,g
12.8557,-11.5265,4.3154,g
10.3072,16.3988,3.294,g
10.2397,-17.6508,6.09,g
17.8697,-41.8689,2.076,g
41.5287,-50.2002,1.288,g
12.5551,11.3816,31.2984,g
22.9294,67.2351,9.9993,g
16.034,15.3561,34.553,g
15.0295,-33.4038,5.3885,g
7.0653,-8.7187,60.588,g
11.7036,6.8835,2.019,g
11.0904,-18.3841,37.6063,g
26.6785,13.0877,42.931,g
19.3526,20.0806,11.287,g
16.0064,17.4036,19.1984,g
19.7839,13.1752,85.9814,g
14.4435,-3.9771,10.291,g
33.1096,34.6047,49.156,g
15.1941,22.9021,9.323,g
24.5625,82.067,0.137,g
22.1413,42.7026,4.6486,g
16.9003,-13.2944,0.2976,g
28.7008,81.5023,1.1204,g
11.727,-11.8245,24.6893,g
34.6768,38.7533,1.4845,g
0.0063,15.382,21.138,g
17.6112,-9.6241,32.4415,g
19.1206,67.7805,0.101,g
9.5406,13.644,46.9799,g
28.5245,94.825,3.2132,g
37.4877,51.5182,1.213,g
11.623,-8.7997,16.144,g
26.8866,121.145,0.768,g
26.1481,46.7218,4.6516,g
42.5267,-38.9128,3.329,g
24.8056,77.4821,5.923,g
13.7876,32.5134,2.938,g
21.2625,-3.7431,9.189,g
15.7086,33.4005,0.573,g
22.5286,50.9012,4.411,g
33.5032,86.4079,0.2731,g
18.334,20.1313,11.2109,g
10.9058,-6.2434,42.2408,g
24.2627,28.8116,13.191,g
8.5165,21.1234,4.18,g
33.9942,67.4872,1.5216,g
13.103,17.6063,10.337,g
32.6711,24.3333,0.9411,g
10.7983,6.3821,77.35,g
10.5212,3.8863,82.9909,g
6.6565,-9.0378,52.7541,g
10.8071,-0.646,63.4889,g
30.9783,70.9183,10.1375,g
11.3572,-7.7403,28.493,g
20.9058,-46.446,4.664,g
9.4189,-19.5563,32.321,g
7.0199,-9.5293,23.036,g
10.4981,-5.2649,52.1667,g
32.288,-35.9464,0.894,g
12.9443,5.5234,7.195,g
33.7188,71.0867,1.051,g
15.2643,-21.5264,43.507,g
44.5853,79.3432,8.116,g
17.3002,18.6074,5.6933,g
12.3422,-7.59,9.809,g
17.8147,13.7824,14.9307,g
10.91,-5.3863,81.2793,g
12.7027,16.5208,29.107,g
22.8933,12.2891,7.4948,g
15.3068,11.2647,3.6056,g
12.6122,41.3819,2.995,g
29.1882,39.0543,19.9604,g
23.1597,24.8212,0.0796,g
15.0286,13.678,2.521,g
7.1651,-8.4705,41.2181,g
17.4216,-10.9649,13.183,g
12.7848,-9.35,28.132,g
11.5852,-0.6218,6.335,g
18.898,69.9837,9.0533,g
12.7802,17.4289,36.722,g
10.2648,-9.8662,61.8767,g
10.343,-18.8279,24.564,g
17.501,40.3342,7.6914,g
10.1383,-19.0632,21.638,g
14.7838,16.816,11.507,g
18.3112,61.6557,2.846,g
20.0338,-53.9602,1.197,g
13.331,16.8269,8.4671,g
9.9878,11.5671,17.6368,g
15.389,20.4932,0.8311,g
20.6876,-16.8125,5.956,g
11.2492,30.6792,8.782,g
13.6829,-16.1456,51.7326,g
15.793,-14.1881,88.0664,g
17.6422,-22.15,15.8702,g
20.0974,31.4351,1.2698,g
27.7213,11.0123,11.218,g
11.3278,-18.0052,58.404,g
15.5688,30.3502,5.9184,g
16.8812,-28.9283,1.708,g
16.9437,15.2027,39.1194,g
26.4444,43.5539,11.448,g
10.5938,-4.4017,16.7394,g
16.0899,-16.085,16.3,g
14.4142,12.0078,30.756,g
21.9905,-24.1922,2.6322,g
32.7136,62.0176,16.903,g
16.1505,8.7649,45.808,g
15.3856,-18.8464,5.4377,g
7.1434,7.5419,27.138,g
31.7577,87.5724,0.3308,g
13.4544,13.4769,1.5306,g
30.7355,-31.1872,14.911,g
17.591,19.1993,5.2981,g
14.7728,20.7562,22.384,g
15.4321,31.4549,10.9987,g
14.1626,7.6436,4.015,g
16.3799,23.6607,16.5306,g
28.3802,102.19,7.1658,g
7.0359,13.0967,79.2518,g
24.7786,27.9356,4.7435,g
19.3785,28.2414,11.929,g
19.5469,-33.9564,1.1326,g
8.7109,27.6114,6.025,g
19.2844,-38.9557,4.282,g
10.5822,-6.8206,89.6759,g
16.5049,33.7819,3.06,g
7.2713,-10.3265,39.6284,g
16.3884,15.1029,18.579,g
25.1169,73.5989,5.3892,g
17.3273,22.5929,7.543,g
33.7368,-24.6684,0.9621,g
24.0109,100.515,4.015,g
12.6029,-13.9508,18.131,g
26.1042,-35,10.051,g
7.3006,-3.7655,44.6217,g
10.8774,2.9673,47.2691,g
14.1032,26.0716,0.1899,g
11.6462,-8.0477,1.9575,g
22.0026,20.2385,37.1267,g
4.6474,29.3952,14.006,g
10.28,-6.5581,66.082,g
23.7635,41.2256,1.0067,g
11.5193,3.9436,38.001,g
9.3091,22.3137,43.535,g
20.6604,32.2888,2.971,g
10.3041,-6.5291,20.531,g
17.8957,11.6347,31.3698,g
17.6852,23.2333,50.74,g
11.0224,-18.5206,35.37,g
14.0713,-60.399,0.0349,g
7.2924,-4.7217,34.5528,g
18.9538,17.8455,14.8934,g
16.7296,16.4588,9.046,g
9.4943,-13.2914,64.045,g
12.8993,28.5104,2.242,g
19.9188,35.4051,5.0238,g
19.8014,-36.329,1.5744,g
15.8644,79.0662,1.912,g
7.4617,-18.5409,7.5434,g
13.1011,17.6433,15.5531,g
14.8707,-8.2598,39.9594,g
18.6453,-19.0022,46.8127,g
8.7308,58.0497,18.453,g
21.688,36.6765,17.9289,g
12.7096,13.0401,10.54,g
20.083,-24.1587,6.782,g
15.0818,1.2191,46.187,g
23.4469,25.0497,5.378,g
17.8488,13.6351,56.0713,g
15.6818,15.4677,51.3957,g
16.1482,-9.7393,20.91,g
19.5159,16.3218,1.695,g
15.0364,-60.19,16.789,g
35.5859,-125.078,74.6605,g
11.0311,4.5016,9.8482,g
7.1696,-8.7773,49.935,g
10.9917,6.3577,60.204,g
17.7862,-9.0224,58.601,g
9.7193,8.3847,33.8055,g
28.0674,73.6066,1.128,g
28.3893,81.9483,19.3195,g
15.2647,41.5262,1.9538,g
25.0483,87.5265,8.012,g
18.786,13.8016,9.317,g
18.0692,-21.7496,32.071,g
12.9387,-4.3311,78.2299,g
10.0618,-18.1736,8.436,g
26.4647,11.6027,28.51,g
20.7897,25.5428,4.929,g
16.9653,-25.066,2.992,g
23.3132,30.9815,1.775,g
29.7239,63.8125,4.124,g
12.7867,9.7066,4.327,g
29.7032,48.078,1.64,g
7.1007,-11.2916,9.668,g
10.355,17.7733,31.234,g
11.0466,-8.1208,11.2213,g
17.3895,52.4938,3.9526,g
33.8905,68.6722,3.0507,g
21.9343,-48.6571,1.987,g
23.5601,-33.4621,20.194,g
15.6068,19.1974,15.4169,g
16.7133,-38.7341,2.052,g
0,0,37.923,g
18.6568,-21.9094,0.952,g
13.7669,17.572,55.1624,g
16.0101,38.435,7.617,g
11.6678,8.9437,46.283,g
10.3709,-18.9137,17.237,g
12.9565,-13.6434,18.056,g
22.9664,41.8777,21.8794,g
13.6851,26.0942,32.9639,g
27.1472,28.5851,29.2213,g
22.961,64.5106,1.147,g
22.7096,-24.3714,67.892,g
24.121,-15.122,16.393,g
23.1666,62.9897,4.935,g
23.2062,59.0903,12.18,g
20.0339,30.1101,3.1548,g
11.2972,-18.9096,17.3756,g
19.8047,16.4199,13.233,g
11.9932,-8.7199,32.256,g
30.0573,-29.0838,86.5709,g
16.4912,17.5771,39.472,g
18.3785,22.292,66.531,g
19.2463,-16.0502,8.9132,g
12.1346,-10.6998,60.1701,g
15.3164,-16.1889,8.1312,g
11.5181,22.0606,51.967,g
9.5551,8.6299,24.368,g
23.4638,49.4937,1.101,g
19.4228,-44.503,3.776,g
10.6981,18.2835,13.098,g
35.3814,52.0089,1.17,g
23.7468,41.2137,18.4615,g
20.3214,56.1539,2.435,g
28.411,53.6289,2.9371,g
11.3364,5.9175,65.558,g
10.0087,18.1984,0.572,g
31.2124,22.8315,14.608,g
21.0305,34.5252,6.1069,g
14.83,19.945,6.9052,g
33.0873,77.1037,4.714,g
12.2192,0.3851,46.146,g
14.7924,30.9733,22.3126,g
19.0733,21.9013,11.785,g
12.7014,14.3524,13.7782,g
20.7712,42.4254,2.0888,g
23.2834,87.5737,9.3662,g
17.6486,37.2935,14.077,g
37.8894,85.3717,2.2189,g
18.204,60.2148,5.6897,g
30.8693,54.7397,1.1057,g
7.7076,-11.7859,74.9943,g
16.7377,-32.5639,5.076,g
20.9706,26.8606,1.2146,g
19.8716,24.4633,33.5185,g
35.7181,60.9939,2.062,g
15.9439,-31.6601,73.7915,g
21.3868,28.9764,18.5652,g
11.1086,-5.6726,58.1726,g
6.6139,21.7595,1.207,g
12.6867,-4.4867,75.848,g
23.1042,-22.9758,9.5163,g
10.9177,6.014,17.8368,g
31.9306,73.9395,3.5195,g
17.5717,-23.9635,29.836,g
10.1636,-16.3031,20.3915,g
10.4433,-22.6039,13.611,g
11.0088,6.1132,42.016,g
11.2406,-6.8364,54.2205,g
36.1835,-19.1244,1.827,g
33.7746,68.4524,1.479,g
20.734,26.5562,31.796,g
13.5465,24.7028,53.453,g
14.2087,-24.473,1.359,g
15.0071,7.7191,1.4,g
10.2983,16.6826,1.8092,g
16.7782,6.1535,5.528,g
7.2112,11.0894,34.3656,g
19.7708,-69.7393,3.625,g
10.6294,-16.8918,32.3189,g
5.8999,8.6832,18.9122,g
21.7005,-17.834,77.2884,g
11.0465,30.0814,10.5725,g
21.1065,31.5629,6.0417,g
21.1799,52.0702,3.8163,g
26.9501,86.7995,5.5164,g
11.5692,-7.0807,86.4459,g
12.0301,-14.0151,5.271,g
17.8679,-15.2362,49.186,g
16.9618,10.3521,26.046,g
24.1369,18.8556,2.871,g
19.9899,-14.8259,52.828,g
20.5933,-18.6765,10.2623,g
37.1984,75.1862,0.252,g
9.5737,-14.4906,48.6035,g
15.6235,19.633,15.4262,g
20.5278,44.3845,1.5576,g
12.7839,26.0596,7.9881,g
22.3119,18.6852,27.3093,g
12.6652,-10.3891,14.2807,g
12.9889,5.0107,10.139,g
16.1704,-14.1089,80.5135,g
17.5973,30.2556,1.809,g
25.2295,-15.3506,30.3355,g
18.6686,38.4813,41.3483,g
24.7736,42.9741,6.7787,g
11.1194,18.7941,59.294,g
16.2729,-8.8271,5.5254,g
11.9122,-8.0744,88.8278,g
25.5407,47.4067,0.8728,g
18.1494,-19.0636,4.4298,g
18.5658,25.1034,8.5367,g
7.2784,6.9937,3.57,g
12.0067,32.4196,17.833,g
30.9829,98.4828,88.582,g
19.9761,33.2289,4.262,g
16.4454,10.9784,19.7041,g
14.7756,15.6273,64.4617,g
10.9455,3.2397,55.1153,g
16.2728,16.469,25.4216,g
10.9327,8.3053,7.894,g
33.6777,98.1006,4.894,g
21.177,47.4128,4.179,g
32.5131,51.743,5.4304,g
14.8492,-27.6626,0.275,g
27.7138,47.5564,10.598,g
7.2127,11.0442,46.8416,g
14.9522,12.6039,5.2049,g
22.1844,45.0145,13.659,g
9.9778,15.5312,17.646,g
17.0527,-16.3228,11.114,g
25.1742,22.3913,3.9509,g
18.8493,-17.3796,42.506,g
22.9081,19.356,30.4393,g
11.6683,4.523,45.432,g
12.7697,-10.8733,15.8492,g
14.0209,-24.9124,4.582,g
26.1919,48.4919,16.385,g
11.2976,4.1978,55.8503,g
26.7164,63.7112,0.9791,g
22.5881,53.2193,8.118,g
16.9006,46.9577,3.5716,g
10.7828,15.2487,25.087,g
12.7936,-14.8024,19.2145,g
23.2359,101.507,2.072,g
12.47,-12.8929,3.823,g
18.2776,36.3041,0.851,g
20.9534,16.7804,8.705,g
13.3786,-25.4043,4.661,g
16.5781,-11.6572,38.7226,g
0,-17.4157,44.9163,g
8.3661,22.9136,44.9555,g
10.5989,20.7647,17.8601,g
23.0985,45.992,4.9252,g
11.6664,5.386,40.759,g
22.4953,61.9298,0.814,g
22.6279,57.1376,5.6357,g
10.4273,-5.7732,40.863,g
16.8134,19.838,19.4692,g
39.026,44.4587,1.822,g
11.1475,-18.0941,83.3232,g
16.2814,-18.3183,14.366,g
19.6105,42.9179,6.772,g
16.2245,-26.1279,62.969,g
11.662,-11.4662,20.852,g
18.1715,15.8702,60.2553,g
20.246,17.6182,3.397,g
0,12.7783,25.6257,g
13.7469,17.7011,4.3032,g
22.462,34.4853,58.8998,g
27.5359,53.1831,1.321,g
20.2976,11.6411,7.5449,g
28.5923,7.0047,0.098,g
11.3105,0.1951,40.8521,g
31.2915,53.5567,0.6806,g
24.9163,62.6855,2.2272,g
14.2675,37.3314,3.139,g
18.3835,80.5433,10.3002,g
6.7911,14.6204,0.2884,g
27.4314,113.708,5.346,g
25.0511,59.8709,0.745,g
21.1889,47.3335,3.375,g
10.7238,18.5352,8.667,g
19.0898,96.8998,0.227,g
28.5483,64.8572,2.868,g
14.9042,51.2983,51.5694,g
28.1488,73.348,1.64,g
10.5539,19.2892,1.094,g
18.45,-23.3255,11.7935,g
12.2371,30.6402,2.975,g
22.1263,8.3364,7.2427,g
11.0857,4.913,77.476,g
16.4605,22.097,32.0104,g
20.8539,-19.9146,30.1103,g
20.1094,-22.8432,4.74,g
15.5066,-7.6701,9.4546,g
20.4187,18.0502,12.833,g
12.1111,22.4926,0.085,g
26.1965,-29.5056,5.344,g
18.562,14.949,8.016,g
24.7449,34.9757,7.5637,g
9.439,35.4382,11.762,g
15.6583,24.4401,20.924,g
17.9125,18.3755,29.7652,g
20.437,26.3113,3.892,g
15.9246,-15.6609,67.285,g
23.9572,63.4388,62.09,g
23.1906,37.2549,0.7988,g
14.6976,17.3916,13.17,g
18.6711,25.9341,13.0647,g
16.4722,-21.1765,10.885,g
22.0192,26.7747,40.964,g
21.0393,35.8112,9.433,g
9.5267,26.784,7.2759,g
10.8931,2.3052,25.297,g
9.7508,37.1014,0.0339,g
21.4865,-14.5867,9.381,g
10.5155,30.738,4.989,g
43.0125,78.408,0.365,g
10.3512,-6.2493,32.221,g
12.6744,-30.0301,5.153,g
22.3982,69.0231,10.385,g
31.7432,78.4918,0.604,g
12.7563,-16.2827,29.067,g
19.6965,19.8561,46.859,g
24.3346,34.4104,24.216,g
17.9057,23.8404,14.4579,g
7.3375,22.4152,1.8232,g
28.7095,46.697,6.1306,g
19.9037,-22.0191,7.5737,g
35.5633,-16.0894,8.443,g
12.0744,-25.0755,14.908,g
17.5474,10.7602,55.85,g
14.251,32.725,0.7239,g
12.6846,-13.2383,23.675,g
17.4175,9.4409,53.508,g
39.2427,72.916,0.1348,g
24.5521,63.8948,4.9278,g
16.0418,-11.6054,18.845,g
17.7081,31.5782,20.664,g
20.2805,18.2669,1.0892,g
19.7679,14.0597,16.05,g
16.5146,14.5688,10.476,g
10.796,-23.4546,1.9639,g
38.9376,78.4556,1.034,g
14.6315,-24.2456,6.6863,g
12.7034,15.1184,3.907,g
11.3125,-3.8537,28.538,g
22.2247,-42.9525,2.729,g
17.5395,20.1676,3.5686,g
17.0462,-22.5308,81.589,g
32.6386,69.5388,4.7264,g
21.972,-37.721,1.5331,g
15.174,11.5616,10.926,g
14.5294,24.9239,11.047,g
18.3274,35.1825,2.3869,g
18.0125,10.1387,6.382,g
34.3795,-48.7222,0.908,g
0,11.428,0,g
16.3364,17.6719,73.163,g
11.5116,18.7466,58.5288,g
22.2986,105.8,0.658,g
21.2593,-32.9385,9.0222,g
27.8229,71.4551,0.2799,g
9.7823,-14.8797,15.6776,g
16.4904,-22.8745,11.0098,g
31.8033,17.2156,19.335,g
11.802,2.4314,25.156,g
