@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
2.8854,11.987,248.871,g
3.5475,7.4349,166.96,g
2.8842,17.71,89.0357,g
2.2788,51.719,158.054,g
3.1654,3.208,332.146,g
2.5496,30.327,222.339,g
3.0149,4.65,159.414,g
2.3627,11.4507,153.191,g
3.7367,0.467,250.614,g
2.5647,2.3056,176.512,g
2.2304,88.9011,36.0846,g
3.458,7.3272,178.689,g
2.4914,10.303,129.754,g
2.3766,37.8225,189.645,g
2.1414,20.859,205.639,g
3.0976,26.7377,127.815,g
2.721,2.701,205.729,g
3.1123,16.64,224.619,g
3.6747,5.285,221.993,g
2.2589,22.4698,225.955,g
2.4886,22.252,155.019,g
4.1322,3.081,252.784,g
2.6243,25.4166,90.719,g
3.1361,7.6147,219.077,g
3.5029,2.957,310.397,g
2.8987,0.5371,180.135,g
3.0848,0.617,283.982,g
3.008,5.1143,342.284,g
2.2577,81.5685,177.191,g
2.1599,66.481,212.475,g
2.541,8.6201,186.874,g
2.6721,0.964,193.931,g
2.8561,27.297,136.814,g
2.1477,19.7851,153.51,g
2.0233,56.923,137.98,g
2.7368,31.9183,224.813,g
3.5247,1.4305,394.688,g
3.6016,5.123,309.602,g
2.7392,4.6236,267.363,g
2.2911,74.308,316.47,g
2.4306,22.9883,146.813,g
3.2418,0.0253,319.606,g
3.0314,12.5792,205.407,g
3.3576,7.5904,283.61,g
3.0548,0.8205,181.281,g
3.2692,3.2964,252.706,g
3.0015,9.8863,247.394,g
2.9761,0.6344,242.53,g
3.0063,4.4309,205.195,g
2.9703,7.063,174.561,g
3.1553,5.881,268.278,g
2.433,19.426,71.7251,g
2.6117,35.5052,56.1804,g
3.268,13.039,109.174,g
2.3551,5.0804,157.615,g
2.4778,20.2701,197.505,g
2.3757,36.4567,124.783,g
3.2234,0.1304,163.027,g
3.3384,29.8043,78.0852,g
2.6289,47.1801,146.76,g
3.4926,0.7895,332.552,g
2.6175,75.1784,78.8644,g
2.2393,86.0119,22.7541,g
2.7505,40.5414,79.5809,g
2.4125,45.6526,100.013,g
2.9987,77.094,60.8754,g
3.0237,6.216,241.638,g
2.9151,0.7073,199.989,g
2.6196,22.1785,146.668,g
2.6803,14.9018,149.992,g
2.954,10.7127,166.416,g
2.2304,29.865,153.207,g
2.3191,4.0681,137.834,g
2.3541,4.135,212.175,g
2.2956,17.51,75.1693,g
2.3375,19.2145,138.77,g
2.2355,33.5573,164.843,g
2.301,47.437,211.013,g
2.1903,0.244,129.236,g
3.1281,1.0067,224.491,g
2.238,16.962,163.767,g
2.1399,5.6931,163.934,g
2.4133,9.197,184.239,g
2.4928,1.683,284.26,g
2.3909,37.7264,178.868,g
2.9598,3.622,274.787,g
2.634,2.8508,277.881,g
2.6133,12.214,196.942,g
3.5409,2.236,204.091,g
2.5575,29.0462,149.825,g
2.4639,3.989,109.407,g
2.8309,2.2065,154.529,g
2.9661,3.306,288.36,g
2.7404,4.945,223.448,g
2.4023,48.0394,157.526,g
2.9963,5.4781,234.926,g
3.3672,2.2801,200.619,g
2.2405,0.0002,139.655,g
2.7088,1.6899,273.559,g
2.9117,31.937,84.4585,g
2.3901,28.6827,186.946,g
2.6212,2.0758,201.544,g
2.8951,7.779,266.698,g
2.3909,33.861,278.076,g
2.7604,24.449,137.354,g
2.3107,78.5401,198.152,g
2.3096,0.235,322.241,g
3.3661,1.951,255.448,g
3.0821,1.189,257.714,g
2.3473,20.6134,198.947,g
2.4232,11.757,92.3437,g
3.1149,3.026,161.4,g
2.1319,61.5621,147.73,g
3.1161,3.361,166.899,g
3.1787,13.6968,257.408,g
2.2266,56.6622,192.025,g
2.5809,63.926,253.536,g
2.5159,87.3123,110.3,g
2.9722,2.857,281.523,g
2.9914,16.9967,260.046,g
2.8597,0.277,173.939,g
3.0567,6.082,147.063,g
3.0706,2.4015,221.414,g
3.268,2.6775,316.374,g
3.4429,2.13,282.813,g
2.3551,40.5939,189.093,g
2.6299,7.038,129.592,g
2.7271,20.244,87.6333,g
2.7474,23.736,185.712,g
2.9297,10.558,158.989,g
2.5641,2.189,113.828,g
3.1207,6.1069,216.989,g
2.2188,86.4459,205.549,g
2.1629,51.161,82.8544,g
2.8837,69.0844,37.6417,g
2.634,54.781,48.6631,g
2.1959,33.191,218.008,g
3.3583,4.358,297.014,g
3.7257,0.305,148.428,g
2.2707,34.1383,142.134,g
3.4241,9.6193,174.992,g
2.3454,10.3786,160.838,g
3.5327,3.2128,256.435,g
2.944,0.305,230.713,g
2.5353,3.9303,171.382,g
3.6172,6.761,184.257,g
2.5682,67.892,75.2982,g
2.7723,80.8951,132.394,g
2.3253,25.658,140.294,g
2.6294,9.0379,124.448,g
2.4273,27.0267,149.495,g
2.3404,29.191,159.815,g
3.2122,15.2606,157.194,g
2.708,0.5379,145.576,g
3.1987,6.34,218.901,g
2.635,17.2551,188.885,g
3.2738,72.4438,15.5029,g
3.5721,0.189,185.352,g
2.8882,15.821,157.306,g
2.3636,39.4223,211.908,g
2.7555,3.597,255.342,g
2.6112,24.91,80.7549,g
3.7497,2.9702,228.212,g
2.0394,11.756,130.994,g
4.1331,2.153,274.158,g
2.1804,62.6968,62.5545,g
2.5289,24.439,90.4348,g
3.5842,4.8624,230.557,g
2.9987,0.156,256.415,g
2.7202,21.329,66.8513,g
3.4214,0.109,229.045,g
3.4352,4.838,251.216,g
2.7139,0.624,220.899,g
2.6646,9.5021,86.2246,g
3.0892,29.33,166.491,g
3.3412,2.8559,236.44,g
2.0881,24.5335,141.78,g
2.837,2.4188,321.79,g
2.8831,5.332,167.012,g
2.6532,7.5143,193.408,g
2.4141,11.2044,208.744,g
2.7404,28.521,220.166,g
2.5145,5.608,272.997,g
2.6053,5.7595,203.891,g
2.6513,4.1823,196.178,g
3.0197,7.146,179.398,g
2.6839,9.1044,189.923,g
2.5198,4.4742,206.846,g
2.1351,10.313,184.207,g
3.1239,5.818,218.792,g
3.4678,9.6868,264.772,g
2.4472,0.265,188.701,g
2.5315,9.0091,151.762,g
2.243,34.78,158.011,g
2.5224,17.1681,185.295,g
2.3032,7.3793,153.144,g
2.8946,3.5156,215.196,g
2.4108,82.6681,200.751,g
2.7843,24.3712,64.8944,g
3.2766,6.1414,222.839,g
4.1396,1.45,272.607,g
2.5496,0.373,154.539,g
2.6513,1.9538,148.773,g
2.6609,3.9175,174.77,g
2.955,5.248,156.184,g
2.3531,8.542,172.938,g
2.8573,16.5296,156.381,g
2.7871,4.783,253.844,g
2.0737,37.395,203.935,g
4.0138,3.208,231.841,g
2.3997,24.17,198.136,g
2.081,58.1726,200.619,g
2.2148,37.7654,157.234,g
3.1326,7.475,188.386,g
2.3551,65.013,198.666,g
2.0952,77.4,195.272,g
2.5658,5.7653,159.167,g
2.6227,22.632,138.422,g
3.1256,1.185,224.593,g
4.0443,3.7039,198.406,g
2.7821,6.5,241.092,g
3.0156,9.664,255.202,g
2.6449,86.9663,26.9984,g
2.8099,11.228,293.4,g
2.5302,4.1031,123.27,g
2.5092,33.2465,159.304,g
2.3334,57.4463,207.357,g
2.4976,11.5163,136.27,g
2.4401,28.938,201.759,g
2.2418,0,297.593,g
2.5321,21.5391,195.027,g
3.0402,8.4288,235.575,g
2.2266,18.4308,169.383,g
2.4983,35.801,154.573,g
2.8407,39.0638,267.019,g
2.7007,1.291,223.46,g
2.4749,17.979,206.465,g
2.946,9.259,220.965,g
3.5211,1.701,206.044,g
2.2055,17.4488,116.823,g
2.828,87.9282,158.725,g
2.1351,55.5492,197.405,g
3.1958,35.216,164.426,g
2.76,2.3869,200.363,g
2.3118,31.951,98.5724,g
3.2757,0.7701,188.914,g
3.5947,0.6868,337.138,g
2.5746,2.6055,237.414,g
3.2627,3.902,260.161,g
2.4289,13.9,194.491,g
2.0512,48.4901,168.427,g
3.3448,8.705,217.791,g
3.0443,1.0347,168.992,g
3.3184,2.73,226.377,g
2.5569,11.2109,133.319,g
2.8672,0.195,255.726,g
2.5079,10.3482,147.232,g
4.181,4.695,305.441,g
2.6835,34.2026,232.04,g
2.3096,5.061,104.987,g
2.2765,24.791,173.444,g
2.1508,32.467,188.591,g
2.0952,41.644,62.8943,g
2.444,55.1338,229.633,g
2.6556,20.949,228.843,g
2.635,36.953,190.445,g
2.3355,25.558,250.509,g
2.3918,43.5251,59.0353,g
2.5496,39.189,168.084,g
3.2351,13.672,131.707,g
3.6522,0.3878,363.262,g
3.4034,10.316,331.963,g
2.7749,10.9353,166.406,g
2.9196,82.1398,106.639,g
2.4976,18.0583,148.611,g
2.6566,12.3195,206.939,g
2.4133,19.7041,203.596,g
3.4574,4.929,326.7,g
3.0479,1.703,302.822,g
2.3945,2.0243,145.642,g
3.1714,0.04,183.411,g
2.6604,2.124,150.524,g
3.3893,4.1776,230,g
2.3181,6.335,156.843,g
3.5542,0.984,185.463,g
3.1062,2.103,228.688,g
2.3032,28.505,198.283,g
2.896,10.922,145.513,g
3.5765,8.1473,203.565,g
2.5038,43.2002,74.3087,g
2.3738,7.195,223.819,g
2.4158,14.3483,191.331,g
3.461,0.1579,128.902,g
2.7649,9.621,126.983,g
3.2388,2.5359,163.445,g
2.5328,70.1989,161.573,g
3.4548,7.409,219.414,g
2.9393,21.0501,276.77,g
2.9146,6.2553,265.65,g
2.2867,7.9853,168.896,g
2.1804,9.612,147.124,g
3.3259,9.842,203.809,g
2.9978,12.267,247.114,g
2.5922,27.5998,141.612,g
2.7348,4.802,300.163,g
3.066,22.0152,95.863,g
2.772,37.73,87.9986,g
2.3345,33.3598,183.597,g
2.857,0.368,267.629,g
3.1912,3.357,275.778,g
2.5938,53.815,139.193,g
3.221,3.375,268.304,g
3.022,3.042,168.421,g
2.9845,8.446,254.59,g
2.4241,28.3824,149.881,g
2.5065,23.959,128.879,g
2.6656,2.265,197.517,g
3.0717,7.436,110.618,g
2.3128,19.3573,145.145,g
2.1367,0.0621,180.919,g
3.34,11.12,144.592,g
4.3789,1.6793,292.55,g
2.8762,5.7551,323.932,g
2.4417,3.363,158.25,g
2.4338,4.7998,55.7509,g
2.3493,16.857,220.082,g
3.071,4.8021,234.337,g
2.4158,86.453,167.368,g
2.4216,0.9082,223.234,g
2.871,6.819,261.692,g
3.4884,7.4612,330.435,g
2.4969,1.5977,145.424,g
2.9167,34.3207,55.4034,g
3.49,4.016,222.414,g
2.4281,17.2732,157.231,g
2.2867,5.341,146.983,g
2.9405,46.863,108.966,g
3.5233,0.337,264.764,g
2.7308,9.2874,140.928,g
2.5843,8.131,127.428,g
2.7727,27.0291,76.6136,g
2.5441,1.925,216.048,g
2.2625,58.609,216.976,g
2.993,5.874,237.141,g
3.4689,4.126,253.24,g
3.5073,6.784,204.996,g
3.6964,1.404,213.657,g
2.7948,3.7435,188.881,g
2.638,7.337,61.5099,g
3.7907,1.3293,294.466,g
3.3206,1.1933,293.084,g
2.934,6.518,290.884,g
2.7828,4.0989,187.607,g
2.472,4.498,108.877,g
2.8513,1.7355,243.825,g
2.5966,4.803,130.957,g
3.41,4.348,264.354,g
3.7987,2.712,218.662,g
2.3191,27.221,174.004,g
2.9908,7.81,237.263,g
2.705,7.5607,184.87,g
2.7105,45.781,187.607,g
2.4928,23.425,184.21,g
3.0874,9.6532,250.947,g
2.1123,38.6953,121.457,g
3.3725,2.0088,335.855,g
3.125,0.019,243.675,g
2.3424,9.668,171.046,g
2.7745,0.134,129.141,g
2.3304,11.2824,161.436,g
2.7604,11.8172,133.467,g
2.2788,45.014,200.2,g
2.8974,14.911,300.164,g
3.0561,7.46,335.768,g
2.5132,39.415,150.626,g
2.248,77.3274,232.953,g
2.4048,29.1631,223.884,g
3.0412,11.0947,168.621,g
3.399,3.801,259.733,g
2.601,8.936,126.812,g
3.232,0.8667,265.229,g
2.2467,23.439,140.07,g
3.1002,23.4123,69.8538,g
2.3263,32.321,141.393,g
2.7466,20.797,179.288,g
3.1474,75.1662,215.265,g
2.1599,23.469,141.557,g
3.0434,18.3976,146.372,g
2.8845,9.9477,242.263,g
2.6623,28.75,232.186,g
2.4942,1.359,141.734,g
3.0382,1.92,365.621,g
2.4749,26.3691,161.384,g
2.8338,12.969,200.776,g
2.757,66.1973,111.884,g
3.3506,1.705,78.1894,g
2.7864,6.11,151.76,g
2.2753,45.254,60.518,g
3.1245,21.611,144.323,g
2.7466,0.2425,175.99,g
2.8591,9.8738,85.0108,g
2.6021,17.4491,83.9524,g
2.8079,23.618,112.406,g
2.6618,12.424,248.13,g
2.3918,31.877,130.003,g
2.6981,4.3842,275.629,g
3.3983,4.588,303.806,g
2.4232,53.28,194.941,g
2.6817,64.999,73.5314,g
2.2765,52.3308,170.66,g
2.3979,4.672,169.892,g
4.1374,4.502,241.835,g
2.5569,28.9934,187.749,g
3.3413,0.817,252.719,g
2.8913,3.633,325.677,g
2.666,30.3436,233.553,g
3.5726,3.1897,347.92,g
2.4857,47.1567,49.225,g
2.3365,0.9856,183.648,g
2.6716,13.8,190.253,g
2.7408,3.9385,313.168,g
3.5818,2.481,404.328,g
3.4001,1.5208,324.054,g
2.6253,13.4306,167.241,g
2.5289,1.318,199.388,g
2.5231,7.979,198.305,g
2.7404,7.614,241.405,g
3.9152,0.919,272.79,g
3.7439,3.2913,323.935,g
2.7173,13.341,63.2308,g
2.4706,5.4415,186.324,g
2.7796,79.392,20.2445,g
2.301,55.5217,101.397,g
2.472,30.7131,181.514,g
3.9903,3.8107,340.996,g
2.6702,46.8127,41.6219,g
2.7226,17.709,196.225,g
2.4942,1.28,194.187,g
2.7589,8.618,173.233,g
2.4921,29.1805,86.961,g
2.7828,1.615,174.064,g
2.601,19.0052,238.396,g
2.959,3.903,181.89,g
2.5205,50.2541,132.657,g
3.4624,1.646,220.402,g
2.317,11.7823,116.856,g
2.5866,3.3842,261.617,g
2.596,70.193,72.6392,g
2.1746,81.0836,167.628,g
3.8519,3.789,249.389,g
2.3747,37.168,154.307,g
2.2418,19.423,234.385,g
2.3711,23.2359,105.775,g
2.4878,39.035,185.413,g
3.2588,2.971,183.076,g
3.1478,11.3434,78.3827,g
3.3872,4.6353,265.661,g
3.1378,5.544,212.252,g
3.4212,4.096,291.434,g
2.5185,10.326,167.646,g
2.8971,11.5931,196.081,g
2.0512,42.201,177.704,g
3.4135,3.034,307.496,g
2.6449,32.3979,167.256,g
2.3683,58.601,68.4377,g
3.4551,7.8862,127.078,g
2.2516,32.928,205.42,g
3.8422,8.1224,100.281,g
2.3988,44.224,131.449,g
2.4728,19.914,108.279,g
2.9645,2.511,185.961,g
2.4556,1.004,376.456,g
2.2589,61.03,216.368,g
2.5605,2.276,124.753,g
3.4737,2.072,268.105,g
2.485,59.461,134.969,g
2.7945,1.8977,148.198,g
3.3982,3.861,336.384,g
4.4051,0.465,304.129,g
2.7059,8.5585,164.841,g
2.9337,4.4324,302.589,g
2.1658,7.035,163.036,g
2.273,70.729,240.525,g
2.8831,15.2584,205.474,g
3.2075,4.428,77.8275,g
2.0881,66.889,47.6166,g
2.4548,17.0656,243.741,g
2.2833,22.2335,116.364,g
3.079,0.839,183.868,g
2.3355,58.3452,154.052,g
3.0328,2.29,230.092,g
2.301,71.3503,205.507,g
2.7168,6.8488,230.364,g
2.3589,55.9097,188.985,g
2.5276,15.4169,125.031,g
2.5647,14.8002,220.645,g
2.3655,71.9141,141.818,g
3.3175,0.2485,299.167,g
2.8341,28.28,200.505,g
2.3064,0.0175,184.199,g
2.618,82.0874,59.8683,g
3.2717,6.168,228.349,g
2.8099,12.0413,174.492,g
2.5815,15.1543,196.302,g
2.07,87.9981,213.523,g
2.6977,26.888,177.247,g
3.6512,2.4232,229.733,g
3.0054,7.5801,282.22,g
2.3608,7.7706,177.842,g
3.2845,7.2741,116.695,g
2.5257,44.407,198.768,g
3.4111,2.4183,240.878,g
2.7889,30.2907,187.106,g
2.48,48.8519,136.52,g
2.5244,23.3573,206.525,g
2.5139,26.464,148.132,g
2.2867,72.4904,227.185,g
3.1768,12.867,167.686,g
2.5165,30.914,64.9293,g
3.4125,13.3408,255.66,g
2.5347,59.1272,31.8136,g
3.3384,0.443,346.398,g
3.071,28.6317,90.0006,g
2.0473,39.5774,38.3559,g
3.1274,5.9851,186.263,g
3.5626,0.921,270.988,g
2.4183,5.177,226.568,g
3.1471,0.963,254.913,g
2.9777,4.437,198.082,g
2.6201,3.139,126.02,g
2.3664,1.334,113.778,g
2.5159,1.679,234.77,g
2.7168,4.1489,175.11,g
3.9613,4.737,321.534,g
2.4793,0.3301,199.352,g
3.4955,1.7041,215.786,g
2.5205,9.697,299.406,g
3.178,3.2454,226.962,g
2.3775,49.329,148.828,g
2.2148,65.052,178.728,g
3.0404,61.7,75.3015,g
2.6618,4.89,204.054,g
2.5792,13.131,142.52,g
2.7882,3.655,188.205,g
2.4594,15.2359,244.438,g
2.248,14.44,162.271,g
2.8837,6.11,200.42,g
2.1255,67.4915,183.269,g
2.4676,0.2621,206.521,g
2.2279,27.242,147.698,g
2.7328,6.2452,231.05,g
2.6618,5.3907,162.864,g
2.5539,35.2593,103.75,g
2.5017,5.515,184.565,g
2.1804,59.64,111.59,g
2.2753,68.446,139.11,g
2.6107,15.3064,166.687,g
2.7653,1.1868,247.397,g
2.3274,47.8491,218.66,g
2.6091,6.43,222.018,g
2.6345,2.3372,136.33,g
2.1508,72.53,220.157,g
3.0398,17.2617,169.897,g
2.3345,21.192,133.585,g
2.899,0.441,235.85,g
2.3711,62.041,221.146,g
2.4871,77.975,226.383,g
3.2382,0.12,250.276,g
3.049,15.494,285.176,g
3.9169,8.4648,290.816,g
2.6906,6.81,243.139,g
3.9385,8.4526,193.317,g
3.5335,2.3568,294.526,g
2.1761,39.441,129.982,g
3.1942,4.216,257.178,g
3.0177,6.7334,160.596,g
2.9521,31.796,154.146,g
2.747,0.864,108.972,g
3.38,1.6754,202.263,g
2.2393,61.0007,49.6426,g
2.2227,2.819,222.857,g
3.5868,0.864,312.348,g
4.1916,1.078,298.574,g
3.1948,7.1523,192.665,g
2.4556,71.004,54.3992,g
2.1351,39.389,136.715,g
4.1844,2.4726,226.374,g
2.2672,11.0601,182.291,g
2.3909,14.894,129.857,g
2.7482,23.553,161.469,g
2.1703,66.17,150.943,g
2.1189,14.3159,199.413,g
2.1746,34.841,123.392,g
2.721,18.362,84.186,g
2.2799,87.2895,135.683,g
2.8594,4.199,222.614,g
2.8814,22.233,27.895,g
3.9595,1.0007,144.444,g
2.0952,11.186,133.93,g
2.5871,11.6029,194.507,g
2.6599,2.8753,139.923,g
2.6058,13.5661,260.044,g
3.7708,1.498,274.523,g
2.8546,2.039,257.543,g
2.5353,2.625,165.575,g
2.4698,24.9379,176.121,g
2.4814,12.3236,214.631,g
3.2907,5.5798,109.26,g
2.6744,42.679,153.326,g
2.5599,16.789,207.381,g
2.9302,1.305,174.503,g
2.9934,0.2353,211.719,g
2.935,10.3002,230.14,g
2.8519,1.9602,243.332,g
2.5949,88.1698,196.76,g
2.6117,9.703,230.14,g
3.3977,0.5447,203.477,g
2.8488,9.4092,316.038,g
2.3883,89.1927,161.428,g
2.4742,85.8793,161.453,g
2.6972,5.053,221.836,g
2.1569,75.607,224.73,g
2.3551,5.7711,147.652,g
2.3395,15.6268,132.254,g
3.3364,1.9882,248.285,g
2.3617,5.361,104.977,g
2.3434,73.7502,64.9418,g
2.792,13.193,203.703,g
2.5658,21.0507,128.44,g
2.4807,71.3012,173.751,g
2.9393,7.323,267.651,g
2.3664,42.763,84.5825,g
3.8403,0.913,290.335,g
2.5112,55.33,187.651,g
2.7046,10.926,190.183,g
3.0364,10.865,178.532,g
3.3192,3.902,256.658,g
2.8976,4.129,274.555,g
2.6915,4.9361,125.49,g
2.6217,19.8253,132.785,g
2.1123,4.066,78.5126,g
2.4886,83.1626,207.849,g
3.2402,1.324,234.113,g
3.7553,3.2945,140.58,g
2.6449,54.1575,99.7971,g
2.444,86.4267,216.867,g
2.451,17.1558,188.134,g
2.5911,24.732,193.132,g
2.1414,42.694,214.914,g
2.5843,1.818,245.343,g
2.8423,14.6056,239.969,g
2.3655,24.262,222.838,g
2.7803,5.7317,221.579,g
3.953,4.4435,231.159,g
3.0607,6.105,276.753,g
4.4222,12.6281,252.038,g
2.6314,2.7907,185.909,g
2.8132,7.4795,146.09,g
2.6928,22.139,229.28,g
3.1421,11.6577,140.962,g
3.1836,9.9495,262.636,g
2.5017,16.9344,220.873,g
2.5459,1.544,177.328,g
2.404,27.312,217.046,g
2.6924,2.826,164.066,g
3.2253,2.8669,343.473,g
2.9633,0.9822,257.778,g
2.5058,26.125,58.7034,g
2.1746,15.288,127.573,g
2.5224,72.624,35.0255,g
2.0149,47.2668,152.297,g
2.5198,10.959,249.012,g
2.1658,23.6345,197.041,g
3.0154,75.807,122.399,g
2.4942,14.77,83.2785,g
2.4857,2.7921,178.486,g
2.9859,47.392,198.364,g
3.0218,5.3775,253.743,g
2.5815,8.3257,121.183,g
2.5798,16.3955,262.316,g
3.1647,1.2698,171.526,g
3.231,4.4052,255.358,g
2.7864,7.2306,178.453,g
2.5185,7.576,179.576,g
2.6238,11.655,227.139,g
2.3032,24.8729,84.4951,g
2.2822,2.2784,123.7,g
2.8028,7.3779,228.171,g
3.2111,1.878,351.979,g
4.1207,2.3313,295.34,g
2.6299,0.482,301.252,g
2.7435,11.411,225.845,g
2.3424,18.299,159.7,g
2.7631,0.046,226.423,g
2.2504,27.549,146.596,g
3.7746,3.425,343.441,g
3.6079,3.9424,255.277,g
2.6304,12.565,179.351,g
2.5416,4.0536,140.546,g
2.3729,20.982,225.741,g
2.8395,8.4671,206.343,g
2.7835,2.0888,121.642,g
3.5567,3.6374,339.732,g
2.7206,23.478,157.695,g
2.1775,31.3229,101.243,g
2.8633,0.4014,217.195,g
2.0846,14.3513,200.056,g
2.6053,21.252,207.42,g
2.6866,9.474,124.853,g
2.6721,24.5664,190.287,g
2.695,42.9788,71.3384,g
2.9235,5.4268,136.178,g
3.1007,7.784,190.379,g
3.2981,8.443,177.756,g
3.2703,3.2846,225.711,g
2.889,4.0468,242.131,g
3.7198,12.8638,103.301,g
2.437,68.6674,100.45,g
3.1893,1.2138,313.803,g
3.2,7.244,236.621,g
2.6693,1.4029,215.52,g
2.3865,21.0941,185.15,g
2.1351,11.412,203.499,g
3.2536,3.048,302.136,g
2.2844,82.9372,182.541,g
2.3838,23.666,145.942,g
4.1295,0.084,260.879,g
2.6304,15.053,142.65,g
3.032,4.2206,239.256,g
3.2885,2.2062,250.141,g
3.2459,69.045,138.003,g
2.7431,85.3717,121.695,g
3.8673,1.3082,241.578,g
2.4487,5.836,168.882,g
2.9122,11.9465,144.661,g
2.96,0.7044,269.191,g
3.2084,0.013,251.793,g
2.1987,33.307,193.67,g
2.4401,23.3361,203.769,g
2.5172,24.6315,165.353,g
2.4014,38.3827,166.668,g
2.3253,0.98,204.434,g
2.8038,17.067,136.668,g
3.1235,2.245,284.268,g
3.6765,0.8347,296.501,g
2.955,9.3727,222.587,g
3.4757,2.8019,335.801,g
2.9294,1.6,169.004,g
2.4669,37.992,114.849,g
2.4983,37.039,129.889,g
3.6171,0.181,314.937,g
3.2241,1.4636,184.47,g
3.3698,3.636,226.592,g
3.2476,0.334,215.015,g
3.0278,1.711,162.041,g
2.3473,8.1312,185.333,g
2.6096,11.6063,166.829,g
3.2971,26.0542,358.279,g
2.8225,16.239,205.736,g
2.2601,43.0228,174.456,g
2.9692,4.377,311.433,g
2.8979,50.944,61.9598,g
2.5933,18.967,220.445,g
2.6154,5.602,204.254,g
2.055,67.2339,197.231,g
2.9879,1.8071,231.356,g
2.2601,87.5679,44.9558,g
3.0013,10.217,269.255,g
3.9472,1.92,286.413,g
3.361,7.052,148.372,g
3.022,4.53,184.47,g
3.0101,2.1522,329.579,g
2.8976,65.913,105.012,g
2.5982,38.082,176.077,g
2.5752,25.219,132.275,g
3.1836,3.4996,304.331,g
2.3424,63.188,134.882,g
3.5588,1.8161,381.406,g
2.4949,44.7651,136.366,g
2.5563,10.52,71.5688,g
2.3936,8.982,181.026,g
3.2236,4.362,258.886,g
2.7451,12.071,237.882,g
3.0992,2.4355,267.41,g
2.9963,4.361,179.202,g
2.616,47.1486,70.6447,g
2.2109,12.325,178.732,g
2.7304,0.56,205.114,g
2.1861,26.7597,235.809,g
2.1804,39.8963,177.897,g
3.2821,5.4304,362.994,g
3.2418,4.374,318.614,g
2.5058,0.2726,134.061,g
3.9713,1.9921,346.239,g
2.6299,20.47,51.4363,g
3.0026,3.4411,129.146,g
2.5717,20.6015,263.105,g
2.8993,5.806,285.14,g
2.9654,2.7224,140.55,g
3.5396,1.267,316.669,g
2.6753,52.5269,163.284,g
2.0881,19.5113,275.281,g
2.7435,7.3063,182.836,g
2.6096,14.345,147.302,g
3.5301,4.523,299.124,g
2.3988,9.172,208.378,g
3.1064,6.1306,238.417,g
3.9316,4.774,247.285,g
2.6924,7.444,184.867,g
2.1629,79.998,155.696,g
2.8357,49.3474,105.525,g
2.2109,34.358,127.013,g
2.9015,0.0872,195.33,g
2.837,8.222,156.941,g
2.86,0.4341,197.124,g
2.8651,4.7613,110.085,g
2.1351,32.861,251.47,g
3.3625,6.142,312.559,g
2.9857,1.7715,257.089,g
2.4564,21.088,189.92,g
2.7903,8.9491,174.051,g
2.6902,11.2674,149.848,g
2.5804,10.813,198.746,g
2.4216,42.506,138.949,g
2.6069,63.8753,48.0393,g
2.4609,15.933,131.712,g
2.499,18.3101,114.177,g
2.6799,5.669,162.433,g
2.772,7.4382,209.439,g
3.3481,15.361,226.943,g
2.2467,47.441,57.7961,g
2.9263,7.192,161.501,g
2.3784,2.376,291.249,g
2.9945,4.6729,145.475,g
3.6243,0.001,276.058,g
2.666,2.9039,110.032,g
3.417,3.485,337.871,g
2.4639,8.9044,191.291,g
2.8609,20.7574,199.059,g
2.9227,2.0319,310.737,g
2.9763,10.4919,209.684,g
2.8457,0.829,205.721,g
2.4241,51.0691,252.673,g
3.0459,4.0389,262.875,g
3.0513,3.5809,283.908,g
2.5302,24.9945,202.762,g
3.037,3.436,354.313,g
3.2456,52.7165,113.062,g
2.3701,68.5256,123.051,g
2.567,6.7835,110.258,g
2.2553,33.7063,126.62,g
2.5999,5.8253,217.201,g
3.1181,17.406,192.546,g
2.3355,13.759,171.148,g
2.1319,66.374,154.086,g
2.6186,2.96,89.9074,g
2.2175,0.572,162.121,g
2.3043,57.3209,195.131,g
3.2584,2.052,355.997,g
3.6162,1.932,327.52,g
3.1074,20.0384,138.504,g
2.4502,58.055,86.6984,g
2.6758,15.0673,106.2,g
3.0881,19.163,29.6676,g
2.6693,9.402,235.075,g
3.0953,2.441,309.491,g
2.9974,0.411,273.238,g
3.3359,1.415,236.721,g
3.0249,5.8399,268.863,g
3.3568,6.514,210.412,g
2.4757,21.6007,117.827,g
3.4965,10.8854,256.601,g
3.2654,11.16,212.377,g
2.1446,72.587,118.057,g
2.3483,8.447,110.438,g
2.4289,0.279,142.218,g
2.4935,65.514,87.2234,g
2.2109,69.8962,216.185,g
3.5204,1.3878,264.491,g
2.7931,6.6237,151.793,g
2.7771,4.584,243.29,g
2.4082,11.804,191.668,g
3.4837,1.213,358.409,g
2.2601,16.7407,182.889,g
3.2514,0.5673,254.422,g
2.4116,24.926,130.39,g
2.2393,0.0002,120,g
2.7987,8.988,211.217,g
2.8954,9.293,156.822,g
2.3802,0.7494,204.643,g
3.1828,8.654,120.157,g
2.7551,50.664,250.647,g
2.1222,9.8482,106.086,g
2.0774,12.23,45.7994,g
3.0684,8.5555,158.671,g
2.5257,10.995,157.783,g
2.3075,25.156,143.561,g
2.4518,80.5721,135.544,g
2.9467,2.472,203.496,g
2.4108,75.425,101.517,g
2.4362,23.367,197.529,g
2.1644,41.4781,78.4445,g
