@relation magic

@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
0.3203,3.907,g
0.3532,10.758,g
0.0764,0.087,g
0.4873,40.227,g
0.107,2.0821,g
0.3981,63.7141,g
0.3143,68.6169,g
0.1316,7.658,g
0.2143,17.915,g
0.2412,10.11,g
0.139,9.8738,g
0.0889,8.2692,g
0.1481,9.9477,g
0.1282,2.4152,g
0.2595,10.836,g
0.1357,6.324,g
0.0741,1.061,g
0.327,71.066,g
0.1788,3.1073,g
0.113,2.881,g
0.0936,1.579,g
0.1189,11.7059,g
0.355,60.588,g
0.1493,7.181,g
0.2458,36.077,g
0.1328,2.8444,g
0.1079,2.603,g
0.2372,13.2274,g
0.1806,13.69,g
0.159,8.528,g
0.2167,8.6072,g
0.1988,6.2087,g
0.1352,6.0857,g
0.415,49.217,g
0.1067,3.6947,g
0.1686,11.8032,g
0.3303,22.598,g
0.268,5.8241,g
0.0738,8.5859,g
0.3203,12.9637,g
0.2978,9.9314,g
0.3068,22.252,g
0.3789,47.561,g
0.11,11.7922,g
0.106,0.658,g
0.5438,25.9856,g
0.3364,20.2901,g
0.2142,7.113,g
0.4391,7.414,g
0.2609,2.788,g
0.0794,13.8747,g
0.4618,14.441,g
0.213,16.2144,g
0.2248,1.5129,g
0.2797,10.032,g
0.287,34.2026,g
0.1885,36.69,g
0.2469,63.2473,g
0.2859,4.0536,g
0.1933,57.1013,g
0.3188,21.5205,g
0.131,3.7246,g
0.1334,3.1433,g
0.429,58.609,g
0.4982,29.6802,g
0.3416,17.9481,g
0.1429,43.7063,g
0.1872,50.664,g
0.0652,3.1195,g
0.1795,6.339,g
0.3859,74.518,g
0.0409,0.8339,g
0.0798,3.789,g
0.2308,6.78,g
0.0962,2.993,g
0.1994,5.836,g
0.2896,7.5434,g
0.1163,19.6508,g
0.1179,0.794,g
0.2114,8.458,g
0.0692,8.1299,g
0.2219,55.967,g
0.3699,75.0703,g
0.1157,2.42,g
0.2599,24.1921,g
0.2702,35.861,g
0.1275,10.3511,g
0.4366,43.042,g
0.2685,18.519,g
0.1296,23.42,g
0.3492,4.1946,g
0.3617,23.711,g
0.1251,12.5792,g
0.4391,0.131,g
0.1922,2.808,g
0.3793,68.3044,g
0.3199,41.771,g
0.2241,54.769,g
0.2568,34.7137,g
0.0863,3.3807,g
0.1687,12.2838,g
0.372,48.809,g
0.1578,12.9366,g
0.1137,3.1992,g
0.3546,80.4713,g
0.1711,5.1208,g
0.1058,0.837,g
0.1549,4.655,g
0.1191,43.174,g
0.5696,46.255,g
0.1167,10.0734,g
0.397,40.222,g
0.4022,5.361,g
0.1916,18.845,g
0.2668,6.2819,g
0.3996,34.256,g
0.3087,1.8949,g
0.2206,19.2776,g
0.1834,2.7907,g
0.1571,20.0586,g
0.1294,8.1336,g
0.2316,18.4088,g
0.2778,17.466,g
0.2155,7.891,g
0.1754,10.836,g
0.0966,0.936,g
0.1954,12.4981,g
0.1681,5.7523,g
0.1104,4.988,g
0.0797,0.517,g
0.0763,3.1693,g
0.1877,3.991,g
0.1216,1.0066,g
0.1776,43.9162,g
0.1647,0.4595,g
0.1124,4.6137,g
0.1104,4.305,g
0.3785,84.6315,g
0.1715,3.251,g
0.2999,22.438,g
0.1031,1.783,g
0.2126,24.2467,g
0.4044,42.201,g
0.1787,29.746,g
0.1931,2.98,g
0.1269,10.0643,g
0.0908,4.0749,g
0.1243,5.9111,g
0.1448,2.9067,g
0.09,4.7354,g
0.2949,24.5228,g
0.1052,10.7918,g
0.134,10.961,g
0.1832,6.3685,g
0.0577,2.474,g
0.4448,28.175,g
0.0688,1.0381,g
0.233,1.5757,g
0.3688,46.992,g
0.2017,1.0346,g
0.275,18.131,g
0.2819,35.602,g
0.3538,76.5195,g
0.125,0.583,g
0.3874,17.8472,g
0.3755,80.8843,g
0.1323,3.1897,g
0.3125,5.096,g
0.4277,34.358,g
0.3097,9.814,g
0.0918,3.634,g
0.237,27.762,g
0.1262,0.558,g
0.2219,86.18,g
0.2017,5.6712,g
0.2707,79.698,g
0.3882,33.8245,g
0.097,0.386,g
0.1629,40.2122,g
0.0795,0.4795,g
0.1122,8.7025,g
0.2302,7.0281,g
0.1128,2.314,g
0.0988,2.733,g
0.125,14.878,g
0.1356,6.738,g
0.0757,0.212,g
0.234,12.3296,g
0.12,3.5641,g
0.2981,3.873,g
0.1132,17.364,g
0.1127,24.289,g
0.0727,4.5885,g
0.0868,1.4845,g
0.1181,0.868,g
0.1161,34.5241,g
0.244,73.4413,g
0.0629,2.8691,g
0.4122,24.5335,g
0.3805,21.012,g
0.075,11.5159,g
0.2163,8.74,g
0.217,13.7582,g
0.26,8.4031,g
0.1183,5.6571,g
0.1607,11.766,g
0.2694,30.148,g
0.2139,1.8065,g
0.0828,5.1219,g
0.1372,5.3918,g
0.1963,10.337,g
0.1019,4.4256,g
0.1486,4.187,g
0.1877,6.3722,g
0.1267,10.563,g
0.335,82.7585,g
0.2129,4.419,g
0.1578,8.648,g
0.1837,35.043,g
0.1625,32.534,g
0.1845,20.468,g
0.1592,10.898,g
0.2077,14.125,g
0.187,30.831,g
0.1611,1.2256,g
0.295,10.349,g
0.3426,42.016,g
0.1396,3.5156,g
0.2052,18.1523,g
0.1533,45.0304,g
0.2867,4.7412,g
0.0791,2.649,g
0.1228,2.12,g
0.3394,50.2541,g
0.3924,37.395,g
0.1208,2.443,g
0.3107,11.2824,g
0.1537,9.433,g
0.1262,16.39,g
0.1744,62.395,g
0.1905,8.284,g
0.1172,3.751,g
0.4502,5.4907,g
0.1866,11.083,g
0.1019,0.1304,g
0.3443,36.6853,g
0.1201,5.097,g
0.1682,1.151,g
0.0986,5.2442,g
0.2895,17.1307,g
0.3291,62.618,g
0.0971,2.57,g
0.1289,1.605,g
0.2525,82.278,g
0.127,5.8671,g
0.1586,5.866,g
0.0602,1.302,g
0.1662,20.583,g
0.2438,9.5917,g
0.1808,59.954,g
0.1699,15.18,g
0.2892,6.6566,g
0.1162,4.25,g
0.296,5.9483,g
0.1458,1.502,g
0.1376,15.5752,g
0.3978,7.035,g
0.1066,2.436,g
0.1603,46.586,g
0.1902,20.441,g
0.1497,2.608,g
0.3585,17.9992,g
0.279,1.679,g
0.2527,1.9502,g
0.3211,10.908,g
0.4344,49.1374,g
0.4827,24.195,g
0.1665,4.989,g
0.1166,9.826,g
0.4585,28.599,g
0.3634,19.486,g
0.2169,6.5413,g
0.183,14.6972,g
0.12,8.8454,g
0.157,9.2091,g
0.1261,9.9144,g
0.1764,1.044,g
0.1529,16.789,g
0.1363,12.848,g
0.1108,0.0881,g
0.0853,10.973,g
0.3689,73.203,g
0.2321,6.437,g
0.1649,19.0525,g
0.2887,34.485,g
0.1423,0.204,g
0.323,24.9956,g
0.2412,2.0797,g
0.1571,55.3074,g
0.2252,3.3499,g
0.0685,1.032,g
0.0849,2.8079,g
0.1782,21.0958,g
0.2738,75.425,g
0.2854,13.4176,g
0.3421,17.368,g
0.4545,58.504,g
0.2102,21.497,g
0.1004,0.221,g
0.2891,10.7079,g
0.4327,49.8198,g
0.1881,42.108,g
0.0548,1.053,g
0.1302,4.324,g
0.4582,25.1526,g
0.2103,57.3468,g
0.1557,2.2065,g
0.2394,9.621,g
0.034,6.2016,g
0.3947,32.593,g
0.2047,33.9455,g
0.158,34.772,g
0.1969,6.1306,g
0.0934,2.4324,g
0.2874,35.913,g
0.27,6.2941,g
0.0971,14.1288,g
0.0719,13.056,g
0.4013,15.9915,g
0.3634,16.044,g
0.4327,0,g
0.1097,2.1682,g
0.1912,37.835,g
0.282,11.3196,g
0.1606,1.891,g
0.288,26.17,g
0.2895,2.4634,g
0.0969,29.21,g
0.1486,13.9446,g
0.2648,1.011,g
0.2602,49.8459,g
0.1694,2.9018,g
0.1111,2.9174,g
0.4474,2.599,g
0.5318,51.74,g
0.4032,84.7935,g
0.2488,40.3115,g
0.4338,68.723,g
0.3392,56.916,g
0.1255,12.0607,g
0.1594,6.5,g
0.1481,7.6353,g
0.1677,31.9183,g
0.1149,12.2293,g
0.306,53.718,g
0.0943,2.5359,g
0.1936,1.407,g
0.1813,10.662,g
0.4393,89.3339,g
0.1761,7.063,g
0.205,3.412,g
0.2485,21.0941,g
0.2565,28.2924,g
0.1317,17.353,g
0.4209,54.0277,g
0.0712,37.1944,g
0.1723,53.8665,g
0.2265,3.6056,g
0.3778,36.5241,g
0.2551,35.625,g
0.0744,6.7811,g
0.237,0.0524,g
0.222,8.3733,g
0.0325,3.825,g
0.1675,8.918,g
0.4114,11.746,g
0.194,7.2332,g
0.3769,56.6622,g
0.1057,4.908,g
0.3293,56.6,g
0.1409,7.803,g
0.2476,29.1592,g
0.1616,10.257,g
0.1702,10.355,g
0.3109,6.278,g
0.1167,18.4615,g
0.4265,5.2051,g
0.1156,44.927,g
0.0668,6.5297,g
0.1487,4.14,g
0.1153,6.548,g
0.2525,12.8719,g
0.2452,29.0462,g
0.2816,13.9464,g
0.1743,4.3085,g
0.1139,17.724,g
0.2935,12.2953,g
0.3937,34.606,g
0.206,7.61,g
0.1578,4.923,g
0.2076,4.687,g
0.1255,1.858,g
0.3185,36.335,g
0.3695,5.534,g
0.1294,11.6577,g
0.3069,6.912,g
0.0511,0.8412,g
0.3114,63.188,g
0.4662,23.3048,g
0.2626,3.9822,g
0.3299,12.536,g
0.3239,6.251,g
0.1167,34.586,g
0.0516,3.0206,g
0.102,3.919,g
0.1014,2.384,g
0.0594,0.823,g
0.2237,18.917,g
0.2727,9.4092,g
0.2189,15.0058,g
0.1982,40.092,g
0.4653,59.64,g
0.0823,2.07,g
0.1855,2.62,g
0.1859,0.759,g
0.4657,64.045,g
0.2417,8.395,g
0.537,9.046,g
0.3083,28.623,g
0.0931,1.6851,g
0.088,7.5904,g
0.1581,5.658,g
0.2389,21.6049,g
0.4118,45.5575,g
0.2036,21.1916,g
0.0634,1.649,g
0.3567,25.2845,g
0.1786,9.669,g
0.1343,15.4657,g
0.2346,0.5051,g
0.4038,14.006,g
0.2464,8.292,g
0.0746,2.245,g
0.0683,0.6179,g
0.3105,18.749,g
0.2952,21.5391,g
0.14,14.911,g
0.2119,0.1321,g
0.1613,3.678,g
0.3119,14.987,g
0.2964,3.3099,g
0.3101,15.2489,g
0.0741,2.008,g
0.159,2.801,g
0.1939,14.86,g
0.3648,68.753,g
0.3244,57.598,g
0.4627,76.26,g
0.1243,3.648,g
0.5045,31.914,g
0.2084,39.6251,g
0.1587,11.961,g
0.334,40.759,g
0.1897,8.915,g
0.0935,5.7196,g
0.1733,6.7787,g
0.2035,26.551,g
0.1701,6.81,g
0.4131,47.2691,g
0.1993,21.61,g
0.2251,11.1895,g
0.413,23.6345,g
0.2348,24.6893,g
0.1423,60.676,g
0.3581,46.468,g
0.1132,12.079,g
0.364,49.707,g
0.2799,39.009,g
0.1178,16.385,g
0.3441,29.934,g
0.0938,3.6192,g
0.1363,2.569,g
0.0798,8.2753,g
0.1667,6.405,g
0.2194,11.5,g
0.3678,1.2142,g
0.2332,5.161,g
0.3214,31.5053,g
0.1564,12.88,g
0.1497,15.834,g
0.3221,5.1628,g
0.1775,17.7197,g
0.4146,17.8692,g
0.3748,2.8633,g
0.3073,55.764,g
0.0782,1.5216,g
0.1772,51.7229,g
0.1672,11.117,g
0.2986,21.0694,g
0.3744,89.6566,g
0.2046,1.267,g
0.1358,9.618,g
0.1193,8.37,g
0.3112,17.602,g
0.1177,6.955,g
0.1951,2.9862,g
0.145,2.634,g
0.1576,4.145,g
0.0886,9.2458,g
0.1736,1.9331,g
0.1969,9.5897,g
0.2768,28.3824,g
0.3979,29.159,g
0.3171,25.441,g
0.0541,5.9931,g
0.1998,6.6856,g
0.258,1.577,g
0.1965,7.086,g
0.3136,5.493,g
0.0524,2.8361,g
0.2859,5.932,g
0.1996,74.5664,g
0.2425,2.882,g
0.3081,51.1727,g
0.1359,58.6756,g
0.2368,37.454,g
0.3574,31.1069,g
0.1203,8.6575,g
0.1708,14.118,g
0.4373,18.919,g
0.0767,0.2039,g
0.1226,15.3576,g
0.1927,0.921,g
0.3554,15.518,g
0.2381,54.781,g
0.1088,10.06,g
0.1652,6.4855,g
0.0823,6.325,g
0.1504,8.686,g
0.0707,2.985,g
0.2494,27.01,g
0.2413,2.4674,g
0.372,9.2006,g
0.2349,3.7819,g
0.3754,9.1256,g
0.1907,25.4801,g
0.1633,6.941,g
0.1192,17.388,g
0.1134,6.696,g
0.2172,11.762,g
0.28,8.793,g
0.4089,48.4705,g
0.259,17.833,g
0.1084,4.823,g
0.3565,63.8003,g
0.1961,18.2702,g
0.3498,0.0002,g
0.2997,9.6728,g
0.2074,1.8427,g
0.1154,7.243,g
0.1078,11.1617,g
0.3429,14.781,g
0.1069,0.87,g
0.2037,12.1807,g
0.3162,8.014,g
0.1717,3.762,g
0.4074,4.317,g
0.1464,10.722,g
0.2816,52.521,g
0.2376,1.8065,g
0.3979,38.5604,g
0.1338,13.161,g
0.3798,28.538,g
0.2628,0.964,g
0.175,76.0065,g
0.4232,82.4198,g
0.5238,39.389,g
0.1694,0.792,g
0.2163,12.4655,g
0.228,2.941,g
0.1216,33.371,g
0.2277,20.6971,g
0.2043,6.1592,g
0.0913,0.0796,g
0.2277,87.6397,g
0.0545,1.828,g
0.2181,43.7515,g
0.1266,1.5291,g
0.0461,0.347,g
0.3693,2.681,g
0.1631,65.2841,g
0.2891,23.7151,g
0.2733,59.5984,g
0.4394,87.3306,g
0.3125,13.386,g
0.2,12.2232,g
0.038,1.6793,g
0.0799,2.17,g
0.1093,5.2154,g
0.0346,0.465,g
0.1221,1.547,g
0.083,2.5743,g
0.2913,8.6074,g
0.1322,10.685,g
0.2099,5.7762,g
0.0779,11.16,g
0.0948,3.3724,g
0.0771,9.528,g
0.0536,0.6959,g
0.2368,2.4627,g
0.1939,0.9472,g
0.3214,19.8253,g
0.205,5.028,g
0.1578,1.153,g
0.2473,2.5785,g
0.089,6.373,g
0.3542,27.221,g
0.3079,35.5834,g
0.4097,44.6269,g
0.3876,57.761,g
0.1383,12.424,g
0.0862,9.842,g
0.2263,27.7967,g
0.1921,7.499,g
0.0827,0.282,g
0.3804,24.434,g
0.3281,26.6657,g
0.1639,7.1362,g
0.0599,13.77,g
0.145,18.143,g
0.2321,33.4211,g
0.0785,2.2837,g
0.1866,34.644,g
0.1038,11.9037,g
0.1436,19.5239,g
0.2567,60.8343,g
0.1176,17.8697,g
0.1545,37.9,g
0.242,7.2759,g
0.2793,26.125,g
0.079,4.067,g
0.2016,15.8836,g
0.1717,34.4278,g
0.0944,39.8357,g
0.3484,0.8525,g
0.3735,0.8814,g
0.1856,9.652,g
0.1995,6.947,g
0.4219,21.9904,g
0.211,0.305,g
0.3145,29.844,g
0.054,3.7039,g
0.1116,2.2623,g
0.075,9.8964,g
0.294,62.9714,g
0.2046,8.379,g
0.3421,16.5079,g
0.1064,3.586,g
0.2604,15.228,g
0.0763,2.3248,g
0.1053,29.8043,g
0.1543,1.1657,g
0.0946,12.513,g
0.1228,0.9455,g
0.2344,86.9663,g
0.4083,48.6035,g
0.2075,2.029,g
0.3341,9.4872,g
0.4343,53.7924,g
0.255,0.2168,g
0.0809,0.0204,g
0.2595,0.2595,g
0.0635,0.3308,g
0.1648,31.2269,g
0.1107,4.9638,g
0.0242,1.971,g
0.0945,2.792,g
0.141,9.3398,g
0.2256,15.629,g
0.1845,30.0391,g
0.0686,3.968,g
0.1032,8.35,g
0.1873,5.205,g
0.1277,16.8631,g
0.3579,88.6483,g
0.2002,8.163,g
0.3174,3.715,g
0.2447,9.4384,g
0.025,28.311,g
0.2762,1.094,g
0.1965,10.5089,g
0.1373,4.202,g
0.1476,8.714,g
0.096,4.251,g
0.1052,63.886,g
0.1419,8.5367,g
0.2773,34.121,g
0.3654,24.538,g
0.345,0.014,g
0.1377,6.71,g
0.1088,1.919,g
0.2761,52.817,g
0.0721,0.6806,g
0.1955,16.3704,g
0.237,10.995,g
0.217,0.306,g
0.3325,37.679,g
0.1061,1.6831,g
0.1392,3.906,g
0.3347,30.1602,g
0.6074,24.17,g
0.2061,56.2862,g
0.206,2.075,g
0.2361,15.312,g
0.0716,24.826,g
0.2057,3.1921,g
0.2844,17.2109,g
0.1326,4.4055,g
0.2088,37.3817,g
0.2349,7.5418,g
0.1285,4.4652,g
0.0942,2.762,g
0.1107,0.072,g
0.1073,3.7331,g
0.1961,5.2555,g
0.241,25.809,g
0.2693,17.0056,g
0.0993,2.0919,g
0.3977,83.1626,g
0.0473,4.63,g
0.2553,27.1336,g
0.0818,68.6708,g
0.2107,3.8937,g
0.1945,48.1879,g
0.0959,0.4454,g
0.141,1.092,g
0.3778,61.162,g
0.0693,3.863,g
0.4839,18.981,g
0.4163,77.3146,g
0.323,42.081,g
0.2023,20.5649,g
0.1736,5.534,g
0.2583,58.9308,g
0.1896,6.0191,g
0.0933,5.3892,g
0.0986,5.054,g
0.2765,4.945,g
0.255,7.512,g
0.2616,44.3455,g
0.3247,39.134,g
0.2074,6.1874,g
0.3062,21.362,g
0.118,1.3108,g
0.1424,1.8611,g
0.1292,1.9149,g
0.4148,28.493,g
0.0376,2.217,g
0.3844,56.0249,g
0.1759,6.9898,g
0.246,4.692,g
0.4105,22.118,g
0.2227,4.005,g
0.2107,2.579,g
0.0569,3.3842,g
0.2852,27.583,g
0.2609,25.6089,g
0.1442,4.995,g
0.245,9.109,g
0.4069,13.4796,g
0.2088,0.094,g
0.1301,4.5447,g
0.1508,4.411,g
0.2407,32.224,g
0.2509,20.19,g
0.1823,13.1409,g
0.3165,14.135,g
0.039,0.3,g
0.2433,3.3884,g
0.4489,64.525,g
0.0915,1.6754,g
0.3764,63.5975,g
0.1562,84.3751,g
0.1113,1.1057,g
0.1668,20.0713,g
0.2362,5.97,g
0.2912,23.367,g
0.2765,4.829,g
0.1416,4.1635,g
0.0688,21.841,g
0.3053,38.542,g
0.2787,51.967,g
0.4154,16.8038,g
0.2514,17.0127,g
0.1122,7.9929,g
0.1875,15.4009,g
0.1033,6.0446,g
0.1705,73.9247,g
0.4944,52.881,g
0.4004,24.9395,g
0.1308,4.728,g
0.1366,2.873,g
0.3149,7.9221,g
0.1425,2.971,g
0.3291,11.5884,g
0.2639,32.9272,g
0.2309,12.8858,g
0.3701,10.796,g
0.1334,0.45,g
0.3026,50.682,g
0.2593,1.26,g
0.0605,3.0978,g
0.0699,0.8905,g
0.1886,15.9742,g
0.174,2.896,g
0.1117,6.9787,g
0.4595,54.248,g
0.1971,22.7058,g
0.3689,16.8596,g
0.1135,2.091,g
0.1435,14.2862,g
0.1232,7.011,g
0.2907,57.946,g
0.3294,4.875,g
0.2816,4.498,g
0.3819,37.469,g
0.3403,14.4,g
0.0823,0.337,g
0.2266,6.9809,g
0.1567,6.4181,g
0.1414,12.001,g
0.1591,4.1846,g
0.3214,8.907,g
0.1893,12.422,g
0.1942,23.0778,g
0.1191,4.9034,g
0.2518,69.395,g
0.1853,3.9659,g
0.2523,10.885,g
0.3245,14.71,g
0.2232,13.1428,g
0.3109,15.7723,g
0.0857,10.7066,g
0.2377,15.387,g
0.1876,3.5716,g
0.0788,1.778,g
0.2442,2.189,g
0.2184,4.797,g
0.2519,1.737,g
0.1335,20.1948,g
0.1116,2.3692,g
0.3937,29.266,g
0.0139,58.0238,g
0.0869,1.603,g
0.0772,0.0127,g
0.3561,84.7568,g
0.136,11.9305,g
0.2404,64.999,g
0.4672,18.0262,g
0.3255,45.5211,g
0.1194,1.8587,g
0.1781,11.7631,g
0.3574,29.9003,g
0.2256,36.3005,g
0.1318,13.0019,g
0.2874,7.041,g
0.4613,61.897,g
0.1227,8.2751,g
0.1472,8.129,g
0.186,85.521,g
0.1546,11.6762,g
0.1125,2.6208,g
0.1222,15.4842,g
0.1244,6.944,g
0.1034,19.3195,g
0.2598,3.312,g
0.1648,2.2482,g
0.0883,0.35,g
0.3884,7.2808,g
0.3921,24.009,g
0.3594,45.584,g
0.1454,3.6658,g
0.268,1.004,g
0.4282,18.231,g
0.122,5.6891,g
0.1889,48.5058,g
0.1598,9.087,g
0.3743,87.0791,g
0.2075,58.144,g
0.4704,17.4488,g
0.2539,35.801,g
0.2917,6.792,g
0.2603,10.85,g
0.4889,66.476,g
0.1465,7.5782,g
0.1235,0.4443,g
0.1912,10.268,g
0.3788,62.979,g
0.248,11.7131,g
0.1407,7.404,g
0.1934,0.127,g
0.2624,37.287,g
0.1034,0.662,g
0.2514,25.044,g
0.2904,8.9044,g
0.2482,63.4398,g
0.1683,3.2549,g
0.2422,52.118,g
0.1614,59.046,g
0.2835,14.3708,g
0.1173,3.5809,g
0.1761,24.4741,g
0.1011,5.4805,g
0.0583,14.071,g
0.1632,1.29,g
0.375,24.0178,g
0.4859,4.3666,g
0.2016,4.5199,g
0.2224,1.9635,g
0.0617,3.5195,g
0.3617,19.817,g
0.2538,3.438,g
0.2496,19.9366,g
0.2104,9.7527,g
0.2316,63.5476,g
0.1922,62.0277,g
0.3802,81.1099,g
0.476,82.4952,g
0.1988,16.103,g
0.2781,39.3565,g
0.0776,3.5017,g
0.3184,10.378,g
0.1645,9.549,g
0.4079,15.156,g
0.2408,19.5461,g
0.3755,63.637,g
0.1037,4.1267,g
0.4235,48.7888,g
0.1568,2.048,g
0.1155,0.25,g
0.3182,0.572,g
0.1112,1.4349,g
0.0622,3.737,g
0.2969,73.1435,g
0.1091,1.951,g
0.1959,1.129,g
0.1851,16.868,g
0.1229,0.9353,g
0.276,89.264,g
0.3852,18.095,g
0.1623,0.619,g
0.1537,43.696,g
0.1448,0.804,g
0.1409,6.6237,g
0.1555,50.521,g
0.4213,56.2975,g
0.2385,15.9615,g
0.1778,0.288,g
0.2324,18.419,g
0.3018,65.7379,g
0.1479,12.9253,g
0.2653,1.1826,g
0.1546,14.3052,g
0.2048,0.4686,g
0.116,8.8996,g
0.2469,69.004,g
0.3732,48.415,g
0.2524,41.91,g
0.2189,60.313,g
0.1577,1.639,g
0.0921,0.709,g
0.174,48.0364,g
0.2713,1.445,g
0.1173,18.1335,g
0.1794,2.441,g
0.1185,9.0883,g
0.2417,79.873,g
0.1752,26.8293,g
0.3138,24.031,g
0.1185,3.009,g
0.2373,32.4415,g
0.3017,24.0856,g
0.291,45.5168,g
0.1851,5.313,g
0.2207,9.283,g
0.4162,23.468,g
0.5486,30.257,g
0.1504,5.1947,g
0.2354,4.1527,g
0.3827,4.1929,g
0.2,14.4926,g
0.322,47.0022,g
0.2682,56.812,g
0.257,68.308,g
0.1652,8.5051,g
0.0968,2.6,g
0.1741,15.396,g
0.3309,59.809,g
0.2703,0.557,g
0.1301,18.5777,g
0.3165,37.32,g
0.1121,0.139,g
0.1027,18.8627,g
0.175,0.641,g
0.3106,30.245,g
0.0964,4.9347,g
0.1898,7.444,g
0.2311,16.071,g
0.0797,4.575,g
0.262,0.685,g
0.3106,89.6759,g
0.1693,65.9587,g
0.2964,48.8519,g
0.3984,78.9582,g
0.3026,2.2087,g
0.2668,0.0354,g
0.21,3.739,g
0.15,11.7311,g
0.1212,12.616,g
0.2883,10.2299,g
0.1299,1.7215,g
0.2632,38.1238,g
0.3319,36.1048,g
0.2714,19.703,g
0.3639,17.3756,g
0.1249,0.4554,g
0.1347,11.3741,g
0.3102,45.055,g
0.0463,2.2634,g
0.3271,20.1518,g
0.2701,19.3573,g
0.5117,33.8342,g
0.3537,41.2181,g
0.271,24.772,g
0.1171,3.3923,g
0.3533,47.0555,g
0.1762,27.297,g
0.1891,46.219,g
0.2507,0.6186,g
0.1006,8.681,g
0.1245,6.262,g
0.0933,3.086,g
0.1365,10.3002,g
0.25,5.6815,g
0.1622,2.915,g
0.2663,28.966,g
0.0564,9.0346,g
0.4688,44.4218,g
0.1204,25.9201,g
0.2682,5.825,g
0.2778,0.13,g
0.0894,4.185,g
0.1155,0.772,g
0.1153,1.8554,g
0.1805,9.1233,g
0.4137,9.3744,g
0.1458,19.309,g
0.4201,8.886,g
0.271,5.6934,g
0.2578,22.684,g
0.316,41.804,g
0.1132,18.205,g
0.4622,11.0601,g
0.1206,34.246,g
0.1984,5.148,g
0.0958,10.005,g
0.1404,3.378,g
0.1627,22.4299,g
0.1997,32.312,g
0.25,25.464,g
0.1329,25.8692,g
0.3131,1.9963,g
0.1594,7.789,g
0.1315,3.3939,g
0.0576,1.9529,g
0.2546,17.2981,g
0.3031,11.1527,g
0.2153,40.8052,g
0.1297,3.404,g
0.0996,12.727,g
0.114,0.3485,g
0.165,3.0817,g
0.4079,63.095,g
0.4021,6.0144,g
0.3343,3.8562,g
0.3055,32.2376,g
0.1448,5.3847,g
0.3004,24.926,g
0.4165,45.7395,g
0.271,26.545,g
0.2818,56.2,g
0.1688,48.484,g
0.2436,53.3158,g
0.1459,15.562,g
0.0752,4.265,g
0.348,24.7313,g
0.1289,18.661,g
0.5236,0.764,g
0.2391,0.0365,g
0.1847,11.6246,g
0.242,2.569,g
0.2292,3.9526,g
0.0871,7.6181,g
0.1456,3.7388,g
0.1005,2.0523,g
0.2252,58.0948,g
0.2658,35.595,g
0.3989,20.997,g
0.1347,62.09,g
0.1827,8.1657,g
0.1721,0.531,g
0.1141,26.0548,g
0.2072,1.651,g
0.2897,5.6489,g
0.0716,1.3082,g
0.1967,2.637,g
0.2748,10.6855,g
0.1967,39.035,g
0.3171,27.8812,g
0.1922,19.332,g
0.1988,17.7272,g
0.2218,18.8358,g
0.2917,11.7655,g
0.1414,57.742,g
0.2551,59.4159,g
0.1327,34.3027,g
0.0877,2.0276,g
0.2346,14.583,g
0.0632,0.2763,g
0.1357,0.5371,g
0.2585,1.472,g
0.218,25.724,g
0.1785,6.932,g
0.1708,0.4811,g
0.2555,37.6012,g
0.1989,26.996,g
0.208,6.686,g
0.2402,8.564,g
0.1201,75.311,g
0.221,5.5765,g
0.0808,54.6896,g
0.4282,2.752,g
0.0819,7.057,g
0.3109,42.753,g
0.3416,46.9743,g
0.2359,23.325,g
0.0606,2.9702,g
0.2025,0.0805,g
0.2512,3.789,g
0.0762,6.168,g
0.3585,23.722,g
0.0791,1.4636,g
0.1815,4.302,g
0.2026,19.4898,g
0.0826,0.8728,g
0.1487,66.855,g
0.167,2.027,g
0.0857,4.5284,g
0.4369,21.319,g
0.4193,60.3974,g
0.3898,35.77,g
0.1668,8.118,g
0.2474,7.195,g
0.2761,24.8729,g
0.3881,17.1998,g
0.5398,11.8418,g
0.2591,2.0777,g
0.1561,11.9465,g
0.0828,0.746,g
0.0764,11.138,g
0.1578,11.0651,g
0.3037,27.041,g
0.2232,16.232,g
0.1493,1.3614,g
0.2121,7.3877,g
0.1487,4.016,g
0.1392,5.248,g
0.1316,6.886,g
0.2566,5.471,g
0.1493,5.6601,g
0.1014,1.839,g
0.222,39.776,g
0.2228,10.652,g
0.1362,0.9629,g
0.1183,1.5204,g
0.1176,0.062,g
0.3942,74.511,g
0.2733,13.2241,g
0.2719,23.99,g
0.1924,33.5185,g
0.1311,4.655,g
0.3531,60.468,g
0.2641,19.747,g
0.0742,8.5405,g
0.2847,15.654,g
0.1234,2.7357,g
0.1772,4.7427,g
0.1437,41.9239,g
0.258,9.1317,g
0.5159,16.921,g
0.1305,1.2832,g
0.2003,46.063,g
0.0668,0.675,g
0.1727,3.388,g
0.081,27.672,g
0.2401,15.032,g
0.0312,0.108,g
0.2838,0.58,g
0.0945,4.554,g
0.2437,2.315,g
0.1834,13.7508,g
0.1514,4.939,g
0.4449,43.607,g
0.2785,13.7763,g
0.2943,8.0901,g
0.2556,8.265,g
0.19,3.7101,g
0.2568,1.283,g
0.2642,33.7292,g
0.2483,3.389,g
0.4263,8.5814,g
0.1255,0.7044,g
0.1528,24.765,g
0.1064,6.295,g
0.2713,64.7773,g
0.2114,15.485,g
