@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
17.2234,10.5536,-7.2502,2.7355,g
27.3178,21.9334,-11.2211,5.2524,g
20.3792,15.2462,5.5324,55.157,g
12.3403,1.0015,-11.0697,7.271,g
27.9656,23.313,-7.4939,26.17,g
72.3238,46.0447,19.4583,10.7066,g
25.1234,-5.4408,11.2515,31.6991,g
56.2298,-44.0312,-17.1954,39.096,g
26.15,12.6736,-1.3537,29.3444,g
87.1984,71.9328,8.7419,0.883,g
33.0294,-26.2439,6.0778,8.163,g
28.8738,16.9719,-3.6688,48.027,g
20.3555,-11.3292,5.5866,39.7307,g
24.4466,-13.087,-8.4008,1.8427,g
61.3543,-29.7386,9.3806,6.0857,g
87.478,41.6994,-18.643,1.993,g
28.8362,-16.2585,-8.6529,7.4925,g
88.958,72.1869,-19.0262,1.39,g
24.2128,-15.9103,0.0001,6.4563,g
27.2175,-12.041,3.5256,44.767,g
95.5207,88.912,-15.3593,0.084,g
23.8449,16.7979,-6.8923,45.306,g
16.9619,-5.5395,5.3377,82.7575,g
25.9214,20.1408,6.2421,9.6072,g
44.0786,29.1928,9.015,3.9175,g
63.2098,52.9796,-13.8427,1.1808,g
83.5277,79.2466,-10.8127,6.34,g
92.2348,80.2383,14.9143,6.12,g
57.9074,-47.5956,-31.5711,10.159,g
18.6982,-17.8466,6.8823,14.281,g
54.908,-37.4959,16.1308,31.805,g
36.9247,19.0956,6.7274,7.671,g
25.0126,15.9451,-13.2991,80.2307,g
24.9637,-19.5945,4.4835,3.412,g
84.0324,65.0036,13.1296,1.839,g
46.2759,-23.1652,-11.6603,1.4241,g
24.0218,-17.3996,18.0813,12.615,g
24.4626,14.7661,-4.7076,5.044,g
79.6714,56.1855,-22.7031,4.573,g
62.1738,34.4753,-13.016,0.4862,g
35.2812,23.7727,-14.707,4.4652,g
87.306,79.2416,-13.9172,1.3293,g
58.8122,33.4102,17.4285,1.4238,g
28.209,-22.9235,7.6222,24.821,g
69.9615,37.7787,13.6345,0.9013,g
72.7908,74.514,15.0871,4.2311,g
42.4826,30.9446,9.2541,5.978,g
19.7507,-18.2558,8.4195,6.595,g
37.1295,-19.9706,-6.2125,1.92,g
23.8611,10.2581,-10.7023,3.18,g
33.1959,27.794,9.2649,6.484,g
12.796,7.8431,10.7133,76.5332,g
13.7784,-4.6403,11.659,42.5529,g
19.2311,13.509,12.0603,84.8561,g
13.0312,-5.8704,10.8163,18.039,g
47.3516,25.9334,-7.3072,6.594,g
88.0329,70.259,7.9246,1.607,g
25.3591,20.747,8.317,34.5962,g
25.0535,14.58,-9.722,27.262,g
19.4824,12.232,-4.1397,40.3317,g
25.3361,16.7559,-10.9533,56.2,g
24.9509,18.5466,6.3908,23.425,g
31.9034,21.5596,6.4281,30.0135,g
40.0059,15.8917,-2.6572,4.611,g
12.9531,-6.9109,0.4483,69.1684,g
18.6708,-5.2808,6.7573,9.397,g
21.6558,17.3251,7.6043,17.935,g
12.952,6.6654,-10.9874,42.6363,g
25.2228,-12.8844,11.3032,66.649,g
18.201,10.0788,5.6341,13.241,g
24.9084,4.8267,8.9724,0.758,g
21.2283,-20.9541,-9.8108,5.0985,g
84.824,70.9744,-13.6742,0.919,g
22.9515,8.8009,-15.4156,22.4192,g
28.5883,-14.0016,14.9923,14.9018,g
28.5785,14.2798,-7.5102,14.972,g
22.2792,10.3689,-5.2317,30.7241,g
19.2814,16.7003,0.1864,33.6702,g
48.1337,26.3135,-17.4034,14.1339,g
40.5406,37.3625,8.8601,4.089,g
19.2855,-18.5907,8.3314,74.888,g
23.9534,20.4677,-4.6094,11.5163,g
29.2012,14.9919,-12.4939,9.7527,g
85.1125,56.9297,7.3804,1.627,g
44.328,33.4308,-15.8427,17.3632,g
76.9829,56.8328,-19.81,5.806,g
51.9877,51.2734,-3.2394,3.8346,g
23.2215,11.9236,9.0575,4.861,g
34.2078,18.6473,-6.9135,6.6964,g
37.0217,-22.6499,-6.5415,1.1296,g
114.324,117.912,-10.2281,40.2357,g
25.0031,5.304,8.6137,16.948,g
51.2161,37.2872,-22.0663,22.5804,g
51.8247,-31.5489,15.7659,0.593,g
52.1851,25.1794,7.8606,9.544,g
23.5359,13.8326,-14.7116,24.91,g
28.4148,20.1871,10.6797,13.6965,g
40.7164,19.2059,-9.7279,3.235,g
82.7882,90.7246,13.7145,1.5868,g
88.6611,91.629,11.0464,0.71,g
13.1155,7.4928,10.0776,58.845,g
59.3081,54.3362,3.4649,3.037,g
38.9533,29.4408,10.8909,3.316,g
47.57,22.5369,4.4099,3.654,g
20.3065,-13.495,-9.3335,64.14,g
20.2889,4.8046,16.8496,19.5164,g
102.934,83.3996,-23.4473,0.5982,g
18.3692,-6.9057,9.7286,28.516,g
30.867,-14.1508,-12.4962,15.939,g
20.7684,5.7016,-6.0033,26.499,g
20.8936,-4.9255,6.0936,53.587,g
29.5149,17.0961,-7.5056,9.6888,g
20.5491,-9.8341,-5.8056,75.3736,g
30.5778,-13.3502,-11.6571,5.5419,g
46.2024,23.32,-12.5175,16.2398,g
23.0644,-12.9304,-6.6867,24.204,g
34.7947,-27.7421,-9.1347,5.3643,g
13.0293,-5.6726,11.2705,58.1726,g
32.3343,-20.2218,3.8586,8.9595,g
45.1037,38.0213,9.2857,9.669,g
37.1898,-6.6957,-7.5508,7.0604,g
27.0182,12.4563,1.7171,30.222,g
30.411,9.9073,-6.3291,51.112,g
28.1101,18.912,-10.7647,44.1008,g
48.4126,31.4549,-7.3338,10.9987,g
43.1642,32.1716,-13.947,11.4188,g
12.9826,4.9368,11.6766,86.7275,g
20.458,16.724,-8.521,46.285,g
93.3775,-67.2331,15.5624,4.669,g
22.8676,18.3161,10.7833,26.988,g
21.0882,12.6902,6.1804,42.201,g
90.4744,52.5415,-24.8199,2.281,g
21.0228,-13.6002,-4.7962,22.6203,g
21.9748,-16.2061,-10.2991,42.79,g
33.3767,-17.7165,8.0334,20.889,g
94.4748,-40.4334,10.8375,3.4604,g
24.5739,-18.4169,7.4281,11.283,g
65.1698,-26.1585,4.0094,2.2087,g
41.2629,43.3331,12.715,7.6147,g
38.9376,28.2634,7.0968,15.1288,g
28.4454,20.2982,-9.7914,1.44,g
26.2968,22.4926,-9.9256,0.085,g
27.1931,7.0961,14.3892,12.8303,g
56.9381,18.1846,6.3902,2.1358,g
75.6241,75.1243,3.1833,4.0898,g
86.4015,50.0957,17.1267,4.1261,g
29.3515,22.9066,9.7048,26.3691,g
46.6118,39.3201,15.7178,1.0271,g
29.1123,26.7753,-10.7571,36.953,g
31.5567,-14.4798,6.4829,21.041,g
28.9082,-11.6054,-8.4404,18.845,g
100.29,-24.1767,15.4466,2.19,g
70.6584,52.5046,-12.6086,0.45,g
32.5686,12.5448,9.6801,23.94,g
33.3489,-21.5264,-7.8891,43.507,g
13.1404,-3.6418,-11.3646,20.124,g
54.8072,-56.1794,18.7526,6.3332,g
21.1271,18.5321,7.8426,16.8596,g
35.2047,12.6851,-9.2086,10.218,g
24.4143,19.0726,11.8678,18.4088,g
33.6616,27.0844,-21.6367,35.279,g
26.3839,-16.945,3.9865,18.9656,g
36.0196,-26.3081,-13.022,6.399,g
43.614,17.3396,-13.0111,8.783,g
77.7337,69.886,-19.3327,1.5881,g
32.3022,23.3847,12.326,10.836,g
85.3384,62.953,9.2347,4.915,g
86.4858,70.5874,-13.2302,11.409,g
66.6214,33.4005,10.3281,0.573,g
50.819,-40.8882,19.3231,1.6694,g
19.4721,5.0708,-9.9588,27.5944,g
21.0923,-18.427,-9.1865,19.3207,g
24.7717,19.2892,7.2154,1.094,g
22.2368,-8.0462,-13.8743,64.813,g
56.3489,50.8783,25.9286,5.928,g
88.9928,62.8112,-17.7679,3.963,g
31.0527,21.2631,9.7659,15.591,g
23.8937,17.3579,-8.4548,76.0065,g
29.1293,13.1921,-12.8523,24.9145,g
42.8206,39.6461,-8.7974,22.0916,g
39.5437,26.3628,-7.45,3.7748,g
105.339,-52.9658,-7.4399,5.388,g
23.5274,-7.0768,5.4056,43.914,g
26.6016,-13.8735,-0.0001,15.92,g
93.2945,62.521,15.7291,1.851,g
20.0697,-19.2816,-8.4031,13.7302,g
52.8741,38.1459,-24.7417,2.7843,g
52.3941,43.4488,-11.0781,8.7641,g
28.1738,17.1102,7.3648,10.8918,g
122.595,19.0332,23.6593,10.239,g
29.6407,15.4728,-7.9063,26.1855,g
23.8573,14.7515,-9.3657,16.4046,g
31.4029,10.0746,-6.5917,55.708,g
12.96,7.0352,-9.7628,63.541,g
59.5101,47.0708,-12.3321,5.6618,g
13.2555,3.7382,-11.6449,71.43,g
99.9956,109.115,-8.6632,0.12,g
119.109,97.7142,-12.294,3.444,g
27.5972,-18.1941,-5.3399,10.469,g
36.7657,27.1529,-5.9178,1.892,g
29.2457,-22.9316,8.6107,4.6888,g
23.5033,-9.0376,9.7139,46.72,g
80.7503,77.7325,22.1634,5.239,g
31.0619,7.6668,-8.4457,22.822,g
79.9539,87.6757,16.2707,17.7108,g
26.889,19.4041,-6.9568,18.419,g
43.4234,29.5295,-9.5313,5.0326,g
89.9213,93.1635,31.8631,8.3626,g
81.1205,57.8889,-8.6438,2.296,g
65.9987,58.3399,-15.8941,6.9956,g
96.1,66.3915,-14.8999,5.9111,g
80.3253,-87.3739,2.7815,21.5092,g
38.6516,33.3437,-16.3988,41.605,g
28.906,-12.7448,12.2635,21.497,g
51.4989,-37.721,-13.8495,1.5331,g
68.4131,36.9312,-18.3673,2.9291,g
74.7577,65.2844,-6.7255,0.8433,g
22.1393,-19.5789,10.4984,7.9221,g
31.5125,21.6729,-12.0726,17.5809,g
25.3859,-12.8104,15.2668,0.685,g
30.0267,-23.5485,10.9527,39.1621,g
24.161,18.4406,-9.5615,24.558,g
103.501,57.4977,13.8904,3.679,g
21.1221,20.1723,-11.544,75.3948,g
84.7379,88.0172,18.9077,6.3777,g
36.0145,-16.1978,4.8972,0.8987,g
19.4661,-17.1186,9.3704,14.3006,g
28.4344,-12.5485,-4.2098,73.681,g
48.6658,12.365,-5.5849,0.1985,g
74.3874,74.6241,-12.5345,3.3108,g
71.6766,65.881,-23.0369,9.612,g
61.2981,44.085,-13.2788,21.895,g
27.054,-18.7555,-7.1238,14.518,g
86.0885,-56.7464,-4.0291,4.158,g
22.075,-8.1793,0.0001,8.897,g
72.3361,35.8239,-24.5737,1.832,g
65.7726,44.5275,-11.9568,3.8848,g
48.9883,29.3484,-7.4223,8.287,g
43.6408,-31.642,-3.7498,69.045,g
19.7289,-11.8969,-4.7068,28.062,g
91.2684,74.1245,-10.498,6.4844,g
21.0532,17.2358,-9.4586,2.989,g
33.353,16.1896,11.2252,23.7489,g
21.5547,15.8737,4.8415,31.0635,g
71.2079,-84.3148,17.8526,47.6489,g
92.9405,68.7176,23.2581,4.7062,g
31.9966,30.1338,8.9815,13.294,g
12.9935,6.459,-9.7896,50.922,g
31.961,21.6024,9.4766,5.658,g
22.3788,-17.0019,-8.4161,10.7186,g
25.8414,19.5856,-13.5796,26.1088,g
81.2135,66.1504,15.6141,0.193,g
32.0949,17.3007,6.6499,14.233,g
23.8603,-12.722,12.4322,0.557,g
46.6791,49.0497,-3.9128,0.461,g
23.7368,16.2873,10.2465,30.194,g
87.6741,68.9069,-16.7183,0.933,g
92.3147,65.2471,10.4268,1.3333,g
30.7557,-15.3335,-11.4809,25.831,g
18.4436,6.7794,1.8321,88.0294,g
49.8014,43.8104,-13.196,0.8547,g
26.008,-20.6948,6.734,20.96,g
25.4762,15.7982,6.2085,24.847,g
18.7125,6.8389,-7.3042,17.1307,g
58.6891,47.0768,-9.1711,1.7099,g
61.1136,59.9786,-9.41,7.7249,g
21.5265,16.0471,-16.5139,3.88,g
62.1435,55.9859,-18.7649,7.926,g
28.3543,17.5713,18.6666,33.509,g
25.6103,-9.6945,-9.8038,82.0557,g
34.6176,31.8528,13.7698,22.7129,g
51.4676,29.5828,16.4148,4.6537,g
22.1817,-7.1725,7.6057,26.4744,g
63.9757,-17.1986,11.8688,13.222,g
30.9514,18.0628,19.9911,35.915,g
52.0784,38.9315,18.2938,5.802,g
77.3543,71.4133,18.9853,3.7039,g
30.7789,23.1036,-4.9621,19.811,g
54.5046,45.0035,2.4342,0.5673,g
29.4022,-17.9492,9.485,3.0127,g
16.8342,-5.9263,5.0761,26.726,g
36.2607,6.0049,-6.6167,17.205,g
21.9193,0,13.6602,51.161,g
36.7882,16.1901,-16.0704,33.1019,g
48.4978,43.7729,5.8049,23.893,g
13.2042,-3.9545,11.2903,20.371,g
29.4778,14.0597,-11.7159,16.05,g
37.0979,25.3223,10.9802,1.472,g
96.995,24.3333,-20.9138,0.9411,g
40.3332,12.6039,4.996,5.2049,g
95.6197,54.1704,30.9821,28.5503,g
69.4657,57.1376,-15.1993,5.6357,g
23.9404,-6.3094,-11.6143,1.7082,g
30.7392,-8.1904,14.3208,10.8862,g
42.1245,24.4436,-10.8984,11.3741,g
22.6152,8.273,-13.4768,33.3063,g
21.9111,-20.0216,11.5157,87.9835,g
26.7065,18.6858,-11.6888,26.881,g
55.4763,45.0828,24.6334,3.086,g
114.049,65.1332,-20.6083,6.526,g
28.9745,18.1993,8.1459,5.1486,g
54.1577,-29.7298,13.195,1.296,g
27.6315,-21.8862,-4.7659,34.121,g
20.2048,11.3404,-5.547,6.745,g
61.8313,39.8516,17.7694,5.1947,g
47.6457,-33.4329,15.0906,3.8153,g
92.2557,66.72,-10.0515,0.224,g
91.0539,95.9197,-4.0488,14.3675,g
20.641,5.9444,10.9967,59.013,g
64.5569,66.4731,1.7769,1.1676,g
62.3214,51.3572,-13.08,12.9721,g
27.5457,-9.8531,6.8762,16.7712,g
45.7402,36.0472,-13.7466,4.7763,g
68.0663,47.619,12.6088,10.4946,g
20.8113,-17.0784,7.3448,13.446,g
72.0438,60.8466,-14.2565,8.348,g
40.5407,18.924,-6.4496,1.3003,g
20.1487,12.614,-5.2942,28.6298,g
12.9656,-6.4632,-0.4358,12.9511,g
72.9139,71.0633,-15.4347,5.7258,g
38.726,23.4397,15.0785,2.507,g
24.5979,21.2856,3.034,61.3024,g
83.4271,56.5799,11.2471,1.151,g
20.0862,16.8787,7.0023,79.6084,g
24.0767,17.7936,-9.4849,32.3979,g
56.9476,45.6703,12.8284,1.819,g
27.1759,19.0803,7.9904,15.737,g
17.8187,-6.3431,-4.1317,89.8217,g
25.4704,16.0959,-9.4221,9.761,g
77.228,55.6943,19.8753,0.386,g
52.9059,24.3403,-11.8949,0.744,g
34.3515,27.3734,-5.3732,0.4904,g
19.1154,18.9858,2.3154,31.686,g
30.948,16.4588,4.8896,9.046,g
44.9545,43.5802,4.8864,6.826,g
79.8282,80.3109,-8.7531,2.3845,g
13.0217,-5.6924,-9.707,54.248,g
75.5264,42.1229,-18.0208,6.198,g
18.9556,-6.8221,3.6768,59.64,g
80.8877,65.224,-12.7133,10.4609,g
26.3468,13.6351,-11.9044,56.0713,g
69.6387,63.9612,7.7653,5.6556,g
19.9142,5.8693,3.4161,53.016,g
35.4643,18.8005,10.1846,20.5649,g
39.0441,26.4831,-14.8493,25.577,g
31.9317,27.0813,-14.7291,3.7064,g
26.6048,19.6058,-11.3493,11.4622,g
80.2379,63.4861,-6.4359,1.932,g
67.3071,52.5158,-23.41,4.0631,g
40.9815,-28.5992,-14.7205,10.7449,g
17.3057,8.3053,6.4644,7.894,g
31.3659,23.0008,-9.2736,64.397,g
20.4776,-7.0063,-3.2842,16.162,g
117.092,101.324,26.0315,1.7267,g
38.2907,-38.2617,-18.3794,83.6828,g
122.51,96.8182,-19.9955,2.8915,g
27.7368,19.7828,-12.6751,52.5269,g
24.4091,-5.3426,-6.1367,22.24,g
56.8961,50.8119,12.2418,1.38,g
29.477,-22.7664,-15.2174,78.0997,g
31.7847,-22.2961,-22.7852,10.4772,g
23.7571,18.4646,7.8791,14.9592,g
75.7318,66.7149,21.1451,4.6616,g
36.9483,-12.4211,12.2009,14.432,g
26.175,18.0403,-15.2901,45.296,g
16.7909,-4.0309,4.6424,15.7723,g
26.8971,4.6154,8.1139,41.065,g
37.0047,24.8963,-9.3634,4.1448,g
27.071,-18.4356,15.3115,13.719,g
18.6659,12.6605,7.719,71.0923,g
57.9795,53.9324,21.4798,3.968,g
18.6465,6.9274,2.5324,63.3662,g
88.7948,-50.2002,23.4388,1.288,g
27.5928,13.3007,-8.2076,8.947,g
51.6326,33.3161,15.5036,8.545,g
22.3842,-12.5413,11.0567,13.5342,g
19.8632,11.4313,-10.5833,62.678,g
18.6177,-7.3836,-4.8199,32.3548,g
12.9993,-2.9654,-11.8018,77.453,g
57.5809,-54.0283,-4.5258,6.463,g
58.6792,51.1059,6.8846,14.967,g
21.3521,-13.1007,6.2545,2.933,g
66.1975,34.9757,19.3646,7.5637,g
18.8857,-9.2363,2.8273,2.783,g
19.6738,-3.992,-4.9487,40.871,g
53.1321,49.3765,-16.9696,7.5444,g
39.3646,26.6207,-15.2482,19.4174,g
20.9113,14.0473,-9.3651,0.1406,g
18.1188,8.3638,-4.6812,83.0585,g
31.6176,11.435,-7.234,2.98,g
51.1294,15.0403,-14.9291,1.0956,g
24.4736,-13.2608,-14.6849,2.7837,g
34.8702,12.7094,-11.6604,25.139,g
91.1582,81.4065,18.6039,0.5,g
24.8223,-12.5426,-5.085,8.302,g
44.6242,-5.6345,-10.8822,8.758,g
84.6767,45.2713,18.5434,6.325,g
97.719,-80.3631,-20.8974,9.5897,g
33.8011,-21.6556,8.689,0.6014,g
30.1299,-19.1441,-6.9749,14.4261,g
26.2642,10.4091,-14.9864,26.944,g
67.4161,-40.2365,24.2788,7.4092,g
86.691,67.1927,-24.5303,3.886,g
25.8147,13.6412,13.8212,0.206,g
78.0691,63.1791,26.3966,0.916,g
51.4038,30.738,-10.9315,4.989,g
26.9108,-14.7055,11.1055,25.6089,g
30.6718,17.4148,8.0693,27.715,g
79.8079,72.6058,11.8978,1.1324,g
18.3436,-14.2569,-7.0224,15.6436,g
85.3814,-58.7193,-15.0238,1.869,g
28.0875,-5.7541,-11.7453,34.9402,g
17.3004,2.9214,6.0218,26.6657,g
18.2467,0.2587,5.6598,76.9045,g
40.9117,40.8634,13.3186,0.58,g
12.7274,-7.186,11.2012,5.9251,g
81.0409,52.0337,17.7623,2.8681,g
20.0717,9.9348,-5.3276,71.524,g
32.1447,12.7919,8.2013,62.3724,g
30.2969,20.7132,14.735,37.42,g
24.2846,-17.9976,10.4169,65.1564,g
35.0345,22.7941,15.0592,10.7911,g
21.1346,12.5949,0,24.195,g
23.0461,-6.6192,-5.7936,79.507,g
36.5312,17.0686,-3.6591,7.0737,g
35.8348,-12.9673,9.0782,3.335,g
81.0239,54.1547,-19.4788,5.0286,g
20.003,-5.9995,5.3228,35.9796,g
20.1977,13.7824,16.3283,14.9307,g
24.9527,7.8747,1.3227,20.728,g
12.9582,-6.9409,7.7325,54.137,g
42.6857,33.3169,-9.7513,0.8095,g
27.0017,13.4257,-15.8383,80.473,g
20.6633,-13.0538,5.837,36.1992,g
30.359,-12.2453,7.5601,1.4484,g
51.6247,-15.5983,-17.8777,8.0796,g
20.6477,-9.9218,-6.4436,62.0705,g
47.5439,-34.8426,-8.742,1.799,g
29.9042,-14.9016,-15.0364,27.191,g
32.9955,-26.149,-17.9812,0.465,g
28.8631,9.716,4.6861,6.624,g
17.9174,-5.9624,3.3192,7.9443,g
20.1522,8.5014,-3.4111,14.451,g
106.364,83.0956,-23.9498,0.624,g
65.6077,67.8894,11.479,10.6894,g
19.3476,5.872,-4.482,62.5119,g
26.8933,21.7456,-5.5168,11.6582,g
21.8794,19.1731,-10.1413,24.791,g
32.3988,21.2979,-6.6219,34.772,g
18.5415,-12.7647,-7.7187,10.326,g
30.9737,30.0035,19.3767,30.144,g
32.1178,-24.1205,-10.5242,8.105,g
30.3063,-14.0046,-7.3102,66.01,g
22.6892,-18.8818,-4.3507,11.3678,g
21.9413,-17.0879,10.3281,15.8411,g
28.2159,25.4457,7.3605,33.437,g
59.4409,45.0604,11.0171,3.819,g
39.3506,-21.481,-13.9053,9.66,g
12.7148,-6.3158,-11.411,11.412,g
18.8219,20.3275,-9.2552,3.2309,g
34.0331,27.5567,9.0456,35.8363,g
72.555,41.1885,13.8672,5.411,g
36.5056,29.009,-12.3027,30.84,g
16.0023,3.9196,-4.1799,82.0949,g
22.6484,-10.6297,11.6044,82.4452,g
20.9356,13.7395,6.0542,24.9416,g
51.0814,35.1498,9.2712,0.559,g
59.3778,-29.9143,-13.9255,8.789,g
42.395,32.657,13.3838,7.9513,g
12.8457,8.4177,8.7189,78.0798,g
24.7319,-5.9315,-6.2544,12.2473,g
50.8293,41.463,9.3292,3.6565,g
36.6371,14.5003,-13.7279,15.401,g
26.9419,10.3599,16.7684,3.9876,g
39.1603,-21.9542,6.7082,3.5942,g
88.7648,23.5684,-3.1175,4.094,g
20.8308,-13.6604,8.7292,86.2162,g
43.3859,-18.2535,-9.2057,14.648,g
19.7513,8.1554,-4.9999,62.3181,g
71.0066,65.0489,-9.9478,2.0789,g
24.8961,15.0497,-8.9168,8.622,g
26.3365,-14.1216,-6.8352,11.578,g
41.7961,31.5867,5.3849,55.6702,g
17.0391,-3.8802,-4.9249,66.0852,g
25.9044,19.2868,5.2259,48.126,g
90.6632,58.0497,-4.5494,18.453,g
64.0384,39.7313,9.6702,1.8696,g
21.3047,11.6434,-6.331,82.8039,g
22.2996,6.2692,-6.767,3.2088,g
34.0146,19.9552,8.7978,15.18,g
28.5109,-18.7412,9.2831,9.4671,g
35.6882,-25.6666,13.7746,7.742,g
13.3791,-7.7106,11.2857,0.708,g
49.3531,-43.7949,-11.6485,22.18,g
45.1824,33.8088,-10.0147,5.545,g
29.1855,-25.8882,10.013,38.222,g
46.8646,39.8684,-7.2507,2.896,g
22.1144,17.9628,-11.0295,5.197,g
16.2188,-7.0165,5.8658,24.17,g
16.0779,-5.8336,-8.109,52.09,g
34.9502,11.1413,-7.5776,17.6684,g
31.3882,15.4992,-6.0742,2.267,g
39.4355,9.5358,-8.3829,24.302,g
28.4847,13.0877,-22.8509,42.931,g
36.5237,29.2074,-5.1062,12.715,g
21.9244,-8.1482,9.9155,15.61,g
28.8208,15.8754,-19.5437,16.6,g
74.1464,53.6291,19.484,4.802,g
13.226,6.1887,10.9801,84.0609,g
110.552,39.1115,-21.5929,0.0031,g
30.1651,13.3085,10.41,7.443,g
12.6715,9.0043,9.8003,8.7191,g
21.2876,-20.5012,-8.1759,14.948,g
87.4239,86.4079,16.0306,0.2731,g
45.2957,37.6472,18.7289,8.201,g
48.9731,47.4344,12.7581,3.7944,g
76.1742,55.9253,-15.0163,5.2872,g
30.8617,27.9333,8.8122,3.253,g
60.2779,45.2479,16.6354,25.9201,g
38.5073,17.7287,14.5938,25.519,g
21.8676,13.5299,3.9643,17.2981,g
26.986,19.838,-16.386,19.4692,g
27.0469,-14.486,-5.4268,12.261,g
75.3837,76.7048,34.1011,10.522,g
22.1067,18.2243,9.1987,7.3063,g
33.3506,21.9905,17.9882,5.18,g
12.4729,-8.438,-10.6668,19.1153,g
16.2895,-4.3292,-5.2762,8.8466,g
107.725,81.8061,33.7141,1.5131,g
35.3463,10.4458,-5.8566,7.6086,g
35.4147,18.5386,9.5446,10.524,g
35.9396,19.3256,-7.2416,7.6707,g
40.002,26.3974,9.8434,6.082,g
16.8273,-8.2179,-6.662,49.2708,g
32.6838,22.4851,-5.603,7.3877,g
13.2566,5.9458,11.1924,15.671,g
20.6035,-17.2788,10.1291,6.7081,g
31.2748,-11.1756,14.4151,11.808,g
45.4153,15.2556,16.2177,13.285,g
27.2726,-17.5545,-9.9008,3.789,g
20.9486,14.7196,11.3278,46.2761,g
95.3993,-64.2447,22.613,0.9064,g
59.8482,-41.0352,12.5443,3.5809,g
52.9275,41.0892,9.2702,3.259,g
71.2934,50.067,-32.8636,2.6,g
86.8646,63.331,16.4681,3.97,g
32.9875,-6.4855,-10.384,7.5903,g
24.6423,19.119,10.9036,23.9541,g
77.2563,56.8561,-20.3582,1.922,g
21.2858,12.8596,-6.3068,44.6269,g
51.0077,33.8956,16.3036,19.198,g
19.9436,8.3106,8.3677,30.5107,g
59.3247,63.4388,-9.2386,62.09,g
72.7337,33.95,-4.8831,3.4835,g
15.8344,4.782,-4.4923,46.6386,g
98.894,55.4542,-26.9909,2.727,g
80.9257,77.3778,29.3542,3.9366,g
87.1305,77.5289,36.7874,3.0206,g
24.7406,14.8191,5.9367,4.672,g
50.6501,-55.2432,-11.0239,4.2206,g
20.3441,14.0938,2.9453,66.21,g
20.8003,-10.3498,-9.8585,60.8343,g
26.0226,17.1045,-12.0391,13.986,g
80.0169,24.4273,-24.8336,4.142,g
39.617,32.7001,-10.3823,9.772,g
44.2737,-30.0673,16.7113,14.1545,g
27.0469,14.527,-8.0182,20.818,g
38.6092,22.5295,-19.0668,0.4442,g
30.7967,31.5476,-10.674,18.6544,g
31.1212,19.2244,-16.1258,4.9423,g
31.1871,18.777,14.9898,3.3099,g
25.519,8.5341,-18.1694,30.5133,g
30.3572,16.4013,14.0697,5.4315,g
35.0368,11.7581,-10.7916,11.385,g
29.6483,24.4667,4.1262,21.2221,g
46.5688,30.5916,-15.8638,10.39,g
34.5555,-12.1401,13.305,8.284,g
71.9732,63.4685,17.2267,1.7301,g
35.5185,12.056,-14.5132,0.6684,g
19.9761,-9.3424,-5.238,19.965,g
20.683,7.933,-5.933,56.923,g
75.4261,70.572,25.4281,0.8501,g
23.5014,-12.8496,-15.4183,17.8557,g
56.817,51.9813,12.9438,8.831,g
87.0127,71.4963,-25.0331,1.9882,g
35.8011,20.2131,-14.0048,6.5,g
19.6908,-9.5954,3.0192,25.149,g
28.6584,-17.5378,-3.408,7.689,g
41.0899,29.2564,-9.0978,5.669,g
39.45,9.3382,16.6767,6.3884,g
32.2869,24.6315,-12.0596,5.8259,g
29.2028,17.1625,4.855,49.126,g
75.6635,65.7864,21.5497,11.3729,g
97.4259,81.796,-33.3058,4.934,g
59.8576,35.8249,20.2197,0.9629,g
103.704,57.1757,27.5074,3.809,g
17.7397,-11.5792,10.2231,3.4241,g
16.5737,-7.2764,5.7233,45.9059,g
35.5176,28.7752,-10.4155,4.565,g
76.155,49.5727,-11.0169,1.209,g
33.1849,29.5911,8.4043,4.632,g
26.1687,-18.4828,4.8895,64.571,g
22.35,11.831,-7.2555,15.335,g
77.5988,61.3527,29.8495,4.774,g
93.1864,-34.3062,21.0606,4.5743,g
81.5279,-33.0901,-13.5883,0.151,g
32.2241,18.0815,-8.8684,2.2101,g
28.2338,21.8452,13.6102,8.526,g
28.7399,21.5648,-4.4403,19.7509,g
13.0171,6.0922,10.3619,2.5667,g
50.3586,40.261,7.824,2.068,g
24.1185,-20.2451,14.897,30.845,g
62.7921,57.4163,-21.3179,2.477,g
45.3973,-19.6851,10.7431,4.1267,g
22.4003,-14.9306,-4.9499,18.907,g
24.6256,21.6776,13.1129,29.3898,g
72.6772,60.2754,-14.0027,1.7119,g
51.2581,33.7075,-14.0483,5.1346,g
25.1536,21.2042,8.4416,23.479,g
17.0648,-3.594,4.8799,69.1441,g
36.8698,30.7423,8.1883,4.412,g
25.8419,17.9303,5.4656,1.8424,g
42.1685,25.6648,24.3848,33.8695,g
72.6419,41.3698,-20.6375,2.1522,g
52.4876,35.0471,18.7212,9.4384,g
60.0081,53.0514,9.2952,16.397,g
19.6379,-10.0917,-4.7269,80.2685,g
75.596,44.7505,-7.5942,5.9909,g
21.6071,12.3509,6.4888,88.9063,g
24.8227,9.2891,-13.6161,20.949,g
20.2191,18.1267,10.7245,34.0559,g
21.4521,-9.568,-6.4264,21.9158,g
90.4566,55.2011,18.8074,0.3742,g
