@relation magic

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.1414,0.3935,-12.1656,40.656,g
3.3946,0.0586,51.8604,28.387,g
2.721,0.1606,-23.9302,1.891,g
3.1778,0.0946,27.0467,12.513,g
3.5139,0.0853,82.4724,16.624,g
2.3971,0.3347,23.2541,34.2142,g
3.1452,0.1199,27.6571,1.66,g
2.6826,0.2523,-10.6297,82.4452,g
2.8136,0.222,10.0621,9.8822,g
3.7877,0.0883,62.9458,0.35,g
2.3043,0.2903,14.013,57.3209,g
2.6928,0.145,-21.6683,8.826,g
4.1192,0.0471,77.7503,4.561,g
2.5717,0.2748,-13.8599,10.6855,g
2.5569,0.2011,-14.2513,70.2428,g
2.4281,0.2743,20.5919,17.2732,g
2.4091,0.2476,10.2146,29.1592,g
2.9941,0.1556,24.9777,17.968,g
2.3181,0.3245,19.6055,47.069,g
2.5179,0.2049,5.296,66.36,g
3.1128,0.1207,31.254,2.106,g
2.7896,0.2183,23.6439,2.5841,g
2.841,0.1637,54.2408,1.534,g
2.5527,0.2535,-15.2097,13.427,g
3.0257,0.1447,27.5978,7.341,g
2.7645,0.1677,-27.7421,5.3643,g
2.3608,0.2767,18.7226,8.4593,g
3.8046,0.0906,50.3747,1.5254,g
2.5244,0.3004,8.5182,61.988,g
2.8454,0.2206,30.2556,1.809,g
2.8296,0.1355,14.7952,4.4105,g
2.5465,0.2372,17.9349,0.9038,g
2.5682,0.2122,4.8137,11.4878,g
2.9358,0.1571,47.5202,1.3506,g
2.6238,0.2342,84.6258,4.901,g
2.4141,0.2871,9.718,3.954,g
2.3847,0.3031,-17.7029,11.1527,g
2.7316,0.2792,22.7043,49.1483,g
2.5694,0.1712,26.5261,0.588,g
2.2405,0.3305,-17.199,0.0002,g
2.5198,0.2492,-8.5647,24.663,g
2.48,0.2599,16.8274,24.1921,g
2.4464,0.2236,11.1219,47.407,g
3.0461,0.1362,64.4455,6.348,g
3.6188,0.0896,13.5817,27.67,g
2.4735,0.2706,-19.0081,3.9151,g
2.5999,0.3128,12.1072,5.8253,g
2.4749,0.3735,-7.2937,0.8814,g
2.6871,0.1634,-17.8683,0.8604,g
2.5922,0.2596,-11.5213,41.436,g
2.3149,0.2736,16.6594,84.4501,g
2.5832,0.2676,19.4031,17.652,g
2.7427,0.2685,26.2194,12.306,g
2.6799,0.1912,9.8804,10.268,g
2.64,0.244,22.0494,73.4413,g
4.0228,0.0605,75.5754,3.0978,g
2.7239,0.2162,44.6409,7.6374,g
2.7259,0.2829,-56.1794,6.3332,g
3.8047,0.0869,45.5128,2.876,g
3.0924,0.1823,-60.5343,3.0836,g
2.4417,0.2514,5.7522,17.0127,g
2.9793,0.1033,-43.2088,19.9613,g
2.6542,0.1608,-9.2544,17.02,g
2.2068,0.3012,-17.2609,22.874,g
2.7828,0.1113,34.4853,58.8998,g
3.4533,0.1333,42.6119,4.471,g
3.799,0.0635,87.5724,0.3308,g
2.9405,0.1898,23.35,48.571,g
2.7372,0.239,23.9409,15.9328,g
2.2355,0.2645,-7.2064,41.4167,g
3.5175,0.1554,54.1547,5.0286,g
2.2822,0.3838,-5.0095,62.4135,g
2.7372,0.1822,10.2385,0.881,g
2.8573,0.1479,35.2293,9.83,g
2.5635,0.1735,-14.8259,52.828,g
2.679,0.1602,27.1641,0.4547,g
4.1295,0.0543,88.912,0.084,g
2.6415,0.1427,25.1794,9.544,g
3.7656,0.0968,86.2177,0.601,g
2.3979,0.414,18.8142,85.9662,g
2.2122,0.2791,-7.3836,32.3548,g
2.3729,0.4386,-23.94,79.849,g
3.0116,0.1222,37.5428,27.4131,g
2.8859,0.3296,27.1228,31.4456,g
2.3979,0.43,-11.7778,18.547,g
2.2648,0.3505,11.7952,78.1246,g
3.0941,0.0954,60.863,17.011,g
2.5428,0.265,19.0347,31.836,g
2.5763,0.1578,15.4106,12.9366,g
2.1688,0.3898,12.1438,35.77,g
2.7672,0.3308,17.7829,10.3057,g
3.4956,0.1254,61.5653,7.5304,g
2.9462,0.1138,-11.9383,11.258,g
3.0533,0.1659,70.0167,11.127,g
2.3738,0.2347,-21.6853,76.263,g
2.0952,0.3815,11.792,51.983,g
3.0512,0.156,21.9528,18.3196,g
2.0588,0.3537,-8.4705,41.2181,g
2.6385,0.2195,30.1338,13.294,g
2.4822,0.3081,-11.2125,20.8434,g
2.2467,0.6204,10.054,47.441,g
3.3266,0.1148,94.1508,14.203,g
2.1688,0.3763,8.0692,49.7574,g
3.066,0.1482,37.6396,22.0152,g
2.7892,0.2413,21.9508,3.8253,g
2.1833,0.482,-2.7243,86.767,g
2.0846,0.4568,5.6958,27.3,g
3.0639,0.1394,18.3456,11.0782,g
2.1931,0.2917,-15.047,11.7655,g
2.9664,0.1226,76.6759,5.0087,g
2.5993,0.2553,-27.961,18.862,g
2.4273,0.2299,-5.7645,10.636,g
2.7324,0.1917,-8.6552,40.5095,g
2.8739,0.1504,36.095,14.8637,g
3.9116,0.0743,81.5023,1.1204,g
3.3736,0.0742,40.1285,1.574,g
2.5132,0.3819,7.8437,37.469,g
2.0434,0.3484,-6.6339,22.623,g
3.2778,0.0767,35.8867,66.0307,g
2.1255,0.3783,-9.3553,24.1247,g
2.6238,0.2295,25.6073,4.7267,g
2.1629,0.3677,-9.8968,2.5515,g
2.4108,0.2816,-11.6182,40.1475,g
2.8028,0.1614,53.4604,1.171,g
2.9204,0.2,24.0564,3.5025,g
2.5391,0.2702,-17.8319,35.861,g
2.4354,0.1817,-5.1129,11.9691,g
3.57,0.1003,65.3082,2.94,g
2.6243,0.1841,18.9767,25.4166,g
2.6385,0.2356,24.6315,5.8259,g
2.4502,0.2819,-6.3431,89.8217,g
3.1124,0.1038,26.7463,3.056,g
2.5459,0.2233,-22.535,0.296,g
2.6871,0.1799,29.9203,5.231,g
2.6248,0.2859,20.6561,16.2492,g
2.6053,0.3586,17.5205,21.252,g
3.9526,0.0652,76.0843,0.849,g
2.3314,0.296,5.6228,5.9483,g
2.7638,0.1921,7.4345,43.362,g
2.9474,0.11,19.6038,14.5122,g
2.2636,0.2425,19.8121,17.612,g
2.9664,0.1745,16.8998,34.4518,g
3.0477,0.0909,30.958,8.6796,g
4.3649,0.0345,69.9438,3.726,g
2.3551,0.3068,-4.1781,8.3828,g
3.1635,0.1294,29.7204,13.0285,g
2.7139,0.1652,40.3722,15.3487,g
2.4661,0.4085,-18.8315,43.565,g
2.6942,0.181,-30.0301,5.153,g
2.639,0.2514,-17.0472,20.646,g
2.8488,0.2727,-32.3389,9.4092,g
3.3515,0.12,63.1762,7.21,g
2.1569,0.4146,13.101,0.623,g
2.9786,0.1234,50.8119,1.38,g
2.8528,0.2519,11.4628,1.737,g
2.4579,0.2666,22.3152,7.276,g
3.1666,0.0787,-76.354,28.3058,g
2.5198,0.4063,-6.3322,38.4018,g
2.6395,0.2672,30.0035,30.144,g
2.2822,0.4726,-6.1525,12.1984,g
2.3664,0.4108,-3.9872,68.354,g
2.9759,0.1739,-6.6957,7.0604,g
2.5434,0.2332,19.2386,9.862,g
2.4749,0.33,16.3239,10.347,g
2.1383,0.4691,-6.4632,12.9511,g
2.1644,0.2774,-17.6508,6.09,g
2.5296,0.2762,-10.6566,17.533,g
2.918,0.1552,65.9962,8.966,g
2.8052,0.1934,43.5791,16.9055,g
3.4131,0.1682,41.4062,3.908,g
3.0026,0.1009,15.4977,3.4411,g
3.3867,0.1172,38.6111,10.241,g
2.6679,0.1858,-22.152,27.494,g
2.433,0.2528,-10.4721,3.951,g
2.534,0.1886,22.5733,5.219,g
2.5296,0.1965,11.2136,10.5089,g
3.179,0.1348,52.7687,9.52,g
2.8907,0.1511,27.0529,14.118,g
2.4654,0.286,17.1779,8.3521,g
2.3971,0.2585,-14.8719,21.769,g
2.248,0.3305,6.1527,18.7187,g
2.8112,0.1707,23.4049,7.5527,g
2.2279,0.3107,-18.0333,5.0165,g
2.3892,0.3531,18.7733,51.144,g
4.1425,0.0376,74.1526,2.217,g
3.2654,0.1636,-45.4692,0.965,g
3.894,0.0741,77.9063,1.061,g
2.1861,0.4593,6.1638,4.157,g
2.8209,0.179,27.8649,2.693,g
2.5384,0.2012,82.9771,6.8644,g
3.5078,0.0573,48.078,1.64,g
3.3817,0.0712,42.1168,37.1944,g
2.4518,0.3198,-16.5674,4.684,g
2.6716,0.1608,-19.1441,14.4261,g
2.632,0.1692,42.0317,15.597,g
2.7189,0.1786,48.89,2.76,g
2.7948,0.2045,-18.9432,3.7435,g
2.7214,0.1491,84.5137,30.297,g
3.0537,0.1639,25.0588,11.983,g
2.6232,0.1893,-16.443,15.514,g
2.913,0.1814,70.6436,9.8881,g
2.9093,0.0844,17.8321,13.062,g
3.6012,0.1046,65.0741,1.0298,g
2.2405,0.3247,-12.041,44.767,g
2.8287,0.1639,20.5005,16.007,g
2.772,0.1226,-104.224,7.4382,g
3.1695,0.0849,55.5506,2.8079,g
2.4249,0.2199,7.3238,85.0171,g
2.8491,0.1607,22.0729,0.8225,g
3.2816,0.1226,28.8116,13.191,g
2.3598,0.3166,-5.8041,34.9176,g
2.5539,0.264,-21.9542,3.5942,g
2.8014,0.1935,16.9077,11.8961,g
2.5838,0.1995,-9.3165,6.947,g
2.7202,0.201,-24.2456,6.6863,g
2.9886,0.1186,26.346,2.8481,g
3.4011,0.1448,58.8187,7.0441,g
2.6439,0.2077,-15.276,3.798,g
3.021,0.1034,36.3348,6.909,g
2.4354,0.2624,54.0211,5.4597,g
2.4464,0.2057,33.1382,11.7646,g
3.0779,0.1333,-12.8998,11.8623,g
2.6345,0.3028,-15.006,58.335,g
2.8642,0.1401,-34.0672,60.9026,g
2.4749,0.2663,-10.6232,28.966,g
2.6508,0.2112,-46.4491,11.322,g
2.9638,0.1136,17.4825,2.5917,g
3.5245,0.0889,70.0037,8.2692,g
3.2156,0.1482,21.4126,1.776,g
2.3655,0.3168,18.1866,34.198,g
2.9506,0.1238,33.3533,4.2502,g
2.57,0.1925,-22.8231,12.744,g
2.9523,0.1412,33.1355,6.4139,g
2.9227,0.1476,-75.4066,2.0319,g
3.1067,0.1334,49.6572,0.8502,g
2.3274,0.2376,17.053,1.493,g
2.7067,0.1444,22.5502,2.5603,g
2.972,0.1221,38.9124,1.0711,g
2.688,0.1877,24.9757,0.972,g
2.8963,0.1479,-21.8496,5.11,g
3.0426,0.1238,34.481,9.425,g
2.3711,0.3936,13.3563,11.997,g
2.2529,0.3492,11.5088,4.1946,g
3.673,0.1162,46.9415,1.781,g
3.5856,0.1458,22.7739,1.3072,g
2.382,0.334,5.7769,18.0235,g
2.3589,0.2516,18.3755,29.7652,g
2.1688,0.3831,-8.6033,12.415,g
3.0099,0.1686,47.004,11.8032,g
3.2297,0.1405,25.9641,2.228,g
3.3597,0.0924,135.353,0.35,g
2.3483,0.3834,19.4856,38.2,g
3.7035,0.0769,28.5929,0.216,g
2.5508,0.2574,-9.6945,82.0557,g
2.1658,0.529,6.4004,6.984,g
2.1508,0.3922,4.9368,86.7275,g
2.8085,0.1624,-12.1568,18.0525,g
2.5593,0.1779,28.5104,2.242,g
2.6726,0.169,-11.597,34.0416,g
2.4786,0.2043,9.6397,11.6155,g
3.3161,0.0867,57.051,0.7358,g
2.6946,0.1768,17.8866,2.103,g
2.5328,0.3182,-9.459,12.434,g
3.0404,0.1061,27.2874,16.0801,g
3.6963,0.0756,52.3102,3.1608,g
2.6107,0.315,15.8089,0.1453,g
2.3201,0.3421,-17.3795,17.368,g
3.7146,0.1137,70.259,1.607,g
2.0314,0.3674,-9.1508,55.0063,g
2.2989,0.3291,18.3243,58.039,g
2.4969,0.1576,22.2943,20.4225,g
2.7501,0.3102,23.4762,7.882,g
2.9348,0.1842,22.1593,2.184,g
2.8407,0.2128,44.8403,39.0638,g
2.3988,0.2295,8.9895,6.4748,g
3.233,0.1108,77.1651,19.558,g
2.4273,0.2785,12.9184,15.6293,g
3.801,0.1153,-54.1429,1.419,g
3.5614,0.1047,55.1122,2.3428,g
2.4456,0.2634,-24.6263,10.025,g
2.6527,0.139,50.0666,11.0895,g
2.905,0.2259,4.2514,9.808,g
2.2082,0.4241,-2.7238,27.106,g
2.1508,0.4276,-10.7908,68.7907,g
2.1508,0.4488,5,46.1424,g
3.4002,0.1041,69.2391,5.0251,g
2.5988,0.1902,18.2108,20.441,g
3.2838,0.1288,10.1114,1.5398,g
2.8357,0.1861,55.2506,49.3474,g
3.8711,0.0708,72.5498,1.3782,g
2.5237,0.262,26.797,24.113,g
2.1569,0.4146,-8.4532,17.8692,g
2.5539,0.2835,13.179,2.2614,g
2.5328,0.3358,-10.5611,10.0186,g
2.74,0.1665,30.738,4.989,g
2.7853,0.1746,-27.9037,18.6016,g
2.6138,0.1959,15.4709,17.981,g
2.6618,0.171,14.9985,28.296,g
3.4502,0.1005,60.5879,2.0523,g
2.8558,0.1861,66.4638,1.5789,g
2.2467,0.4674,-4.4017,16.7394,g
3.1784,0.0945,30.1836,0.6112,g
2.2095,0.3488,11.6295,76.5709,g
3.0366,0.1733,42.9741,6.7787,g
2.9829,0.1191,56.0984,11.1946,g
3.043,0.1164,63.4758,6.252,g
2.0917,0.3927,-12.3307,82.6073,g
2.4713,0.2348,9.7044,16.9615,g
2.5916,0.1857,19.056,6.8788,g
2.5752,0.1662,-25.4924,6.518,g
2.9133,0.2497,-45.1791,5.8556,g
2.7771,0.2097,14.9949,42.3246,g
2.3541,0.4137,13.7412,9.3744,g
3.1612,0.1073,20.7481,3.7331,g
3.588,0.0853,92.3676,3.2408,g
2.7973,0.1364,95.9197,14.3675,g
2.4706,0.3029,-21.643,5.4415,g
4.2885,0.0301,94.1436,2.5168,g
2.5179,0.1775,13.7314,17.7197,g
2.5786,0.2309,-20.1359,12.5848,g
2.5092,0.3854,-18.2558,6.595,g
3.8632,0.0569,53.6392,3.3842,g
2.1746,0.3645,10.6638,56.336,g
2.4409,0.2047,-10.3781,10.379,g
2.7723,0.1512,-28.5974,10.1152,g
2.081,0.3942,-4.3689,86.3258,g
2.4241,0.2768,17.0838,51.0691,g
3.033,0.108,84.6189,2.039,g
2.6449,0.2435,-41.0989,14.244,g
2.1959,0.2962,-17.522,36.5127,g
2.8814,0.1636,-16.5257,32.6827,g
2.5821,0.2134,-7.6514,25.657,g
3.1623,0.0967,38.4787,14.438,g
2.2799,0.4331,13.5782,64.323,g
3.083,0.0962,-35.2578,6.3019,g
4.3784,0.034,72.1956,6.2016,g
2.9687,0.1392,24.7853,10.02,g
2.273,0.2533,15.9289,63.511,g
2.7235,0.2127,-22.9235,24.821,g
3.0594,0.1234,43.927,7.6551,g
2.29,0.3051,-15.7148,66.0914,g
2.2833,0.4661,15.4613,18.7148,g
3.1977,0.1507,-58.5457,3.6065,g
3.3585,0.083,63.5636,2.5743,g
2.3531,0.3082,33.2677,10.9465,g
2.3927,0.3583,-11.4657,5.0927,g
2.9829,0.0941,8.6326,2.057,g
2.1446,0.4265,-3.992,40.871,g
3.3852,0.1238,28.8837,0.77,g
3.0077,0.1302,20.2602,37.48,g
2.4224,0.3043,12.7309,12.992,g
2.6085,0.2328,-12.9304,24.204,g
3.1324,0.2127,-46.1802,6.8413,g
3.4331,0.0636,45.5063,41.9676,g
3.2827,0.1119,32.072,15.024,g
2.7152,0.2322,18.5151,10.575,g
2.6977,0.1314,-36.329,1.5744,g
2.7563,0.1814,24.9912,11.958,g
2.6053,0.1873,-22.6499,1.1296,g
2.975,0.1266,21.3864,16.2846,g
2.5804,0.2457,11.6301,1.048,g
2.3589,0.2648,9.9103,1.011,g
2.1287,0.4201,-16.5585,74.3282,g
2.7955,0.1529,21.9645,14.9066,g
2.8606,0.2433,-32.5111,3.3884,g
2.4289,0.2812,9.8922,18.331,g
2.4133,0.2568,-18.1547,2.3506,g
3.6873,0.0934,77.4819,5.761,g
2.2082,0.5232,-7.723,26.736,g
2.2625,0.3634,16.286,19.486,g
2.9358,0.1246,-43.2906,22.426,g
2.4669,0.2782,53.0839,5.663,g
2.5798,0.2145,5.1252,79.591,g
2.7408,0.2752,-21.1076,3.9385,g
2.574,0.1533,13.597,21.5,g
2.8119,0.1581,-12.671,5.5843,g
2.4479,0.3084,-11.0757,18.587,g
2.5112,0.2265,-9.1181,25.4671,g
2.2878,0.3325,17.3875,9.768,g
2.7189,0.4136,-38.0575,4.5898,g
2.5971,0.3224,19.256,14.3432,g
3.1237,0.1516,16.5295,4.53,g
3.1949,0.1127,52.9252,2.0734,g
3.1131,0.1376,28.2131,4.7954,g
2.9378,0.1148,103.867,3.2589,g
2.5769,0.1921,95.5549,7.499,g
3.3557,0.1126,40.1071,2.359,g
3.4434,0.1273,54.6506,0.9753,g
2.9263,0.2198,19.9279,7.192,g
2.6253,0.2192,17.0519,13.4306,g
3.2926,0.0808,48.5133,54.6896,g
2.5809,0.2034,-12.2754,39.2377,g
3.9569,0.0685,71.4551,0.2799,g
2.3829,0.3582,-10.0548,16.3023,g
2.8779,0.1331,21.4719,2.233,g
2.3579,0.3618,1.1126,43.0169,g
2.8754,0.1512,10.4355,8.741,g
2.1319,0.4317,-14.0378,79.647,g
2.6937,0.2196,-19.0002,8.473,g
2.5575,0.2091,-15.2539,6.1882,g
2.3802,0.2562,16.0234,63.709,g
2.6042,0.3072,44.4558,12.632,g
2.8264,0.1887,-15.1459,10.721,g
2.4771,0.385,26.7207,39.8253,g
2.3128,0.3139,19.5224,74.383,g
2.248,0.2684,-5.4961,21.0697,g
2.4807,0.2231,-17.9119,7.055,g
2.9696,0.1764,-25.1065,18.9,g
2.281,0.3796,-16.3871,26.5117,g
2.4014,0.248,10.8965,11.7131,g
2.372,0.2781,-30.2335,14.103,g
3.1713,0.1116,14.305,17.2831,g
2.7709,0.1856,22.0566,8.146,g
2.1319,0.5055,5.8317,56.4494,g
2.29,0.3205,15.7777,21.05,g
2.2455,0.3153,-13.8852,0.3141,g
3.468,0.1006,132.218,13.8802,g
3.1217,0.1281,22.2313,2.16,g
2.4289,0.2588,13.0401,10.54,g
2.4749,0.2362,-8.1183,5.97,g
3.628,0.0934,49.9711,1.706,g
3.2463,0.1279,63.8294,9.559,g
2.2889,0.2442,20.2883,21.912,g
3.1002,0.1616,21.3601,23.4123,g
3.6409,0.0977,57.1007,4.972,g
2.6721,0.2521,18.6957,4.2591,g
3.1019,0.1325,66.9564,0.686,g
4.0587,0.0504,96.1798,3.511,g
2.3212,0.2315,13.7308,15.7217,g
3.4125,0.1182,64.8572,2.868,g
2.2455,0.3267,-10.4958,18.537,g
3.7185,0.1001,-55.2433,8.9721,g
3.4007,0.1337,89.5866,1.893,g
3.1059,0.1524,23.4397,2.507,g
3.0504,0.0966,-11.5183,0.936,g
3.6693,0.0778,56.9755,0.9347,g
2.5746,0.1638,-17.8804,3.2425,g
2.8722,0.1913,-12.448,1.475,g
2.3683,0.4218,-6.9815,40.206,g
2.734,0.2057,18.4151,67.8084,g
2.8024,0.1805,32.8445,18.706,g
2.8831,0.1774,24.3802,11.1759,g
2.1917,0.3505,9.5525,51.3098,g
2.9256,0.1869,-6.4855,7.5903,g
2.2201,0.3524,-16.4601,0.513,g
2.7439,0.2822,-63.6452,0.415,g
3.0851,0.1525,35.6662,2.5722,g
2.3032,0.3756,-3.1912,11.282,g
2.8995,0.1834,14.4098,0.596,g
2.1189,0.384,-9.0378,52.7541,g
3.3982,0.1677,44.9303,3.861,g
2.7966,0.1861,41.8396,20.762,g
2.2625,0.3251,17.7574,4.267,g
2.5218,0.194,-10.9825,1.9453,g
3.7108,0.1128,81.5373,1.7955,g
2.9877,0.1445,30.3502,5.9184,g
2.9383,0.1516,16.6768,7.8144,g
2.9474,0.1337,20.436,5.49,g
2.1508,0.4205,6.392,45.726,g
3.243,0.1043,95.8359,22.571,g
3.6197,0.136,61.0854,3.4717,g
2.5397,0.2266,16.1582,7.942,g
2.2492,0.3465,-10.4085,45.2352,g
2.4031,0.3577,11.9557,50.86,g
3.0459,0.1498,53.6032,4.0389,g
2.7906,0.1547,84.4861,0.813,g
3.1546,0.0907,-44.2358,3.131,g
2.5296,0.1669,-14.1508,15.939,g
2.8179,0.1787,13.0698,29.746,g
2.2695,0.3683,19.8198,2.8211,g
2.4502,0.3245,-14.0046,66.01,g
3.0158,0.1644,76.2591,2.818,g
2.6123,0.2601,42.0923,1.759,g
3.6542,0.1205,14.7518,3.8676,g
2.7332,0.2043,32.4753,13.6997,g
3.3523,0.1118,71.0633,5.7258,g
2.8564,0.1176,37.0518,26.4137,g
2.5999,0.2173,41.3074,9.11,g
2.2999,0.2882,16.7689,20.1371,g
2.2878,0.3376,-8.0901,2.676,g
2.5328,0.2742,24.1787,8.529,g
2.3802,0.4271,14.7369,63.8383,g
2.9836,0.1438,-29.4839,9.634,g
2.8132,0.1622,-22.6194,5.3662,g
3.5201,0.1224,-69.1267,0.4318,g
2.2923,0.2985,16.9015,1.618,g
2.3139,0.3228,18.8672,71.07,g
2.9675,0.1029,28.1588,8.333,g
3.0904,0.2034,-52.5328,2.2854,g
2.6628,0.1989,12.6949,26.996,g
2.7139,0.1556,-15.8122,2.561,g
3.934,0.0721,57.1757,3.809,g
2.7439,0.1776,-29.2344,43.9162,g
2.2553,0.3194,5.1288,45.725,g
2.8642,0.2344,-21.9406,6.5818,g
2.2162,0.386,-11.4332,75.3057,g
2.721,0.1625,-19.695,2.701,g
3.8333,0.0676,72.916,0.1348,g
2.9791,0.1495,-22.2961,10.4772,g
2.437,0.309,7.7209,9.3668,g
2.8079,0.1502,14.4374,19.0804,g
2.9219,0.1514,23.0298,5.9938,g
2.8672,0.1555,54.7258,0.195,g
4.8501,0.0139,60.5648,58.0238,g
2.3918,0.3225,13.219,65.011,g
2.4526,0.2063,29.176,6.8087,g
3.1841,0.1463,-25.3418,8.0679,g
3.1494,0.1117,34.3185,5.35,g
2.7388,0.1597,17.0701,8.9995,g
3.7042,0.1062,71.1547,2.3374,g
2.1917,0.5113,-16.9767,45.607,g
2.5781,0.2523,17.7148,9.2321,g
2.7152,0.1647,70.2992,21.9358,g
2.9393,0.1639,-26.6065,43.0747,g
2.2368,0.3739,5.0553,8.6385,g
2.5484,0.2362,-10.4705,5.8695,g
3.3863,0.0918,-15.5685,1.022,g
3.3259,0.0862,48.7686,9.842,g
3.4607,0.0843,65.9371,5.2634,g
2.0737,0.3924,9.4568,40.5831,g
2.6994,0.2767,8.4771,1.682,g
3.4254,0.1065,79.3479,5.117,g
3.6595,0.1033,62.5019,4.3753,g
2.9923,0.1155,-22.9775,2.555,g
2.3502,0.2076,-6.2242,9.822,g
3.6225,0.0688,72.4125,4.6358,g
3.1342,0.1854,18.5775,25.431,g
3.2249,0.1808,-33.3573,1.5388,g
2.4661,0.2718,11.0682,1.7384,g
2.2636,0.3896,9.1562,11.9354,g
3.2456,0.0792,49.3902,52.7165,g
3.7043,0.1232,58.1668,0.2442,g
2.4401,0.2668,17.2294,64.5349,g
2.2911,0.2788,-13.1724,65.696,g
2.1861,0.4984,-6.0924,88.5222,g
2.8692,0.2034,-17.788,68.654,g
3.7005,0.082,69.5422,5.1838,g
2.6675,0.1839,-58.8637,9.78,g
2.7443,0.1577,-24.8104,1.639,g
3.3447,0.0943,56.1539,2.435,g
2.7792,0.1505,-24.8564,14.365,g
3.1211,0.1192,45.2664,3.5619,g
2.7966,0.2005,25.4219,6.4974,g
3.049,0.1184,28.0075,2.0522,g
3.6172,0.0981,105.637,6.761,g
3.1661,0.1231,41.1818,0.591,g
2.5938,0.2229,-21.0536,14.043,g
3.8914,0.0667,85.4658,3.744,g
2.2529,0.3156,10.1469,15.8259,g
2.7727,0.1882,30.5222,19.937,g
2.9383,0.1343,-19.7759,15.4657,g
3.1872,0.101,68.8006,1.804,g
2.7843,0.1504,44.8596,8.269,g
2.7202,0.159,24.4704,8.528,g
2.6955,0.2147,34.9611,23.739,g
2.1351,0.5238,-17.361,39.389,g
3.1133,0.1498,-11.6282,5.5697,g
2.6279,0.159,96.5512,6.817,g
3.0384,0.1515,27.1747,7.8488,g
2.2648,0.3125,14.8442,13.386,g
2.07,0.3532,-4.9255,53.587,g
2.2923,0.3087,9.6363,11.6166,g
2.2707,0.5818,9.6944,30.754,g
2.7885,0.1408,-35.4151,18.5166,g
2.74,0.2047,43.8847,3.616,g
2.4669,0.227,-125.217,7.2801,g
2.382,0.1888,-24.763,2.6206,g
2.8166,0.1457,-61.9595,17.072,g
2.29,0.3154,-16.7625,9.928,g
2.5599,0.2658,-11.5756,35.595,g
2.1818,0.3059,9.2821,83.6327,g
2.1931,0.2917,18.1267,37.201,g
3.9373,0.0742,39.3141,8.5405,g
2.6817,0.1883,18.4968,4.706,g
3.3678,0.1018,55.2088,4.76,g
2.5434,0.2074,-13.087,1.8427,g
3.1931,0.0862,77.8023,12.3059,g
2.7756,0.2137,15.1357,6.9109,g
2.8733,0.2617,-22.4761,19.6425,g
3.6213,0.1216,48.376,1.7669,g
2.6721,0.2138,16.5298,24.301,g
2.1732,0.2919,-9.0283,0.8832,g
2.5283,0.2237,-12.0674,49.4271,g
2.641,0.2023,-18.3079,6.971,g
2.7864,0.148,-18.5377,6.11,g
3.344,0.1293,31.4371,4.605,g
2.6613,0.2454,32.0309,9.1753,g
2.4735,0.1765,-7.1528,9.08,g
2.6551,0.2046,25.4193,8.379,g
2.2788,0.3974,-3.1813,32.5307,g
2.5205,0.273,-12.6961,66.074,g
2.5955,0.3084,21.8424,7.3704,g
3.5849,0.114,54.52,0.3485,g
2.7756,0.192,8.7238,2.3698,g
3.3613,0.119,68.1114,2.154,g
2.356,0.2357,-11.5654,64.773,g
2.7712,0.1634,-23.0564,2.746,g
2.5922,0.2852,26.7252,0.789,g
2.6566,0.237,24.5355,0.0524,g
2.8654,0.2106,13.8925,9.162,g
2.2109,0.4031,2.4881,74.796,g
2.1746,0.4047,12.8318,15.288,g
3.3727,0.1109,46.6059,0.123,g
3.237,0.0733,65.0365,21.1032,g
2.6243,0.1888,19.1442,18.5575,g
2.3324,0.3326,6.5884,8.113,g
3.2695,0.0782,42.1229,6.198,g
2.7478,0.2207,32.0205,9.283,g
2.7763,0.2201,-16.4746,69.3466,g
3.1995,0.1456,64.8122,4.654,g
2.9576,0.1218,26.341,1.705,g
2.2945,0.2767,0,61.973,g
2.5623,0.2096,21.3733,66.669,g
2.8354,0.1468,19.804,1.7101,g
2.5172,0.2325,8.5877,5.484,g
2.7011,0.2458,-25.8761,1.314,g
2.5004,0.1975,21.2479,10.612,g
2.1492,0.2943,6.475,43.188,g
2.913,0.2046,-29.321,5.841,g
3.037,0.1189,-23.9024,7.308,g
2.4878,0.2358,-22.9316,4.6888,g
2.0774,0.4393,-7.3542,80.829,g
2.8457,0.1947,-11.7925,0.829,g
2.3324,0.3837,15.1637,67.912,g
3.0013,0.1122,43.4174,10.217,g
2.8802,0.1746,17.2509,0.472,g
2.4362,0.2473,26.9007,16.3084,g
2.2799,0.2546,-81.1744,88.2467,g
3.5645,0.1168,79.9021,1.775,g
2.5276,0.2418,69.9028,2.4303,g
2.1875,0.3019,17.4986,54.931,g
2.5688,0.2173,-20.0884,18.6087,g
2.7304,0.2819,15.0703,15.923,g
2.7435,0.1561,-10.9632,66.68,g
2.3551,0.2494,-12.429,5.7711,g
3.6577,0.0628,107.705,5.6,g
3.3863,0.1009,63.2053,5.866,g
2.8567,0.2385,42.7081,3.7836,g
2.76,0.1937,-15.9305,31.828,g
2.4749,0.2697,12.3436,3.0331,g
2.6862,0.2029,-9.9052,5.2437,g
2.3589,0.256,12.4124,2.396,g
2.5145,0.2156,86.6147,5.608,g
2.1222,0.4717,-15.6104,50.0938,g
2.9983,0.1019,28.8756,4.2187,g
2.9263,0.1712,24.7698,5.614,g
