@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
10.5832,2.1818,g
13.3012,2.6217,g
12.846,2.281,g
6.4102,2.1319,g
19.1491,2.9245,g
41.9902,2.8442,g
11.5116,2.3674,g
10.9776,2.2967,g
12.164,2.7271,g
21.6881,2.6144,g
23.9551,3.0894,g
19.2286,2.5629,g
17.6444,2.5359,g
10.561,2.1553,g
19.3278,2.6289,g
19.4342,2.9462,g
35.7181,3.8856,g
23.5482,3.3166,g
18.9718,2.8052,g
20.1009,3.0191,g
10.6219,2.2148,g
10.9742,2.3627,g
11.6462,2.0737,g
15.5947,2.499,g
17.6439,2.7455,g
10.1021,2.2148,g
10.3282,2.372,g
18.199,2.721,g
17.0404,2.9266,g
32.5131,3.2821,g
11.7368,2.5192,g
16.1493,2.5441,g
17.8129,2.527,g
29.4254,3.2854,g
11.356,2.4249,g
22.4496,3.0561,g
21.2982,2.8466,g
18.7911,2.5883,g
11.9417,2.4257,g
17.501,2.8011,g
22.835,2.9699,g
59.6147,3.4092,g
12.3502,2.317,g
26.7584,3.8233,g
12.012,2.6248,g
19.2551,2.8573,g
11.3133,2.2529,g
27.2946,3.3912,g
10.1512,2.3424,g
17.1046,2.6415,g
24.2531,3.2907,g
27.2611,2.9954,g
16.0644,2.5563,g
10.4427,2.2068,g
17.1755,2.7139,g
17.8928,2.6075,g
23.4741,3.0993,g
7.4799,2.1569,g
12.2989,2.617,g
30.916,3.7167,g
21.713,3.0934,g
22.476,3.0461,g
12.8906,2.7247,g
14.9668,2.5752,g
15.9401,2.6201,g
12.6363,2.6299,g
12.7709,2.3512,g
17.9348,2.766,g
15.9811,2.639,g
13.6421,2.4249,g
19.7973,2.9238,g
15.1289,2.4793,g
10.2685,2.1931,g
9.5305,2.2175,g
19.4801,3.2033,g
21.104,2.8938,g
18.8586,3.0887,g
11.4785,2.3883,g
12.7685,2.3253,g
21.1078,3.2783,g
9.3013,2.4273,g
9.1083,2.2788,g
14.5258,2.752,g
32.589,2.7197,g
31.4947,3.7937,g
25.328,2.8172,g
13.5298,2.4942,g
14.082,2.5472,g
32.545,3.641,g
11.9957,2.1222,g
49.9918,4.1525,g
18.3319,2.9289,g
17.1019,2.7152,g
26.4985,3.2934,g
22.7657,3.3872,g
22.6803,2.9031,g
45.5227,4.2044,g
38.8773,3.8841,g
22.2841,2.7168,g
16.7298,2.6304,g
11.8389,2.4518,g
17.9326,3.1992,g
15.926,2.5933,g
19.9402,2.9978,g
16.0546,2.7745,g
11.704,2.2455,g
9.9536,2.3847,g
14.1549,2.534,g
19.347,2.9363,g
17.9622,2.7462,g
43.193,4.0433,g
26.2917,3.1091,g
17.3085,2.7423,g
36.1835,3.675,g
7.3055,2.1508,g
10.9895,2.248,g
12.5449,2.3829,g
31.8221,3.7708,g
16.5539,2.8442,g
18.8999,2.937,g
14.5713,2.6585,g
28.4185,3.4486,g
18.8131,2.8414,g
22.854,3.2172,g
53.3671,4.3789,g
15.4825,2.6522,g
17.8245,2.7423,g
18.9014,2.8639,g
11.9813,2.4764,g
11.7658,2.6212,g
20.9524,2.7348,g
15.488,2.6785,g
26.9708,3.0609,g
11.1674,2.4208,g
21.2392,3.1316,g
12.9553,2.8639,g
15.0214,2.7948,g
18.183,2.842,g
10.3079,2.2201,g
17.2927,2.6258,g
12.6453,2.5459,g
11.0961,2.1287,g
11.1832,2.2565,g
9.0462,2.3365,g
11.1653,2.5112,g
7.3155,2.2753,g
17.8658,2.4983,g
10.3376,2.3075,g
28.5022,3.4893,g
14.4361,2.9274,g
16.6898,2.8842,g
13.3794,2.3918,g
7.2685,2.0394,g
24.7446,3.0876,g
7.2234,2.0314,g
17.3551,2.9809,g
11.2268,2.2055,g
10.7504,2.1255,g
20.862,3.2316,g
21.0394,2.6269,g
27.5027,3.009,g
12.2252,2.4091,g
15.8664,2.3464,g
12.2674,2.7589,g
14.2138,2.4281,g
13.4301,2.4273,g
17.8524,3.1116,g
29.3861,3.1695,g
11.0568,2.2162,g
12.3633,2.6355,g
16.5916,2.5308,g
10.2893,2.4541,g
12.313,2.5179,g
13.9882,2.601,g
21.4123,2.9325,g
27.3493,3.1171,g
17.92,3.1575,g
11.2631,2.1351,g
17.9775,2.9151,g
29.4264,3.5472,g
22.6073,2.9939,g
17.9444,2.6015,g
36.8235,3.8026,g
17.8239,2.7885,g
28.5457,3.9152,g
9.6289,2.4997,g
15.2114,2.5916,g
22.7587,3.301,g
15.1309,2.5623,g
18.6284,3.0384,g
13.8752,2.6898,g
10.6484,2.3729,g
10.0532,2.4713,g
15.6621,2.5949,g
18.2224,2.8968,g
14.7154,2.4579,g
18.959,2.8142,g
12.286,2.3811,g
7.9365,2.29,g
10.0467,2.2253,g
15.6588,2.6212,g
16.7314,3.065,g
10.3165,2.2055,g
10.6387,2.1959,g
22.8505,3.0739,g
12.3937,2.5244,g
13.7348,2.4281,g
10.9644,2.1931,g
11.9915,2.5955,g
31.0536,3.3826,g
12.9643,2.7206,g
14.6455,2.9469,g
21.6947,3.0661,g
13.99,2.6762,g
16.3284,2.5308,g
44.0252,3.2686,g
17.3862,3.1515,g
16.844,2.6222,g
12.8139,2.4023,g
15.9796,2.3747,g
16.4598,2.5944,g
16.1347,2.6794,g
16.524,3.0243,g
16.424,2.4281,g
16.5254,2.2923,g
23.9425,3.0228,g
17.3565,3.0332,g
38.2552,3.4351,g
11.9532,2.6201,g
14.465,2.8261,g
6.8795,2.07,g
26.2149,2.8205,g
18.1572,2.2504,g
20.0366,2.7455,g
16.7018,2.7239,g
20.1094,2.7582,g
25.7562,3.5977,g
16.0799,2.4191,g
7.297,2.2188,g
16.1955,2.7152,g
23.2481,2.8627,g
19.0161,3.0116,g
18.2984,2.4306,g
24.6871,3.3296,g
7.5792,2.2148,g
15.9545,2.4771,g
10.6538,2.3802,g
54.5583,3.3366,g
19.3991,2.9151,g
11.8476,2.5283,g
21.1594,2.636,g
11.9106,2.4757,g
27.7929,3.5964,g
11.4318,2.3181,g
13.6674,2.7716,g
17.6416,2.5465,g
15.9119,2.9167,g
15.501,2.6508,g
18.0335,2.6269,g
26.8029,2.9727,g
12.9009,2.4472,g
15.2802,2.7007,g
23.787,2.9462,g
17.4695,2.6646,g
23.8627,3.1989,g
20.0613,2.9701,g
20.6045,2.9609,g
19.8047,2.5877,g
21.4627,2.639,g
21.8092,2.5933,g
11.6149,2.8395,g
45.3852,3.3989,g
10.9271,2.4322,g
31.4188,3.3434,g
9.5,2.2175,g
16.5052,2.5065,g
24.8596,3.2931,g
18.3477,2.9983,g
17.2617,2.3775,g
22.0694,2.8322,g
12.7121,2.3551,g
15.0417,2.7105,g
11.6863,2.4166,g
12.7203,2.4158,g
25.7038,3.2171,g
16.46,2.4385,g
22.9117,3.3071,g
14.0872,2.6693,g
10.7069,2.2014,g
10.7539,2.2856,g
15.5105,2.2695,g
18.0011,2.9015,g
19.8258,2.6345,g
26.7866,3.4231,g
7.2912,2.4116,g
16.1874,2.8435,g
10.8497,2.1287,g
12.6266,2.2799,g
16.0308,2.6165,g
16.4443,2.415,g
10.8308,2.2082,g
19.3691,2.6684,g
0,2.0434,g
17.256,2.5378,g
14.8915,2.6955,g
18.3829,2.6144,g
23.7348,3.2642,g
33.6443,3.6139,g
15.0459,2.7976,g
37.8474,4.0093,g
32.775,3.4447,g
11.5451,2.3766,g
8.5612,2.4014,g
7.2985,2.081,g
12.6731,2.6794,g
14.8229,2.6263,g
19.9461,2.9345,g
25.803,3.5737,g
13.2452,2.404,g
23.476,2.5403,g
17.7641,2.541,g
15.0539,2.608,g
10.6015,2.301,g
18.4712,2.7143,g
11.3137,2.2355,g
12.2707,2.5623,g
11.2822,2.4749,g
15.5664,2.8666,g
9.7293,2.2405,g
24.7136,2.757,g
16.8051,2.9978,g
8.8031,2.4116,g
16.7591,2.4624,g
17.863,2.2999,g
15.553,2.4456,g
22.7377,3.0222,g
39.7612,3.7452,g
16.2657,2.5911,g
20.5583,2.7011,g
6.6989,2.081,g
11.6886,2.0737,g
20.4955,3.3085,g
17.4599,2.6149,g
11.8234,2.4713,g
11.5191,2.0588,g
13.396,2.5359,g
25.9656,3.7818,g
16.5181,2.8089,g
14.9805,2.4886,g
16.4085,2.3953,g
16.5613,2.4548,g
16.863,2.8727,g
7.4076,2.2162,g
22.2238,3.1418,g
31.0313,3.2848,g
6.9776,2.0986,g
9.0614,2.3424,g
33.9101,3.8066,g
23.8092,3.0663,g
22.3679,3.1778,g
19.9037,2.9829,g
33.2754,3.5144,g
0,2.0663,g
18.7904,3.0599,g
9.9287,2.316,g
28.8213,3.4232,g
29.7856,3.5741,g
17.3273,2.6449,g
17.4122,2.8567,g
19.7935,2.5569,g
18.814,3.3709,g
7.1962,2.2753,g
12.793,2.437,g
54.1355,3.4057,g
22.219,2.9892,g
13.2977,2.4843,g
14.7756,2.4273,g
11.1346,2.0846,g
17.7621,2.5308,g
23.8176,2.7279,g
16.8095,2.7782,g
16.4847,3.1472,g
11.0268,2.1399,g
25.2877,2.8122,g
22.6619,3.0609,g
10.1597,2.3086,g
24.8505,3.264,g
14.4627,2.828,g
12.9045,2.4133,g
10.148,2.7408,g
17.4422,3.056,g
16.0261,2.4116,g
22.0264,2.683,g
21.6209,2.5211,g
15.3298,2.7818,g
37.2006,3.7652,g
19.0554,2.7185,g
31.7577,3.799,g
17.6215,2.2889,g
12.7688,2.7392,g
22.1081,3.5688,g
10.0862,2.2148,g
12.9114,2.541,g
10.0948,2.2455,g
20.8785,2.4639,g
16.0196,2.4183,g
10.6514,2.29,g
14.6512,3.1081,g
17.4154,3.1432,g
22.0414,3.0671,g
13.6043,2.8808,g
17.0278,2.6566,g
6.7911,2.2565,g
12.1334,2.3729,g
18.1986,2.233,g
6.4262,2.1917,g
10.6103,2.5126,g
17.1381,2.4698,g
9.6959,2.301,g
12.8981,2.634,g
18.8286,3.1884,g
21.2887,2.637,g
17.138,2.8354,g
24.0127,2.7447,g
29.7264,3.1915,g
18.6206,2.9777,g
20.6028,2.7589,g
20.9182,2.5533,g
18.5514,2.7638,g
21.3266,2.9467,g
15.5717,2.667,g
21.9981,2.5575,g
9.5924,2.2742,g
17.3168,2.6439,g
11.3269,2.3222,g
21.0485,3.2714,g
9.6195,2.4698,g
16.9325,2.9564,g
24.6827,3.363,g
12.6677,2.2695,g
16.6026,2.8267,g
18.8781,2.5085,g
11.5733,2.4548,g
12.5891,2.5139,g
6.9885,2.5605,g
15.3638,2.6628,g
15.7421,2.7612,g
20.9862,2.9722,g
21.7566,3.0922,g
21.972,3.131,g
37.1418,3.3327,g
10.3456,2.3865,g
12.9288,2.4183,g
15.245,2.6721,g
23.3743,3.2333,g
18.0066,2.9415,g
12.0575,2.5289,g
26.9542,3.008,g
12.5216,2.708,g
11.6678,2.0774,g
0.0029,2.0774,g
24.4525,3.237,g
15.5688,2.9877,g
23.3107,2.8476,g
7.3193,2.4807,g
20.7167,3.1128,g
32.714,3.1411,g
17.7236,2.7016,g
18.6504,2.6299,g
23.5811,3.1877,g
13.0207,2.5276,g
22.2631,3.1237,g
56.5926,4.339,g
21.1995,3.1326,g
10.7571,2.1508,g
11.2544,2.3304,g
29.461,3.5923,g
49.0157,4.1592,g
26.8262,3.7255,g
10.9483,2.6716,g
22.3989,2.8454,g
30.3081,3.2541,g
12.4612,2.5058,g
24.6754,3.0276,g
27.8725,3.8914,g
21.2241,3.2083,g
10.5553,2.2529,g
31.8887,3.2284,g
18.0596,2.7574,g
9.7914,2.3502,g
17.3918,2.6299,g
15.1926,2.5159,g
11.3272,2.4232,g
21.3305,2.7239,g
10.8048,2.3865,g
10.7448,2.4314,g
10.5484,2.4526,g
12.7904,2.5804,g
15.6218,2.7486,g
24.5044,3.2655,g
29.9163,3.1392,g
20.9787,3.1475,g
21.177,3.0481,g
20.799,3.3611,g
12.6744,2.6942,g
8.2153,2.1931,g
37.578,3.712,g
32.0626,3.5533,g
19.0069,2.4594,g
15.4898,2.6726,g
19.0726,2.6191,g
16.6646,2.5031,g
26.181,3.4373,g
11.0466,2.238,g
22.5961,3.18,g
10.6551,2.3701,g
15.0191,2.5321,g
15.7969,2.5366,g
22.2848,3.3116,g
22.0786,3.1838,g
15.8183,2.6048,g
11.7267,2.1688,g
19.1078,2.9501,g
31.4836,3.4847,g
11.2497,2.0774,g
10.1657,2.5605,g
9.648,2.4935,g
7.5491,2.5179,g
10.7238,2.3971,g
13.5256,2.7679,g
37.2663,3.8326,g
12.673,2.5533,g
15.0466,2.5434,g
9.7166,2.5211,g
17.0662,2.8633,g
15.7047,3.0158,g
9.2682,2.4969,g
21.9862,2.6551,g
30.9665,3.6383,g
14.0666,2.7878,g
10.0712,2.4289,g
12.0507,2.3483,g
20.353,2.8982,g
13.0452,2.8119,g
21.2057,2.7308,g
37.784,3.9715,g
12.5218,2.3473,g
10.3418,2.4749,g
11.4297,2.238,g
11.8802,2.0314,g
11.829,2.0881,g
14.1675,2.8689,g
0,2.0663,g
26.7256,3.7367,g
15.1921,2.847,g
17.2361,2.6289,g
10.5335,2.2504,g
25.1529,2.9724,g
23.168,2.3414,g
16.1708,2.7578,g
14.48,2.954,g
10.2434,2.3483,g
23.2356,2.9664,g
27.99,3.5396,g
14.9063,3.0007,g
25.4572,3.1664,g
18.483,2.7631,g
9.2749,2.2227,g
6.8412,2.1021,g
48.4047,3.9532,g
30.7397,3.4551,g
11.9477,2.4464,g
11.3642,2.659,g
9.9303,2.179,g
21.2906,3.232,g
22.7669,2.6721,g
29.1463,3.083,g
12.149,2.6395,g
40.6609,3.3775,g
13.2275,2.2188,g
7.0939,2.1569,g
11.4697,2.5971,g
22.1263,2.9162,g
16.3919,2.7447,g
18.0657,2.4706,g
22.9712,3.3998,g
12.11,2.3375,g
16.9491,2.749,g
10.2902,2.415,g
14.5621,2.8293,g
13.858,2.3892,g
16.1153,2.3531,g
7.3633,2.0588,g
44.6224,3.5842,g
22.3084,3.0804,g
17.6852,2.5988,g
33.7746,3.6251,g
10.8492,2.2175,g
12.9078,2.2122,g
30.9444,3.3019,g
25.4305,3.1527,g
10.9338,2.1021,g
16.9715,2.4976,g
27.0197,3.5433,g
6.9116,2.1089,g
10.1418,2.5676,g
23.4002,3.4076,g
18.1419,2.6258,g
19.5409,2.7547,g
19.2789,2.5502,g
11.8072,2.616,g
7.4005,2.0986,g
30.0162,3.6714,g
26.1354,3.1764,g
12.47,2.5563,g
9.0786,2.4191,g
29.3052,3.1356,g
18.1161,3.2239,g
18.8222,2.8192,g
16.7796,2.766,g
15.1394,2.4764,g
19.1207,2.7756,g
14.3467,2.6642,g
13.7282,2.6594,g
25.1852,2.8182,g
10.9327,2.2672,g
15.4762,2.4594,g
34.6611,3.3567,g
7.2786,2.2055,g
51.1362,4.1743,g
17.8152,2.6454,g
17.6223,2.8719,g
19.7704,2.8096,g
14.0974,2.5966,g
20.1194,2.7683,g
9.901,2.2014,g
15.9664,2.7927,g
7.4142,2.3909,g
32.8868,3.4965,g
15.2694,2.5126,g
11.9517,2.5465,g
26.6129,3.4931,g
9.7779,2.4241,g
11.7922,2.4564,g
12.2412,2.6964,g
22.1855,2.3683,g
11.1927,2.4757,g
16.4001,2.7007,g
10.9952,2.1123,g
0,2.0663,g
12.919,2.4495,g
18.9528,2.57,g
9.3984,2.3962,g
31.2124,3.6204,g
10.2444,2.1875,g
30.0875,3.5654,g
14.3809,2.7774,g
24.94,3.4357,g
11.2873,2.3493,g
11.1611,2.081,g
19.4228,2.9373,g
20.8924,2.9206,g
23.4096,2.7767,g
22.5772,3.4955,g
18.4405,3.0013,g
12.8778,2.4646,g
41.6904,4.213,g
11.5917,2.4814,g
8.7698,2.7292,g
10.551,2.3522,g
21.5481,2.6862,g
11.106,2.2175,g
10.5032,2.5099,g
12.7453,2.3627,g
15.2562,2.4609,g
10.8292,2.3522,g
22.4208,2.6758,g
14.9489,2.5302,g
12.8557,2.1732,g
22.0343,3.1343,g
24.7023,3.4501,g
23.1597,3.0667,g
23.4377,3.0392,g
44.7793,3.2641,g
34.573,3.9998,g
21.854,2.9528,g
22.5865,2.7493,g
7.2161,2.3222,g
11.3052,2.2625,g
25.0135,2.7892,g
21.8717,2.9055,g
16.6154,2.5315,g
17.2281,2.4997,g
33.2622,3.5645,g
20.0571,2.5224,g
11.3159,2.2068,g
12.6117,2.4433,g
18.5771,2.6069,g
0,2.248,g
10.8221,2.1351,g
7.0653,2.266,g
32.6386,3.5998,g
15.5309,2.78,g
6.803,2.1189,g
7.4378,2.1414,g
9.3091,2.2589,g
22.6585,3.2048,g
21.402,3.0851,g
12.1445,2.4224,g
23.0935,3.1113,g
9.5265,2.4541,g
0,2.0952,g
14.2815,2.4706,g
6.9091,2.1123,g
10.2759,2.2856,g
9.7491,2.2695,g
32.9026,2.9773,g
11.395,2.2683,g
37.9258,3.1564,g
20.0339,3.2675,g
8.5241,2.5366,g
18.4786,2.857,g
10.7215,2.1351,g
28.2821,3.0265,g
18.4822,2.7882,g
22.0004,2.9715,g
12.6004,2.5198,g
12.6917,2.3345,g
16.8392,2.4564,g
18.7027,2.8654,g
30.1161,3.8,g
21.2557,3.033,g
20.6215,2.9754,g
26.3782,3.3678,g
0,2.2418,g
11.1295,2.3464,g
16.0729,2.7742,g
46.8944,3.1996,g
13.0677,2.4764,g
18.7925,3.2695,g
7.1962,2.1414,g
15.4363,2.6924,g
23.4318,3.0726,g
13.5752,2.5888,g
34.529,3.4361,g
23.1666,3.3556,g
16.2245,2.404,g
14.9967,2.8454,g
12.8951,2.4257,g
10.9239,2.3766,g
15.7135,3.1726,g
19.5163,2.6875,g
24.3984,3.3921,g
12.0311,2.4257,g
24.4774,3.2129,g
17.9755,2.8621,g
16.254,2.4249,g
16.3961,2.4878,g
13.518,2.3294,g
14.429,2.4969,g
36.4657,3.6809,g
17.42,2.7332,g
12.9225,2.3054,g
17.0376,2.7828,g
24.2443,2.8525,g
44.5867,4.0204,g
6.5595,2.2844,g
11.8145,2.6871,g
20.819,2.8245,g
15.9384,2.485,g
20.9051,2.9405,g
10.3331,2.3738,g
40.0651,3.6079,g
11.1795,2.1156,g
10.7911,2.1089,g
16.556,2.567,g
11.6639,2.7686,g
24.6323,3.6718,g
17.7096,2.5922,g
20.2441,3.0995,g
12.6516,2.433,g
26.0975,2.8873,g
11.2982,2.5038,g
23.504,3.2068,g
14.0731,2.4362,g
25.6146,3.6018,g
14.9399,2.7634,g
14.4363,2.4281,g
12.0299,2.4224,g
22.9379,3.3448,g
21.0471,3.2591,g
13.5321,2.8756,g
32.2449,3.4986,g
21.8638,3.3523,g
17.8266,2.534,g
22.6577,3.3752,g
9.0016,2.3927,g
14.8362,2.4385,g
12.7377,2.7193,g
60.4622,4.4604,g
123.258,4.8501,g
10.1083,2.1973,g
14.7328,2.48,g
27.6698,3.0824,g
10.9231,2.5004,g
23.8806,2.7501,g
12.5574,2.3738,g
15.7362,2.8341,g
26.2025,3.1438,g
19.073,2.5735,g
20.8262,2.4983,g
12.0319,2.2577,g
16.0011,2.827,g
29.5853,3.2293,g
16.8468,2.9162,g
9.9944,2.5145,g
16.3463,2.8901,g
10.5458,2.2317,g
23.3668,2.8713,g
29.0387,3.4131,g
26.6736,3.5756,g
17.4763,2.8344,g
35.1399,3.0869,g
16.679,2.4624,g
46.2068,3.6767,g
14.6864,2.5231,g
12.0126,2.4735,g
18.4068,3.0247,g
7.2364,2.0394,g
10.693,2.2188,g
11.3338,2.4306,g
15.6976,2.5072,g
34.0896,3.5389,g
17.1768,2.7566,g
26.2194,3.3089,g
7.6307,2.3608,g
23.3308,3.051,g
28.4448,3.4853,g
17.4881,2.7931,g
16.0567,2.8546,g
15.3561,2.5769,g
9.5923,2.534,g
10.1448,2.567,g
14.8885,2.4502,g
22.1737,2.6469,g
27.46,3.8403,g
34.0783,4.0022,g
18.0267,2.5838,g
16.315,2.6232,g
10.8996,2.4057,g
11.2948,2.0952,g
16.5116,2.5849,g
14.9262,2.4764,g
26.4801,3.0312,g
10.2322,2.3243,g
6.7539,2.1477,g
17.3464,2.5218,g
29.3006,3.6658,g
18.1027,2.7789,g
21.5721,3.125,g
18.7552,2.8612,g
19.3449,2.6594,g
19.7318,2.9827,g
24.2893,2.8299,g
29.7823,2.7853,g
17.6117,2.7404,g
11.8012,2.3874,g
11.2812,2.4158,g
7.6208,2.2529,g
22.7859,3.4214,g
18.8161,3.1472,g
17.6422,2.6556,g
6.7738,2.1959,g
21.7916,3.0821,g
24.1321,3.5204,g
24.7569,2.7642,g
16.6669,2.6294,g
11.6624,2.7392,g
15.872,2.6493,g
10.9666,2.2856,g
22.8786,3.0147,g
39.2427,3.8333,g
10.0509,2.3551,g
25.9855,3.2056,g
12.4093,2.3243,g
34.9071,3.269,g
11.3579,2.3738,g
6.6671,2.1599,g
19.6503,2.5391,g
12.6161,2.4669,g
17.2459,2.5366,g
19.9786,3.1266,g
12.9099,2.5581,g
18.982,2.9825,g
38.5006,3.7091,g
15.1727,2.5428,g
19.0651,2.6857,g
30.6059,3.3758,g
10.999,2.3692,g
26.1042,3.1508,g
14.2783,2.6048,g
10.0133,2.2055,g
20.4187,2.7097,g
27.7138,2.9001,g
15.3539,2.6604,g
11.0999,2.5855,g
15.1914,2.5927,g
10.1859,2.2467,g
9.5406,2.3385,g
20.9698,3.0695,g
43.6324,4.1671,g
10.2704,2.2504,g
16.6013,2.873,g
12.8159,2.6058,g
9.4958,2.2923,g
6.8968,2.1973,g
21.1663,2.7451,g
9.9634,2.3365,g
10.069,2.1584,g
15.1595,2.4183,g
12.5415,2.4771,g
10.8801,2.0952,g
8.5251,2.4273,g
16.5478,2.404,g
13.7124,2.5905,g
6.8049,2.2175,g
14.2909,2.6599,g
12.2741,3.0218,g
20.2472,2.7889,g
16.7898,2.5165,g
15.8013,2.4141,g
14.6945,2.8859,g
13.9899,2.6556,g
19.5483,2.6749,g
11.549,2.4338,g
15.7021,2.837,g
12.9625,2.4023,g
33.7546,3.6536,g
19.0829,2.9098,g
16.7197,3.066,g
15.7069,2.4065,g
18.7019,2.9297,g
15.6801,2.8132,g
10.7309,2.3032,g
12.9583,2.4616,g
10.5469,2.2201,g
25.5263,3.4071,g
10.2053,2.316,g
12.8974,2.7181,g
20.7089,3.0436,g
27.9408,3.1097,g
16.5381,2.4409,g
32.3553,3.6953,g
9.9073,2.281,g
22.455,2.9085,g
34.8662,3.9472,g
25.1876,3.524,g
12.7727,2.2529,g
11.8656,2.2492,g
10.4897,2.5132,g
20.9762,3.1905,g
10.696,2.3962,g
27.2076,3.49,g
14.5732,2.4742,g
24.8335,3.1974,g
20.7603,3.1159,g
17.9337,2.9225,g
21.0836,2.9848,g
7.0172,2.2109,g
20.8295,2.7931,g
9.1501,2.4914,g
24.197,3.1394,g
24.0205,3.745,g
17.6753,2.938,g
8.9799,2.4609,g
23.0585,2.8225,g
11.6609,2.2601,g
16.8725,2.5359,g
30.7225,3.578,g
16.651,2.6091,g
24.456,3.2177,g
10.9833,2.1287,g
14.3297,2.4836,g
9.3952,2.2707,g
6.5774,2.1446,g
19.2314,2.7243,g
16.0145,2.5391,g
23.2062,3.3153,g
12.3055,2.3883,g
28.5564,3.63,g
35.0272,3.6171,g
7.3353,2.1717,g
17.1234,2.6212,g
18.1076,2.8896,g
25.4082,2.699,g
28.7095,3.1064,g
20.5946,2.8754,g
17.3059,2.6707,g
7.7487,2.2967,g
15.854,2.7756,g
15.4963,2.4464,g
16.3967,2.968,g
24.0398,2.9358,g
7.2118,2.1055,g
21.7005,2.7156,g
18.9149,2.5422,g
10.9547,2.2765,g
14.0263,2.4728,g
21.582,3.2034,g
30.5268,3.6819,g
11.2124,2.3865,g
53.5629,4.181,g
25.0483,2.9009,g
7.3691,2.1569,g
7.4092,2.0986,g
18.6194,2.8552,g
23.6533,2.9974,g
24.7029,2.9559,g
11.6158,2.3414,g
18.7991,2.7312,g
25.0323,3.0426,g
16.9986,2.7555,g
12.2904,2.4691,g
11.5258,2.3784,g
21.4115,2.7532,g
22.0192,3.2475,g
7.3237,2.0986,g
32.2789,3.4412,g
25.7806,3.4943,g
17.7269,2.641,g
15.1393,2.5635,g
20.1371,2.8331,g
12.5083,2.3454,g
21.543,3.0911,g
21.9331,2.9206,g
6.9341,2.0626,g
22.1137,2.8713,g
9.9252,2.3655,g
21.1065,2.8567,g
14.3925,2.4771,g
18.0149,2.7551,g
10.848,2.29,g
11.0901,2.3444,g
16.7321,2.3355,g
20.6391,2.3927,g
12.7713,2.3551,g
17.4216,2.608,g
9.5335,2.3838,g
10.7532,2.2577,g
8.9355,2.3324,g
46.3484,4.0138,g
31.2913,3.8822,g
42.9794,3.9488,g
12.7049,2.4108,g
13.5389,2.4014,g
10.3866,2.233,g
18.5691,2.5179,g
16.5979,2.7578,g
25.4463,3.1094,g
33.6874,3.9202,g
10.6044,2.1399,g
16.6565,2.5922,g
21.234,3.2913,g
12.964,2.2776,g
7.1651,2.0588,g
10.9772,2.3541,g
17.663,2.3107,g
22.8376,2.9612,g
15.5351,2.6449,g
11.2854,2.3979,g
16.8303,2.8299,g
29.1304,3.4371,g
24.3904,3.795,g
12.0956,2.5302,g
17.432,2.7892,g
16.2483,2.7853,g
27.5528,3.4248,g
7.0966,2.0774,g
16.9221,2.8998,g
21.5673,2.711,g
32.5982,3.5616,g
28.3282,3.4859,g
38.4766,2.8871,g
16.0162,2.4601,g
24.3492,3.0255,g
20.4715,3.1313,g
17.4115,3.0026,g
29.0942,3.5361,g
21.3824,3.0147,g
22.5269,3.0537,g
27.013,3.5529,g
12.9089,2.8848,g
28.7212,3.3384,g
12.0301,2.5521,g
22.8833,3.2174,g
33.2446,3.1921,g
19.4175,2.8893,g
11.0212,2.5198,g
50.6686,3.6836,g
20.7749,2.8791,g
10.5402,2.4564,g
10.8881,2.4338,g
27.4271,3.2559,g
14.2005,2.5263,g
19.63,2.8149,g
25.4437,3.5335,g
17.354,2.6594,g
25.4047,3.1074,g
20.3062,3.385,g
20.7041,2.7308,g
10.5395,2.4354,g
10.7436,2.1703,g
9.6367,2.3314,g
14.7213,2.8929,g
16.453,2.8448,g
0.0029,2.055,g
9.3657,2.3918,g
17.5155,2.5045,g
22.9493,2.9836,g
18.8885,2.7024,g
36.3217,4.0231,g
11.671,2.3531,g
11.3551,2.0917,g
15.6477,2.7197,g
23.6375,3.1575,g
16.0399,2.8398,g
13.9242,2.3454,g
16.0335,2.8055,g
17.6964,2.7003,g
10.112,2.2148,g
12.8114,2.5315,g
12.9715,2.6299,g
12.4609,2.6609,g
19.1139,2.9437,g
10.6045,2.1021,g
20.8249,3.0658,g
25.593,3.3384,g
10.9402,2.2,g
24.806,3.1276,g
23.174,2.9743,g
10.9182,2.1703,g
19.331,2.9945,g
20.6188,3.0013,g
18.3025,2.7033,g
31.1183,3.5624,g
6.9311,2.1319,g
15.2017,2.2577,g
7.4209,2.2889,g
11.9063,2.8612,g
11.7208,2.1055,g
27.8646,3.0519,g
26.1729,3.1059,g
17.0186,2.6618,g
20.5962,2.9763,g
17.3368,2.8582,g
16.5869,2.6826,g
17.9911,2.7122,g
38.2386,3.0523,g
19.8195,3.1494,g
36.9152,3.9891,g
18.1476,2.9829,g
20.1766,2.8212,g
7.4183,2.1446,g
10.7178,2.1319,g
10.5474,2.3531,g
18.4276,2.8606,g
25.5058,2.8363,g
13.4138,2.6942,g
10.9195,2.4014,g
16.2983,2.3395,g
24.8044,3.3788,g
27.8147,3.0894,g
9.5035,2.238,g
9.2926,2.4014,g
23.6661,3.2913,g
9.4429,2.29,g
25.0631,2.5198,g
27.9588,3.3262,g
12.202,2.5955,g
26.4066,2.8552,g
35.582,3.4533,g
10.2859,2.1658,g
15.5464,2.7067,g
16.3476,2.7574,g
