@relation magic

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.798,51.494,1.915,g
3.6303,63.4961,7.6188,g
2.5647,33.6467,14.8002,g
2.4556,-94.7378,1.004,g
2.1599,-3.3562,45.2279,g
2.8017,12.9495,19.8988,g
2.9715,9.6439,23.484,g
3.2383,-42.5478,1.811,g
2.415,-15.7221,38.741,g
3.5602,75.2937,1.5563,g
2.2776,12.9135,1.5218,g
2.3365,12.9487,43.0032,g
2.4893,26.2948,17.8954,g
2.301,12.0922,25.519,g
2.9621,31.1115,23.358,g
2.8692,-30.4106,4.6718,g
2.6101,-16.1978,0.8987,g
2.5587,25.5705,14.818,g
2.6186,24.7697,14.0382,g
2.6435,-9.1786,1.577,g
2.8052,11.945,2.491,g
2.5145,17.7407,18.989,g
2.2613,-15.1,24.418,g
2.7486,-20.5552,6.6996,g
2.4541,17.0588,0.255,g
2.3811,-7.59,9.809,g
2.5372,-3.8675,21.346,g
3.6687,63.8125,4.124,g
2.7785,25.7086,2.715,g
2.3747,10.5536,2.7355,g
3.4718,53.802,17.073,g
2.9172,41.2236,2.5772,g
3.0026,46.2738,2.788,g
2.4116,-15.9051,44.78,g
3.2696,52.276,0.4823,g
2.5085,-17.4503,23.417,g
2.4249,18.9776,23.7678,g
2.9263,19.9279,7.192,g
4.0381,85.6669,0.6959,g
2.8136,10.0621,9.8822,g
2.4014,-12.2435,42.499,g
3.8233,57.9574,1.5906,g
2.7649,-24.8968,1.085,g
3.1353,70.4962,15.2135,g
2.4409,35.2907,6.792,g
3.2146,43.5391,13.183,g
2.899,31.6882,23.28,g
2.3345,-6.3198,6.8181,g
2.3493,17.0319,10.9993,g
3.3872,60.9973,4.6353,g
2.3473,18.3478,3.686,g
2.7312,-19.5817,3.1288,g
2.7742,11.4429,11.808,g
2.8404,16.2811,16.727,g
2.8531,-14.523,4.604,g
2.2,13.5681,3.5723,g
2.4393,-16.0567,1.811,g
3.3368,28.3339,2.569,g
3.4344,61.1143,5.902,g
2.9001,29.7202,9.654,g
2.3118,-9.7974,26.733,g
2.5119,-10.6287,22.4899,g
3.3761,57.4498,1.8256,g
2.6165,34.1182,5.5783,g
3.8022,77.2229,6.4966,g
2.5557,-20.7383,25.877,g
2.2989,15.455,66.57,g
2.357,17.472,1.9502,g
2.8817,29.7448,7.0274,g
3.4285,-9.7717,45.8891,g
3.2792,-87.3739,21.5092,g
2.2279,-2.1514,5.964,g
2.3738,9.3493,28.2901,g
2.7871,-26.8865,4.783,g
2.9474,66.7149,4.6616,g
2.5447,-22.3459,1.282,g
2.3551,-10.4723,60.871,g
2.2776,-8.823,78.7388,g
2.9317,49.845,1.088,g
2.5334,27.6434,2.4817,g
2.3032,12.6736,29.3444,g
2.7871,19.3887,0.762,g
3.6656,38.5675,7.4762,g
3.8903,36.7097,6.31,g
2.9474,20.436,5.49,g
3.7156,78.4918,0.604,g
2.932,46.3455,12.322,g
2.8179,-18.6865,2.1198,g
2.5198,19.7908,22.07,g
2.7832,39.2724,11.479,g
3.4756,67.7417,9.1004,g
2.7443,4.8267,0.758,g
2.7987,21.7653,14.224,g
3.3669,42.2469,74.454,g
2.5694,17.0663,8.539,g
3.1316,42.9179,6.772,g
2.6781,108.425,4.6097,g
2.4683,19.1661,4.0499,g
3.5143,46.5522,1.919,g
2.9445,90.6799,0.0969,g
2.7076,95.1581,11.8646,g
3.0356,133.254,4.2004,g
3.105,-34.8287,7.078,g
2.6258,19.9668,33.07,g
2.634,59.0806,2.8508,g
2.4935,-20.4676,19.4896,g
2.968,14.9053,18.2815,g
3.065,26.0174,0.292,g
3.3391,54.971,5.247,g
2.382,-24.763,2.6206,g
2.6994,-23.5674,7.006,g
3.2414,-41.4037,2.402,g
3.675,-19.1244,1.827,g
2.6069,30.8968,12.3834,g
2.5798,30.3294,7.352,g
2.9939,21.24,6.4181,g
2.5353,23.4069,12.1567,g
2.2956,-7.9213,84.1351,g
2.6289,27.794,6.484,g
2.8689,-13.42,34.7446,g
3.0899,-27.6313,11.24,g
2.4764,-59.4655,19.889,g
2.7585,23.4775,2.2764,g
2.4289,17.0629,0.279,g
2.3811,5.3032,21.012,g
2.4526,-14.6913,14.461,g
2.4997,-13.0332,30.0405,g
2.4548,-8.7621,44.479,g
2.7255,20.3876,23.2283,g
3.3754,72.3117,3.586,g
2.3263,-19.5563,32.321,g
2.9125,33.7819,3.06,g
3.4948,44.5951,4.2001,g
3.0682,32.7874,0.839,g
2.8782,55.9949,2.652,g
3.0613,18.327,11.9037,g
2.2889,-3.594,69.1441,g
3.2398,70.4124,2.39,g
2.3971,20.3787,62.979,g
3.206,39.969,3.321,g
2.945,14.0196,19.601,g
2.4378,24.4564,9.7048,g
3.2117,33.4308,17.3632,g
2.6835,-12.2754,0.083,g
2.9196,43.7929,5.401,g
3.0575,-6.7978,2.53,g
2.2601,-10.6821,16.7407,g
2.5045,11.646,59.4159,g
2.7997,25.3396,41.4223,g
2.4158,-17.6264,56.5669,g
4.0284,74.3498,3.692,g
3.972,70.3318,1.2669,g
2.0473,-0.4101,17.933,g
3.1041,-10.3258,18.606,g
2.7404,43.6811,4.862,g
2.1123,-5.6924,54.248,g
2.3454,-18.5079,66.9996,g
2.2355,-7.2064,41.4167,g
2.2355,14.1908,65.6716,g
2.695,80.837,0.329,g
2.6665,-28.2104,2.2136,g
2.4997,16.5147,33.009,g
2.4273,13.4705,27.0267,g
2.2266,13.6678,3.82,g
2.5682,44.69,4.562,g
2.9645,55.708,8.8474,g
2.7846,14.8055,0.7255,g
3.3175,66.2589,0.2485,g
2.1446,9.9499,50.611,g
2.5821,18.8307,38.491,g
2.4609,-41.3628,11.5045,g
2.4338,-23.9635,29.836,g
2.596,25.7663,64.4501,g
3.3559,48.5028,4.558,g
2.4464,33.1382,11.7646,g
2.3738,33.413,9.183,g
2.0881,-8.7773,49.935,g
2.541,13.593,28.4117,g
2.8722,-22.078,9.518,g
2.8639,6.1522,23.5868,g
3.0663,66.7498,0.4554,g
2.8142,14.5723,5.69,g
2.1414,0,63.095,g
3.6204,22.8315,14.608,g
2.8624,60.7061,5.559,g
2.2343,15.3193,12.001,g
2.5315,19.0918,2.559,g
2.6656,9.5162,63.492,g
3.6727,44.2203,0.141,g
2.5563,9.4638,35.602,g
3.2499,-54.3626,17.622,g
2.7312,17.8471,9.273,g
2.4886,25.4576,16.697,g
2.7131,39.7625,8.621,g
2.6042,-12.7448,21.497,g
2.2589,19.6433,31.9848,g
2.4378,-13.3556,30.2511,g
2.7517,-25.2946,8.0864,g
3.0761,-27.8054,8.357,g
2.6675,-58.8637,9.78,g
2.4836,-8.504,30.6401,g
3.3661,121.657,1.951,g
3.2924,28.0159,20.7695,g
3.5294,63.7112,0.9791,g
2.1833,-4.2589,49.667,g
2.49,-15.5362,0.929,g
2.9727,29.1279,6.4438,g
2.6469,-22.1139,1.5938,g
3.6165,53.3275,2.043,g
2.8136,-19.3772,2.969,g
2.527,17.3968,14.469,g
2.666,14.7403,2.9039,g
3.3463,38.9675,5.1038,g
2.6444,-8.5614,12.974,g
3.907,39.2089,18.8033,g
2.8354,-24.683,13.937,g
2.3979,8.9047,29.859,g
3.1638,76.3109,0.9268,g
2.6613,-23.1445,40.6717,g
3.0772,37.2536,4.104,g
3.0416,-57.9233,1.202,g
3.231,20.3758,0.052,g
2.7114,15.8859,19.7462,g
3.7012,45.5091,1.29,g
4.1949,76.9757,1.0667,g
2.7206,23.6865,23.478,g
2.736,-24.7638,0.071,g
4.3524,88.9234,2.951,g
2.2695,-7.0134,12.169,g
2.7846,36.8161,19.3827,g
2.5832,-22.5169,28.8406,g
2.7585,23.4397,6.5984,g
2.4091,10.9236,22.232,g
2.641,-18.3079,6.971,g
3.6192,-42.5904,0.7124,g
2.5099,-12.7121,3.651,g
2.3139,18.7293,5.646,g
2.372,10.3768,85.4955,g
3.233,77.1651,19.558,g
2.9261,-7.2126,19.5075,g
2.4433,15.152,51.1727,g
3.46,38.9805,0.545,g
3.1793,23.8349,8.0926,g
2.8579,40.5554,4.885,g
2.3334,8.4718,2.799,g
2.6942,-30.0301,5.153,g
2.4713,18.3512,61.1859,g
2.2393,6.9754,56.6874,g
2.8868,-19.3902,5.097,g
2.912,67.7566,10.237,g
2.8904,42.4894,37.234,g
2.8215,25.8782,41.747,g
2.9304,42.0676,2.228,g
3.4092,154.542,25.1567,g
2.4646,17.1302,25.2944,g
3.9838,75.4813,5.5948,g
3.5261,65.5969,3.9967,g
2.3464,15.1078,31.7295,g
3.3175,30.9783,2.0615,g
2.3784,20.1731,2.6609,g
2.3847,-16.3028,35.3545,g
2.842,-26.7741,13.576,g
3.6737,75.4045,0.582,g
2.7885,16.341,9.0144,g
3.824,105.216,0.1569,g
2.0881,12.8465,25.2239,g
2.1599,-3.7041,66.481,g
2.4764,-18.5917,41.331,g
3.1885,67.1927,3.886,g
2.7308,6.4897,1.3108,g
2.4306,34.3164,29.98,g
3.2881,48.7096,0.334,g
2.8675,-27.4403,13.753,g
3.0175,29.3417,39.615,g
2.6439,15.8754,16.6,g
2.3375,24.8832,34.735,g
2.7899,-33.0324,59.046,g
3.4822,51.4626,5.6592,g
2.0774,-6.2386,63.742,g
3.1814,54.6739,15.4674,g
2.7101,21.6115,55.3614,g
2.9839,153.371,10.4186,g
3.0797,31.4852,5.3161,g
2.1987,5.5369,9.4765,g
2.6642,24.2542,9.152,g
2.9263,24.1014,3.378,g
2.7324,48.6343,30.186,g
2.642,19.9552,15.18,g
3.2694,83.6344,7.9764,g
2.6309,-11.8123,19.418,g
3.3537,81.6332,4.985,g
2.2455,-18.3342,23.936,g
2.5575,-13.4239,29.0462,g
3.477,34.4753,0.4862,g
2.2504,5.5003,26.52,g
3.1901,-20.8094,14.171,g
3.2078,-66.0624,7.4381,g
2.1287,12.7579,13.3261,g
2.1945,9.8061,81.1099,g
2.2613,-9.2905,69.4336,g
3.3477,29.524,13.0923,g
2.0588,-10.0733,77.047,g
3.4787,60.4878,6.3353,g
3.0682,31.3106,12.079,g
2.4401,19.3256,1.608,g
2.7931,-58.7193,1.869,g
2.7782,52.4938,3.9526,g
2.4257,-9.7323,9.9943,g
3.0183,61.6557,2.846,g
2.5159,-34.7742,13.671,g
3.3517,-51.9564,4.3596,g
2.8306,56.4396,4.687,g
2.3865,-20.746,21.0941,g
2.9694,40.7022,3.211,g
3.2388,-16.1454,2.5359,g
3.179,52.7687,9.52,g
2.3345,-17.4441,14.4,g
3.3067,19.9306,1.5888,g
2.5105,28.183,13.932,g
3.2559,33.5983,1.2327,g
2.2188,-7.5277,27.399,g
3.3841,47.274,3.422,g
2.8882,14.7763,15.821,g
2.4378,-12.5426,8.302,g
2.5982,-18.7029,5.565,g
2.6675,16.0812,14.018,g
3.9457,70.4115,4.0677,g
2.7412,18.1431,16.691,g
2.6776,26.0992,0.2595,g
2.5735,-15.7714,15.71,g
2.5283,-25.9853,8.8998,g
3.1388,49.4716,15.462,g
2.5366,31.2016,6.332,g
3.2076,51.1059,14.967,g
2.4433,19.4041,18.419,g
3.0276,72.593,21.984,g
2.6906,19.9593,6.81,g
3.1817,26.7323,18.4082,g
2.2833,-7.2764,45.9059,g
2.3096,10.6663,21.937,g
2.6212,23.6607,16.5306,g
2.9518,25.2125,0.501,g
2.4639,-16.0339,37.3772,g
3.699,62.719,2.3853,g
2.4362,13.5299,17.2981,g
2.4099,14.9018,4.1527,g
2.3589,-13.1345,29.43,g
2.8522,8.9581,8.8963,g
2.754,11.515,13.874,g
2.3424,-9.0233,46.4513,g
2.4322,9.7066,4.327,g
3.2926,38.6748,0.7768,g
3.0269,36.879,6.262,g
2.2989,-6.8364,54.2205,g
2.4216,8.1895,10.828,g
3.1757,61.4924,9.9644,g
2.601,-10.1243,4.7988,g
2.3233,-15.1356,35.913,g
2.9965,43.4581,6.0049,g
3.0314,98.6068,6.8267,g
2.5416,-14.0385,4.0536,g
2.7168,32.0937,24.096,g
2.9238,37.1449,3.3,g
2.9619,15.4728,26.1855,g
2.9598,56.5939,3.622,g
3.4842,46.6759,0.2581,g
2.8887,31.3517,7.6187,g
2.4048,15.7982,24.847,g
2.871,48.7944,6.819,g
2.8842,16.8838,17.71,g
2.0273,11.4034,25.9219,g
2.8202,-16.7861,5.5596,g
2.7864,33.5769,8.5216,g
2.4935,18.4647,5.584,g
2.5723,-16.0054,25.688,g
2.938,-15.9801,15.639,g
3.4583,-29.0165,1.4057,g
2.8261,41.2934,1.388,g
2.9934,17.6604,0.2353,g
4.0936,102.36,48.2051,g
4.4133,90.9207,1.744,g
2.1089,12.3351,74.355,g
3.049,57.768,15.494,g
4.3656,83.084,6.803,g
2.0986,-12.9263,3.7149,g
2.4456,22.991,6.6615,g
2.9474,31.5061,1.9292,g
2.2967,-6.0171,2.3939,g
2.5653,-16.2096,21.073,g
2.9261,28.6966,6.797,g
2.7608,13.1752,85.9814,g
2.6138,-8.8271,5.5254,g
2.179,-15.3123,20.293,g
3.1767,46.9464,3.144,g
3.0739,22.693,9.087,g
2.5112,6.5856,9.814,g
2.8055,26.6207,19.4174,g
3.5614,55.1122,2.3428,g
2.4548,20.7562,22.384,g
2.3901,23.6104,11.3856,g
2.8722,36.8694,32.443,g
4.2236,80.4554,0.5792,g
2.4346,13.3466,1.591,g
2.8633,38.4813,41.3483,g
2.6474,6.5901,10.6572,g
3.7835,73.5357,7.5825,g
2.4921,-11.4506,4.5268,g
2.2095,-4.7146,63.084,g
3.0765,36.3041,0.851,g
3.0881,30.8456,4.3666,g
2.9954,-33.79,1.3991,g
2.4893,21.3682,27.67,g
2.2636,9.1562,11.9354,g
3.4594,-41.565,0.345,g
2.8657,14.5536,14.2293,g
3.2316,51.0709,3.9671,g
3.7089,65.5541,2.376,g
2.3464,12.6034,26.3583,g
2.8739,56.7213,3.7729,g
3.4447,63.4476,5.007,g
2.0473,5.3573,72.426,g
2.5605,10.8968,3.665,g
2.281,-15.1601,44.8022,g
2.4728,10.2142,5.4667,g
3.3554,54.4201,6.439,g
3.0204,-73.3775,0.181,g
2.9292,37.2507,22.289,g
3.3645,68.3836,0.723,g
3.2429,47.8331,12.8453,g
3.3852,28.8837,0.77,g
2.608,19.4024,6.3642,g
2.4579,22.3152,7.276,g
3.2648,47.9741,0.853,g
2.4541,10.0427,25.048,g
2.889,64.793,1.651,g
2.8698,32.9319,20.879,g
3.2423,62.2809,0.555,g
2.6149,11.4679,18.766,g
2.989,-17.7621,12.603,g
3.2303,45.8484,5.806,g
2.1189,2.9765,41.2125,g
2.6684,-54.0283,6.463,g
2.3927,6.4231,36.0888,g
2.8096,14.9852,12.8885,g
3.1119,30.0402,8.372,g
2.7657,11.8152,8.4788,g
2.8837,-13.4913,6.11,g
2.4108,15.1624,65.882,g
2.3395,-6.0428,52.3517,g
2.1255,2.9776,71.697,g
2.6994,8.4771,1.682,g
2.1319,6.0317,66.374,g
2.3531,13.8927,25.441,g
3.2208,40.1842,2.6359,g
3.0436,23.1759,3.185,g
2.3274,20.7749,22.5005,g
2.6048,-17.1986,13.222,g
2.2343,-11.8762,8.3002,g
3.4552,64.3395,2.4324,g
3.2909,26.362,0.6925,g
3.0932,70.4419,9.5567,g
2.9948,39.2384,5.092,g
2.6138,15.4709,17.981,g
2.3531,14.0662,1.701,g
2.4191,-13.3411,11.2053,g
2.6547,37.9722,18.1339,g
3.8447,53.1833,4.9318,g
2.2999,-7.3216,47.741,g
2.4014,17.5377,30.0391,g
2.6021,-15.6609,67.285,g
3.4007,86.6275,2.425,g
2.7439,15.2884,17.4523,g
3.3268,60.2754,1.7119,g
3.1074,23.1577,20.0384,g
2.2742,11.6185,43.7863,g
2.3757,-16.7236,21.014,g
3.3969,30.9557,1.139,g
2.2999,16.7689,20.1371,g
2.3784,-10.9453,20.643,g
3.0925,25.9888,5.4962,g
3.404,59.1356,0.2039,g
2.4548,34.2494,29.572,g
2.3829,-10.3469,35.2698,g
2.3032,9.6154,4.5866,g
2.4125,13.0954,46.6564,g
3.3742,63.1791,0.916,g
2.1732,-18.6939,56.5082,g
2.8293,43.9669,0.6526,g
3.9109,90.2158,1.873,g
3.0284,22.0654,12.398,g
3.0797,55.0638,4.8939,g
2.6933,20.1408,9.6072,g
3.6228,66.5126,1.8578,g
2.6571,-92.1459,66.855,g
2.7835,-8.2962,2.0888,g
2.0149,-8.9055,47.2668,g
2.9151,59.5806,3.4423,g
2.9125,46.6966,0.6007,g
2.4807,-19.3096,2.609,g
2.882,-19.3784,4.1367,g
2.9159,34.5847,5.148,g
2.9741,22.3707,16.8909,g
3.1949,52.9252,2.0734,g
2.4683,23.4275,69.7617,g
2.6875,18.8407,25.9457,g
2.266,-7.4619,8.1347,g
3.0137,-28.5581,0.7342,g
3.1733,26.6332,4.908,g
2.6144,-85.4021,19.152,g
3.8212,59.0818,2.17,g
2.2109,7.502,68.723,g
3.0037,-20.377,60.676,g
2.4031,22.0606,51.967,g
3.6294,59.2579,5.254,g
3.8422,-39.7509,4.067,g
2.372,-10.0999,16.099,g
2.6848,54.8724,6.0914,g
2.9133,-45.1791,5.8556,g
2.2707,-17.4874,27.4012,g
2.3683,-11.9129,15.733,g
2.5283,20.7355,7.067,g
2.4281,13.7742,9.44,g
3.3252,59.636,5.7286,g
3.0026,-31.9096,1.044,g
2.5072,-11.8603,3.9228,g
3.0013,43.4174,10.217,g
2.3473,20.3017,45.299,g
4.2944,81.796,4.934,g
2.6642,51.4932,0.9472,g
2.3222,12.8937,34.761,g
2.7368,-11.1368,15.139,g
2.224,1.8356,54.0277,g
3.7644,90.3116,1.1606,g
3.8493,-33.2713,5.1478,g
2.8357,55.2506,49.3474,g
2.6781,-14.3053,5.636,g
3.4368,11.2721,1.99,g
2.8435,15.7114,27.846,g
4.2366,89.6241,3.602,g
2.1917,9.5525,51.3098,g
3.5008,57.9644,15.8268,g
3.4007,89.5866,1.893,g
2.4385,19.6848,16.534,g
2.7093,20.7402,0.337,g
2.5647,23.0289,4.0462,g
2.7864,30.7892,9.903,g
2.3118,-6.1771,21.279,g
2.7308,12.8161,51.214,g
4.0928,74.1026,2.162,g
2.9191,28.4049,0.9256,g
2.2923,9.6363,11.6166,g
3.7091,50.4885,4.861,g
2.618,17.6482,4.195,g
4.0022,90.4024,0.851,g
2.88,27.947,4.149,g
2.8189,67.7843,5.866,g
2.1508,-10.7908,68.7907,g
3.8901,87.7213,3.1195,g
2.3375,90.6037,2.8134,g
2.5017,-24.7732,16.9344,g
2.4997,2.8524,10.312,g
2.6893,-8.0462,64.813,g
2.2753,3.3196,49.9518,g
2.4914,-75.643,4.8437,g
2.1021,-5.253,89.3153,g
2.7084,-40.8882,1.6694,g
2.5514,-18.2899,4.1919,g
3.299,26.1309,2.205,g
2.9243,-10.7427,2.642,g
4.0567,86.3899,2.1094,g
3.0077,13.3182,11.239,g
2.4166,20.7189,8.8813,g
2.9717,-7.0886,20.3344,g
2.7016,51.8675,10.4907,g
2.7778,22.9527,10.519,g
3.0959,24.007,6.862,g
3.1787,-15.3506,30.3355,g
2.1319,-3.9388,13.5225,g
3.3511,77.5083,10.34,g
3.3077,78.9545,5.231,g
2.3829,20.4444,28.8208,g
3.2463,45.5711,3.3996,g
2.8633,23.4627,0.4014,g
2.3598,18.0623,83.7969,g
3.6759,-7.2309,0.128,g
2.7267,18.5998,9.364,g
2.07,11.7704,45.312,g
2.5977,14.3784,29.477,g
4.07,80.7777,2.148,g
2.6826,-9.9218,33.4715,g
2.3032,8.0911,49.037,g
2.5185,14.3055,6.8937,g
3.0152,42.5924,4.4256,g
2.2122,9.8337,41.804,g
3.5497,58.6011,8.3983,g
2.7029,47.8696,1.3186,g
3.0071,-48.92,2.5099,g
3.0752,38.2132,0.4197,g
2.6875,-24.1026,8.572,g
2.3444,11.1824,46.9743,g
3.6665,68.5967,8.681,g
2.081,-16.2725,37.3886,g
3.8192,77.3711,1.219,g
2.4771,11.6422,15.7031,g
2.7024,-10.6239,27.142,g
2.5198,13.0289,5.8248,g
3.4097,70.9864,2.8204,g
2.7612,21.465,8.163,g
2.9398,35.8661,1.511,g
4.0372,20.3669,3.2,g
3.568,51.7478,2.4729,g
2.1569,-4.0114,88.1516,g
2.0473,11.6434,82.8039,g
3.2052,29.1222,26.577,g
2.4564,17.4069,48.901,g
3.3803,126.475,27.0741,g
3.7367,55.1792,0.467,g
2.3107,23.1036,19.811,g
2.404,9.2499,69.7,g
2.7931,30.5875,22.7226,g
2.9562,-35.9015,5.353,g
3.0384,27.1747,7.8488,g
2.5581,-47.9288,7.944,g
3.7389,79.2618,1.2109,g
2.8442,35.2857,7.8974,g
2.3473,-16.1889,8.1312,g
2.4735,11.4169,14.634,g
2.9204,45.0145,13.659,g
3.1697,49.5686,1.965,g
2.2967,-6.8206,89.6759,g
2.1367,5.0747,9.3626,g
2.2989,-3.5736,65.595,g
2.3802,10.6136,32.9032,g
3.0586,-45.8214,4.4572,g
2.1351,-2.4955,41.248,g
2.179,-17.2517,27.259,g
3.0535,55.356,9.423,g
2.4935,-108.745,10.285,g
2.9605,99.6052,5.3339,g
2.6015,14.442,8.2714,g
2.2648,3.0816,31.9616,g
3.1938,43.553,2.98,g
2.3385,2.6585,77.7643,g
3.1045,40.2931,14.111,g
2.8636,-11.6242,4.5618,g
2.3979,6.6965,52.599,g
2.781,21.6247,15.8283,g
2.5688,-24.1055,1.8427,g
2.8028,30.8741,8.021,g
2.9358,-43.2906,22.426,g
2.2911,7.2857,3.769,g
2.1538,-7.4387,26.524,g
2.2683,7.6452,79.386,g
2.633,-9.3896,12.0537,g
3.1452,27.6571,1.66,g
2.3464,-9.7005,87.0857,g
3.372,45.7745,1.8622,g
2.7712,13.0648,1.6094,g
2.7536,11.9309,10.25,g
3.083,21.6181,34.5241,g
3.1593,28.4831,14.399,g
2.6345,44.7229,0.057,g
3.5659,106.885,12.056,g
3.0819,24.8633,14.283,g
2.1688,-8.5835,45.6611,g
2.5982,-6.787,0.4079,g
3.3085,55.7708,3.584,g
3.3867,38.6111,10.241,g
2.4807,12.575,12.1452,g
2.9403,-93.982,76.3636,g
2.7778,-15.3057,27.0943,g
2.889,9.7913,4.207,g
3.2654,-45.4692,0.965,g
2.3945,9.9438,71.972,g
3.2351,-22.4135,7.553,g
2.1255,-6.7126,31.77,g
3.1443,60.6361,11.29,g
2.4448,-6.4733,11.655,g
2.5328,-9.459,12.434,g
2.8642,-34.0672,60.9026,g
2.3608,-25.8171,31.498,g
2.3541,8.4885,49.435,g
2.3043,15.1221,22.9044,g
2.1255,8.9641,85.103,g
3.0261,-16.3166,7.4614,g
2.3664,15.6644,42.881,g
3.5049,61.0923,11.6103,g
2.0663,9.0043,77.3146,g
3.9546,76.4535,3.0657,g
2.2504,17.941,51.857,g
3.3587,57.8212,2.005,g
2.0952,12.2823,74.254,g
2.9738,81.8061,1.5131,g
2.574,-9.3456,75.209,g
2.6689,27.5794,1.136,g
3.1188,27.3017,14.985,g
2.3107,2.4181,71.878,g
3.0032,-30.1779,11.4501,g
2.2529,-7.0101,26.545,g
2.5729,18.5954,52.1482,g
2.301,19.091,35.676,g
2.0737,-8.0477,1.9575,g
3.5252,-22.8975,72.171,g
2.4579,-22.0058,5.222,g
3.1679,-36.4413,8.17,g
2.0986,0,22.0884,g
2.6123,42.0923,1.759,g
2.5459,-10.8113,72.654,g
2.5072,-48.6571,1.987,g
2.2601,18.4806,23.2454,g
3.3035,32.569,8.5577,g
3.8374,71.574,5.1219,g
2.837,-17.434,1.7725,g
2.1775,-3.6418,20.124,g
2.5927,-34.1768,2.269,g
2.3711,-14.4368,24.6194,g
2.738,12.345,64.5648,g
2.2368,-4.1969,9.259,g
2.525,18.0763,47.5368,g
3.321,89.8179,10.429,g
2.7392,-34.7392,2.0311,g
3.0197,-47.3029,59.389,g
2.799,36.4331,9.116,g
2.6284,33.8738,11.6246,g
2.8724,27.479,2.089,g
3.1433,-22.5224,11.5205,g
2.7616,-8.6944,37.555,g
2.3128,8.5343,15.654,g
2.4074,-6.5384,69.2291,g
2.2856,15.5873,44.7241,g
2.3775,28.819,1.5978,g
2.4526,-16.4114,63.687,g
3.9292,65.1396,4.106,g
2.776,15.2027,39.1194,g
2.1804,-3.7676,66.059,g
2.5211,-12.2811,23.6586,g
3.0479,83.3389,1.703,g
2.7828,30.9728,14.834,g
2.7582,20.277,2.063,g
2.3766,20.2038,34.988,g
2.3395,-10.8729,5.4707,g
2.4564,29.5911,4.632,g
2.5334,17.8583,29.934,g
2.5378,21.0699,9.224,g
2.6493,-18.7435,69.976,g
3.387,75.1109,3.197,g
3.1235,-10.5861,6.4861,g
2.5441,-10.4469,36.6853,g
3.3769,38.8557,3.032,g
2.749,-24.9521,10.355,g
3.0835,13.0877,42.931,g
2.9388,18.6067,6.6105,g
2.3589,10.7176,35.1981,g
3.5245,70.0037,8.2692,g
2.8564,-50.0302,3.196,g
3.0943,27.5274,7.1492,g
3.2139,35.179,18.651,g
3.3769,-33.4996,4.4376,g
2.8429,27.7515,16.5347,g
2.8503,-7.8397,32.497,g
2.6749,-18.2315,12.037,g
2.7093,3.8872,89.5011,g
2.688,-27.423,22.751,g
2.2989,20.0999,7.817,g
2.7392,21.4259,4.313,g
2.2889,-9.9919,26.193,g
2.5289,-27.6812,1.4941,g
3.2819,47.822,2.245,g
3.5329,53.1831,1.321,g
2.8831,24.3802,11.1759,g
2.3829,-11.7821,6.4218,g
2.4586,21.2675,4.7156,g
2.4742,17.5867,18.1987,g
2.5366,-19.9943,35.433,g
2.0107,9.7708,13.992,g
2.1477,-3.3364,46.8979,g
3.4736,72.9635,2.929,g
3.0992,16.4082,2.4355,g
2.8777,61.5837,18.185,g
2.4362,7.3769,75.6791,g
2.909,-28.5992,10.7449,g
3.5471,60.7341,0.8541,g
3.9595,62.4748,1.0007,g
2.8597,-17.2484,5.396,g
3.8492,84.0906,0.012,g
2.851,32.3056,11.5541,g
3.4767,39.4975,2.0115,g
2.5821,25.099,16.055,g
2.8543,44.7736,14.572,g
2.3075,-13.1519,51.0269,g
3.178,52.7026,3.2454,g
2.5569,20.1313,11.2109,g
3.0304,-25.1251,0.1562,g
2.1538,-8.9284,70.736,g
2.3674,-13.2914,64.045,g
3.0443,9.6262,1.0347,g
2.6749,1.2191,46.187,g
2.6684,4.357,3.542,g
2.0952,6.6421,32.761,g
2.4786,9.6397,11.6155,g
2.608,-12.303,16.232,g
3.095,52.5158,4.0631,g
2.6042,-11.4003,25.464,g
2.5224,-17.4181,2.969,g
2.5192,17.3714,85.8903,g
2.6604,19.2773,2.124,g
2.9435,-8.9717,72.4556,g
2.6826,21.1996,9.5808,g
2.9015,22.7781,0.0872,g
3.0273,48.4919,16.385,g
2.2467,6.8997,23.439,g
2.2504,-5.0305,42.081,g
2.7193,-15.9987,18.879,g
2.6498,41.7832,22.307,g
3.7066,-56.2515,4.4023,g
2.8901,45.2479,25.9201,g
2.4289,9.8922,18.331,g
2.601,30.1116,19.0052,g
3.065,39.0961,6.065,g
3.0519,35.3383,5.7179,g
2.2201,-8.9074,18.975,g
2.1569,7.8431,76.5332,g
2.4691,11.5067,67.167,g
2.3454,-18.1544,8.4488,g
2.6004,24.7028,53.453,g
2.0986,10.6201,68.1257,g
3.0964,47.9461,4.103,g
2.8901,13.3085,7.443,g
2.4857,-11.7832,87.5655,g
2.2636,-16.9492,11.529,g
3.3648,-15.9668,0.8021,g
3.2834,70.1269,6.3952,g
2.9332,24.9784,0.288,g
2.98,-22.934,2.68,g
2.3334,-13.326,8.407,g
3.3395,17.216,7.847,g
2.708,12.2489,1.203,g
2.5911,-16.2231,24.732,g
2.3032,-11.207,24.8729,g
2.7063,-38.7493,8.1035,g
2.9602,-3.7431,9.189,g
