@relation magic

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
17.8712,0.168,24.4809,16.679,g
20.5589,0.1726,45.1295,2.861,g
17.8084,0.164,28.0419,0.595,g
9.7733,0.2921,-17.1035,30.7414,g
18.4628,0.2465,19.5856,26.1088,g
20.8679,0.1112,55.9689,0.123,g
23.2082,0.2274,-50.8812,2.135,g
19.1553,0.1862,-21.1006,33.824,g
10.9776,0.3763,-7.5574,20.2043,g
14.2649,0.2342,-23.4458,23.678,g
23.7766,0.1033,24.7609,3.2503,g
11.1366,0.3676,4.1166,52.427,g
32.4995,0.077,63.4861,1.932,g
11.9777,0.2137,25.2755,30.757,g
32.2921,0.1733,56.1855,4.573,g
20.1946,0.2122,-16.1377,26.0319,g
12.5096,0.2636,12.8722,5.9332,g
12.7204,0.2184,90.6037,2.8134,g
23.9338,0.1473,33.8492,42.879,g
21.1702,0.0823,92.6338,3.2837,g
16.5869,0.1817,21.1996,9.5808,g
21.2686,0.1637,12.1834,25.431,g
6.971,0.4044,12.6902,42.201,g
27.935,0.1806,66.6867,4.4265,g
14.1661,0.2337,23.5052,6.0359,g
82.8625,0.0203,83.0895,2.337,g
25.1345,0.1001,64.2319,4.1234,g
22.4033,0.1056,38.6475,3.7247,g
15.1711,0.2049,17.0961,9.6888,g
17.8745,0.1766,15.1435,0.881,g
22.8472,0.1568,-15.9408,8.9398,g
10.72,0.4891,-4.5371,26.41,g
15.9101,0.1575,-28.581,6.132,g
21.6205,0.1296,28.1556,1.705,g
17.6422,0.2287,-22.15,15.8702,g
9.9525,0.4311,-4.8815,71.5811,g
12.2674,0.3145,32.5339,5.941,g
8.6526,0.3954,11.0382,63.8216,g
20.8103,0.1162,37.7755,4.25,g
7.0203,0.3831,-11.3333,29.3485,g
14.9526,0.2509,-9.3635,3.0779,g
26.4597,0.1011,15.0557,17.331,g
17.6643,0.1671,33.8088,5.545,g
19.6937,0.2688,16.9144,78.7982,g
28.0451,0.0741,77.9063,1.061,g
19.6965,0.2185,19.8561,46.859,g
15.2366,0.1758,-9.3742,12.0413,g
17.4013,0.2334,-18.5089,11.5874,g
12.759,0.1771,18.9779,9.695,g
15.807,0.249,-13.7842,17.1252,g
20.6307,0.2396,29.185,8.56,g
16.2703,0.4032,63.4487,12.706,g
23.1917,0.0823,61.7436,2.07,g
29.0898,0.1178,63.5925,0.1989,g
17.4881,0.1441,-24.1423,18.694,g
19.5954,0.2188,24.4328,6.7859,g
19.641,0.1872,10.6267,24.2231,g
7.3341,0.3979,7.6737,57.56,g
17.9149,0.1232,42.196,0.189,g
9.4474,0.2415,-18.5079,66.9996,g
32.3037,0.1168,79.9021,1.775,g
17.6856,0.1645,18.6392,1.9542,g
15.5732,0.1861,66.4638,1.5789,g
21.9432,0.1225,27.3424,19.1787,g
19.2143,0.1812,13.2407,13.341,g
15.9885,0.1805,32.6278,7.2636,g
13.5009,0.1718,-14.523,4.604,g
13.0682,0.2562,22.5587,10.878,g
35.8989,0.0637,62.5374,8.264,g
12.6604,0.1928,-14.2005,28.919,g
17.4122,0.2385,42.7081,3.7836,g
14.7849,0.2475,13.674,3.154,g
24.3116,0.1183,45.8417,1.5204,g
11.5794,0.2441,-22.171,30.3721,g
19.3554,0.2491,-20.0166,55.884,g
42.7846,0.064,51.3861,1.9921,g
11.458,0.3746,-4.409,35.0558,g
17.6968,0.2126,14.1483,24.2467,g
13.2068,0.2309,14.2304,12.8858,g
19.7858,0.1101,30.0402,8.372,g
44.0194,0.0462,85.2885,12.408,g
9.7914,0.3415,18.6712,23.725,g
0,0.3689,-12.8175,77.229,g
16.2411,0.1096,62.8347,5.892,g
15.7057,0.2313,-10.4165,44.497,g
28.5978,0.0672,67.3172,5.466,g
17.6937,0.2034,-12.2754,39.2377,g
13.9412,0.2903,-10.0601,11.8286,g
10.4929,0.3537,11.6185,43.7863,g
25.0772,0.082,45.5662,2.404,g
12.8694,0.2943,-8.159,10.6062,g
14.3788,0.2208,-22.3011,86.2952,g
24.2276,0.1922,22.7668,47.7302,g
10.1583,0.3325,10.8606,42.612,g
9.9634,0.3756,15.1735,0.9856,g
9.6425,0.3796,15.8398,20.5917,g
10.9426,0.417,-3.9424,21.8775,g
16.4912,0.3185,17.5771,39.472,g
13.8821,0.2987,47.6989,10.1148,g
31.1877,0.1027,164.033,17.3604,g
26.6979,0.1188,44.164,8.6361,g
19.4267,0.1197,-33.8379,2.939,g
12.7037,0.1839,-58.8637,9.78,g
21.6881,0.2224,-85.4021,19.152,g
16.2983,0.2494,17.8333,87.1479,g
14.8809,0.2383,11.3536,36.394,g
22.8833,0.0676,53.2844,9.2116,g
30.3894,0.0658,87.3018,0.6946,g
14.6795,0.2493,17.8589,19.0658,g
11.7386,0.2399,32.3912,14.5626,g
15.8021,0.1661,-26.8201,14.6056,g
16.6898,0.2356,19.2244,4.9423,g
26.9664,0.1053,50.1934,1.1676,g
13.4125,0.3785,-14.9153,17.8512,g
29.6018,0.081,15.8001,27.672,g
15.0884,0.1898,25.4226,3.375,g
12.2939,0.3205,9.8855,53.7383,g
18.1613,0.1448,34.6532,13.2776,g
21.9099,0.1673,20.2956,14.885,g
8.9672,0.338,10.3637,32.6097,g
25.569,0.136,-40.8882,1.6694,g
10.5756,0.2821,-8.1421,81.3657,g
20.1505,0.2204,50.9459,3.982,g
18.729,0.1857,-34.0911,9.2336,g
20.9142,0.0906,76.641,1.7125,g
14.8408,0.2466,20.3433,31.567,g
11.3125,0.3798,-3.8537,28.538,g
12.0527,0.3155,-15.5362,0.929,g
17.1019,0.2322,18.5151,10.575,g
22.2941,0.1382,72.4403,2.8697,g
45.616,0.0749,35.5267,20.595,g
14.3629,0.3075,-16.8703,85.333,g
11.1033,0.3898,3.4386,80.3533,g
14.3297,0.2237,10.1372,43.687,g
19.1163,0.1922,10.325,9.3069,g
12.6495,0.3373,23.3827,9.7889,g
17.8488,0.1831,13.6351,56.0713,g
10.5668,0.4872,-4.3567,51.288,g
11.2823,0.2978,11.2238,58.7535,g
12.821,0.2411,13.9258,14.961,g
21.0294,0.1596,-36.8342,3.0122,g
10.6386,0.4533,-3.9545,20.371,g
29.1608,0.081,37.0731,15.8766,g
11.4038,0.371,6.0221,10.758,g
12.4866,0.2668,11.9721,23.3361,g
26.0164,0.1107,40.5254,4.9638,g
21.7989,0.0808,17.216,7.847,g
8.9576,0.3872,14.4882,60.3018,g
22.9081,0.1486,19.356,30.4393,g
21.9862,0.1825,45.1022,20.1117,g
13.6674,0.1565,28.0699,6.297,g
25.047,0.1468,27.0844,35.279,g
17.4422,0.1147,44.2121,0.2328,g
10.6448,0.4346,3.7382,71.43,g
10.697,0.4507,3.415,6.0909,g
24.2627,0.1226,28.8116,13.191,g
17.7293,0.1402,-19.7398,6.862,g
17.4377,0.1638,57.3342,4.397,g
17.8073,0.1452,22.0187,21.303,g
10.6491,0.4266,3.5272,42.1949,g
18.9283,0.1361,23.322,5.861,g
23.3519,0.1835,-25.3849,27.897,g
17.5767,0.1845,27.7515,16.5347,g
32.7119,0.136,61.0854,3.4717,g
15.2636,0.2179,28.3027,8.6513,g
10.7678,0.4385,-1.3856,44.1499,g
10.3837,0.423,-4.2589,49.667,g
12.7545,0.2224,10.3081,1.9635,g
10.6408,0.4262,-3.5739,16.91,g
20.0366,0.195,-18.0175,37.8646,g
11.0162,0.2403,17.0989,1.517,g
10.3079,0.3102,-16.0468,63.735,g
13.7609,0.1736,136.445,1.9331,g
2.3406,0.539,19.3256,1.608,g
16.5116,0.2146,15.8566,27.087,g
29.803,0.177,33.3994,56.554,g
18.1279,0.1177,46.8981,6.955,g
11.1028,0.4431,-6.9602,32.5129,g
30.1373,0.0678,53.3275,2.043,g
19.7604,0.1514,-17.8472,9.3727,g
31.5629,0.1014,-15.9989,4.428,g
30.4142,0.082,69.5422,5.1838,g
28.6052,0.207,21.024,0.9214,g
6.8049,0.2879,-15.8779,35.715,g
6.8238,0.3004,17.9717,8.5878,g
16.0322,0.183,25.0272,17.905,g
17.4634,0.3075,20.7609,9.1044,g
10.5199,0.5045,4.3884,31.914,g
11.5007,0.2808,13.5935,8.982,g
20.9172,0.1939,15.2884,17.4523,g
11.9004,0.186,12.9882,17.4336,g
14.465,0.2172,41.2934,1.388,g
20.0613,0.1248,40.0579,13.438,g
18.0597,0.1972,30.0681,6.405,g
14.0189,0.2425,7.505,2.3372,g
15.0075,0.2005,15.484,89.502,g
9.3185,0.4344,-4.3213,49.1374,g
20.9524,0.128,-22.3472,22.3263,g
12.7595,0.2642,-12.6953,33.7292,g
6.6382,0.3773,-7.5537,24.114,g
14.3513,0.25,4.357,3.542,g
11.623,0.3931,-8.7997,16.144,g
21.5068,0.2507,45.5527,0.6186,g
10.8729,0.3108,20.8131,13.001,g
12.7151,0.2162,-6.9811,42.3501,g
20.3438,0.1296,4.86,5.733,g
9.9303,0.3344,-15.3123,20.293,g
16.6321,0.211,74.4191,0.305,g
15.2427,0.1703,40.0288,5.8093,g
19.4397,0.2012,-22.0706,8.916,g
18.1795,0.2165,28.1979,13.5225,g
13.9634,0.2988,-54.2293,1.523,g
10.5344,0.2768,22.586,22.5743,g
11.5902,0.2232,11.7328,3.2782,g
11.3272,0.2132,32.5679,1.107,g
20.3842,0.1188,51.1341,2.718,g
7.1019,0.4079,-12.9511,15.156,g
11.4535,0.3778,20.0915,36.5241,g
8.7939,0.2969,15.1134,3.366,g
10.8365,0.2756,8.1612,80.6796,g
11.1616,0.3768,-4.8525,71.177,g
27.809,0.097,63.1791,0.916,g
12.7081,0.3386,13.0024,46.9182,g
21.1722,0.1403,20.2216,10.1619,g
9.9203,0.3667,11.8396,16.0923,g
11.6782,0.2496,-9.7678,19.9366,g
22.5835,0.1626,55.207,2.772,g
17.6041,0.1568,52.9458,3.947,g
14.1388,0.2062,21.2212,5.97,g
13.1511,0.1887,21.1676,26.798,g
32.8825,0.096,51.444,2.673,g
15.4321,0.2018,31.4549,10.9987,g
22.9184,0.107,19.6213,15.5478,g
16.9197,0.2747,18.4987,29.742,g
15.2625,0.2262,35.8567,4.914,g
6.9613,0.3305,6.1527,18.7187,g
16.8173,0.2012,56.7213,3.7729,g
20.6824,0.175,44.5411,8.7606,g
11.2402,0.4672,-21.3665,18.0262,g
24.6138,0.2715,16.4072,3.796,g
16.5623,0.3017,-12.5044,24.0856,g
28.3828,0.129,-22.8975,72.171,g
18.7657,0.1954,-37.4959,31.805,g
16.2569,0.2553,21.3007,51.9091,g
16.4329,0.1769,8.273,33.3063,g
10.8487,0.3323,5.3114,12.616,g
25.2248,0.1083,51.994,1.8283,g
12.8311,0.3796,19.6139,31.0008,g
13.399,0.1986,-54.2239,2.219,g
35.7186,0.0938,-28.0878,86.2934,g
34.124,0.1191,94.1285,43.174,g
11.196,0.3834,4.8137,56.9209,g
20.0861,0.2195,-40.0942,7.8318,g
16.2483,0.2336,46.0921,7.6056,g
36.3351,0.0715,21.2319,21.4458,g
15.344,0.2061,14.2319,56.2862,g
14.2949,0.2442,12.8399,2.189,g
25.1567,0.1317,56.1975,2.4183,g
11.1654,0.3855,-6.9421,56.5349,g
17.1381,0.2186,-12.3603,21.2129,g
17.0121,0.2417,-13.741,8.395,g
12.6207,0.285,19.04,5.647,g
19.1009,0.1654,49.0443,8.8233,g
6.9745,0.3846,-11.2458,12.2685,g
9.626,0.2374,25.8125,1.4848,g
16.3212,0.15,21.604,3.026,g
28.3887,0.1304,28.327,35.2665,g
31.0263,0.2653,12.1768,1.1826,g
6.605,0.3746,6.2692,3.2088,g
12.4033,0.309,7.7209,9.3668,g
36.4645,0.0919,83.9585,8.6395,g
12.2423,0.2648,6.9253,14.999,g
9.8151,0.2377,17.2256,15.387,g
11.4934,0.2574,-24.1313,25.1126,g
16.4198,0.2917,-18.0543,2.8735,g
24.9919,0.1144,-34.6403,3.7844,g
8.2492,0.2896,18.4689,29.8227,g
13.518,0.3133,-9.3456,75.209,g
12.1986,0.2006,18.6473,6.6964,g
17.3659,0.2346,-23.3803,21.846,g
22.0771,0.1396,62.1973,7.795,g
25.7637,0.1109,-16.4207,31.937,g
25.5873,0.1754,17.5713,33.509,g
25.3628,0.1165,15.2556,13.285,g
11.2497,0.4142,6.6654,42.6363,g
18.4596,0.1693,-12.7055,12.5618,g
21.7939,0.1746,-27.9037,18.6016,g
15.9541,0.2058,-16.8838,7.755,g
12.3622,0.2733,-14.9558,13.2241,g
35.487,0.2178,-57.8306,32.783,g
15.6068,0.2685,19.1974,15.4169,g
11.4371,0.3303,-18.2562,22.598,g
23.3478,0.1237,52.4391,1.7181,g
9.174,0.3587,-11.168,7.6029,g
20.7513,0.1518,56.0095,4.151,g
33.6032,0.1008,29.524,13.0923,g
9.2461,0.3342,-13.7677,15.631,g
12.1572,0.2241,-23.6784,4.9577,g
23.9565,0.1155,28.3861,46.5742,g
6.6989,0.4523,-14.8517,85.7558,g
11.9209,0.2867,-12.1762,10.3786,g
21.3086,0.1805,33.7075,5.1346,g
19.5329,0.1319,54.7244,0.817,g
9.7539,0.5568,-8.769,12.7129,g
12.8734,0.2785,12.9184,15.6293,g
18.6014,0.1453,26.2209,20.828,g
11.5222,0.3953,-7.8399,7.7639,g
0,0.3734,0,28.267,g
16.1387,0.3287,21.3231,33.725,g
15.7328,0.2257,-9.2663,15.8331,g
8.1563,0.3308,-21.0502,5.965,g
19.2412,0.1264,14.3757,21.696,g
18.9191,0.1729,10.3083,16.353,g
17.7624,0.179,-25.8882,38.222,g
13.3139,0.2425,29.6768,0.408,g
30.0875,0.082,38.1459,2.7843,g
31.637,0.0759,59.7345,14.2235,g
43.6886,0.0797,55.7717,6.582,g
28.9423,0.0688,31.2701,15.377,g
9.9603,0.323,18.2429,8.5828,g
10.9666,0.3083,17.8799,23.821,g
32.6355,0.0502,49.5641,2.7956,g
15.7785,0.1726,-21.7275,2.37,g
22.9955,0.1129,16.5333,7.055,g
20.1643,0.2887,-39.2618,7.0357,g
19.6459,0.1631,-22.844,33.685,g
22.9484,0.1418,29.623,0.3159,g
6.8126,0.4532,14.8941,63.211,g
11.6292,0.3983,-9.407,20.956,g
10.5839,0.283,20.8975,14.307,g
10.2982,0.3413,11.0116,37.525,g
17.1046,0.1655,-28.3225,3.1113,g
26.591,0.1128,86.5058,5.144,g
18.3309,0.1694,-28.7926,2.9018,g
30.7737,0.1164,52.6065,0.0235,g
11.6192,0.3784,-6.9668,80.0642,g
24.629,0.1222,37.5428,27.4131,g
13.2824,0.2076,-28.9942,4.687,g
11.196,0.4217,6.6421,32.761,g
10.1488,0.2456,-19.7376,37.8541,g
22.0705,0.1324,48.9388,4.1776,g
21.301,0.1392,61.0268,3.18,g
19.6763,0.1577,20.1489,6.733,g
10.9792,0.2891,6.1119,23.7151,g
14.2514,0.1774,-19.3772,2.969,g
10.829,0.4662,4.9355,23.3048,g
18.9033,0.226,26.1636,30.2038,g
11.3162,0.2199,20.5711,77.975,g
12.0353,0.2243,7.9139,39.8891,g
14.7307,0.1826,47.9121,6.381,g
12.5551,0.2458,11.3816,31.2984,g
16.3961,0.1837,14.527,20.818,g
7.2845,0.4212,10.8056,27.318,g
12.4093,0.4573,17.8652,23.769,g
8.0592,0.6045,11.1805,5.787,g
30.646,0.0983,50.0957,4.1261,g
18.295,0.137,-11.9025,16.483,g
17.1008,0.2126,16.9803,85.2337,g
15.9144,0.3143,-30.6854,68.6169,g
28.7594,0.0834,39.7018,16.686,g
10.4895,0.3194,7.2556,49.5821,g
11.8713,0.2096,21.3733,66.669,g
0,0.4199,13.0312,7.7242,g
6.6794,0.4717,-15.6104,50.0938,g
10.7969,0.2733,-30.128,15.0428,g
14.3361,0.1607,58.5437,0.644,g
15.2158,0.257,-16.7046,10.5692,g
14.8631,0.1414,24.9265,4.0468,g
19.1991,0.3019,14.8654,83.7468,g
11.2645,0.3688,7.2293,16.3315,g
27.2951,0.104,76.4706,3.7332,g
6.6886,0.4636,15.3193,12.001,g
10.3694,0.4729,-5.982,29.068,g
10.5458,0.4839,-4.7347,71.8363,g
9.7452,0.3326,10.355,9.586,g
7.2895,0.4007,-10.5086,29.921,g
16.3156,0.1579,34.3492,10.0749,g
21.6876,0.1134,49.8029,6.696,g
18.5756,0.217,15.5327,8.988,g
12.9015,0.2966,-10.5109,18.7607,g
12.7046,0.1857,19.056,6.8788,g
22.198,0.1674,55.9949,2.652,g
24.0033,0.1018,36.5315,2.0296,g
11.9374,0.3663,-10.2109,9.612,g
9.4683,0.2231,23.3259,22.4698,g
23.1396,0.1571,-20.4761,20.0586,g
33.2622,0.1323,71.2656,3.1589,g
6.4102,0.5203,-17.1937,71.9164,g
32.8001,0.1112,43.1094,1.4349,g
17.863,0.2154,52.0813,19.884,g
11.6813,0.37,6.3158,7.3446,g
35.264,0.2372,20.9658,54.509,g
7.0241,0.6752,-3.681,63.6689,g
11.2947,0.4109,6.8557,54.087,g
25.1337,0.1131,29.5049,8.877,g
10.7532,0.3287,7.9581,15.1814,g
14.3502,0.1172,24.662,1.603,g
25.4188,0.2025,27.0457,1.1889,g
18.0175,0.1769,-13.864,0.326,g
24.6191,0.107,53.0684,4.1034,g
24.4737,0.139,50.0666,11.0895,g
29.0223,0.1387,48.1027,5.176,g
7.3244,0.4035,9.5411,12.9273,g
18.5969,0.2045,14.4986,35.946,g
26.3056,0.0746,72.1375,0.558,g
15.9191,0.2481,21.35,1.578,g
11.6185,0.1892,-19.4076,2.625,g
16.8717,0.3585,16.1787,17.9992,g
20.5843,0.1193,69.5781,0.4746,g
24.1218,0.0968,86.2177,0.601,g
16.5381,0.2264,-21.6556,0.6014,g
22.7229,0.1326,-15.9987,18.879,g
12.8904,0.2718,11.0682,1.7384,g
12.2128,0.2964,-12.0916,4.7392,g
11.939,0.3607,-8.9284,59.206,g
11.2053,0.3725,21.0159,8.288,g
11.909,0.3533,-7.1701,47.0555,g
13.4544,0.2662,13.4769,1.5306,g
13.5321,0.2017,-29.7974,6.2878,g
14.48,0.1195,29.0766,11.5618,g
12.1,0.3069,11.2168,15.623,g
11.1439,0.2398,25.6027,0.059,g
27.5454,0.0733,84.0013,13.3408,g
25.8454,0.097,60.774,4.8815,g
20.8963,0.156,28.0222,3.103,g
28.1852,0.0896,30.9557,1.139,g
11.9517,0.3932,20.3829,80.0895,g
20.6959,0.1673,17.9941,61.033,g
24.2483,0.0918,-15.5685,1.022,g
21.1343,0.1808,50.9982,9.214,g
15.9078,0.1784,44.9566,31.0686,g
22.4496,0.2632,-48.2816,7.46,g
12.3502,0.275,10.0746,55.708,g
27.0886,0.1639,-26.6065,43.0747,g
22.3142,0.1838,-64.5845,30.337,g
27.2206,0.0946,67.3895,1.7409,g
21.5584,0.1205,37.9501,2.071,g
12.2518,0.2818,-16.8471,22.5916,g
21.3336,0.1113,-52.2643,1.615,g
0,0.571,5.2697,34.817,g
18.7904,0.1267,37.3658,10.563,g
16.7819,0.2993,18.3897,13.1411,g
12.7318,0.277,-19.2604,6.261,g
7.1467,0.3778,11.468,36.0741,g
6.5382,0.3177,9.716,6.624,g
21.4114,0.373,21.925,42.6266,g
17.8268,0.1009,15.4977,3.4411,g
18.1801,0.1871,-27.1004,13.175,g
8.6035,0.352,-15.7102,9.7889,g
16.2197,0.2117,12.6243,76.537,g
16.6424,0.2317,31.0401,25.831,g
24.2893,0.2522,-36.1043,12.113,g
19.7113,0.1471,38.031,7.946,g
17.9565,0.2251,9.9399,4.3446,g
11.1597,0.3342,7.953,26.26,g
18.7925,0.1315,41.0892,3.259,g
7.3014,0.5532,4.489,19.79,g
34.7618,0.0705,62.5676,0.385,g
17.3681,0.1238,33.3533,4.2502,g
0.0034,0.4052,-18.637,69.4052,g
17.6143,0.1718,63.7663,20.872,g
11.1674,0.3435,8.6544,17.1627,g
29.9104,0.1261,57.5848,9.9144,g
18.0313,0.1033,51.9567,3.2846,g
16.5704,0.27,18.3715,12.4856,g
8.8881,0.4744,-15.6116,29.1631,g
18.4557,0.2197,20.747,34.5962,g
25.5134,0.0939,97.7039,2.72,g
16.0617,0.1814,45.8419,5.0681,g
15.8012,0.1721,-20.6272,1.236,g
23.6253,0.1581,-47.3029,59.389,g
20.8053,0.1656,-18.7156,7.6688,g
17.256,0.1754,13.8432,26.7113,g
16.8051,0.1573,30.3234,8.698,g
15.5771,0.3819,-12.0557,62.1191,g
17.7295,0.1875,51.2734,3.8346,g
9.3171,0.4927,8.0423,14.071,g
39.6185,0.0671,58.0334,4.893,g
7.1962,0.5279,5.0717,45.254,g
26.6913,0.1027,-24.7504,7.3364,g
20.7149,0.1254,-22.0213,7.206,g
0,0.4465,-6.4074,48.9671,g
11.5855,0.2749,19.8378,23.5485,g
19.9313,0.1475,30.6469,12.089,g
19.9785,0.1077,16.9221,0.898,g
20.914,0.1594,9.3549,6.2206,g
26.6265,0.1061,112.466,2.935,g
15.8174,0.1294,27.5346,0.8914,g
20.3191,0.2169,-18.1053,26.398,g
87.8861,0.029,108.53,8.6871,g
12.012,0.2859,20.6561,16.2492,g
12.2901,0.3214,19.632,1.8023,g
12.1334,0.197,-11.3444,1.575,g
17.9731,0.1252,80.0039,3.616,g
11.1562,0.3902,-3.2179,20.0897,g
16.2215,0.1097,21.1074,3.8218,g
12.764,0.2733,-16.5419,59.5984,g
17.3891,0.3026,-26.1585,2.2087,g
9.5045,0.3764,15.6805,63.5975,g
10.5628,0.4019,-2.3901,10.7959,g
29.7673,0.1088,98.9246,10.06,g
28.7067,0.131,31.4793,0.936,g
22.5359,0.0849,55.5506,2.8079,g
23.2784,0.1337,66.7149,4.6616,g
21.2597,0.1336,53.0514,16.397,g
31.0932,0.0831,77.2546,5.822,g
10.9525,0.3119,18.0523,72.9346,g
16.4467,0.1558,62.9595,3.9656,g
10.8308,0.4241,-2.7238,27.106,g
19.2486,0.2584,-16.6701,31.2545,g
10.8657,0.3665,18.7293,5.646,g
10.4117,0.3446,6.4007,35.7431,g
49.0157,0.0449,92.4796,1.9148,g
18.6711,0.1692,25.9341,13.0647,g
31.3388,0.1159,61.8632,7.0849,g
15.5392,0.2696,6.9866,71.5113,g
15.2293,0.3015,37.9769,7.803,g
11.5561,0.3237,-3.5917,0.444,g
36.6013,0.1853,-74.705,1.804,g
29.9255,0.1014,65.0036,1.839,g
17.1327,0.1406,34.1904,4.2607,g
14.1638,0.2306,-21.1343,8.894,g
29.479,0.1112,37.5094,9.6642,g
23.1313,0.1702,68.8152,0.29,g
18.6983,0.1278,70.1269,6.3952,g
16.7796,0.1208,-17.9692,10.45,g
49.748,0.0301,83.0956,0.624,g
18.504,0.2351,17.2504,2.642,g
17.0921,0.2859,-14.0385,4.0536,g
19.0703,0.2455,-12.8979,45.8112,g
32.2449,0.161,-48.9905,1.408,g
31.483,0.1645,51.8285,4.5424,g
22.0402,0.1149,34.0315,7.436,g
41.0631,0.0421,90.4413,6.1992,g
7.214,0.3632,-0.4101,17.933,g
6.803,0.4525,14.8757,83.6972,g
25.5172,0.1164,34.0064,1.1725,g
23.4002,0.1277,104.504,0.7867,g
7.3876,0.3054,-14.9667,13.4966,g
36.8892,0.1513,25.5609,16.194,g
10.7129,0.2896,18.5987,66.0088,g
31.3935,0.0923,75.361,1.9954,g
15.9442,0.1588,-21.295,7.845,g
24.6557,0.1028,-15.436,23.56,g
17.3016,0.2387,22.3053,0.2726,g
30.2434,0.0893,84.4981,0.7519,g
19.1792,0.2249,23.163,8.026,g
16.4931,0.3091,-18.2229,43.6228,g
20.0348,0.2074,-83.3984,6.1874,g
26.4331,0.155,27.1398,8.2667,g
13.7651,0.1607,-24.8968,1.085,g
13.6503,0.2346,41.2817,14.583,g
11.0976,0.311,-7.3545,23.4938,g
30.9831,0.0783,65.5541,2.376,g
19.728,0.1475,34.9348,1.2137,g
37.9854,0.0498,75.94,0.804,g
15.5991,0.302,-18.2899,4.1919,g
18.9649,0.2014,-45.8214,4.4572,g
30.2298,0.0769,55.6943,0.386,g
23.7979,0.1331,83.1531,8.6009,g
20.7354,0.1151,-22.4582,9.8102,g
16.7018,0.2125,31.8946,7.5064,g
16.9625,0.2071,7.7372,34.6018,g
20.4612,0.1238,52.2958,3.306,g
11.4506,0.3946,-4.8154,19.4794,g
19.3707,0.1942,33.3854,9.9947,g
11.4295,0.3004,19.0913,24.926,g
40.1604,0.0476,84.0123,1.352,g
23.9109,0.1233,30.101,4.253,g
17.6169,0.35,29.5774,38.85,g
10.889,0.4726,-6.1525,12.1984,g
11.7683,0.2412,12.3548,8.8517,g
12.7014,0.1635,14.3524,13.7782,g
21.9195,0.2188,-38.8638,3.38,g
13.0677,0.3556,-16.0067,89.3334,g
12.2962,0.4046,-15.4641,79.211,g
10.796,0.2097,-23.4546,1.9639,g
16.454,0.1595,22.757,0.677,g
19.538,0.1591,52.5322,4.1846,g
1.141,0.3533,-66.2954,3.0299,g
10.5018,0.316,-17.1026,12.9692,g
12.5842,0.3455,-20.1651,79.825,g
7.3881,0.4297,-8.7992,38.5188,g
18.8759,0.2,44.595,8.203,g
10.3456,0.3018,17.1192,34.6822,g
15.3856,0.2895,-18.8464,5.4377,g
33.2444,0.0536,85.6669,0.6959,g
23.8806,0.1307,68.5261,16.1837,g
28.7262,0.1432,114.646,67.903,g
21.1144,0.1653,70.9797,3.3695,g
10.5225,0.4181,-5.2722,70.176,g
23.9217,0.1555,23.0921,0.9589,g
19.5056,0.1395,26.7564,0.6385,g
16.8812,0.1625,-28.9283,1.708,g
13.2796,0.2808,-16.8158,6.021,g
26.0322,0.2034,-12.6215,37.8821,g
10.1804,0.3304,18.837,71.1985,g
14.307,0.1887,15.6654,5.717,g
20.8336,0.1421,20.8178,69.7546,g
20.8065,0.148,-28.7584,5.5742,g
12.4262,0.3292,-10.3469,35.2698,g
10.927,0.2,45.4515,11.6,g
26.6866,0.1239,31.5055,2.4506,g
10.1215,0.2649,-16.437,65.9551,g
22.609,0.1572,22.7941,10.7911,g
28.0417,0.1394,-7.6113,4.366,g
21.582,0.1117,88.6187,1.534,g
21.2148,0.1204,28.6155,10.598,g
15.9127,0.2161,62.9231,39.9411,g
10.3028,0.2713,22.9917,1.445,g
18.0167,0.1335,38.1032,0.256,g
7.3288,0.4175,-10.0917,80.2685,g
11.8559,0.3276,4.782,46.6386,g
13.4231,0.3025,14.849,14.1872,g
22.9129,0.2372,16.4949,9.906,g
7.2305,0.368,7.2814,14.933,g
17.6541,0.1426,-23.2863,6.2607,g
22.0943,0.1486,52.3456,5.253,g
45.278,0.0516,77.5289,3.0206,g
15.4471,0.1746,-21.633,7.5607,g
17.707,0.2094,14.7748,74.502,g
6.4262,0.5113,-16.9767,45.607,g
10.0689,0.2506,-18.0561,23.33,g
7.7368,0.3163,-14.486,12.261,g
21.2557,0.1126,38.3893,7.705,g
9.9131,0.4986,-7.7106,0.708,g
7.4209,0.5681,-3.594,69.1441,g
11.0517,0.3728,23.9408,7.251,g
26.9573,0.1152,57.7187,0.782,g
22.3934,0.1602,26.3135,14.1339,g
17.642,0.1942,8.1856,23.0778,g
20.7548,0.1633,20.903,6.941,g
17.7526,0.2221,70.7658,0.0253,g
11.537,0.3676,3.8543,33.4257,g
10.8369,0.2755,24.5835,15.015,g
12.0367,0.3482,-2.7185,24.1697,g
33.0604,0.058,42.9439,2.312,g
13.5042,0.2036,18.1721,2.867,g
14.3012,0.2304,21.6145,20.8407,g
29.5442,0.0782,76.142,2.2359,g
11.3994,0.3888,5.9163,78.5401,g
29.6809,0.1232,58.9536,3.2129,g
11.8316,0.2751,-10.8543,29.699,g
27.0418,0.0848,72.9953,4.39,g
18.8286,0.1111,-28.5835,0.0597,g
11.8236,0.2197,20.1731,2.6609,g
32.6492,0.0896,75.2937,1.5563,g
