@relation magic

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
66.0574,0.1234,11.302,g
24.9261,0.2619,7.3195,g
81.5827,0.1287,0.5805,g
55.7401,0.1342,1.7908,g
35.9225,0.1607,2.969,g
13.1046,0.4644,39.533,g
20.0044,0.45,59.473,g
28.1929,0.2314,16.099,g
12.4252,0.3469,60.148,g
79.6387,0.0843,5.2634,g
12.736,0.3931,16.144,g
36.3065,0.2566,5.471,g
26.4554,0.1741,88.1553,g
35.4716,0.1573,20.1401,g
90.6662,0.118,2.481,g
43.4795,0.1466,2.912,g
37.6967,0.1449,0.0179,g
35.9089,0.1469,26.7977,g
17.8224,0.2702,36.9723,g
25.3993,0.2533,8.4814,g
32.3414,0.2213,9.1118,g
20.8245,0.2484,10.312,g
75.2453,0.0529,11.2356,g
31.5877,0.14,27.155,g
22.5872,0.4199,7.7242,g
25.8767,0.2929,27.242,g
28.3129,0.2918,8.1316,g
70.4799,0.2016,4.5199,g
33.2147,0.1287,53.4211,g
21.9807,0.3526,24.17,g
28.8208,0.1918,16.6,g
19.6502,0.3192,27.1728,g
19.8412,0.2993,13.1411,g
27.9799,0.2706,3.9151,g
43.6201,0.1689,5.9851,g
39.1912,0.1526,2.992,g
39.6573,0.1649,16.72,g
26.2102,0.1985,14.1372,g
29.2488,0.2505,36.6096,g
92.937,0.1937,3.497,g
36.4708,0.146,17.3992,g
21.0994,0.2764,20.0749,g
35.3734,0.1425,41.747,g
33.1206,0.2159,14.2293,g
28.1343,0.1896,10.3698,g
39.6308,0.15,3.026,g
22.7386,0.2735,58.6846,g
25.9887,0.4212,15.89,g
21.9244,0.2707,15.61,g
66.1569,0.1011,5.6351,g
24.7098,0.2541,2.1688,g
101.187,0.0484,1.7602,g
19.9198,0.3297,45.987,g
27.9656,0.288,26.17,g
72.5221,0.097,0.386,g
35.121,0.163,0.143,g
20.8971,0.3759,17.7354,g
21.1516,0.316,12.9692,g
17.703,0.5349,63.0438,g
73.489,0.0602,1.302,g
47.6457,0.1105,3.8153,g
77.2268,0.2816,13.7613,g
32.6291,0.1712,0.516,g
22.1065,0.246,4.692,g
31.1421,0.3123,3.7348,g
19.3757,0.5169,12.686,g
30.4324,0.1377,6.71,g
46.2842,0.089,5.452,g
101.939,0.0998,9.836,g
32.2731,0.213,14.4105,g
59.3081,0.1988,3.037,g
46.5394,0.1056,7.146,g
29.0234,0.2928,46.187,g
22.5472,0.2962,31.7443,g
22.1643,0.3466,21.283,g
74.2846,0.0828,5.1219,g
24.978,0.2611,52.3631,g
29.4822,0.2929,76.3219,g
34.6563,0.1528,24.765,g
80.2379,0.077,1.932,g
98.9042,0.1378,14.5582,g
83.5165,0.0638,5.473,g
18.8644,0.2807,34.4181,g
76.8587,0.1691,3.196,g
56.9381,0.1487,2.1358,g
92.595,0.1059,0.0787,g
28.0556,0.3069,6.912,g
20.3262,0.3343,30.898,g
20.778,0.3561,87.7875,g
13.0856,0.513,77.978,g
94.8276,0.0506,1.024,g
39.196,0.1641,14.662,g
23.3109,0.1835,67.164,g
61.9634,0.1558,3.9656,g
67.4425,0.0699,11.6103,g
71.0207,0.1083,1.904,g
20.7519,0.2632,3.859,g
59.9761,0.1246,4.9301,g
76.8048,0.2565,4.8437,g
78.998,0.1152,6.8605,g
19.3057,0.3556,89.3334,g
24.1415,0.2126,13.846,g
28.7628,0.2835,14.3708,g
35.4783,0.1423,60.676,g
28.6839,0.3188,1.4613,g
23.7252,0.3229,1.7,g
20.9469,0.5203,65.694,g
12.42,0.3527,42.4922,g
19.5747,0.2557,11.296,g
16.9089,0.3342,26.26,g
42.791,0.1337,9.021,g
29.7715,0.2885,6.6615,g
21.5359,0.2361,15.312,g
24.6409,0.2146,27.087,g
47.1551,0.1462,1.221,g
85.2934,0.0972,3.104,g
61.7314,0.1535,3.735,g
31.8655,0.163,2.8753,g
104.763,0.0529,0.151,g
17.8912,0.3818,44.74,g
39.9566,0.1432,22.14,g
22.5236,0.2909,44.921,g
58.9999,0.1308,2.397,g
57.627,0.1443,3.366,g
89.0364,0.1455,3.585,g
30.5863,0.2121,12.329,g
21.4699,0.3112,65.5712,g
32.9774,0.2573,36.8783,g
49.5572,0.1357,8.1095,g
29.4021,0.3656,11.165,g
21.5993,0.1865,85.9814,g
77.8656,0.1168,1.775,g
24.6542,0.2493,19.0658,g
13.3231,0.3979,29.159,g
229.817,0.2672,73.975,g
18.9556,0.4653,59.64,g
72.2077,0.0802,2.545,g
57.5381,0.1304,15.563,g
112.948,0.067,0.938,g
68.4298,0.1444,7.302,g
34.6213,0.1376,10.0478,g
42.9912,0.1581,12.565,g
24.4953,0.3583,5.0927,g
24.4245,0.3174,9.092,g
41.0084,0.2171,11.2425,g
18.5402,0.3538,76.5195,g
93.5964,0.1155,0.25,g
12.7436,0.3979,39.403,g
22.0402,0.3781,14.3447,g
38.3618,0.2417,13.47,g
102.611,0.0827,1.1606,g
34.3304,0.1717,34.4278,g
71.8916,0.1299,4.088,g
66.2579,0.1268,17.172,g
17.9766,0.3398,38.495,g
50.8907,0.1784,31.0686,g
34.9763,0.2574,8.539,g
18.2548,0.3012,0.535,g
18.8857,0.4578,2.783,g
56.4198,0.1302,3.093,g
16.8791,0.4086,22.4722,g
92.4111,0.0376,2.217,g
23.0412,0.262,58.5536,g
21.6558,0.3117,17.935,g
100.591,0.1976,1.0996,g
26.3365,0.255,11.578,g
25.0728,0.3942,0.0003,g
22.0214,0.443,47.246,g
29.4466,0.1464,4.945,g
22.1635,0.2261,26.5822,g
51.9744,0.2282,7.673,g
36.6353,0.1916,8.007,g
36.8182,0.1479,14.32,g
19.2398,0.3533,47.0555,g
17.1794,0.3106,13.117,g
30.2147,0.1905,3.919,g
33.659,0.2957,5.222,g
50.9163,0.1172,1.603,g
18.1784,0.3582,7.916,g
23.2775,0.3207,35.4214,g
47.1363,0.2172,12.504,g
23.8432,0.2036,21.1916,g
72.3442,0.1005,0.723,g
31.685,0.1724,2.198,g
60.9588,0.113,3.7653,g
36.5852,0.1963,10.337,g
35.8471,0.2387,4.111,g
46.5588,0.0996,12.727,g
26.3198,0.2331,13.5641,g
75.4702,0.1931,1.099,g
63.3708,0.1934,7.406,g
81.4662,0.1406,4.047,g
92.2151,0.0577,2.474,g
47.4777,0.1338,13.161,g
24.1401,0.2273,11.711,g
16.9741,0.4042,51.3957,g
44.9027,0.0762,2.3411,g
31.7983,0.1437,41.9239,g
114.429,0.1492,13.0638,g
46.4092,0.1035,1.1638,g
27.5346,0.1746,2.5393,g
76.6778,0.1517,1.2118,g
33.954,0.1594,1.9921,g
35.9534,0.1241,12.941,g
26.5568,0.2895,35.411,g
27.7759,0.195,37.8646,g
39.0798,0.1341,15.7293,g
42.1289,0.1704,12.9801,g
20.1393,0.3973,48.746,g
25.6709,0.4574,25.9332,g
20.2208,0.2943,38.769,g
19.8208,0.413,20.5231,g
12.9947,0.5726,83.93,g
21.4944,0.3088,14.8311,g
33.2617,0.1963,2.825,g
33.8766,0.2593,1.26,g
65.1698,0.3026,2.2087,g
53.4704,0.16,2.8916,g
26.4388,0.2077,3.798,g
68.4131,0.1138,1.1476,g
31.5005,0.2584,31.413,g
41.2574,0.1002,15.4434,g
75.5588,0.0907,0.013,g
80.1873,0.0749,0.9381,g
33.1818,0.2412,41.929,g
20.443,0.2636,5.9332,g
58.1697,0.111,15.8268,g
53.6984,0.1721,68.073,g
26.5834,0.2377,15.387,g
21.5568,0.2814,6.2216,g
27.8169,0.2816,52.521,g
67.0577,0.1073,7.3095,g
47.0143,0.1151,14.353,g
25.7942,0.1918,3.903,g
27.4252,0.2184,25.877,g
30.0754,0.2476,28.0357,g
91.5247,0.1731,5.0549,g
58.7978,0.3136,5.493,g
66.8196,0.3457,6.014,g
48.8922,0.1243,2.0888,g
117.749,0.0806,2.582,g
46.7818,0.1415,7.6187,g
22.2889,0.2729,25.192,g
64.447,0.1129,18.364,g
36.5605,0.1981,11.288,g
28.5834,0.1938,5.0486,g
88.9941,0.0848,0.3521,g
27.054,0.2345,14.518,g
19.5203,0.325,29.5127,g
12.867,0.4296,42.694,g
19.9217,0.4007,29.921,g
57.682,0.1096,5.272,g
28.0462,0.1679,26.6013,g
33.9555,0.2797,10.032,g
49.6982,0.1683,5.0099,g
17.2647,0.3629,24.6514,g
37.0964,0.1802,7.886,g
78.6836,0.1058,1.732,g
13.3847,0.5013,44.34,g
23.1456,0.3293,60.5205,g
35.4974,0.2143,17.915,g
82.4094,0.1411,0.617,g
40.8922,0.1173,18.1335,g
56.817,0.122,8.831,g
34.0974,0.1859,4.829,g
24.361,0.4355,27.0267,g
18.3027,0.4983,17.005,g
71.8015,0.1228,2.12,g
13.2617,0.4096,68.604,g
18.5415,0.2409,10.326,g
33.7749,0.1539,30.202,g
12.6347,0.3833,73.055,g
17.5926,0.3667,34.553,g
51.9989,0.2112,11.322,g
60.8805,0.1326,63.5812,g
91.3305,0.096,1.653,g
39.3737,0.1615,3.7449,g
48.4695,0.1177,6.955,g
96.3203,0.1364,84.7342,g
20.0049,0.3002,18.6497,g
65.8344,0.0979,7.6011,g
60.9046,0.1042,6.978,g
17.8316,0.3205,46.4513,g
27.3249,0.1912,37.835,g
75.0145,0.09,2.5791,g
21.1522,0.4071,24.7311,g
29.8548,0.1456,26.9856,g
21.9622,0.3132,70.525,g
13.0339,0.3942,86.3258,g
34.5169,0.2425,0.408,g
20.7296,0.3242,44.263,g
35.5151,0.1905,77.961,g
129.785,0.0139,58.0238,g
80.3034,0.0942,2.6827,g
95.4981,0.0992,4.0081,g
94.4692,0.1265,10.5067,g
97.794,0.077,3.2128,g
20.0506,0.2566,25.089,g
13.0133,0.5045,31.914,g
78.3277,0.2255,0.691,g
32.9957,0.327,71.066,g
16.7571,0.3768,71.177,g
29.1413,0.3072,13.171,g
27.8762,0.2334,11.5874,g
31.4413,0.1676,6.283,g
22.4003,0.3027,18.907,g
27.8909,0.2354,18.316,g
25.6047,0.2044,35.3889,g
20.5987,0.2362,5.97,g
63.1931,0.0805,0.431,g
58.1256,0.0928,5.798,g
35.0575,0.1483,1.273,g
34.1079,0.1306,57.0274,g
29.9323,0.279,8.897,g
31.8734,0.2108,7.0622,g
19.4338,0.3308,10.3057,g
29.5501,0.4058,17.6342,g
95.3856,0.1775,0.6251,g
41.7961,0.1065,55.6702,g
24.1451,0.2688,78.7982,g
35.2793,0.18,15.2584,g
69.0711,0.0998,5.7152,g
15.5071,0.4243,77.7643,g
27.1848,0.2188,47.377,g
25.5932,0.2701,19.3573,g
73.2547,0.1939,23.149,g
31.7635,0.176,16.9799,g
57.6135,0.1934,0.127,g
30.5807,0.2827,0.0648,g
33.3319,0.2102,6.05,g
35.7386,0.1252,18.4008,g
19.8269,0.2225,24.6377,g
76.496,0.1003,6.819,g
78.855,0.0783,6.0893,g
19.6238,0.2826,73.4998,g
33.7922,0.1499,8.5072,g
100.553,0.0344,6.602,g
26.1083,0.2132,17.658,g
32.748,0.2574,8.4594,g
26.4006,0.2849,31.155,g
29.6454,0.2375,25.0017,g
29.9525,0.1836,8.402,g
31.3983,0.2665,68.5256,g
79.6635,0.0765,1.735,g
86.0845,0.0604,1.312,g
39.909,0.1624,8.869,g
22.7412,0.3033,12.2494,g
72.7337,0.1103,3.4835,g
52.1073,0.1038,3.056,g
66.6981,0.1504,8.269,g
43.1231,0.1061,10.922,g
29.2277,0.1546,17.3452,g
21.5347,0.2939,21.636,g
21.5843,0.433,60.3918,g
26.5806,0.2204,4.9083,g
35.927,0.2314,5.938,g
20.5791,0.4359,9.7876,g
29.0976,0.2458,36.077,g
25.4646,0.264,72.9588,g
12.6846,0.3725,4.176,g
35.6536,0.2137,6.9109,g
21.2198,0.3017,53.7221,g
12.8319,0.4046,75.204,g
40.5589,0.0987,18.3581,g
23.9965,0.2252,25.4216,g
30.8779,0.2483,40.5255,g
99.8325,0.0873,6.9048,g
12.9574,0.4529,43.9589,g
38.2839,0.1434,8.648,g
24.3751,0.2455,45.8112,g
46.9886,0.1225,29.2213,g
33.1165,0.2099,5.7762,g
25.1106,0.2589,26.4601,g
40.2136,0.1622,1.5993,g
77.7269,0.0944,5.68,g
35.6385,0.2007,20.924,g
17.1349,0.3194,8.1236,g
17.8001,0.2687,90,g
13.0074,0.5222,79.7945,g
30.1416,0.2765,4.945,g
27.4824,0.2119,1.8427,g
19.6089,0.2994,4.228,g
92.406,0.1277,8.6244,g
127.056,0.0516,8.0112,g
22.8824,0.2771,15.91,g
28.1603,0.2417,8.395,g
28.8631,0.3177,6.624,g
22.33,0.2951,2,g
27.3576,0.2798,59.4668,g
26.8316,0.1835,71.3012,g
24.0622,0.2554,8.065,g
43.1417,0.2525,82.278,g
49.257,0.2433,3.3884,g
19.32,0.4169,24.1032,g
37.4432,0.1535,8.7569,g
57.9453,0.0935,5.7196,g
43.0627,0.1452,2.85,g
58.5847,0.1177,4.933,g
30.1227,0.265,11.519,g
76.3542,0.0799,9.308,g
82.6258,0.1995,9.3363,g
30.7067,0.1349,56.785,g
33.1854,0.1824,22.632,g
36.0495,0.2134,5.396,g
23.5152,0.2357,6.411,g
25.8842,0.2031,23.417,g
64.054,0.2238,4.1447,g
32.1173,0.3223,12.3552,g
32.5556,0.2244,1.1232,g
12.8808,0.4148,28.493,g
29.9675,0.189,87.736,g
24.6512,0.3456,0.0003,g
47.9344,0.1329,25.8692,g
75.1362,0.1832,4.648,g
24.5528,0.2461,37.199,g
24.0436,0.3185,39.472,g
89.9113,0.0427,4.502,g
42.3471,0.1581,59.389,g
81.7075,0.1001,8.9721,g
60.2423,0.1585,30.2907,g
78.5819,0.079,4.067,g
23.3274,0.2819,37.3197,g
18.155,0.3667,16.0923,g
63.5563,0.2164,4.7658,g
41.2342,0.2936,4.2209,g
25.2616,0.2658,23.966,g
100.408,0.0385,0.217,g
21.6581,0.2799,39.009,g
22.4992,0.3415,26.9489,g
12.9287,0.387,28.1111,g
23.7035,0.2383,28.7626,g
101.009,0.1125,2.6208,g
24.205,0.2678,49.512,g
39.6329,0.1755,8.817,g
70.3425,0.1814,9.8881,g
21.9693,0.3977,5.762,g
19.1154,0.3675,31.686,g
63.9655,0.0987,5.7611,g
75.8358,0.1111,2.9174,g
80.3994,0.1581,5.066,g
29.6936,0.2262,35.5052,g
35.8368,0.154,23.853,g
37.3585,0.1065,86.5709,g
44.218,0.1917,18.537,g
42.5838,0.2197,2.2868,g
13.2023,0.473,52.1667,g
26.0216,0.2616,44.3455,g
63.4767,0.0663,11.8804,g
21.0483,0.2373,32.4415,g
43.2532,0.177,5.1857,g
20.8892,0.2546,13.3845,g
117.408,0.1034,5.0911,g
56.3489,0.1731,5.928,g
65.9154,0.0896,3.5743,g
27.065,0.2734,0.141,g
46.5607,0.1405,81.589,g
27.1944,0.2232,3.2782,g
23.8641,0.193,39.8008,g
30.1559,0.2925,17.775,g
13.0467,0.47,13.9983,g
12.7516,0.3821,8.1347,g
75.6875,0.1946,0.7458,g
13.4506,0.4102,45.195,g
20.3406,0.3754,34.3656,g
90.9387,0.1099,1.479,g
22.6157,0.3132,34.5976,g
71.5129,0.0676,9.2116,g
44.0846,0.0994,16.119,g
50.0093,0.1448,7.9705,g
17.5144,0.3977,83.1626,g
21.2858,0.3098,50.0471,g
19.9624,0.3634,19.486,g
37.5673,0.1343,15.4657,g
71.7681,0.1025,5.254,g
12.8768,0.3765,17.359,g
46.164,0.1433,8.801,g
45.563,0.1632,8.2167,g
23.3601,0.2281,62.949,g
31.9795,0.2854,13.4176,g
18.1937,0.3059,83.6327,g
22.5061,0.2948,63.099,g
87.5301,0.0809,0.0204,g
62.0635,0.2292,3.9526,g
48.4256,0.1512,10.791,g
16.5314,0.3258,60.649,g
79.7198,0.0629,2.8691,g
20.9457,0.372,48.809,g
103.881,0.0539,0.9908,g
28.1079,0.2939,14.948,g
32.9581,0.187,30.831,g
20.9211,0.4267,29.71,g
32.3678,0.2248,7.9729,g
12.5216,0.3607,25.3912,g
27.6996,0.2594,26.6481,g
81.5461,0.0688,1.8365,g
43.072,0.2638,0.7536,g
75.6488,0.0802,5.0598,g
35.3773,0.1929,0.2798,g
30.0623,0.1624,32.1731,g
77.6049,0.143,4.328,g
25.6227,0.241,6.37,g
83.8355,0.3017,4.6236,g
18.6575,0.3598,6.9844,g
21.4329,0.3569,20.7,g
43.9609,0.2965,14.238,g
18.2796,0.281,0.0621,g
20.9417,0.2648,1.011,g
80.0634,0.0556,0.57,g
35.7106,0.1304,3.921,g
21.7529,0.4041,5.706,g
52.8511,0.0712,37.1944,g
26.6852,0.2457,1.048,g
19.5221,0.4331,64.323,g
21.833,0.3848,19.3319,g
22.3944,0.1835,45.6085,g
15.9514,0.463,84.0046,g
66.1759,0.1389,0.429,g
37.1859,0.2025,5.3784,g
64.9205,0.0905,3.321,g
40.7301,0.163,27.3684,g
64.8912,0.1411,4.8939,g
49.7239,0.1331,2.233,g
70.0452,0.1871,15.494,g
33.1342,0.2204,22.9622,g
38.0484,0.1753,2.035,g
88.5562,0.0851,0.8794,g
67.6371,0.1335,15.2076,g
38.2285,0.1634,23.28,g
38.5173,0.2022,7.331,g
88.3846,0.1088,10.06,g
22.0364,0.245,40.5939,g
77.0202,0.0524,2.8361,g
26.466,0.2463,6.6995,g
53.2086,0.1212,10.5073,g
28.2701,0.3622,10.181,g
34.9601,0.1212,13.057,g
24.9251,0.245,12.174,g
48.3426,0.1132,0.386,g
18.7125,0.2895,17.1307,g
26.9279,0.2252,3.3499,g
30.3691,0.2371,6.5706,g
31.9523,0.2173,18.6087,g
19.3043,0.2562,63.709,g
63.5206,0.0762,6.168,g
16.6048,0.3326,8.113,g
86.9174,0.2115,1.0866,g
60.8786,0.0736,1.525,g
20.574,0.3898,35.77,g
50.1723,0.2053,33.5365,g
27.0828,0.2303,3.791,g
54.4918,0.1218,1.705,g
66.9998,0.0826,0.8728,g
34.4005,0.1946,1.775,g
21.3784,0.2208,31.0226,g
25.5138,0.216,13.114,g
44.5834,0.1277,16.8631,g
28.443,0.1659,9.0922,g
31.8548,0.2517,16.9228,g
37.7305,0.1441,31.436,g
27.4892,0.1945,48.1879,g
28.1555,0.2722,35.72,g
37.0734,0.1201,20.7994,g
28.9203,0.1746,18.6016,g
45.8043,0.1407,7.404,g
23.4223,0.2052,18.1523,g
61.9695,0.1659,5.947,g
20.4263,0.3705,68.4478,g
76.763,0.2256,6.853,g
53.9648,0.1412,0.857,g
19.1463,0.2494,87.1479,g
24.0631,0.2652,11.6251,g
75.4189,0.1596,3.0122,g
29.8203,0.1988,17.7272,g
52.6766,0.3112,2.992,g
88.736,0.0831,5.822,g
47.0427,0.2143,24.1144,g
21.4908,0.2449,62.628,g
58.3566,0.1256,3.237,g
83.4741,0.1547,2.2974,g
26.8487,0.207,11.235,g
20.5981,0.3436,37.747,g
93.7411,0.0379,0.3748,g
28.2866,0.2962,36.5127,g
30.1667,0.2296,1.6861,g
20.8415,0.3562,33.539,g
21.0846,0.302,3.6007,g
27.4167,0.1675,3.5901,g
103.021,0.1956,19.43,g
17.5921,0.2862,9.4508,g
47.2834,0.1132,18.205,g
53.5834,0.081,15.8766,g
28.209,0.2127,24.821,g
88.2709,0.1061,2.21,g
82.7995,0.1351,0.2339,g
23.6426,0.3705,0,g
16.3607,0.3089,35.427,g
62.4341,0.1104,30.6078,g
99.4896,0.0533,2.297,g
70.9622,0.1649,12.1278,g
33.3083,0.2012,32.826,g
28.1608,0.1637,9.4205,g
19.7929,0.4303,3.82,g
29.0606,0.244,73.4413,g
48.8599,0.2557,1.7526,g
65.6681,0.178,9.9265,g
24.4408,0.3342,88.1698,g
21.5265,0.3118,3.88,g
45.6239,0.1245,6.262,g
20.7922,0.3554,6.786,g
58.4314,0.0944,5.406,g
18.8065,0.3016,36.1365,g
12.9506,0.3801,13.5225,g
85.4576,0.0746,2.245,g
38.3982,0.1633,6.941,g
81.1973,0.053,0.614,g
81.6495,0.0719,8.6194,g
67.3675,0.0844,13.062,g
95.4476,0.0968,0.601,g
43.0284,0.1152,65.1875,g
57.7782,0.1138,3.0035,g
23.2823,0.2846,16.6009,g
19.8467,0.2606,55.952,g
29.4785,0.1994,2.1841,g
16.5767,0.3053,20.1778,g
30.9732,0.2377,22.8837,g
19.8334,0.3115,39.5399,g
23.8461,0.2009,2.288,g
72.7908,0.0903,4.2311,g
85.1724,0.1324,1.778,g
37.6085,0.1039,6.6889,g
26.3353,0.1793,27.835,g
83.7773,0.1328,3.2282,g
46.8799,0.1779,10.0863,g
50.1213,0.1186,2.8481,g
71.7643,0.1759,6.9898,g
38.2871,0.3669,46.6248,g
39.1899,0.1899,5.222,g
67.341,0.1441,0.256,g
23.0644,0.2328,24.204,g
38.5309,0.1377,23.4357,g
66.5198,0.1214,3.481,g
36.6443,0.1301,4.5447,g
29.7596,0.2803,1.363,g
102.541,0.1176,2.7131,g
50.4384,0.1557,6.013,g
89.5781,0.1051,9.9644,g
20.9784,0.3385,52.3856,g
26.7604,0.2695,23.959,g
36.4006,0.2247,0.0175,g
32.0031,0.2425,8.6023,g
32.4194,0.2022,8.477,g
29.6151,0.182,41.9658,g
49.6629,0.2118,0.2947,g
28.4655,0.2452,4.6337,g
31.9332,0.2029,49.979,g
23.7559,0.4415,44.9163,g
59.8461,0.1524,3.465,g
29.3314,0.1946,10.7423,g
23.2649,0.2232,32.049,g
17.5606,0.3096,16.7345,g
32.6655,0.1398,8.041,g
37.6126,0.1365,6.2998,g
13.1375,0.4196,30.754,g
49.6143,0.089,0.67,g
26.9291,0.213,13.461,g
20.8112,0.3558,85.103,g
43.2374,0.1988,7.006,g
28.0195,0.2147,7.994,g
34.3359,0.3271,20.3047,g
15.0587,0.5438,25.9856,g
59.0802,0.1422,1.0501,g
54.908,0.1954,31.805,g
21.0167,0.2181,56.616,g
28.7944,0.1758,8.3285,g
33.4366,0.2459,4.5456,g
54.4075,0.1196,65.913,g
31.063,0.1613,35.0126,g
95.1716,0.0986,5.1993,g
48.4003,0.1122,8.0926,g
19.1504,0.4554,58.209,g
29.273,0.2214,43.154,g
27.5166,0.2114,44.6119,g
20.5321,0.2582,44.9,g
18.8944,0.2657,9.9795,g
81.2204,0.1518,5.123,g
32.2869,0.2356,5.8259,g
12.9691,0.4601,32.816,g
36.7509,0.2084,39.6251,g
55.7912,0.1207,2.106,g
90.239,0.1844,3.241,g
30.6543,0.1697,42.632,g
18.3692,0.3343,28.516,g
12.9782,0.4391,0.131,g
53.5918,0.224,78.558,g
24.7413,0.2796,78.901,g
28.0209,0.1711,27.3043,g
21.9922,0.4343,11.6635,g
86.9843,0.2624,5.4597,g
21.7375,0.4515,8.734,g
12.9795,0.4579,49.544,g
30.9558,0.1746,16.541,g
21.0946,0.3477,10.9249,g
35.315,0.1799,5.231,g
21.8583,0.2148,12.6028,g
58.1344,0.1351,4.935,g
33.8593,0.1564,4.009,g
28.4121,0.257,10.5692,g
80.8223,0.1632,1.29,g
19.1333,0.2642,33.7292,g
78.5832,0.0602,6.4886,g
69.0182,0.1273,7.312,g
26.2348,0.3025,14.1872,g
35.3773,0.1822,0.881,g
22.9956,0.2231,47.9304,g
50.1561,0.2126,5.07,g
21.3167,0.2343,4.7988,g
48.7467,0.1367,4.734,g
33.7566,0.1723,6.81,g
34.4576,0.1514,20.2125,g
21.6691,0.3259,8.891,g
82.4735,0.1353,14.393,g
77.5475,0.175,0.641,g
37.0847,0.1409,4.5449,g
34.1551,0.1772,51.7229,g
13.2431,0.4209,10.6605,g
20.3243,0.3479,41.763,g
34.7943,0.2097,42.3246,g
28.8406,0.2978,34.518,g
25.5165,0.2713,26.9872,g
29.343,0.2254,85.8903,g
102.807,0.2617,6.4229,g
84.8345,0.0918,6.4976,g
39.6048,0.1255,12.0607,g
141.235,0.0375,3.5362,g
12.9213,0.3887,84.1468,g
49.9108,0.1564,21.104,g
79.4369,0.2105,2.8484,g
35.8791,0.1616,10.257,g
93.6117,0.0929,1.4092,g
66.4672,0.1178,0.106,g
58.0899,0.1596,12.6816,g
82.0557,0.1739,2.2334,g
74.8828,0.13,3.27,g
32.3086,0.1215,36.13,g
22.0913,0.2919,21.068,g
29.9045,0.2848,2.9967,g
20.9077,0.4591,22.9044,g
26.7751,0.2155,66.0281,g
19.1316,0.2938,65.2488,g
35.0589,0.1718,4.391,g
16.9293,0.3101,49.2234,g
20.2065,0.3886,33.39,g
44.3528,0.1286,6.9645,g
12.3403,0.3384,7.271,g
100.493,0.1644,2.818,g
25.2454,0.2294,32.442,g
34.7486,0.1984,1.521,g
45.2953,0.1577,4.313,g
23.807,0.3184,10.378,g
79.8282,0.0885,2.3845,g
28.7879,0.2321,88.9008,g
33.6616,0.1468,35.279,g
60.4087,0.1276,2.6457,g
25.2665,0.2219,12.104,g
107.402,0.0873,15.361,g
12.5305,0.3674,49.895,g
32.7696,0.1364,16.6887,g
34.6098,0.1137,13.962,g
80.3659,0.1286,0.0753,g
30.1875,0.4988,31.0894,g
19.3327,0.1813,3.533,g
92.905,0.0592,6.665,g
16.5073,0.3237,0.444,g
31.6799,0.1949,9.7853,g
85.5642,0.1288,0.4362,g
101.616,0.0409,0.8339,g
19.4661,0.352,14.3006,g
20.9196,0.2484,19.31,g
26.9695,0.2012,22.5206,g
38.715,0.1788,22.3013,g
37.7991,0.1729,16.353,g
50.4291,0.1749,6.1251,g
78.6274,0.0808,3.4898,g
66.9575,0.0424,3.996,g
19.2924,0.4276,68.7907,g
47.2013,0.1951,18.8968,g
28.3754,0.1636,21.8522,g
44.4007,0.1625,1.708,g
79.5431,0.1144,3.7844,g
67.8284,0.1027,1.135,g
38.9699,0.2573,14.53,g
22.8206,0.3962,44.9245,g
53.521,0.1416,0.984,g
15.6525,0.3542,27.221,g
40.0835,0.1947,0.784,g
21.1504,0.2958,22.674,g
57.7781,0.1395,0.5243,g
24.2846,0.2715,65.1564,g
45.9832,0.1408,15.1333,g
28.0065,0.2787,51.967,g
22.5931,0.4155,19.423,g
61.672,0.1386,7.336,g
69.7459,0.0761,7.459,g
61.6277,0.0801,1.7327,g
30.8893,0.2463,20.316,g
37.6859,0.1712,0.588,g
18.8412,0.474,45.2279,g
54.8481,0.115,12.3916,g
13.0171,0.4432,2.5667,g
83.3786,0.1593,3.915,g
72.5506,0.1306,18.6144,g
57.1095,0.1301,34.613,g
32.6126,0.1925,2.6807,g
78.9039,0.075,9.8964,g
28.5827,0.1513,24.825,g
59.9928,0.1017,5.726,g
28.7647,0.1431,1.126,g
35.725,0.1845,5.079,g
39.3506,0.0906,9.66,g
26.9419,0.2051,3.9876,g
36.5056,0.1648,30.84,g
114.412,0.2342,4.901,g
27.9623,0.2894,16.7287,g
88.6415,0.1323,3.1897,g
24.3779,0.2069,2.248,g
18.8943,0.3347,2.707,g
28.5875,0.1966,25.702,g
65.841,0.1139,7.81,g
21.1715,0.2898,82.0634,g
13.1759,0.4201,8.886,g
45.3992,0.1169,2.1063,g
19.0738,0.3018,65.7379,g
29.7627,0.1606,0.951,g
44.5086,0.1203,11.329,g
36.0591,0.1556,17.968,g
17.8221,0.3012,23.8976,g
73.4805,0.0938,2.797,g
33.7126,0.176,25.544,g
52.3758,0.1385,13.678,g
26.6552,0.2013,19.8988,g
56.8047,0.1782,0.3475,g
20.8088,0.2861,61.51,g
35.5608,0.1151,0.5877,g
34.4321,0.2277,80.2965,g
20.8113,0.3199,13.446,g
26.4404,0.3731,18.463,g
29.5911,0.2769,47.723,g
21.3424,0.3132,51.719,g
70.8411,0.0902,4.763,g
107.969,0.1868,69.079,g
61.9873,0.0909,3.783,g
18.8423,0.2707,79.698,g
47.3598,0.1449,3.1134,g
12.6715,0.3827,8.7191,g
20.2655,0.2316,79.7296,g
