@relation phoneme

@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.517,1.435,-0.934,1
0.731,0.57,0.851,1
1.274,0.732,1.318,1
0.638,1.559,0,1
-0.145,0.47,0.892,1
0.979,2.278,-0.879,1
1.261,0.777,0,1
0.871,1.957,0,1
2.13,0.91,0.485,1
0.937,-0.404,0,1
-0.416,0.391,-0.578,1
-0.384,-0.181,-0.116,1
1.23,0.944,0,1
2.078,-0.483,0.685,1
1.946,0.937,0.682,1
1.319,0.914,0,1
1.295,1.728,-0.619,1
1.656,1.297,-0.484,1
0.929,0.957,-0.724,1
1.552,-0.516,1.483,1
2.021,-0.679,-0.683,1
-0.416,0.277,-0.263,1
0.788,1.553,-0.668,1
2.488,-0.748,0.714,1
0.687,0,0,1
1.029,1.576,-0.504,1
1.634,0.618,0.273,1
2.556,-0.668,-0.373,1
1.465,-0.616,-0.492,1
1.207,1.263,0,1
1.296,1.229,0.665,1
1.042,1.115,1.255,1
2.148,1.31,-0.515,1
1.029,0.671,1.312,1
0.533,0.801,-0.423,1
1.588,-0.271,-0.123,1
1.521,-0.364,-0.173,1
0.165,-0.439,1.005,1
1.924,1.406,1.257,1
1.134,1.246,0.76,1
1.629,0.881,-0.4,1
0.314,0.351,0.922,1
2.038,0.733,0.449,1
0.929,0.469,0.63,1
1.379,1.96,0,1
1.406,0.748,-0.207,1
1.435,1.215,-0.349,1
2.098,0.861,1.547,1
1.355,-0.511,-0.38,1
-0.666,-1.526,0,1
1.81,0.796,1.37,1
0.947,0.763,0.722,1
0.812,1.274,-0.446,1
0.766,0.692,0.502,1
2.157,0.906,0.501,1
1.111,1.6,-0.551,1
1.66,0.861,0.854,1
1.195,1.149,0.78,1
1.122,1.739,-0.781,1
0.463,1.517,0.961,1
0.781,2.319,-0.814,1
1.236,2.243,0,1
1.35,0.972,-0.63,1
1.742,1.007,0,1
1.56,0.698,-0.355,1
1.372,1.245,0.819,1
-0.576,0.369,0.56,1
0.513,1.114,0.729,1
0.372,1.3,0.761,1
1.458,0.632,1.286,1
2.216,0.741,0.647,1
1.536,1.769,-0.693,1
2.044,1.063,1.043,1
0.654,1.13,0,1
1.513,0.893,-0.462,1
0.711,-0.714,0,1
0.709,1.227,-0.737,1
1.695,-1.032,-0.825,1
1.752,-0.494,-0.229,1
1.775,1.341,1.099,1
0.739,1.773,0,1
2.391,-0.743,-0.506,1
0.322,0.546,0,1
1.546,1.689,-0.494,1
1.608,0.716,0.689,1
2.933,-0.97,0.516,1
0.747,0.946,0,1
0.923,2.254,-0.569,1
0.876,2.198,-1.007,1
-0.455,1.436,-0.286,1
1.336,1.805,-0.458,1
2.317,0.913,1.411,1
-0.573,-1.097,-0.629,1
1.007,2.259,-0.731,1
0.63,1.777,-0.828,1
0.669,0.982,-0.332,1
2.077,-0.693,0.832,1
0.793,0.383,0.816,1
1.949,1.496,1.357,1
1.006,0.695,1.08,1
0.666,0.87,-0.562,1
1.781,1.657,-0.414,1
1.427,0.868,-0.228,1
0.551,1.358,0.978,1
0.897,1.13,0,1
0.637,1.861,1.246,1
0.257,0.404,0.873,1
2.557,-0.502,-0.268,1
1.077,1.064,0.469,1
-0.579,-0.875,0,1
0.671,1.585,-0.878,1
1.592,1.568,0,1
1.007,1.281,-0.436,1
1.722,0.669,1.196,1
0.892,1.241,-0.772,1
0.943,1.732,-0.538,1
1.154,2.06,-1.064,1
1.928,0.926,0.535,1
1.566,0.904,0,1
0.664,1.27,0,1
0.714,2.295,0,1
1.59,0.778,0.713,1
1.083,-0.775,-1.045,1
2.162,0.915,0.612,1
1.996,1.247,1.241,1
0.777,1.984,-0.806,1
0.361,1.111,0.659,1
0.833,0.837,0,1
0.749,0.834,0.691,1
1.702,1.155,-0.505,1
2.321,-0.719,0.917,1
1.77,1.338,-0.361,1
1.582,-0.831,-0.387,1
0.771,0.75,0,1
1.981,-0.633,0.34,1
0.534,1.662,-0.889,1
1.081,-0.549,-0.202,1
2.121,1.537,1.264,1
1.866,1.532,-0.672,1
0.835,0.862,0.997,1
1.581,1.095,0.583,1
1.553,-0.396,-0.163,1
1.483,-0.299,-0.313,1
1.702,2.166,0,1
0.709,0.957,0.945,1
0.553,0.831,-0.398,1
1.058,1.343,0.75,1
1.13,1.935,-0.977,1
1.869,1.409,0.755,1
1.433,-0.935,1.467,1
1.03,1.792,0,1
1.073,1.582,-0.785,1
1.261,-0.437,0.648,1
1.572,2.168,-0.728,1
0.705,1.823,1.688,1
0.793,-0.401,1.49,1
0.768,-0.384,1.48,1
2.491,0.941,0.758,1
2.106,1.777,-0.519,1
2.031,1.122,1.408,1
1.464,1.936,-0.501,1
1.633,1.285,0,1
2.018,-0.585,-0.268,1
0.956,1.831,-0.771,1
1.001,1.568,-0.936,1
1.528,-0.873,-0.347,1
0.772,1.192,1.157,1
1.83,1.724,-0.479,1
