@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
9.6188,2.2577,-11.7106,34.1365,g
16.1959,2.8347,25.3352,1.57,g
23.9963,2.8162,34.2698,6.1626,g
28.1044,3.4551,78.99,5.1396,g
10.8242,2.179,-19.4076,5.904,g
17.3307,2.6915,22.2398,24.191,g
21.5306,3.1984,38.1127,1.1614,g
27.4832,3.654,71.395,2.762,g
16.1802,2.6048,-21.6661,2.029,g
10.4368,2.238,-17.2788,6.7081,g
16.2612,2.5587,-8.9151,23.721,g
11.2053,2.5099,21.0159,8.288,g
11.3751,2.2889,-5.6225,33.8245,g
17.0516,2.6594,-16.2065,3.05,g
11.6185,2.4976,-19.4076,2.625,g
42.1892,4.0097,77.0022,0.8714,g
18.3815,3.0222,43.3979,4.328,g
19.05,3.4007,89.5866,1.893,g
35.3239,3.4548,45.6998,7.409,g
10.3973,2.4241,-19.6333,2.541,g
23.7012,2.6898,-13.0362,3.436,g
21.2618,2.7427,16.2844,7.4337,g
11.1212,2.6053,-21.3006,2.303,g
22.9063,2.8417,29.1583,17.547,g
15.9191,2.5988,21.35,1.578,g
17.9493,2.527,18.5124,4.588,g
11.6429,2.9122,58.4236,5.947,g
22.266,3.1041,-10.3258,18.606,g
14.4629,2.7235,-22.9235,24.821,g
20.2,3.2508,83.4147,0.667,g
10.1711,2.3747,14.6129,0.4967,g
17.6576,2.4298,-11.1259,13.3845,g
17.7269,2.641,-12.0771,18.645,g
16.6654,2.5192,-7.1735,1.1222,g
11.2333,2.3945,-19.2387,2.0243,g
29.0383,3.5721,50.1712,0.189,g
15.9224,2.5004,-27.8162,9.45,g
10.2315,2.2135,6.8819,47.2633,g
17.7526,3.2418,70.7658,0.0253,g
16.4528,2.6015,15.4814,4.6955,g
11.8145,2.6871,-24.9632,22.2935,g
34.5236,3.46,38.9805,0.545,g
15.3738,2.5514,-9.5821,26.5822,g
12.9894,2.4385,5.8693,53.016,g
17.6983,2.7177,12.4993,2.1915,g
13.3012,2.6217,47.5338,7.673,g
16.7818,2.6015,6.1825,12.1313,g
13.5009,2.8531,-14.523,4.604,g
7.2685,2.0394,8.2242,11.756,g
17.9677,2.9899,63.8889,3.332,g
20.2502,3.2,22.8194,0.967,g
27.5933,2.6571,-92.1459,66.855,g
9.8212,2.4661,-10.9135,31.6781,g
17.4843,2.6812,-21.9973,3.1075,g
21.9899,3.2111,73.3955,1.878,g
12.8311,2.2553,14.4753,58.019,g
37.1796,4.0425,75.746,5.0145,g
37.2822,3.1895,50.6607,6.4531,g
24.2115,2.7197,2.8864,22.951,g
13.5809,2.6684,-54.0283,6.463,g
34.7056,3.8521,43.099,1.397,g
48.4512,4.1703,77.3856,8.013,g
27.6079,2.9523,64.6676,11.219,g
35.1399,3.0869,-47.9068,11.885,g
9.4666,2.3139,-0.2571,34.4105,g
11.024,2.6613,41.4568,5.6712,g
15.5455,2.5688,-18.3527,3.443,g
7.4799,2.1569,-0.4098,58.852,g
40.6609,3.3775,29.9876,0.546,g
21.7562,2.9731,64.8438,15.494,g
12.5605,2.608,22.787,12.355,g
11.802,2.4502,72.4678,5.475,g
22.724,3.0265,75.4384,1.732,g
12.494,2.4526,-7.7343,22.765,g
20.8316,3.0521,63.7642,1.4439,g
23.3226,3.2331,27.8475,25.6015,g
45.2159,4.0593,76.0565,4.046,g
9.8326,2.4472,-24.6444,0.265,g
19.3979,2.9403,26.6164,7.917,g
16.9487,2.4691,-11.9526,23.8051,g
19.0392,2.6955,38.63,0.885,g
12.852,2.5971,-11.9196,13.042,g
11.1244,2.415,6.1629,33.5627,g
11.0162,2.6781,17.0989,1.517,g
17.9068,2.616,-46.2379,0.6666,g
38.609,2.8686,28.896,13.7508,g
14.2815,2.4706,-21.643,5.4415,g
15.0108,2.6898,22.0221,3.1073,g
7.4136,2.0881,-7.0857,29.2598,g
14.3513,2.6684,4.357,3.542,g
20.4085,3.1836,42.3664,9.9495,g
17.6948,2.7462,30.441,2.1511,g
40.7553,3.0308,52.4417,30.6078,g
12.5551,2.3212,11.3816,31.2984,g
15.1595,2.4183,-5.408,21.3299,g
15.1509,2.3971,-17.8466,14.281,g
10.6229,2.2109,2.4881,74.796,g
18.0751,2.8132,-22.6194,5.3662,g
16.281,2.6744,-31.3309,22.3013,g
10.3837,2.2867,5.8373,72.4904,g
15.4451,2.4232,-6.7434,1.635,g
12.5096,2.5308,12.8722,5.9332,g
11.9259,2.4764,6.0503,12.6618,g
19.2817,2.6375,23.3428,77.5379,g
32.1354,3.9092,68.5262,1.032,g
17.5395,2.8899,20.1676,3.5686,g
23.4848,3.5004,31.0237,8.902,g
11.5463,2.3032,-3.1912,11.282,g
20.618,2.9654,32.9845,2.7224,g
20.8539,2.738,-19.9146,30.1103,g
10.4277,2.4487,-23.2194,5.836,g
12.8258,2.4601,-17.866,26.8446,g
16.1986,2.4786,9.6397,11.6155,g
12.1891,2.3936,-11.6511,25.011,g
11.9939,2.1889,-10.0179,45.626,g
12.6705,2.5843,11.4913,8.131,g
33.1921,3.0011,-40.2365,7.4092,g
11.6175,2.0233,7.677,46.2009,g
21.877,3.1679,-36.4413,8.17,g
11.3907,2.2122,-4.8717,73.5609,g
18.2285,2.6395,30.0035,30.144,g
10.9858,2.4141,20.2358,50.4126,g
24.9571,3.2241,-33.9962,8.0874,g
15.6628,2.7226,25.3998,49.0315,g
15.5999,2.5237,16.2574,2.148,g
15.164,2.708,-9.7493,14.1753,g
21.0853,2.6998,16.4013,5.4315,g
36.4169,4.0082,84.8883,1.9247,g
38.2364,3.105,-34.8287,7.078,g
16.8555,2.2956,19.1194,11.296,g
12.7453,2.3627,10.2574,1.19,g
16.4167,2.4257,18.7634,50.2519,g
17.3757,2.6946,19.5369,11.496,g
22.0402,3.0717,34.0315,7.436,g
15.5952,2.5139,-33.9712,10.943,g
14.0079,2.3375,-17.8268,25.6547,g
6.9632,2.1508,14.0899,78.236,g
19.5409,2.7547,21.8879,3.7246,g
7.3536,2.0952,9.1781,77.4,g
15.3239,2.4378,-18.1348,5.9093,g
21.96,2.7173,-28.7833,6.902,g
10.0097,2.3054,12.7382,9.438,g
21.1594,2.636,-10.637,10.136,g
18.0597,2.5145,30.0681,6.405,g
17.1172,2.9474,31.5061,1.9292,g
18.5575,2.9001,29.7202,9.654,g
21.9779,2.7864,-18.5377,6.11,g
19.1659,2.8567,14.4997,9.37,g
25.6208,2.9518,51.4918,5.258,g
15.6347,2.3962,-18.9923,26.472,g
9.6195,2.4698,22.7937,19.724,g
10.6492,2.2577,-17.3416,3.033,g
14.4769,2.8473,-14.5268,9.2908,g
14.3629,2.4125,-16.8703,85.333,g
19.5799,3.0598,45.4473,2.801,g
32.7913,3.8254,49.9657,4.8245,g
24.5221,2.836,77.419,4.582,g
11.8757,2.4843,23.6171,48.202,g
10.3709,2.4241,-18.9137,17.237,g
16.2565,2.42,-9.8288,0.6445,g
38.2552,3.4351,33.4748,57.981,g
23.2053,3.2221,-20.262,0.1076,g
14.0563,2.4116,47.814,1.251,g
22.3982,3.3197,69.0231,10.385,g
50.767,3.4115,-59.6968,14.227,g
15.7493,2.6781,-15.1299,1.1657,g
11.7783,2.1569,4.742,31.776,g
20.9794,3.0479,83.3389,1.703,g
16.3333,2.5826,-22.3346,2.808,g
30.3081,3.2541,83.8799,2.21,g
13.7197,2.8727,45.6919,0.625,g
16.0355,2.5072,-11.8603,3.9228,g
25.2456,3.3309,28.248,12.156,g
12.4539,2.3512,-4.3583,58.329,g
16.9944,2.608,-12.303,16.232,g
16.8473,2.7712,-23.0564,2.746,g
11.5193,2.2601,3.9436,38.001,g
28.4185,3.4486,55.3539,12.295,g
9.9703,2.3531,21.3727,32.9272,g
18.2015,2.5826,21.9674,73.0349,g
17.2617,2.3775,5.7972,49.329,g
32.6559,3.5981,30.696,0.794,g
11.5692,2.2188,-7.0807,86.4459,g
20.23,3.0699,30.9958,8.5516,g
39.7622,4.0987,84.0704,0.8412,g
7.5792,2.2148,-5.3507,31.265,g
17.1968,2.6212,20.3246,8.3285,g
12.8114,2.5315,-17.7512,9.0091,g
14.2861,2.5085,-28.7116,13.394,g
13.5477,2.4362,92.2613,74.5664,g
11.8048,2.301,3.9196,82.0949,g
20.2999,2.9809,-20.228,8.915,g
17.9053,2.6884,24.8861,4.111,g
27.3795,3.0702,-79.0104,3.573,g
23.0285,3.1713,-31.5489,0.593,g
15.493,2.4878,-22.9316,4.6888,g
10.4955,2.1717,2.0921,47.994,g
24.197,3.1394,-28.0325,26.9279,g
16.3811,2.9337,17.2871,15.842,g
20.437,2.8907,26.3113,3.892,g
16.6515,2.7059,18.9105,43.177,g
12.6296,2.658,66.4731,1.1676,g
37.4883,3.023,85.5119,5.3398,g
16.6977,2.7734,20.4193,23.344,g
27.332,3.1948,70.2758,1.9026,g
23.4306,2.9388,18.6067,6.6105,g
21.6633,2.7513,5.415,17.608,g
13.6103,2.8354,-5.1581,6.6169,g
11.2948,2.0663,4.0567,61.5575,g
11.8501,2.4346,38.5149,9.7647,g
16.2359,2.3997,7.7218,88.9179,g
14.2391,2.7574,23.32,16.2398,g
29.5317,3.1461,68.8218,18.969,g
10.44,2.1446,5.6969,24.9009,g
12.9298,2.3918,7.4971,43.5251,g
21.6524,2.9474,20.436,5.49,g
8.8987,2.3181,14.1032,27.014,g
19.229,3.0538,52.0111,14.193,g
11.5902,2.4472,11.7328,3.2782,g
6.605,2.2082,6.2692,3.2088,g
10.2621,2.2529,5.3309,26.1461,g
23.0867,2.8913,17.0944,2.1898,g
17.5474,2.8382,10.7602,55.85,g
20.297,2.8528,11.4628,1.737,g
15.9605,2.64,22.0494,73.4413,g
8.8371,2.301,9.164,41.9756,g
11.7792,2.3096,-20.9541,5.0985,g
14.9835,2.8633,-51.2555,7.6842,g
36.7234,3.8162,58.8622,1.473,g
31.0841,3.6453,-50.0945,0.0881,g
10.6726,2.1189,2.9765,41.2125,g
10.7012,2.4829,-10.5699,1.9409,g
16.6237,2.7267,-8.3571,16.5815,g
18.5129,2.8041,20.2096,13.0774,g
33.4934,3.0918,87.402,2.2699,g
13.9972,2.5792,13.8408,30.192,g
21.2136,3.4673,71.2746,4.8249,g
11.7922,2.0512,-9.3186,37.228,g
10.7403,2.1492,6.475,43.188,g
8.75,2.3979,-15.9859,4.5212,g
18.2513,2.7063,16.113,23.2507,g
19.7604,2.955,-17.8472,9.3727,g
16.5294,2.5321,18.732,3.459,g
16.856,2.5465,-11.5339,24.686,g
30.1373,3.6165,53.3275,2.043,g
34.9071,3.269,83.731,14.18,g
25.0561,2.8503,-7.8397,32.497,g
5.3825,2.3314,-24.6954,9.344,g
21.494,3.0432,31.7311,4.9357,g
10.3512,2.2467,-6.2493,32.221,g
42.7846,3.9713,51.3861,1.9921,g
18.8593,3.031,35.6583,7.318,g
15.8063,2.9063,16.6159,13.963,g
15.6575,2.8209,27.8649,2.693,g
11.598,2.5575,-5.9315,12.2473,g
10.5628,2.1917,-2.3901,10.7959,g
14.1388,2.5276,21.2212,5.97,g
16.1803,2.5815,-13.8512,15.1543,g
12.0628,2.437,-4.8527,16.3257,g
26.8037,3.1535,59.0568,5.9878,g
13.7595,2.5521,20.456,0.812,g
9.3625,2.3655,-13.0708,25.3875,g
14.4663,2.9722,36.8788,3.9724,g
22.695,2.705,-17.8034,1.151,g
12.7377,2.7193,-16.0293,18.274,g
12.9553,2.8639,71.8958,10.2801,g
16.455,2.9125,18.3475,9.549,g
11.6609,2.2601,-6.0473,87.5679,g
12.3853,2.5647,-13.8215,30.306,g
42.1656,3.7066,-56.2515,4.4023,g
17.2468,3.0088,36.7101,3.265,g
30.7335,3.7383,65.8335,3.44,g
10.224,2.2889,6.89,51.8466,g
12.8643,2.2945,-16.431,16.4346,g
18.1476,2.9829,56.0984,11.1946,g
14.2201,2.7709,22.0566,8.146,g
0.0047,2.2405,-17.199,0.0002,g
42.4597,3.2872,101.856,2.739,g
19.0607,2.6889,8.9445,35.16,g
24.5724,3.1494,34.3185,5.35,g
9.7376,2.238,-9.836,63.03,g
15.0138,2.6253,23.9959,26.9872,g
23.0745,3.088,30.403,1.8163,g
6.9149,2.1055,13.4576,15.343,g
36.3217,4.0231,83.3996,0.5982,g
24.8339,2.4669,-125.217,7.2801,g
10.3331,2.3738,-29.7325,18.374,g
10.8425,2.2577,18.3315,57.169,g
7.4145,2.2109,-3.8802,66.0852,g
14.0189,2.6345,7.505,2.3372,g
31.0263,2.7818,12.1768,1.1826,g
10.8499,2.3263,-5.9624,7.9443,g
6.9229,2.3701,14.37,29.3704,g
20.5725,3.1017,26.9348,14.161,g
21.1289,2.7763,-16.4746,69.3466,g
20.7487,2.9472,27.5241,30.388,g
10.6226,2.4133,11.3298,26.03,g
12.5919,2.4175,-12.064,18.6497,g
35.0272,3.6171,64.1156,18.4316,g
14.3012,2.5539,21.6145,20.8407,g
7.2784,2.0273,6.9937,3.57,g
34.529,3.4361,45.0492,1.267,g
20.3521,3.2885,34.7953,2.2062,g
30.85,3.5714,31.829,33.757,g
12.7421,2.527,22.4613,1.1232,g
23.1313,3.1678,68.8152,0.29,g
13.7599,2.586,-15.5042,15.0753,g
12.7046,2.5916,19.056,6.8788,g
11.0961,2.1287,-6.4413,27.469,g
27.013,3.5529,60.4785,0.038,g
10.3041,2.1477,-6.5291,20.531,g
21.7384,3.4041,76.025,0.219,g
32.109,3.4073,73.6752,0.517,g
15.1367,2.6689,-19.1356,2.2573,g
1.8624,2.3096,-28.4073,0.235,g
17.1108,2.7723,24.3136,1.76,g
14.042,2.7756,22.0735,16.463,g
18.2276,2.5397,-9.7752,86.932,g
26.4597,3.1552,15.0557,17.331,g
21.366,3.2621,31.7738,0.9761,g
16.5417,2.6107,15.164,3.5355,g
11.7929,2.1508,8.2303,13.857,g
23.2869,3.1229,41.0704,7.6353,g
29.2378,2.9757,-16.4937,15.8652,g
10.5732,2.3054,19.5782,17.478,g
15.2928,2.4914,10.762,55.833,g
19.8294,2.5378,-21.2785,4.897,g
20.6574,2.9335,-19.9706,1.92,g
11.5781,2.0434,7.2991,80.0492,g
12.6843,2.5496,18.8457,49.7552,g
11.3837,2.3212,-8.5518,42.146,g
11.2952,2.3729,-8.2844,59.9534,g
11.662,2.4886,-11.4662,20.852,g
10.158,2.2967,12.0872,0.3676,g
16.7597,2.7828,30.9728,14.834,g
40.0201,3.9078,44.6946,0.568,g
16.3332,2.6785,27.5985,3.234,g
42.5267,3.324,-38.9128,3.329,g
24.9284,3.2967,99.8901,7.025,g
11.5237,2.4864,19.3702,14.2929,g
6.4967,2.1717,16.4665,10.167,g
15.0071,2.3856,-24.7615,1.1388,g
22.5327,2.899,21.5177,54.485,g
20.5976,2.8979,-28.5553,5.1606,g
25.0527,3.628,49.9711,1.706,g
19.3318,3.1239,56.5462,7.468,g
13.8484,2.3646,11.9222,4.458,g
13.9059,2.6207,-27.9816,10.455,g
12.2674,2.7589,32.5339,5.941,g
11.6661,2.4175,-25.4862,23.863,g
12.4606,2.4289,15.0588,8.891,g
6.3037,2.1775,-9.0045,67.106,g
9.5305,2.2175,6.2839,55.3309,g
14.76,2.9378,103.867,3.2589,g
18.0642,2.6325,-9.3174,37.32,g
20.7085,2.96,48.8328,0.7044,g
35.685,3.4692,37.2119,11.8193,g
15.0891,2.6031,33.4627,16.4293,g
6.8719,2.1055,11.0487,32.8759,g
26.6286,2.9312,-38.6218,3.846,g
25.8063,3.0885,35.6104,5.42,g
19.0309,2.8929,27.6471,2.0933,g
16.0335,2.8055,26.6207,19.4174,g
26.0928,3.5089,63.4351,1.9943,g
17.5262,2.9413,25.549,1.567,g
25.5782,3.0092,37.5168,1.8934,g
31.7271,2.7189,-83.8285,6.4959,g
16.1695,2.3729,11.0392,26.329,g
16.9625,2.5617,7.7372,34.6018,g
0,2.2368,0,70.5589,g
11.6713,2.3414,10.7875,9.329,g
23.8253,3.0092,23.1823,6.121,g
16.4937,2.8212,16.431,0.632,g
10.192,2.1861,6.1638,4.157,g
12.4757,2.3829,-11.7821,6.4218,g
12.3135,2.4771,11.5066,20.868,g
17.4013,2.7701,-18.5089,11.5874,g
21.7955,3.1948,24.4136,7.1523,g
19.6358,3.2693,35.1619,0.466,g
16.4441,2.5231,-14.2822,3.008,g
15.7636,2.4425,-10.4986,13.8089,g
21.8092,2.5933,-23.0368,18.967,g
14.8991,2.8264,34.8474,14.53,g
22.7264,2.953,39.3133,4.825,g
42.9794,3.9488,47.6018,2.9513,g
17.3308,2.6735,-19.4317,2.923,g
18.7244,3.1276,35.3095,13.161,g
13.424,2.5472,22.1078,16.859,g
14.082,2.5472,-15.3335,25.831,g
21.7385,2.6594,16.4581,6.283,g
12.8461,2.643,25.4132,21.5337,g
10.0276,2.2856,16.5366,9.098,g
14.0845,2.5569,10.2581,3.18,g
33.4965,3.5894,40.3656,1.537,g
26.8363,3,-62.6959,3.2824,g
9.626,2.5024,25.8125,1.4848,g
33.6874,3.9202,80.4982,2.0169,g
19.9773,2.8692,-30.4106,4.6718,g
46.5165,4.154,85.0486,4.854,g
17.929,2.6479,8.8009,22.4192,g
30.7871,3.5949,85.4046,4.109,g
22.5855,2.9243,31.6972,25.7773,g
0,2.0952,-15.9103,6.4563,g
13.4123,2.4082,14.7668,14.8675,g
12.8035,2.3043,6.6136,31.0226,g
12.6128,2.3149,-5.4348,9.168,g
12.3814,2.3253,11.4313,62.678,g
17.48,2.8831,24.3802,11.1759,g
15.1993,2.5786,43.8771,7.875,g
26.2875,2.5581,-47.9288,7.944,g
10.0967,2.4289,27.2486,7.463,g
20.142,2.4983,54.5238,18.4507,g
33.7186,3.6211,-65.0604,0.1081,g
8.9672,2.2529,10.3637,32.6097,g
7.3244,2.1538,9.5411,12.9273,g
13.9772,2.8876,48.8609,3.241,g
25.0454,2.9167,-23.6855,22.0962,g
24.6871,3.3296,71.2373,13.056,g
16.8812,2.5092,-28.9283,1.708,g
18.959,2.8142,15.8333,9.6812,g
24.7284,3.0939,41.6345,0.839,g
25.8261,3.083,-35.2578,6.3019,g
24.0484,3.0235,39.7313,1.8696,g
11.7118,2.1414,7.1163,76.277,g
19.4267,2.8382,-33.8379,2.939,g
15.6818,2.3304,15.4677,51.3957,g
10.9569,2.5257,19.0496,55.6963,g
23.4394,2.8106,51.074,5.035,g
11.9221,2.525,20.8847,1.6146,g
7.2035,2.1189,6.7455,1.2268,g
21.8588,2.8179,-18.6865,2.1198,g
11.6724,2.4401,-9.8531,16.7712,g
10.5528,2.3909,7.3418,14.894,g
9.9429,2.179,-17.2517,27.259,g
29.0582,3.1418,-69.2004,4.683,g
6.7992,2.1287,12.7579,13.3261,g
32.0539,3.2265,25.6648,33.8695,g
22.4834,2.8837,57.6959,8.806,g
18.2538,2.8733,-18.7812,46.7657,g
30.4889,3.2383,-42.5478,1.811,g
10.9231,2.5004,-15.3189,5.4907,g
6.5944,2.1717,13.6991,11.6635,g
21.8712,2.8921,36.0568,1.875,g
25.0324,3.2476,51.9473,4.1493,g
11.7786,2.4116,3.0524,61.787,g
22.0969,3.4227,57.2741,4.4996,g
18.6292,2.7105,13.4257,80.473,g
17.6041,2.8319,52.9458,3.947,g
15.0071,2.3464,7.7191,1.4,g
7.2982,2.0737,9.4557,65.121,g
22.8786,3.0147,8.9526,51.789,g
10.0175,2.5938,-39.196,3.343,g
7.4577,2.3324,21.022,10.2785,g
26.6725,3.2235,18.7062,10.3638,g
15.807,2.42,-13.7842,17.1252,g
11.1616,2.3243,-4.8525,71.177,g
14.5245,2.5533,16.0185,13.207,g
27.131,3.5139,82.4724,16.624,g
19.5602,3.1581,56.0385,0.6543,g
18.6601,2.5587,-12.2598,37.6012,g
21.2758,2.8156,23.5939,30.825,g
42.8741,3.9052,63.3685,3.2636,g
11.8362,2.3892,-12.3674,78.901,g
14.3352,2.5192,17.3714,85.8903,g
35.1811,2.7969,58.7425,40.61,g
31.255,3.4256,20.7422,1.935,g
20.1241,2.6479,37.3625,4.089,g
9.9634,2.3365,15.1735,0.9856,g
10.9776,2.2967,-7.5574,20.2043,g
19.8502,2.6493,-189.117,36.245,g
16.338,2.567,13.9887,62.9714,g
9.5767,2.2405,14.3892,28.6338,g
11.8657,2.4533,-13.3331,7.346,g
9.7647,2.3064,-4.8081,35.794,g
6.827,2.0774,12.3509,88.9063,g
20.251,2.6772,-5.2832,15.2987,g
18.4512,2.699,-37.5851,8.718,g
12.651,2.5478,9.9205,9.529,g
23.6803,2.846,20.6749,26.9893,g
25.7419,2.7604,70.6318,1.112,g
12.306,2.4346,14.8716,24.444,g
7.1132,2.0149,-8.9055,47.2668,g
12.0951,2.3874,-8.7859,7.161,g
16.9979,2.9784,21.9203,9.699,g
33.6032,3.3477,29.524,13.0923,g
25.0592,3.1265,30.7553,24.038,g
26.1965,3.2461,-29.5056,5.344,g
21.3398,2.7857,46.9964,1.343,g
25.2295,3.1787,-15.3506,30.3355,g
10.8931,2.1123,2.3052,25.297,g
22.1387,2.8748,25.3913,20.5966,g
22.5359,3.1695,55.5506,2.8079,g
11.2175,2.3856,11.3732,72.118,g
31.0349,3.672,47.773,1.902,g
22.056,3.2102,9.5699,14.0804,g
11.3093,2.1804,-3.7676,66.059,g
28.0408,3.1989,66.8555,15.5424,g
10.4895,2.356,7.2556,49.5821,g
10.9524,2.1538,6.602,3.5444,g
22.3069,3.1256,37.6895,8.8499,g
19.5962,3.238,97.1645,4.2254,g
14.5127,2.6053,-22.6499,1.1296,g
27.9443,3.1908,78.1148,0.662,g
11.2963,2.5641,18.3141,16.9799,g
7.2629,2.0663,9.7089,9.4078,g
20.6735,3.0149,45.3766,10.02,g
28.3567,3.2103,36.8007,3.9083,g
15.8767,2.5786,10.4424,32.005,g
22.2456,3.307,69.5356,4.472,g
14.4691,2.9222,31.4879,4.35,g
15.7055,2.4232,-12.9013,11.757,g
10.9852,2.238,-8.5761,35.758,g
15.7052,2.86,5.9295,8.7828,g
23.9183,3.1552,30.6895,2.742,g
18.9021,2.754,37.2435,24.677,g
11.2802,2.1319,-6.0758,31.0982,g
27.8229,3.9569,71.4551,0.2799,g
15.3868,2.7356,24.32,3.306,g
19.3675,2.42,-18.1941,48.6381,g
13.5516,2.5328,32.6737,15.0744,g
30.2255,3.1573,48.4611,2.936,g
14.4834,2.7597,-20.1604,4.4378,g
15.4665,2.6959,-18.9337,0.125,g
26.3782,3.3678,55.2088,4.76,g
10.6753,2.29,7.8209,68.1479,g
13.7282,2.6594,-17.9589,8.827,g
17.5314,3.0402,114.134,11.7482,g
14.648,2.5384,22.853,0.5826,g
22.8505,3.0739,22.693,9.087,g
10.5832,2.1383,4.5064,58.0375,g
15.9176,2.8482,-11.6288,3.732,g
33.2264,3.8316,65.0489,2.0789,g
17.4773,2.4683,20.4172,15.4667,g
11.182,2.356,-19.3043,9.282,g
10.6649,2.1804,-0.3975,67.6577,g
20.8056,2.7727,30.5222,19.937,g
22.1017,2.939,23.9245,8.5086,g
9.648,2.4935,19.3368,44.3455,g
12.9114,2.541,15.9001,32.021,g
12.7802,2.4871,17.4289,36.722,g
20.638,3.2297,25.9641,2.228,g
15.3048,2.636,58.2781,1.092,g
10.849,2.3284,-7.7886,73.417,g
9.5731,2.4836,-23.7278,20.13,g
7.4844,2.1746,-1.9332,51.74,g
24.9163,3.2767,62.6855,2.2272,g
16.1468,2.7723,-17.0923,3.717,g
23.6559,3.6799,103.768,0.2615,g
10.8881,2.4338,-16.3465,48.996,g
16.3212,3.1149,21.604,3.026,g
18.0166,2.635,26.7753,36.953,g
16.093,2.5746,15.2493,11.519,g
19.8258,2.6345,15.2639,46.219,g
27.2533,3.7736,52.3899,3.2298,g
26.225,3.38,59.9098,1.6754,g
10.5094,2.3021,-4.1842,60.8194,g
6.2218,2.4378,-23.723,9.2887,g
9.8118,2.2923,15.4187,11.8712,g
28.2534,2.7623,-34.1515,69.125,g
12.8584,2.534,-14.9193,6.2472,g
18.3274,2.76,35.1825,2.3869,g
36.3955,3.8115,41.7518,4.6873,g
12.8794,2.5296,9.9503,5.452,g
20.0516,2.8225,-45.9275,16.239,g
17.3288,2.78,66.7165,7.406,g
23.1329,3.1339,71.725,2.314,g
13.8336,2.7593,-19.9497,8.817,g
10.0606,2.2201,-16.4601,0.513,g
9.7293,2.2405,13.5944,8.6873,g
12.2532,2.7578,-23.0124,16.879,g
10.5003,2.3314,-19.0614,2.1688,g
23.7479,3.1433,86.5242,13.1944,g
17.5294,2.5717,-19.0475,18.537,g
32.3186,3.3511,77.5083,10.34,g
24.6605,3.5077,45.8046,2.5811,g
17.6827,2.8435,15.7114,27.846,g
37.4053,3.2695,42.1229,6.198,g
13.6609,2.6821,13.9772,5.433,g
17.6851,2.8887,31.3517,7.6187,g
18.5689,2.8663,19.6038,2.906,g
25.4085,3.0695,24.7411,8.047,g
34.931,3.5736,66.5127,5.1312,g
39.1173,3.3867,53.9938,14.878,g
15.989,2.9423,18.3329,7.166,g
6.4046,2.2135,-12.9473,18.2554,g
11.196,2.2122,4.8137,56.9209,g
12.8993,2.5593,28.5104,2.242,g
10.6423,2.1875,-17.8097,64.034,g
32.0477,3.6917,63.2748,3.608,g
12.989,2.4023,-7.229,48.0394,g
30.3354,3.5357,73.5514,2.695,g
22.3063,3.2439,51.6702,1.1476,g
25.7877,3.6481,19.4953,2.385,g
22.1277,3.3672,29.4729,2.2801,g
20.5114,2.7427,-28.8119,3.679,g
19.1078,2.9501,51.5405,8.58,g
27.1587,3.1872,68.8006,1.804,g
22.0343,3.1343,62.2713,7.7575,g
20.5728,3.0434,28.694,18.3976,g
18.8678,2.5533,21.3071,33.2311,g
16.8407,2.5533,20.5464,1.692,g
12.6641,2.5916,11.3404,6.745,g
14.0718,2.4893,14.9077,47.377,g
21.4397,2.9261,-7.2126,19.5075,g
11.8232,2.4472,18.4226,7.418,g
22.3976,2.882,10.7172,6.8883,g
20.3876,2.8028,-45.4317,1.1,g
36.4003,3.8632,53.6392,3.3842,g
13.7973,2.4385,17.9121,7.815,g
12.8653,2.4091,-11.8281,8.0901,g
27.216,3.8374,71.574,5.1219,g
6.832,2.1804,-0.1704,35.4993,g
12.9099,2.5581,-12.6451,10.7079,g
14.9399,2.7634,43.9362,15.3725,g
20.2287,3.0726,-65.466,1.8752,g
23.1716,3.3741,50.8962,0.386,g
19.368,2.747,-15.7664,0.864,g
21.0949,2.637,46.0319,19.0791,g
31.977,3.4806,54.6877,5.3512,g
15.5527,2.5441,11.5819,64.3998,g
15.8726,2.9447,-22.7252,5.0398,g
18.7973,2.8106,-19.2651,2.021,g
25.1169,3.2619,73.5989,5.3892,g
20.344,3.1458,-53.7804,1.0996,g
21.6024,2.6812,-17.3996,12.615,g
21.9585,3.1206,18.2073,17.966,g
40.4397,4.1952,90.6989,0.3,g
60.6173,4.3462,78.8577,1.554,g
31.0539,3.6055,69.8347,1.513,g
27.2418,3.5735,59.4095,1.548,g
21.9402,3.3977,34.9642,0.5447,g
12.6829,2.2304,18.4985,29.865,g
12.7685,2.3253,-11.1945,8.78,g
0.0037,2.1508,13.2388,0.0002,g
17.4852,2.6498,-13.346,10.206,g
27.1569,3.1116,37.7307,0.728,g
10.7886,2.3646,-18.8,9.0374,g
18.8009,2.9082,70.759,5.538,g
23.4183,3.4752,60.1494,1.714,g
10.8492,2.2175,18.9841,56.227,g
10.6833,2.415,15.8082,63.7141,g
26.8969,2.8309,43.1668,15.135,g
20.7604,2.9012,-25.709,5.3899,g
13.7126,2.9253,-6.7135,6.7587,g
11.0315,2.4183,-19.835,22.452,g
14.4623,2.8624,24.7101,4.1346,g
16.4459,3.0797,55.0638,4.8939,g
24.5898,3.1638,76.3109,0.9268,g
20.1441,3.2653,17.9832,0.4481,g
