@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3,1
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1
0,0.47,0,1.18,0.23,0,0.47,0.23,0,0,0,0,0,0,0,0,0,0,0,0.08,0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573,0,18,1
0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1.61,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.511,0,20,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,55,1
0,0.47,0,0,0,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0.536,0.306,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,22,1
0,1.55,0.77,0,0.38,0,0,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0.601,0.12,22,1
0.27,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.874,0.051,61,1
0,0,0,0,1.08,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0.191,0.383,23,1
0,0.33,0,0.33,0.33,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0.161,0.537,0,9,1
0,1.29,1.29,0,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0,0,1.098,0,36,1
0.33,0.66,0,0,0,0.44,0.11,0.55,0,0,0,0,0,0,0,0.11,0,0,0,0.367,0.193,75,1
0,0.15,0,0.31,0,1.09,0,0.15,0,0.62,0,0,0,0,0,0,0,0,0,0.378,4.017,23,1
0.57,0.57,0,0,0.57,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0.211,0.74,32,1
0,0,0.31,0,0,0.31,0,0.63,0,0.31,0,0.31,0,0,1.59,0,0,0,0,0.055,0.501,91,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,25,1
0,0,0,0,0,0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0.26,0,0,1.07,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,52,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,1.07,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,9,1
0,0.55,0.55,2.2,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,148,1
0,0,0,0,0.26,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0.555,0,107,1
0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0.064,25,1
0,0.3,0.91,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,11,1
0.35,0.55,0.15,0,0,0.1,0.75,0.15,0,0.05,0,0,0,0,0,0,0,0,0,0.149,0.131,127,1
0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.194,20,1
0,0.33,0.99,0.33,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.162,50,1
0.73,0.36,0.36,1.09,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0.427,0.061,192,1
0,0,0.36,1.47,0,0,0.36,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0.367,0.061,36,1
0,0.4,0,0.8,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.552,0.207,69,1
0.4,0.93,0.8,0,0.8,0.8,1.2,0,0.53,0.8,0,0,0,0,0,0,0,0,0,0.593,0.217,525,1
0,0.29,0.29,0.29,0.29,0,0,0.87,2.61,0,0,0,0,0,0,0,0,0,0,0.14,0,139,1
0,0.45,0,0.22,0.22,0.9,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,1.103,0.133,54,1
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0.6,1.8,0,0,0,28,1
0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,0,4,1
0,0.41,0.61,0.2,0,0.2,0.61,0.61,3.09,0,0,0,0,0,0,0,0,0,0,0.816,0.065,45,1
0.12,0.12,0.36,0,0.36,0,0,0,0,0.12,0,0,0,0.12,0.12,0,0,0,0,0.019,0.019,34,1
0,1.12,0,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0.615,0,19,1
0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,11,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,25,1
0.9,0,0,0.9,0,0,1.8,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0.391,0.13,7,1
0,0.94,0,0,0,0,0.94,2.83,0,1.88,0,0,0,0,0,0,0,0,0,1.366,0,245,1
0,0,0,1.03,1.03,0,1.03,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0.21,0.52,0.1,0,0,0.42,0.52,0,0,0.31,0,0,0,0,0,0,0,0,0,0.141,3.305,193,1
0,0.28,0,0.56,0,0,0.56,1.41,0,0,0,0,0,0,0,0,0,0,0,0.158,0,394,1
0,1.11,0,0.74,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0.368,0.552,7,1
0,0.53,0,0.26,0.26,0,0.26,0,0.26,0,0.26,0,0,0.53,0,0,0,0,0,0,0.04,21,1
0.74,0.31,0.21,0,0.14,0.49,0.35,0.17,0,0.56,0,0,0,0,0,0,0.03,0,0,0.678,1.05,154,1
0.1,0.71,0.3,0.4,0.1,1.42,0.81,0.1,0.5,0,0,0,0,0,0,0,0,0,0.264,0.975,0.396,56,1
0,0,0,0,0,0,0,0.25,0,0.51,0,0,0,0,0,0,0,0,0,0.174,0.174,126,1
0,0.71,0,0,0,0.23,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,1.045,0.037,97,1
0.16,0.67,0.16,0.33,0.84,0.16,0.5,0,1.68,0,0,0,0,0,0.16,0,0,0,0,1.194,0.054,101,1
0,0.17,0,0.17,0,0.69,0.17,1.74,0,0,0.17,0,0,0,0.17,0,0,0,0,0.754,0.681,52,1
0,0,0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.926,0,25,1
0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,26,1
0,1.47,0,0.98,0.98,0.32,1.79,0.49,0.16,0,0,0,0,0,0.16,0,0,0,0,0.179,0.674,113,1
0.87,0.52,0.32,0,0.04,0.29,0.42,0.32,0.29,0.34,0,0,0,0,0,0,0.02,0,0,0.639,0.165,117,1
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,0.885,75,1
0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,12,1
0.3,1.23,0.92,0.61,0.92,0.3,0.3,0,0.92,1.23,0,0,0,0,0,0,0,0,0,0.728,0.182,60,1
0,0.15,0,0,0,0,0,0,2.26,0.15,0,0,0,0,0,0,0,0,0,0.255,0.076,37,1
0,0,0,0,1.29,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.31,0.062,8,1
0.39,0,0.39,0,0,0,0,0.39,0,1.19,0,0,0,0,0,0,0,0,0,0.64,0.256,30,1
0.54,0.38,0.16,0,0.05,0.35,0.16,0.19,0,1.14,0,0,0,0,0,0,0,0,0,0.268,0.15,195,1
0,0.55,0,1.11,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,1.158,0.331,140,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,23,1
0.35,0.35,0,0,0.52,0.61,1.76,0,0,0.61,0,0,0,0,0.17,0,0,0,0,0.556,0.069,1170,1
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,24,1
0,0,0,0,1.08,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.389,16,1
0.19,0.19,0.48,0.09,0,0.09,0.39,0.29,0.78,0.09,0,0,0,0,0,0,0,0,0,0.045,0.015,40,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,25,1
0.17,0.17,0.35,0,0.05,0.05,0.05,0,0.23,0.76,0,0,0,0,0,0,0,0,0,0.01,0.165,12,1
0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0.121,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,15,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.49,0.158,669,1
0.46,0.46,0,0,0.46,0,0,0,0,1.38,0,0,0,0,0.46,0,0,0,0,0.081,0.816,12,1
0.7,1.06,0,0,1.41,0.35,0.35,2.12,3.18,0.35,0,0,0,0,0,0,0,0,0,0.353,0,13,1
0.27,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.182,30,1
0,0,0.64,0,0,0,0.64,0,0,0,0,0,0.97,0,0,0,0,0,0,0.263,0.105,110,1
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,28,1
0,0.54,0.21,0.1,0,0.1,0.21,0,0,0.54,0,0,0,0,0,0,0,0,0,0.033,0.118,14,1
0,0.4,0.2,0,0,0,1.01,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.302,11,1
0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561,0,23,1
0.52,0.4,0.17,0.05,0.14,0.46,0.52,0.11,0,0.63,0,0,0,0,0,0,0,0,0,0.363,0.535,159,1
0,0.69,0,0.17,0,0,0.51,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.315,0,149,1
0,0.25,0,1.01,0,0,0.76,1.26,0,0,0,0,0,0,0,0,0,0,0,0.189,0,447,1
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.49,0.56,0.21,0,0.28,0.28,0.98,1.12,0,0.07,0,0,0,0,0.07,0,0,0,0,0.768,0.312,94,1
0.09,0.27,0.09,0,0.18,0.09,0,0,0,0.36,0,0,0,0,0,0,0,0,0.031,0.252,0.031,69,1
0,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.909,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,22,1
0,0.48,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.963,0,61,1
0.07,0.64,0.71,0.57,0.14,1.14,0.5,0.14,0,0.35,0,0,0,0,0.07,0,0,0.07,0,0.309,0.103,117,1
0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,19,1
0.05,0.4,0.05,0,0.05,0.1,0,0,0.3,0.15,0.05,0,0,0,0,0,0.05,0,0,0.054,0.118,96,1
0,0.66,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.583,0,121,1
0,0.26,0,0.13,0,0,0.26,0.26,0.26,0.13,0,0,0,0,0,0,0,0,0,0.022,0.022,107,1
0.72,0,0,1.45,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.105,0,25,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.275,0.137,11,1
0,0.46,0.46,0.46,0,0,0,0.92,0,0.46,0,0,0,0,0.46,0,0,0,0,0.298,0.223,13,1
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0.606,0.606,10,1
1.18,0.59,0.98,0.19,0.19,1.38,0.39,0.98,0.39,0,0,0,0,0,0,0,0,0,0,0.749,0.31,76,1
0,0.54,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,1.443,0,16,1
0.36,0.63,0.36,0,0.36,0.27,4.1,1.18,0,0.09,0,0,0,0,0.09,0,0,0,0,0.611,0.014,127,1
1.24,0.82,0,0.41,0,0,0.41,1.65,0,0.41,0,0,0,0,0,0,0,0,0,0.904,5.3,92,1
0.33,0.33,0.16,0,0.16,0.16,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0.213,0.113,76,1
0.33,0.67,0,0,0,0.44,0.11,0.56,0,0,0,0,0,0,0,0.11,0,0,0,0.392,0.176,75,1
0.49,0.74,0.24,0.24,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.315,0.035,60,1
0,0.55,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,1.208,0.345,140,1
0,0,0.41,0,0,0,0.82,0.41,0,0.41,0,0,0,0,0,0,0,0,0.331,0.199,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.675,0,12,1
0,0.19,0,0,0.19,0.19,0.19,0.76,0,0,0,0,0,0,0,0.38,0,0,0,0.264,0,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.665,15,1
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,13,1
0.32,1.64,0,0.32,0,0.65,1.31,0,0.98,0,0.32,0,0,0,0,0,0,0,0,0.858,0.101,1146,1
0,0,0,2.53,1.26,1.26,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0.537,0,287,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,28,1
0,1.14,0,0,0.12,0.25,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0.371,0.061,84,1
0.57,1.72,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0.099,11,1
0,0,0,0.42,0,0,0.42,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.349,105,1
0.16,0.24,0.49,0,0,0,0.16,0,0.32,1.14,0,0,0,0,0,0.08,0,0,0,0,0.232,10,1
0,0.83,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.54,0.38,0.19,0,0.05,0.35,0.16,0.19,0,1.14,0,0,0,0,0,0,0,0,0,0.273,0.15,195,1
0.34,0.25,0.43,0.08,0.25,0.08,1.46,0.08,0,0.34,0,0,0,0,0,0,0,0,0,0.258,0.258,300,1
0.13,0.83,0.13,0,0.83,0.41,0.13,0.13,0.13,0.13,0,0,0,0,0,0,0,0,0,0.379,0.05,15,1
0.47,0.47,0.13,0.05,0.26,0.44,0.76,0.26,0,1.05,0,0,0,0,0,0,0,0,0,0.322,0.764,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0,169,1
0.37,1.13,0,0,0.37,0.37,1.89,0.37,0,0.37,0,0,0,0,0,0,0,0,0,1.246,0.196,845,1
0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,46,1
0.61,0,0.61,0.61,0,0.61,0,1.22,0,0.61,0,0,0,0,0.61,0,0,0,0,0.829,0,34,1
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,4,1
0.29,0.68,0.58,0,0.58,0.58,0.77,0,0.38,0.58,0,0,0,0,0,0,0,0,0,0.569,0.207,691,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0.09,0,0,0,0,0,0,0,0,0,0,5.848,1.313,54,1
0.09,0.09,0.09,0.09,0,0.19,0.29,0.87,4.1,0.39,0,0,0,0,0,0,0,0,0,0.326,0.155,494,1
0,0,0,0,0,0,0,0,0,0,2.06,0,0,1.03,0,0,0,0,0,0,0,10,1
0,0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,5,1
0.17,0.08,0.08,0.08,0.42,0.08,0.08,0,0,0.34,0,0,0,0,0,0,0,0,0.027,0.108,0.013,48,1
0,0.37,0,0,0.37,0,0.37,0.75,0,0,0,0,0,0,0.37,0,0,0,0,0.415,0.138,11,1
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0.671,0,12,1
0,0.47,0.47,0.47,0,0,2.38,0,0,4.76,0,0,0,0,0,0,0,0,0,0.621,0.799,148,1
0,1.63,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,2.695,0,12,1
0,0.49,0,0,0,0,0.99,0.49,0.49,0,0,0,0,0,0.49,0,0,0,0,0.625,0.312,47,1
0.12,0.24,0.12,0,0.12,0,0,0.24,0,0,0,0,0,0,0.12,0,0,0,0,0.041,0.041,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,12,1
0,0,0,0,0.71,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0.132,0,16,1
0.22,0.44,0,0,0,1.32,1.54,0.66,0,0,0,0,0,0,0.44,0,0,0,0,0.659,0.114,65,1
0,0.56,0.56,2.25,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,148,1
0,0.32,0.65,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.157,10,1
0,0.55,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0,4,1
0,0.48,0.48,0,0,0.24,0,0.48,0,0.48,0,0,0.24,0,0.24,0.24,0,0,0,0.036,0.184,66,1
0.15,0.31,0,0.46,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.123,0,196,1
0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,57,1
0,0.47,0,0,0,0.47,0,0.95,0,0.95,0,0,0,0,0,0,0,0,0.065,0.461,0.263,61,1
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,2.5,0,0,0,22,1
0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.371,0,28,1
0.25,0.25,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.082,0.041,18,1
0,0.35,0.47,0.23,0.35,0,0.11,2.13,0.35,0.59,0,0,0,0,0.11,0,0,0,0,0.42,0.191,283,1
0.52,0.35,0.03,0.03,0.1,0.56,0.8,0.24,0,0.38,0,0,0,0,0,0,0,0,0,0.453,0.543,286,1
0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,1.181,0.787,31,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,25,1
0.47,0.94,0,0,0.47,0,1.88,0.47,0,0,0,0,0,0,0,0,0,0,0,1.687,0.168,636,1
1.44,0,0,0,0,0,0.48,0.96,0,0.48,0,0,0,0,0,0,0,0,0,0.174,0.087,12,1
0.53,1.07,0,1.07,0,0,0,0.53,0,1.61,0,0,0,0,0,0,0,0,0,1.183,0.253,68,1
0,0,0.47,0,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.327,1.357,72,1
0,0.32,0.65,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.158,10,1
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,14,1
0,0.87,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,33,1
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.67,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,2.413,0,37,1
0,1.07,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,2.395,0.598,295,1
0.66,0.26,0,0.13,0,0.66,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0.021,65,1
0.16,0.65,0,0.16,0,0,0.49,0.16,0.16,0,0,0,0,0,0.16,0,0,0,0,0.773,0.08,132,1
0.37,1.13,0,0,0.37,0.37,1.88,0.37,0,0.37,0,0,0,0,0,0,0,0,0,1.248,0.197,842,1
0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.51,0.77,0.25,0,0,0,0.51,0.77,0,0.77,0,0,0,0,0,0,0,0,0,0.359,0.403,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,0,5,1
0.09,0.27,0.09,0,0.18,0.09,0,0,0,0.36,0,0,0,0,0,0,0,0,0.031,0.249,0.031,69,1
0.2,0.4,0.4,0,0.2,1.43,0.61,0,0.2,0,0,0,0,0,0,0,0,0,0.447,0.298,0.149,376,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.34,23,1
0,0.47,0,0.47,0,0,0.47,0.94,0,0,0,0,0,0,0,0,0,0,0,0.218,0,6,1
0,0.73,0.73,0.73,0,0,0,0.73,0,0.73,0,0,0,0,0,0,0,0,0,0.875,0.109,12,1
0,0.56,0,0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,1.135,0.349,140,1
0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116,0.111,12,1
0.98,0.41,0.24,0,0.16,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0.736,0.256,84,1
0.14,0.29,0,0,0,1.02,0.29,0,0.14,0,0,0,0,0,0,0,0,0,0,0.153,0.153,73,1
0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.184,31,1
0.58,0,0,0.58,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.239,0.239,123,1
0,0.32,0.64,0.64,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.156,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.29,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,6,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0.09,0,0,0,0,0,0,0,0,0,0,5.836,1.31,54,1
0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,0,21,1
0,0.56,0.18,0,0,0,1.32,0.18,0,0.18,0,0,0,0,0,0,0,0,0,0.07,0.07,23,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0.09,0,0,0,0,0,0,0,0,0,0,5.803,1.284,54,1
0.49,0.4,0.11,0.02,0.21,0.42,0.75,0.16,0,1.03,0,0,0,0,0,0,0,0,0,0.391,0.868,193,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,23,1
0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,21,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,25,1
0,1.12,0,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0.606,0,19,1
0,0.37,0,0.37,0,0,0.75,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.882,0.189,78,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,0,10,1
0.65,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.515,0.103,12,1
0.45,0.67,0.67,0,0.67,0.22,0.22,0.45,1.57,0.22,0,0,0,0,0,0,0,0,0,1.599,0.148,102,1
0.19,0.19,0,0,0,0.58,0.38,0,0.38,0,0.19,0.19,0,0,0,0,0,0,0,0,1.121,2042,1
0,1.13,0.56,0.56,0,0,0.56,3.97,0,0.56,0,0,0,0,0,0,0,0,0,0.768,0,296,1
0.9,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.143,0.612,54,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.488,0.157,669,1
0,0.94,0,0.94,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0.163,1.305,20,1
0.32,0.56,0.23,0.04,1.24,0.4,0.4,0.72,0.16,0.44,0,0,0,0,0.04,0,0,0,0.065,0.413,0.164,181,1
0,0.16,0,0.16,0,0.5,0,0.5,0,0,0.33,0,0,0,0,0,0,0,0,0.884,0.752,47,1
0,0.48,0.48,0,0,0.24,0,0.48,0,0.48,0,0,0.24,0,0.24,0.24,0,0,0,0.036,0.184,66,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0.09,0,0,0,0,0,0,0,0,0,0,5.828,1.308,54,1
0,0.57,0.57,2.28,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0,147,1
0.42,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1.088,0,107,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,25,1
0,0.22,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,48,1
0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,11,1
0.33,0.37,0.11,0,0.07,0.97,1.16,0.03,0,0.33,0,0,0,0,0,0.11,0,0,0,0.069,0.221,72,1
0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.178,53,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.392,0,67,1
0.18,0.18,0.36,0.06,0.06,0.06,0.12,0,0.24,0.85,0,0,0,0,0,0.06,0,0,0,0.01,0.167,12,1
0.08,0.76,1.02,0.25,0.17,0.59,0.08,0.25,0.17,0.85,0,0,0,0,0.08,0.17,0.08,0.08,0,0.486,0.118,669,1
0,3.03,0,0.86,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0.801,0,41,1
0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663,0,11,1
0,0.71,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1.094,0,16,1
0,0,1.36,0,0,1.36,0,1.36,0,0,0,0,0,1.36,1.36,0,0,0,0,1.777,0.222,63,1
0.38,1.9,0,0,0,0.38,0.38,0,0.76,0,0.38,0,0,0,0,0,0,0,0,1.005,0.059,1177,1
0,0.52,0,0,0.52,0,0,0,0,1.58,0,0,0,0,0.52,0,0,0,0,0.095,0.475,60,1
0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.48,0,0,0,0.48,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.594,0,128,1
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.326,0,11,1
