@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0.1,0.02,0.29,0.34,0.55,0.87,0.66,0.05,0.34,0,0,0,0,0,0,0,0,0.02,0.145,0.07,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.35,0,0,1.35,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,1
0,0.7,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56,1.12,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1
0,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0.432,1
0.17,0.68,0.17,0.17,0.34,1.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0.196,0,1
0.11,0.11,0,0.92,0,0.46,0.34,0,0,0,0,0,0,0,0,0,0.11,0,0.094,0.018,1
0,0,0.23,1.9,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0.036,0,1
0.4,0,4.81,0,4.41,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.794,0,1
0.35,0.35,0.35,0,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.7,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.58,0.87,0.29,0,0,0,0,0,0,0,0,0,0,0.047,1
0.34,0.34,1.04,1.38,0,0.69,0.69,0,1.04,0,0,0,0,0,0,0,0,0,0.174,0,1
0,0,0.88,0,0,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0.128,0,1
0,0.87,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.218,0,1
0.2,0,0.93,0.62,1.14,0,1.56,0.41,0.72,0,0,0,0,0,0,0,0,0,0.199,0.033,1
0.5,2,0.5,0.5,0,0.5,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0.979,0,1
0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0,1
0,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0.322,0,1
0,0,0,0,0,0.68,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,1
0,0.65,0,0.65,0,0.65,0,5.22,0.65,0,0,0,0,0,0,0,0,0,0,0,1
0.54,2.18,0.54,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.078,1
0.08,0.25,0.08,0.59,2.21,0.25,0.93,0.17,0.08,0,0,0,0,0,0,0,0.17,0.08,0.114,0.012,1
0,0.28,0.43,0.28,0,1.88,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.36,0,0.36,0,0.36,0,1.1,0,0,0,0,0,0,0,0,0,0,0.888,0.177,1
0.05,0,0.23,1.27,0,0.58,0.17,2.61,0.34,0,0,0,0,0,0,0,0,0,0.182,0.027,1
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.46,0,0.66,0.66,0.03,0.23,0,0,0.38,0,0,0,0,0,0,0,0,0,0.524,0.137,1
0,0,0,0.84,0.84,0.84,4.51,0,0,0,0,0,0,0,0,0,0,0,0.045,0,1
0,0.57,0.57,1.15,0,0,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0,0,1
0,1.31,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.117,0,1
0,0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.47,0,0,0,0,0.94,0,0,0,0,0,0,0.94,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.133,1.068,1
0.26,0.08,1.56,0.69,0.69,0.86,0,0.17,0.34,0,0,0,0,0,0,0,0,0.08,0.261,0.11,1
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,0.19,1
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,1
0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.358,0,1
0,1.47,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26,0.53,0.8,1.25,0.62,0.62,1.43,0.17,0.08,0,0,0,0,0,0,0,0,0,0.185,0.013,1
0.88,0,1.54,0.88,1.1,0.66,1.54,0,0.22,0,0,0,0,0,0,0,0,0,0.114,0.028,1
0,0,0,0,0,2.98,1.49,0,0,1.49,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,1
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.71,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3,0,0.9,0,0.9,0.3,2.7,0.6,0,0,0,0,0,0,0,0,0,0,0.096,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,1
0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,1
0.49,0,0.39,1.57,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,1.311,0,1
0.13,0,1.5,0.4,0.27,0.27,0.4,0,0,0,0,0,0,0,0,0,0,0,0.064,0.686,1
0.02,0,0.35,0.02,0,0.05,0.38,0.2,0,0,0,0,0,0,0,0,0,0,0.017,0.017,1
0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.121,0,1
0.47,0.94,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.43,2.18,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1
0.57,2.28,0.57,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.081,1
0.41,0.2,1.04,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,1
0,0.13,0.27,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,1
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.16,0.16,0.84,0.33,1.52,0.16,0,0,0,0,0,0,0,0,0,0,0,0.084,0,1
0,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.158,0,1
0,0.48,0,0.96,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,1
0,0.38,0.77,0.38,0,0.77,0.77,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1
0,0,0,0,1.44,0.48,2.41,0,0.48,0,0,0,0,0,0,0,0,0.48,0.467,0.116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,1
0,0,0,0.84,0,0.21,0,0,0,0,0.42,0,0,0,0,0,0,1.48,0,0,1
0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.41,0,0.47,0,0.47,1.88,0.47,0,0,0,0,0,0,0,0,0,0,0.145,0,1
0.19,0.09,0.09,0.77,0,0.58,0.19,0,0.09,0,0,0,0,0,0,0,0,0,0.045,0,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.62,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.097,1
0.11,0.23,0.11,0.95,0,2.14,0.23,0.35,0.11,0,0,0,0,0,0,0,0,0,0.197,0.217,1
0,0,0,0.38,0,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0.061,0,1
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,1
0,0,0.64,0.64,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0.107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,1
0,0,0,0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0.211,0.052,1
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,0.05,0.76,0.97,0,0.26,0,0,0.34,0,0,0,0,0,0,0,0,0,0.784,0.154,1
0,0,0,0.94,1.88,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.41,0,1
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,1
0,0.17,0.17,0,0,1.74,0.69,0,0,0,0,0,0,0,0.17,0,0,0,0.681,0,1
0.88,0,1.54,0.88,1.1,0.66,1.54,0,0.22,0,0,0,0,0,0,0,0,0,0.114,0.028,1
0.14,0.03,0.4,0.72,0.25,0.54,0.32,0.14,0.76,0,0,0,0,0,0,0,0,0,0.141,0,1
0,0.31,0,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0.162,0.054,1
0,0,0.19,0.19,0,0.76,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,1
0,0.49,0.24,0.49,0,0.49,0.74,0.74,0.49,0,0,0,0,0,0,0,0,0,0.077,0,1
0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.29,0.58,0.58,0.29,0,1.46,0.87,0.87,0,0,0,0,0,0,0,0,0,0,0,0.043,1
0,0,0.88,0,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,1
0.42,0,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1
0,0.24,0.24,1.23,0,0,0,1.73,0.74,0,0,0,0,0,0,0,0,0,0.155,0,1
0.33,1.34,0.33,0.33,0,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1
0,0,0.41,0,0,0.41,1.67,0,0,0,0,0,0,0,0,0,0,0,0.062,0,1
0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.43,2.18,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,1
0,1.03,0,2.06,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0.02,0.69,0.9,0.02,0.33,0.02,0,0.46,0,0,0,0,0,0,0,0,0,0.523,0.124,1
0,0.26,0,0,0,0.79,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,1
0.55,2.2,0.55,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.082,1
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.92,0.92,0,2.15,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0.351,0.25,1
0.9,0,0,0,0,0.9,1.81,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.99,2.48,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.77,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1
0,0.94,1.88,1.88,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,1.305,0,1
0.56,0.56,0.56,0.56,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,1
0.42,0,0,0.42,0,0.42,0.84,0,0.42,0,0,0,0,0,0,0,0,0,0.472,0,1
0.09,0,2.09,0.09,0.39,0.09,0.39,0.09,0.99,0,0,0,0,0,0,0,0,0,0.133,0.011,1
0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0.46,0,0.65,0.73,0.03,0.23,0,0,0.5,0,0,0,0,0,0,0,0,0,1.281,0.125,1
0.3,0.05,0.74,0.97,0,0.25,0.02,0,0.36,0,0,0,0,0,0,0,0,0,0.756,0.153,1
0.18,0.18,0.84,0.46,0.32,0.89,0.46,0.04,0.28,0,0,0,0,0,0,0,0,0.04,0.109,0.062,1
0,0,0,0,0.18,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.86,0.11,0.47,0.11,0.47,0,1.07,0,0,0,0,0,0,0,0,0,0.254,0.018,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,1
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.118,0,1
0,0,1.47,0,0,7.35,0,0,4.41,0,0,0,0,0,0,0,0,0,0.254,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,1
0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,1
0.64,0,0,0.64,0,0.32,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.21,1.21,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.65,0,0,0,1.97,1.31,0,0,0,0,0,0,0,0,0,0.068,0,1
0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0.466,1
0,0,3.77,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.13,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,1
0.42,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1
0,0.69,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.116,0,1
2.08,1.04,0,2.08,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.29,0.29,0,1.16,0.29,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.208,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.11,0.23,0.11,0.95,0,2.13,0.23,0.35,0.11,0,0,0,0,0,0,0,0,0,0.191,0.21,1
0,0,0.71,0.35,0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.86,0,0.43,0,0,0.43,0,1.29,0,0,0,0,0,0,0,0,0,0,0,1
0.51,0.51,0.51,0,0.51,2.07,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.58,0,0,0,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.239,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1,0.2,0.5,0,0.91,0,4.26,0.2,0,0,0,0,0,0,0,0,0,0.156,0,1
0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.21,0,1
0,0.44,1.32,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,1
0,0.35,0.17,0.35,0,0.35,0.17,0,0,0,0,0,0,0,0,0,0,0,0.171,0,1
0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0.66,0,0,0.66,0,0.33,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,1
0,0,0.23,1.9,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0.037,0,1
0,0.42,0.84,0.84,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1.457,0.072,1
0.42,0,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0,0.29,0,0.87,0,0.87,0.29,2.61,0.58,0,0,0,0,0,0,0,0,0,0,0.14,1
0.47,1.18,0.47,0.7,0.47,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.18,0,0.18,0.18,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.71,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.341,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1
0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.06,0,0.53,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0,1
0.12,0.38,0,0.64,0.12,0,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0.071,0,1
0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,1
0,0,0,1.05,2.11,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.475,0,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0.39,0.19,0.39,0.98,0,0.98,0,0.39,1.38,0,0,0,0,0,0,0,0,0,0.308,0.025,1
0,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,1
0.41,0,0,0.41,0,0.41,0.82,0,0.41,0,0,0,0,0,0,0,0,0,0.549,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,1
0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.63,1.63,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,0.28,0.56,0.84,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,1
0,0.95,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1
0,0,0,0.44,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.051,1
0.26,0.08,1.56,0.69,0.69,0.86,0,0.17,0.34,0,0,0,0,0,0,0,0,0.08,0.261,0.11,1
0,0,0.63,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,1
1.25,1.25,0,0.62,0.62,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.04,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,1
0.05,0,0.05,0.28,0,0.17,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.079,0.009,1
0.18,0,0,0.56,0.18,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0.061,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.45,0.91,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,1
0,0.4,1.2,2.8,0,0.4,0,0,1.2,0,0,0,0,0,0,0,0,0,0.052,0.052,1
0,0.43,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0.302,0,1
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.95,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0,1
0,0,1.59,1.59,0,1.59,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0.186,0,1
0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,1
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02,0,0,0.25,0,0.05,0,0,0.02,0,0,0,0,0,0,0.02,0.02,0,0.022,0,1
0.51,1.02,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,1.212,0,1
0,1.02,0,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1
0,0.61,0.61,0.61,0,0.3,0.61,0,0,0,0,0,0,0,0,0,0,0,0.051,0,1
0.14,0,0.29,0.58,0,0.14,0.14,0.14,0.44,0,0,0,0,0,0,0.29,0,0,0.127,0.102,1
0,0.45,0.91,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.127,0,1
0,0,0,0.62,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0.097,1
0,0.5,1.01,0.25,0.76,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0.433,0,1
1.63,1.63,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1
0.39,0.19,0.39,0.98,0,0.98,0,0.39,1.38,0,0,0,0,0,0,0,0,0,0.317,0.026,1
0,0.49,0.98,0.98,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.05,0.05,0.52,0,0,0.05,0.23,0.05,0,0,0,0,0,0,0,0.05,0,0.167,0,1
0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.3,2.49,0,0.59,0,0,0.83,0,0,0,0,0,0,0,0,0,0.233,0.019,1
0.89,0,0.12,0.38,1.15,0,2.04,0.12,0.12,0,0,0,0,0,0,0,0,0,0.061,0,1
0.63,0.63,0,0.63,0.63,1.26,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.28,0,0,0,0.64,1.28,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1
0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22,0.07,0.6,0.82,0.15,0,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0.071,0.167,1
0.34,0.34,0,0.34,0,2.04,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,3.879,1
0,0,0,0.46,0,0,0,0,0.07,0,0,0,0,0,0,0,0.07,0,0.023,0,1
0.95,0,1.9,2.38,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,1
0,0,0,1.81,0,0.3,0,0,0.6,0,0,0,0,0,0,0,0,0,0.142,0,1
2.43,0.6,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.15,0.57,0.28,0.57,0,1.72,0.86,0,0.28,0,0,0,0,0,0,0,0,0,0,3.423,1
0.26,0,4.09,1.22,0.78,1.13,1.91,0,0.43,0,0,0,0,0,0,0,0,0,0.056,0,1
0.35,0,1.07,0.71,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.233,0,1
0.08,0.08,0.62,1.15,0.17,0.35,0,0.26,1.5,0,0,0,0,0,0,0.08,0,0,0.162,0.014,1
0.28,0.21,0.94,0.79,0.14,0.14,0.28,0,0.43,0,0,0,0,0,0,0,0,0,0.18,0.048,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,1
1.65,1.65,1.65,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.04,0.4,0.68,0.28,0.72,0.4,0.16,0.6,0,0,0,0,0,0,0,0,0,0.164,0,1
0.19,0.19,0.59,1.08,0.09,0,1.18,0.59,0.29,0,0,0,0,0,0,0,0,0,0.222,0.015,1
0.14,0,0.29,0.58,0,0.14,0.14,0.14,0.44,0,0,0,0,0,0,0.29,0,0,0.127,0.102,1
0.46,0,0.66,0.7,0.03,0.23,0,0,0.46,0,0,0,0,0,0,0,0,0,0.486,0.126,1
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,1
0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,1
0,1.41,0,0.47,0,0.47,1.88,0.47,0,0,0,0,0,0,0,0,0,0,0.288,0,1
0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.5,0.1,0.7,1.61,0.1,1.11,0.2,0.1,0,0,0,0,0,0,0,0.2,0.1,0.158,0.015,1
0,0.1,0.2,0.5,0,0.91,0,4.26,0.2,0,0,0,0,0,0,0,0,0,0.16,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.62,0,3.12,0,0,0,0,0,0,0,0,0,0,0.075,0.226,1
0.41,0,0,0.17,0,0.05,0.53,0.35,0.23,0,0,0,0,0,0,0,0,0,0.14,0,1
0,0,0,0.39,0,0,0.78,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.73,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.048,0.024,1
0.96,0.48,1.92,0.96,1.92,0,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0.43,0,1
0.8,0.8,0.8,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.166,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.75,0,1.89,2.65,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.065,1
0,0,0,1.19,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0.256,0,1
0,2.04,0,0,0,0,2.04,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.26,0,1.31,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.73,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.109,13.129,1
0.1,0.4,0.81,0.5,0,0.1,1.11,0.5,0.3,0,0,0,0,0,0,0,0,0,0.396,0.033,1
