@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.85,0.42,0.42,0,0,0,0,2.55,0,0.42,0,0,0,0,0,0,0,0.221,0.221,54,1
0,0,1.25,0,0,6.25,0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,1
0,0.73,0.73,0,0,0.73,0,1.47,0,0,0,0,0,0,0,0,0,0,0.109,12,1
0,0.32,0.32,0.32,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0,0,0.106,0.159,10,1
0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,12,1
0,0,0,0.42,0,0,0,2.52,0,0.42,0,0,0,0,0,0,0,0.129,0.194,20,1
0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.14,0,23,1
0,1.61,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.268,0,17,1
0,0.24,0,0.24,0,0.99,0,2.47,0,0,0,0,0,0,0,0,0,0,0,44,1
0.02,0.15,0,0.02,0,0.05,0,0.05,0,0.02,0,0,0.3,0,0,0,0.011,0.022,0.022,20,1
0.27,0.55,0,1.37,0,0,0.55,1.65,0,0,0,0,0,0,0,0,0,0.279,0.093,63,1
0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,2.013,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.213,23,1
0,0.8,0,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,48,1
0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0.392,0,12,1
0.22,0.22,0,0,0.68,0.45,1.37,2.06,0,0.22,0,0,0,0,0,0,0.028,0.114,0.229,138,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0.305,0.611,0,22,1
0.39,0.59,0.19,0.19,0,0.98,0,2.56,0,1.38,0,0,0,0,0,0,0,0.232,0.31,76,1
0,0.68,0,1.36,0,0,0,3.4,0,0.68,0,0,0,0,0,0,0,0,0.238,19,1
0.43,0.29,0,0.18,0.03,0.21,0.03,3.03,0,0.54,0,0,0,0,0,0,0.012,0.078,0.51,739,1
0.08,0.76,0.25,0.17,2.22,0.25,0.94,1.62,0,0.08,0,0,0,0,0.08,0,0,0.065,0.118,669,1
0,0.28,0,0,0,0,0,0.14,0,0.04,0,0,0,0,0,0,0,0.116,0,154,1
0,0,0.65,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0.33,0.66,0,0,0.66,0,2.64,0,0,0,0,0,0,0,0,0,0.116,0.464,43,1
0,0,0.45,0.91,0,0,0.45,0.91,0,0,0,0,0,0,0,0,0,0.254,0.127,46,1
0,1.25,0,0,0,0.62,0,4.6,1.67,0.2,0,0,0,0,0,0,0,0.153,0.345,37,1
0.94,0.94,0,0,0,2.83,0,0.94,0,0,0,0,0,0,0,0,0,0,0,245,1
0.8,0,0,0,0,1.61,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0.76,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,110,1
0,0,0,0,0,0,0,2.81,0,0.76,0,0,0,0,0,0,0,0.041,0.209,75,1
0.26,0.26,0.13,0,0.13,0.26,0.13,3.14,7.33,0.26,0,0,0,0,0,0,0,0,0.022,107,1
0.17,0.3,0.03,0.95,0.2,0.51,0.34,2.75,0,0.71,0,0,0,0,0,0,0.011,0.041,0.136,181,1
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,12,1
0,0.75,0.25,0.5,0,0.5,0.25,4.03,0,0,0,0,0,0,0,0,0,0.034,0.034,60,1
0,0.71,0.35,0.35,0,0.35,0.17,0.53,0,0,0,0,0.35,0,0,0,0,0.057,0.171,34,1
0,0,0,0.44,0,0.88,0,0.88,0,0,0,0.44,0,0,0,0,0,0.257,0.128,23,1
0,1.9,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.059,1177,1
0.55,0.55,0,0.55,0,1.11,0.55,1.66,0,0,0,0,0,0,0,0,0,0,0.08,85,1
0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,11,1
0,0.78,0,0,0,0.78,0,1.56,0,0.78,0,0,0,0,0,0,0,0,0.094,20,1
0.74,1.85,0,0.37,0,0.37,0.37,1.48,0,0,0,0,1.11,0,0,0,0,0.336,0.471,393,1
0.22,0.11,0,0.11,2.16,0,0.11,3.53,0,0.45,0,0,0,0,0,0,0.018,0.17,0.132,144,1
0,0,0,0,0,0,0.43,1.29,0,0,0,0,0,0,0,0,0,0.122,0,13,1
0,0.17,0.05,0.05,0,0,0.05,4.2,0.17,0.05,0,0,0,0,0,0,0.01,0.05,0.161,51,1
0.59,0,0.59,0,0,0,1.18,1.77,0,0,0,0,0,0,0,0,0,0.257,0,66,1
0,1.09,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0.063,0.126,0.126,35,1
0,0.18,0.06,0.06,0,0,0.06,4.54,0,0.06,0,0,0,0,0,0,0.01,0.052,0.167,12,1
0,0.32,0.32,0.64,0,0.32,0,2.27,0,0.32,0,0,0,0,0,0,0,0.112,0.168,10,1
1.11,0.55,0,0,0,3.35,0,0.55,0,0,0,0,0,0,0,0,0.19,0,0.095,36,1
0.56,0.56,0.56,0,0,0.56,0,3.97,0,0,0,0,0,0,0,0,0,0.262,0.349,140,1
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0.144,0,0,70,1
0.38,0.77,0,0.57,1.15,0.19,1.92,2.11,0,0.77,0,0,0,0,0,0,0.027,0.027,0.191,525,1
0,1.12,0,0,0,0.56,0,2.25,0,0,0,0,0,0,0,0,0,0.102,0,19,1
0,0.39,0,0,0,0,0.78,3.13,0,1.56,0,0,0,0,0,0,0,0,0,19,1
0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.178,0.267,114,1
0,0.34,0.34,0,0,0.68,0.34,0.68,0,0,0,0,0,0,0,0.34,0,0.393,0.056,17,1
0,0.51,0,0.51,2.05,0,0.51,2.56,0,0,0,0,0,0,0,0,0,0.189,0.473,60,1
0,0.56,0,0,0,0.56,0,1.69,0,0,0,0,0,0,0,0,0,0,0.273,22,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.143,0,28,1
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,1.153,0,23,1
0,0,1.48,0,0,0.74,0,2.22,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.17,0.05,0.05,0,0,0.05,4.21,0,0.05,0,0,0,0,0,0,0.01,0.052,0.167,13,1
0,0,0.18,0,0,1.89,0,0.56,9.48,0.18,0,0,0,0,0,0,0,0,0,180,1
0,0,2.46,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0.53,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0,0,0,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,11,1
0,1.13,0.56,0,0,3.97,0,2.84,0,0,0,0,0,0,0,0,0,0.288,0,296,1
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.126,0,51,1
0,0,1.18,0.59,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,46,1
0.16,0.32,0.08,0,0,0.48,0.08,3.5,0,0.16,0,0,0,0,0,0,0,0.085,0.097,119,1
0,0,0,0,0,0.12,0.12,0.12,0,0,0.24,0,0,0,0.36,0,0,0.352,0,41,1
0,0,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,1.417,223,1
0.6,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.146,0.097,77,1
0,0,2.94,1.47,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0.142,0.142,274,1
0,0.68,0,1.36,0,0,0,3.4,0,0.68,0,0,0,0,0,0,0,0,0.232,19,1
0,2.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.303,0,11,1
0.26,0.52,0.13,0,0.26,0.13,0.78,0.39,0,0,0,0,0,0,0,0,0,0,0,149,1
0,0.28,0.04,0.04,0,0,0,0.24,0,0.14,0,0,0,0,0,0,0,0.061,0.099,14,1
0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0.052,0.105,110,1
0.2,1.01,0.5,0,1.61,0.1,1.11,1.31,0,0.1,0,0,0,0,0.1,0,0,0.11,0.158,669,1
0,0.52,0.52,0,0,1.05,0,2.63,0,0,0,0,0,0,0,0,0,0.194,0,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,1.31,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0.212,25,1
0,0.15,0,0,0,0,0,2.26,0,0.3,0,0,0,0,0,0,0,0.1,0.05,49,1
0,0,0,0,0,0.44,0,1.32,0,0,0.44,0,0,0,0.44,0,0,0,0,10,1
0,0.88,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,1,1
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0.121,0,51,1
0.46,0.34,0,0.19,0.03,0.23,0,3.08,0,0.5,0,0,0,0,0,0,0.011,0.077,1.281,595,1
0.2,0.61,0.41,0.2,2.06,0.2,2.47,2.06,0,0,0,0,0,0,0,0,0,0,0.034,32,1
0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.204,0,15,1
0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0.178,0,7,1
0,0.55,0,0,0.18,0,0.37,3.15,0,0,0,0,0,0,0,0,0,0.185,0,4,1
0,0,0,0,0,0,0,3.48,0,2.32,0,0,0,0,0,0,0,0,0,42,1
0.41,0.41,1.65,0.82,0,2.47,0.82,2.47,0,0,0,0,0,0,0,0,0,0.265,0,226,1
0,1.34,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0.11,12,1
0.09,1.14,0,0.09,0,0.66,0,1.52,0,0,0,0,0,0,0,0,0.044,0.059,0,31,1
0.33,1.34,1.34,0.33,0,0.67,0.33,0.67,0,0,0,0,0,0,0,0,0,0.161,0,12,1
0,0.68,0.68,0,0.34,0.68,0,5.86,0,0.34,0,0,0,0,0,0,0,0,0.062,12,1
0.2,0.72,0,0.62,1.04,0,1.56,1.87,0,0.72,0,0,0,0,0,0,0,0,0.199,685,1
0,0,0,0,0,0.22,0,3.4,0,0,0,0,0,0,0,0,0.159,0.558,0,83,1
4.54,0,0,0,0,4.54,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,4,1
0,0.27,0.27,0.27,0,0.82,1.09,2.46,0,0.54,0,0,0,0,0,0,0,0.043,0,139,1
0,0.33,0.33,0.33,0,1.65,1.65,2.64,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,107,1
0.26,0.78,0.08,1.04,0.69,0.86,0,1.82,0,0.34,0,0.08,0,0,0.08,0,0.096,0.234,0.261,54,1
0,0.24,0,0,0,0,0,3.68,0,0.08,0,0,0,0,0,0,0.014,0.058,0.232,10,1
0.49,0.59,0,0,0,0,0,3.74,0,0.09,0,0,0,0,0,0,0.765,0.037,1.308,54,1
0,0.29,0,0,0,0.29,0,2.19,0,0.43,0,0,0,0,0,0,0.05,0.382,0,28,1
0,0,0.97,0,0,0.97,0,0,0,0,0,0,0.97,0,0,0,0.503,0.167,0.167,13,1
0,0,0,0,0,1.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.215,18,1
0,0,0.45,0,0,0,0,0.9,9.5,0,0,0,0,0,0,0,0,0,0,72,1
0,0.18,0.06,0.06,0,0,0.06,4.41,0,0.06,0,0,0,0,0,0,0.01,0.052,0.169,12,1
0,0.27,0,0.18,0,0,0,2,0,0.09,0,0,0,0,0,0,0.015,0.047,0.031,69,1
0,0,0,1.3,0,0.65,0.65,1.3,0,0,0,0,0,0,0,0,0,0,0.524,78,1
0,0,2.35,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,0,0.336,17,1
0.62,1.24,0,0,0,0.31,1.24,2.49,0,0,0,0,0,0,0,0,0,0.05,0,121,1
0,0.32,0.64,0.32,0,0.32,0.32,2.27,0,0.32,0,0,0,0,0,0,0,0.156,0.156,19,1
0,0.44,0.44,0,0,0,0,4.42,0,0.44,0,0,0,0,0,0,0,0.301,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.196,22,1
0,1.31,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0.212,25,1
0.37,0,0.37,0.74,0,0.37,0,3.73,0,0,0,0,0,0,0,0,0,0,0.505,64,1
0.1,0.52,0,0,0,0,0,4.53,0,1.47,0,0,0,0,0,0,0,0.028,3.305,193,1
0.94,0.94,0,0.47,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0.252,0.168,636,1
0.9,0.9,0,0.45,0,0.45,0,1.8,0,0,0,0,0,0,0,0,0,0.243,0.162,706,1
0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0.102,0.72,43,1
0.41,0.41,0.03,0.06,0.03,0.24,0.03,2.99,0,0.59,0,0,0,0,0,0,0.011,0.076,0.573,131,1
0.5,0,0,0.25,0,0.25,0,2.01,0,0,0,1.25,0,0,0,0,0,0.222,0,114,1
0,0.6,0,0,0,0.3,0,2.74,0,0.6,0,0,0,0,0,0,0,0.143,0.143,31,1
0.08,0.76,0.25,0.17,2.21,0.25,0.93,1.61,0,0.08,0,0,0,0,0.08,0,0,0.065,0.117,669,1
0.68,0.34,0,0,0,0.34,1.37,1.72,0,0,0,0,0,0,0,0,0,0.055,0,61,1
0,0.63,1.27,0.63,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0.089,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.662,17,1
0,0.3,0,0.3,0,0.3,0.3,2.12,0,0.3,0,0,0,0,0,0,0,0.211,0.211,11,1
0,1.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.47,0,0,0,0.23,0,7.1,0,0.23,0,0,0,0,0,0,0.043,0.043,0,11,1
0,1.63,0,0,0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0.253,16,1
0,0.27,0,0,0,0,0,4.87,0.27,0,0,0,0,0,0,0,0,0,0.051,61,1
0,1.56,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.256,0,12,1
0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.73,0,0,0,0.36,0,1.09,0.36,0,0,0,0,0,0,0,0,0,0.181,58,1
0.13,0.13,0.27,0.13,0.13,0,0,3.91,0,0.55,0,0,0,0,0,0,0,0.018,0.182,232,1
0,0.56,0,0,0.18,0,0.37,3.18,0,0,0,0,0,0,0,0,0,0.189,0,4,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.389,16,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0.305,0.611,0,22,1
0,0,0,0,0,1.36,0,2.04,0.68,0,0,0,0,0,0,0,0.125,0.375,0,32,1
0,0,0,0,0,0,0,2.66,1.33,0,0,0,0,0,0,0,0,0,0,46,1
0.55,0.55,0.55,0,0,0.55,0,3.91,0,0,0,0,0,0,0,0,0,0.259,0.345,140,1
0,0,0.9,0,0,0,0.9,1.81,0,0.9,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.34,23,1
0.08,0.76,0.25,0.17,2.22,0.25,0.94,1.62,0,0.08,0,0,0,0,0.08,0,0,0.063,0.114,669,1
0,0.1,0.1,0,0,0.91,0,1.72,0,0.2,0,0,0,0,0,0,0,0.096,0.16,494,1
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,1.44,0,0,0,1.44,0,5.79,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0.42,0,0,0,0,0.84,8.82,0,0,0,0,0,0,0,0,0.062,0,74,1
0,0.48,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0.083,0.251,80,1
0.49,0.59,0,0,0,0,0,3.75,0,0.09,0,0,0,0,0,0,0.768,0.037,1.313,54,1
0,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,16,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0.305,0.611,0,22,1
0.14,0.29,0,0,0,0,0.14,2.36,0,0.44,0,0,0,0,0,0,0,0.205,0.128,73,1
0.12,0.24,0,0.12,0,0.24,0,2.33,0,0,0,0,0,0,0,0,0.061,0.02,0.041,69,1
0,0.99,0.99,0,0,0.49,0,4.45,0,0,0,0,0,0,0,0,0,0,0.239,69,1
0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0.403,0,12,1
0.17,0,0,0.43,0,0.87,0,1.4,0,0.17,0,0,0,0,0,0,0,0.376,0.721,35,1
1.76,0.63,0.12,0.5,0,0.25,0,2.9,0,0.12,0,0,0,0,0,0,0.019,0.379,0.119,38,1
0.3,0.4,0.2,0.5,1.5,0,1.6,2.2,0,0.2,0,0,0,0,0,0,0,0.175,0.175,669,1
0.56,0.56,2.25,0,0,0,0.56,3.38,0,0,0,0,0,0,0,0,0,0.083,0,148,1
0,0,0,0,0,2.42,0.6,0,0,0,0,0,0,0,0,0,0,0,0.206,20,1
0.17,0.71,0.17,0.89,0,0,0,1.97,0,0.35,0,0,0,0,0,0,0,0.115,0.057,63,1
0,0,0.31,0,0,0,0.31,1.9,0,0,0,0,0,0,0,0,0.043,0.086,0.173,60,1
0,0.3,0,0.3,0,0.3,0.3,2.12,0,0.3,0,0,0,0,0,0,0,0.211,0.211,11,1
0,0.83,0,0,0,0.41,0,2.08,0,0,0,0,0,0,0,0,0,0.218,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.431,27,1
0,0.87,0.87,0,0,0,0.43,4.38,0,0,0,0,0,0,0,0,0,0.145,0.218,59,1
0.45,1.05,0,1.81,0.3,0,0,4.07,0,0.3,0,0,0,0,0,0,0,0.25,0.068,130,1
0,0.69,0.69,0,0,0,0,1.38,0,0.69,0,0,0,0,0,0,0,0.35,0.116,34,1
0,0.9,0.9,0,0,0,0,5.45,2.72,0,0,0,0,0,0,0,0,0.153,0.612,54,1
0,0.32,0.32,0.32,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0,0,0.105,0.158,10,1
0.08,0.76,0.25,0.17,2.21,0.25,0.93,1.61,0,0.08,0,0,0,0,0.08,0,0,0.063,0.114,669,1
0.27,0.54,0,0.27,0,0,0.27,1.37,0,0,0,0,0,0,0,0,0,0,0.128,93,1
0.67,0.33,0.33,0.33,0,1,0.33,2.68,0,0.67,0,0,0,0,0,0,0,0.053,0,139,1
0,0,0,0,0,0,0,0.27,8.58,0,0,0,0,0,0,0,0,0,0.185,99,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.248,12,1
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.37,0.37,0,0,0.37,0,2.65,0,0,0,0,0,0,0,0,0,0.063,0.189,78,1
0.9,0,0,0,0,0,1.81,6.36,0,0,0,0,0,0,0,0,0,0.146,0,38,1
0,0.8,0.16,0,0,0,0.16,1.6,0,0,0,0,0,0,0,0,0,0.024,0.174,24,1
0.29,0.64,0.11,0.05,0.17,0.05,0.29,3.93,0,0.29,0,0,0,0,0,0,0,0.133,0.338,87,1
0,0.61,0.61,0,0,0,1.85,2.46,0,0,0,0,0,0,0,0,0,0.176,0,13,1
0.42,0.42,0,0,0,0,0.84,2.95,0,0,0,0,0,0,0,0,0,0.075,0.3,82,1
0,1.53,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0.17,0.05,0.05,0,0,0.05,4.25,0,0.05,0,0,0,0,0,0,0.01,0.05,0.162,12,1
0,0,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,1,1
0.44,0.44,0,0,0,0,0.88,3.96,0,0,0,0,0,0,0,0,0,0.074,0.297,82,1
0,0.21,0,0,0,0,0,4.31,0,0.07,0,0,0,0,0,0,0.012,0.064,0.206,10,1
0,0.08,0,0,0,0.08,0,0.4,0,0,0,0,0.08,0,0,0,0,0.228,0.038,67,1
0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,1.52,0,0,0,0,4,1
0,0,0,0,0,0,0,1.16,0,0,2.32,0,0,0,1.16,0,0,0.381,0,28,1
0.43,0.43,0.03,0.07,0.03,0.25,0,3,0,0.57,0,0,0,0,0,0,0.011,0.077,2.33,266,1
0,0.16,0.16,0,0,0.5,1.5,0.66,0,0,0,0,0,0,0,0,0,0.088,0.752,47,1
0.2,1.01,0.5,0,1.61,0.1,1.11,1.31,0,0.1,0,0,0,0,0.1,0,0,0.11,0.157,669,1
0,0,1.07,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.437,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.27,0,14,1
0,0.24,0,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,48,1
0.1,0.73,0.2,0.62,0,0.1,0.31,2.4,0,0.2,0,0,0.1,0,0,0,0,0.163,0.065,92,1
0,0,0,0,0,1.05,0,3.15,0,0,0,0,0,0,0,0,0,0.365,0.182,28,1
0,0.42,0.42,0,0,1.68,0,2.95,0,0,0,0,0,0,0,0,0,0.291,1.457,12,1
0,0.6,0,0,0,0.3,0,2.72,0,0.6,0,0,0,0,0,0,0,0.142,0.142,31,1
0.64,0.64,0.57,0.14,1,0.14,1.14,1.5,0,0.21,0,0,0,0,0.07,0,0,0.08,0.103,117,1
0,0,1.45,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0.51,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,10,1
0,0.66,0,0,0,0.55,0,1.76,0,0.22,0,0,0,0,0,0,0,0.173,0.193,75,1
0,0,0.83,0,0,0,1.46,1.04,0,0,0,0,0,0,0,0,0.182,0.401,0.146,26,1
0,0,0.42,0,0,0,0.42,2.11,0,0,0,0,0,0,0,0,0.097,0.097,0.39,363,1
0,0,0.38,0.38,0,0.38,0,3.87,0,0.38,0,0,0,0,0,0,0,0,0,12,1
0,0,0,2.45,0,0,0.3,2.76,0,0.61,0,0,0.3,0,0,0,0,0.051,0.207,30,1
0,0.28,0,0.14,0,0.14,0,3.86,0,0.42,0,0.14,0,0,0,0,0,0.047,0.118,27,1
0.14,0.29,0,0,0,0.14,0.14,2.35,0,0.44,0,0,0,0,0,0,0,0.204,0.127,73,1
0.34,0.69,0.34,0,0,0.69,0.69,4.86,0,1.04,0,0,0,0,0,0,0,0.058,0.174,8,1
0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.205,0,15,1
0,1.29,0,0,0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0.198,25,1
0,0,0,0,0,0.31,0.31,3.76,0,0.62,0,0,0,0,0,0,0,0.055,0.111,32,1
0,0.57,0.28,0.28,0,1.88,0.14,1.01,0,0,0,0,0,0,0,0,0,0.07,0,32,1
0,1,0.07,0.23,0.07,1.39,0.85,2.24,0,0.3,0,0,0,0,0,0,0.024,0.183,0.183,84,1
0.28,0.57,0.16,0.2,0.04,0,0.41,3.74,0,0.53,0,0,0,0,0,0,0,0.171,0.493,133,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.383,23,1
0,0,0,1.58,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0.103,0.206,76,1
0.79,0,0,0,0,0.79,1.58,3.17,0,0,0,0,0,0,0,0,0,0.271,0.135,26,1
0,0,0,0,0,0.59,0,1.18,0,0,0,0,0,0,0,0,0,0.177,0.088,16,1
0.31,0.47,0.05,0.26,0,0.26,0,3.22,0,0.34,0,0,0,0,0,0,0,0.068,0.79,193,1
0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.73,0,0,0,0.36,0,1.09,0.36,0,0,0,0,0,0,0,0,0,0.181,58,1
0,0,0,1.62,0.54,0,0.27,2.16,0,0,0,0,0,0,0,0,0,0.038,0,65,1
0,0,0,0.62,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,53,1
0.28,0.31,0,0.14,0,0.17,0.03,3.24,0,0.77,0,0,0,0,0,0.03,0.006,0.054,1.05,154,1
0,0.62,0,0,0,0.31,0,2.48,0,0,0,0,0.31,0,0,0,0,0.086,0,14,1
0.72,1.81,0,0.36,0,0.36,0.36,1.08,0,0,0,0,1.08,0,0,0,0,0.334,0.467,393,1
0.19,0.38,0,0.25,0,0.38,0.06,2.98,0,0.76,0,0,0,0,0,0,0,0.085,0.236,45,1
0,0.7,0,0,0,0.3,0,2.61,0,0.4,0,0,0,0,0,0,0,0.141,0.056,148,1
0,0.2,0,0,0,0,0.4,2.45,4.49,0,0,0,0,0,0,0,0,0,0.223,55,1
0,0,0,0,0,1.61,0,0,1.61,0,0,0,0,0,0,0,0.714,0,0,11,1
0,0,0,2.95,0.59,5.91,0.59,1.77,0,0.59,0,0,0,0,0,0,0,0,0,15,1
0,0.72,0,0,0,0.72,0,2.54,0,0,0,0,0,0,0,0,0,0.056,0.113,47,1
0,0.03,0,0,0,0.37,0,0.43,0,0,0,0.2,0.06,0,0,0,0.014,0.078,0.019,113,1
0.65,0.98,0,0,0,0.32,1.3,2.61,0,0,0,0,0,0,0,0,0,0.053,0,121,1
0,0,1.07,0,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0.336,0,14,1
0.81,0,0,0.4,0,0.4,0,3.65,0,0.4,0,0,0,0,0,0,0,0,0.272,34,1
0.17,0,0.17,0.52,0,0,0.7,0.87,1.92,0,0,0,0,0,0,0,0.029,0.147,0.058,39,1
0,0.36,0,0,0,0.6,0,4.44,0,0.96,0,0,0,0,0,0,0,0.04,0.202,54,1
0,2.56,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0.308,0,6,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.424,25,1
0,2.15,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,19,1
