@relation phoneme

@attribute Aa numeric
@attribute Dcl numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.703,1.595,1.496,1
0.65,1.356,1.502,1
0.648,1.926,-0.528,1
1.213,1.807,0.647,1
0.249,0.933,-1.034,1
1.057,1.325,-0.183,1
0.159,0.617,-0.873,1
0.243,0.473,-0.844,1
0.13,0.415,0,1
0.294,2.163,1.487,1
-0.115,0.902,-0.828,1
1.017,1.091,0.233,1
0.709,1.326,0.86,1
0.222,0.684,0,1
0.551,2.13,0.485,1
0.676,1.364,-0.307,1
0.4,1.77,-0.716,1
1.079,1.781,-0.172,1
0.431,1.736,1.742,1
0.098,0.294,1.322,1
0.257,0.77,0.786,1
0.319,2.039,1.249,1
0.162,0.951,0,1
0.417,0.905,0,1
0.109,0.876,0,1
0.443,1.752,0.927,1
0.496,2.48,-0.352,1
0.528,1.6,1.071,1
0.885,1.847,0.387,1
0.313,1.664,0.66,1
0.294,0.746,-0.805,1
0.181,1.223,-0.508,1
0.48,1.949,1.357,1
0.142,0.624,0,1
0.515,1.714,-0.36,1
0.307,2.321,-0.633,1
-0.235,0.866,0,1
0.174,0.867,-0.46,1
0.227,0.548,1.184,1
0.891,1.041,-0.23,1
0.639,1.573,0.493,1
0.747,1.381,1.205,1
0.256,2.04,-0.292,1
0.389,0.897,0,1
0.863,1.928,-0.536,1
0.209,0.623,2.012,1
0.307,1.35,1.779,1
0.231,0.696,0,1
0.352,2.17,0.371,1
0.951,1.981,0.34,1
0.377,2.391,-0.506,1
0.356,0.803,-0.772,1
0.245,0.738,0.739,1
0.31,1.452,1.734,1
1.048,1.747,-0.206,1
0.427,1.723,1.763,1
0.255,0.547,0,1
1.707,0.449,0,1
