@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-3585,-144,-162,1842,-1494,-2635,922,0
-1094,-609,1849,4844,978,-16,-732,0
883,-3161,617,-2372,1579,-2931,-284,0
1375,783,-979,-678,-3288,-3474,-616,0
-916,65,114,-1831,1536,111,192,0
-3551,-36,-1432,525,-278,857,-1772,0
-2174,-465,-52,-94,1099,1516,-2864,0
2588,202,946,78,-47,-944,-2888,0
45,1514,111,201,1128,-2618,-895,0
141,-2129,902,1498,-1587,553,-2094,0
37,1225,-233,527,-1808,1414,-216,0
-83,13,4436,-2811,-1066,-425,4116,0
2273,2058,526,-3313,-9,537,-4171,0
-3714,3399,-2751,-1183,1136,-1227,-908,0
1047,-1067,1764,234,-4482,769,-3714,0
2546,-2298,-72,224,-3979,1332,-114,0
3233,1218,-602,2161,232,358,-1534,0
608,402,-2159,-29,-676,-514,2988,0
298,2298,1617,1898,-1816,-1227,995,0
512,-4,612,2989,-562,-1042,-1152,0
-4675,817,166,418,1653,174,2631,0
2256,1508,546,38,-3755,192,-1438,0
-965,777,3481,-4257,-5187,1127,3349,0
-2104,2306,-1519,-1862,1133,2138,517,0
186,108,471,-18,-931,-1517,-2338,0
-1292,-3905,292,-154,-3016,-1216,1485,0
-557,-496,4488,848,-478,1705,-349,0
-4681,861,-223,-99,9,1473,-807,0
-2252,-958,-3359,87,394,-3946,-3254,0
-3551,-947,394,-4142,145,1532,-2427,0
1274,-5134,8,-84,1346,1182,-908,0
-567,715,-1818,-911,-287,-469,1683,0
281,486,1354,4177,2036,5567,-245,0
3379,295,1966,-2236,-1278,-2171,535,0
2025,-167,405,63,316,2,-816,0
-3754,3053,-1267,978,2425,-273,-648,0
-792,4091,2728,-83,51,265,-1559,0
-1091,-2252,-1265,-122,114,-1324,1519,0
-789,1905,29,1342,579,1208,-2031,0
-1548,-2799,1635,-2245,735,-13,-1164,0
-324,1858,1608,-1231,-1248,1461,1275,0
-505,895,2929,2053,679,-477,604,0
-738,206,-889,899,-1091,1689,-2584,0
476,1539,848,-2751,26,1347,887,0
-1334,-59,-2467,1,736,-1058,2377,0
378,1118,613,-1096,4022,-536,-1816,0
149,81,2314,1472,1906,-2694,1015,0
962,86,-923,-991,-2629,-1176,-2759,0
414,176,1228,2607,-1698,-2846,161,0
474,-1108,68,902,862,2433,4127,0
1628,874,-332,-7,-2439,-1684,1541,0
1972,17,319,5526,-1158,531,2016,0
-2832,1966,1864,1087,-1873,601,-244,0
3475,2198,-313,-3095,-1778,2645,-843,0
176,-1002,-514,143,2092,-1262,1674,0
2372,-2103,5525,665,1676,-1796,-2031,0
527,-1521,-78,1048,-769,-1542,-2373,0
-2989,1842,-221,-228,1687,112,1907,0
-3449,-635,2221,1673,1844,655,-899,0
1142,-1169,-179,1123,-2966,-3683,2773,0
-3142,-1087,279,148,19,-238,487,0
-693,-2429,-2002,-1293,-809,-651,-414,0
566,18,-157,-3814,3142,1441,-2334,0
-2892,-2147,-547,-4801,5743,-19,89,0
272,-42,-729,356,-2979,343,735,0
-285,178,1713,-173,-808,-104,787,0
345,-1016,-12,2375,-123,-576,2607,0
2029,-3561,-1107,-2259,-4001,-566,1303,0
862,1499,-2214,-2378,-3785,-171,565,0
2238,529,3935,-1442,-119,-985,-969,0
-2351,-2171,-398,492,-3838,1134,906,0
-6,434,315,564,3176,2652,188,0
-392,272,4307,-743,-314,3119,-529,0
-295,-2011,-681,3695,1042,1865,107,0
-2553,-2985,222,1655,469,2943,-25,0
-1,-862,-629,1743,1204,-2582,1152,0
-833,3421,2374,876,-2279,5544,977,0
-359,1395,-2864,-624,4145,-395,1156,0
2511,-2486,-2288,-2163,69,-1784,77,0
-207,67,538,-78,29,-1581,-1252,0
-587,-1052,1032,723,-2623,274,-3039,0
-3921,-2362,1256,1699,-681,131,3633,0
-635,-1284,-916,132,2766,-1622,-129,0
1646,1251,-2443,-2901,1423,1672,725,0
2656,-1563,127,1777,2606,-781,-99,0
-1722,954,-2218,-918,1448,2086,-382,0
-1976,1614,-1943,1762,2166,-3123,2904,0
-2227,1818,144,-73,1021,-596,-421,0
-374,-1253,-1276,134,-2559,-1705,1016,0
98,453,-3703,2778,-3058,-1655,-3517,0
3178,3112,29,219,3135,4893,1223,0
46,989,503,146,596,323,995,0
858,103,-474,-1963,-2106,1734,1681,0
-3799,123,-2745,1075,1989,-1249,-96,0
1038,2318,-865,1425,1054,-157,-1597,0
746,586,1936,-105,18,706,-1482,0
-1769,-888,853,151,-2081,-1263,-5084,0
139,-1348,-3619,-1763,2985,-101,304,0
-1067,3751,-83,-1822,-19,1264,-2754,0
1398,-1424,-1587,-1374,-397,-386,3072,0
454,-901,-1446,-3837,-2705,264,-2847,0
1892,278,-2255,-2796,-675,-2763,754,0
1995,-2623,1896,1126,-2526,146,-8,0
3043,-2148,-1236,502,99,4085,4074,0
-187,1558,28,751,1194,-1944,-78,0
1389,-3185,-7781,3063,748,1154,777,0
-2665,-1377,-2016,1603,523,129,-295,0
-5259,959,1609,-1532,371,1372,-1978,0
2,4911,-692,-2656,-1378,-387,-1586,0
-245,715,1532,2179,2028,-525,1168,0
-2182,4168,709,-522,427,2062,1614,0
74,-2109,-21,2466,243,53,1199,0
2384,353,3048,-879,-321,-2517,91,0
1186,1748,-249,452,298,1437,213,0
-1327,-14,1842,-37,1789,2522,-728,0
2338,1,-1557,-3665,221,-1744,-2751,0
3598,-2915,-227,578,1714,-204,2,0
608,1503,-1504,-425,1698,-389,-791,0
-3583,2204,5011,746,1632,-833,-66,0
2047,745,-619,3558,-1709,-1284,2822,0
1369,-1575,2052,96,-1359,-4535,3072,0
1738,314,1569,472,-49,-1438,-117,0
-876,538,1306,-1997,-1123,-3467,-121,0
-357,-841,-4486,-341,684,7,2875,0
-256,147,2092,-542,82,-2996,1375,0
1343,1997,-264,567,272,301,-446,0
416,-1425,-1585,-1446,-887,3674,-949,0
1828,-64,-879,-1595,-1217,-2846,-398,0
-1919,776,-1007,-244,-4746,-638,-1538,0
-259,-1165,309,2706,-1602,-1332,-623,0
1354,-1781,4025,-3813,-39,-2177,-4448,0
-871,275,1414,-3032,1665,3368,-1866,0
-416,-1584,2038,-232,-794,-24,1979,0
-11,-3598,997,-2559,-3569,2504,-819,0
-239,-802,-1449,1477,-277,-2969,-132,0
424,1986,895,111,-982,-174,-98,0
1522,-539,1268,-3673,-2869,-285,2097,0
-48,-2351,-376,-1777,-1321,-643,-188,0
-413,1493,12,-16,1578,-1903,-476,0
-96,-2078,-3813,1799,1627,-416,3547,0
167,-505,-2411,-138,2877,424,2506,0
-3732,29,-759,-76,-1426,1143,1539,0
2521,-4381,-3066,-938,-1815,2314,-2423,0
-122,1221,-1466,429,2302,1833,812,0
-546,22,1206,1321,-68,1775,-1319,0
76,3887,-381,-1994,-1009,802,-84,0
-31,-1565,605,-3103,1213,27,-2162,0
267,2795,141,622,-1513,619,-579,0
-32,164,759,-1626,-476,-1301,3045,0
1133,887,559,1796,-2046,907,1152,0
3207,-1235,1117,652,3305,43,387,0
151,-2993,2641,513,-21,-53,1079,0
3037,-33,221,-3986,-212,2824,2203,0
-1584,17,3465,949,318,1854,-372,0
-944,-4762,74,4096,-792,51,-648,0
-1885,3508,-3612,1589,-182,-2141,-2042,0
142,1174,35,1968,1215,722,31,0
946,709,78,-557,131,6,-811,0
-979,288,2612,-14,-502,1802,-3393,0
-1249,1543,-2646,3797,-334,907,-172,0
-205,1589,-178,2881,664,-1221,-222,0
778,2273,-1045,-155,1033,2712,2188,0
903,1722,4326,1,591,-1687,-1546,0
1821,1328,-795,4578,2865,-2039,-524,0
1504,8,-3733,-444,793,-2718,-1562,0
-576,1052,1173,217,-253,2419,879,0
1263,-1815,-571,568,-2031,-4458,1153,0
1937,-679,-2819,-83,-1082,-2265,2498,0
859,1562,-3475,699,-1292,2572,-2319,0
-2519,3467,-1493,-2892,-2609,232,155,0
-258,-2006,-646,-3073,-217,1115,1233,0
-158,-1456,-3293,2343,-366,-312,1162,0
-203,51,1249,576,-538,-693,2672,0
-72,-6011,2854,-2273,2243,6,-2085,0
-332,251,-1859,-16,-911,1778,-705,0
1188,-209,-883,2615,-1563,-2167,2157,0
-682,1262,-196,145,-1391,-3039,-26,0
-1256,1452,-1799,-134,232,69,22,0
-328,-494,813,-504,-848,-3141,1691,0
1177,1183,-2025,1082,602,1277,1042,0
2125,914,-1696,-1176,-361,-2895,-1517,0
951,1252,2441,-1059,2007,-615,-1708,0
3826,-1737,-712,273,-19,547,1691,0
-2637,-1406,-39,-797,-1774,-35,2,0
-16,-2736,-233,105,53,-445,1123,0
-1741,113,2087,-375,3995,-1916,-4089,0
-3075,2272,719,-14,-2495,2172,252,0
-943,-2081,3157,-32,1575,1837,346,0
-5354,-385,-459,125,-898,528,-2124,0
248,-989,65,-2064,-146,-132,3188,0
-738,1794,354,-63,1854,-3176,-1346,0
-1447,-831,952,-634,-348,2616,-1763,0
-1433,-566,1368,1733,-1198,2861,421,0
687,3951,117,-786,-1504,-2156,-622,0
1057,-455,1421,1106,1643,948,-7,0
-2256,69,243,-1533,2888,-92,3717,0
32,-1373,2213,-176,196,-33,-3837,0
678,494,2598,2197,3758,3456,629,0
3668,1724,-395,-298,-1398,-141,1416,0
1421,854,-19,-615,-761,-231,-1144,0
-222,576,-1828,-36,-2063,246,945,0
1818,-4991,1836,-1362,-162,1436,2586,0
-2016,-2298,151,1776,698,2492,2331,0
-1516,-234,-112,236,-1547,1944,-1561,0
74,-1591,7,1125,514,1298,-254,0
228,-2433,-54,-85,-324,-1429,-1308,0
-1216,877,4966,-1675,-176,-551,1878,0
-3108,-177,2395,1005,2457,-6305,133,0
-2463,-2185,313,-8,2663,3264,1212,0
-2969,-1109,366,-2681,1956,3659,-922,0
517,298,1092,615,94,-4574,-1306,0
-424,-1579,-363,-1498,-3937,325,1562,0
31,187,1668,-1552,994,1127,-1979,0
-396,-3424,-2244,3411,-2781,-1362,2982,0
-114,-865,2434,2839,1981,196,-1264,0
346,2746,-1776,-56,-4,1638,1402,0
1021,-2178,4498,1963,-1061,859,-603,0
-2816,-2687,1746,1391,1968,-1587,-2274,0
747,-1195,-383,-3302,-884,1368,449,0
-125,-287,1691,1077,-4662,-963,-115,0
-1814,1768,-2795,-2316,-4336,2165,-125,0
1516,-451,-2529,-3584,-1302,2492,-943,0
281,-3045,3334,-588,2064,-1402,1589,0
3826,-5518,-632,4063,-1744,542,2091,0
1775,-558,1306,-348,6403,207,429,0
-106,-178,-2055,2581,-3883,-813,1575,0
-14,-967,-426,1021,-1316,-351,-2756,0
818,-268,1869,2618,3406,-442,1075,0
9,2282,5288,1288,3498,3084,-2891,0
2755,1414,778,1537,244,-713,-1588,0
-1154,-1437,-1962,1539,3489,-3359,1293,0
3559,-667,-3283,271,-825,-112,-327,0
-1518,4,1172,405,-2119,1318,-691,0
-22,2182,-802,-927,2747,-56,4099,0
2282,-1066,-944,-179,-194,1319,2379,0
4762,273,-1878,-4,2563,-403,652,0
86,3263,-1181,-4605,-1807,211,121,0
639,2254,866,-719,2318,174,2894,0
4666,651,378,-5,-1467,-1423,-1468,0
-2513,-259,961,762,-4222,2566,-2668,0
-875,669,3504,-1247,1338,2387,-1509,0
-3627,6,2095,-1071,-1468,1688,-121,0
-407,1118,195,-1022,1759,4043,-2314,0
-1533,-3216,-704,3666,-2081,763,-698,0
1749,75,95,-2999,3463,1901,402,0
-399,9,2223,2026,2909,-215,246,0
-2082,-2798,-208,721,383,2512,1931,0
-339,1,3136,-688,461,694,-2606,0
-3458,-734,378,-606,1912,1002,635,0
-307,2618,51,2255,1688,-218,3795,0
-644,2346,-936,772,1228,18,1418,0
3442,1336,206,501,952,2437,-198,0
-109,-169,1245,-642,3267,75,13,0
935,-1136,77,-1709,-318,1039,2022,0
-1488,29,1629,-1965,-2064,1057,1666,0
-2746,-323,-1224,2084,1641,-2184,-1896,0
-674,1677,-425,974,3478,1911,-1589,0
-2658,-1339,77,-2848,-101,2487,484,0
-1094,-825,-1448,251,2978,-11,-17,0
611,-1803,-585,-2118,1043,2878,605,0
-139,934,68,-2509,-3456,4835,-2795,0
394,436,556,-877,1362,106,-854,0
1132,363,4494,1787,-651,761,-1702,0
-1206,-644,2484,-134,-3751,408,252,0
-3449,-253,5172,-862,2,286,-2642,0
4675,-2254,-901,-2795,714,-3357,19,0
-154,-2019,1773,2244,432,5779,643,0
-1928,-81,1864,-188,-4883,-214,1911,0
494,409,457,-1299,2404,-313,2884,0
247,414,-1217,-332,3222,435,63,0
-767,1602,3068,449,1571,-506,59,0
-791,-1362,2723,15,2636,598,-56,0
1838,-308,3551,499,4657,-1265,216,0
1194,-61,684,-122,1202,-2473,-46,0
-573,-3452,-1426,-1651,1678,1005,-3478,0
1903,921,144,38,-1046,201,-1628,0
-38,23,-771,-287,1887,236,399,0
-1159,214,1262,1085,2051,-406,407,0
-2336,-1069,908,1835,173,-25,-819,0
1049,-1253,3047,165,1191,22,43,0
334,-1195,-1,2214,-974,-31,-753,0
286,-2031,-1095,-848,-1285,1299,1015,0
1048,1775,-8,3596,-3467,83,1218,0
891,-1515,-1601,197,236,-3245,-847,0
-2239,-1902,-4275,-2577,-2825,618,-1008,0
-1214,4892,143,-1948,1194,491,566,0
-1804,-1963,363,-1856,2033,-22,-692,0
-1158,-2738,1843,271,-242,-1473,-886,0
-3157,1447,56,68,1057,707,-95,0
-366,-2764,943,-402,473,-984,-1699,0
1558,568,-904,-616,-1416,1694,-778,0
3183,1944,908,-537,-497,469,-408,0
-433,3192,-73,125,-585,-4769,1186,0
-33,2064,589,1354,-2742,1466,2034,0
1422,-1135,1858,5641,-4511,2534,-802,0
-991,5375,-1253,-356,2381,-408,-1023,0
1663,942,-1868,3073,-1476,-674,2604,0
26,1925,-1657,3753,-318,1423,2279,0
105,-1806,-1912,-2088,1503,-47,-1925,0
727,-1729,-192,3261,1967,-278,1258,0
1417,-25,759,1024,1382,-53,-1274,0
1683,278,-2047,-1114,-84,3372,-172,0
-3913,49,-1332,1455,-2401,-3321,-384,0
-2017,-337,-2528,712,135,-174,2508,0
-2239,2584,-2767,664,1351,-666,3582,0
1905,1027,-1244,131,-1897,1837,-222,0
-1389,-374,-676,-292,-175,-388,2086,0
-3564,-2662,2066,-2486,-715,-819,2751,0
-718,295,-1164,2925,-771,901,-1844,0
1094,-742,-2187,-3439,1334,-1908,-594,0
-826,1732,-397,1057,128,3987,-536,0
2475,3654,393,2228,-1164,-288,2916,0
-596,-1491,222,-492,163,482,-1794,0
-855,-1805,-5983,1536,-505,1514,1094,0
1157,26,1605,-2049,-3496,2095,-143,0
-1043,-676,211,-192,-1568,-1612,-896,0
1491,111,2868,524,172,-1326,2177,0
3673,-794,1553,-88,1563,-997,453,0
-1814,2416,-232,2921,-612,-52,507,0
257,-501,-1013,-5289,-3428,-1998,36,0
36,-1097,2149,-69,-859,-1792,1795,0
1014,1661,1034,996,-22,392,596,0
-1788,663,-544,36,1411,-1632,26,0
-747,3073,846,643,-1362,-2492,-296,0
1232,34,1244,1624,-538,955,-765,0
-26,-1402,1808,-719,-522,446,2364,0
1415,71,1393,1143,-865,1775,1044,0
-1411,147,-3149,-256,3401,1432,-1166,0
-327,-364,-1691,-182,-208,2757,2227,0
1867,3848,-1595,-478,1516,92,-1412,0
4296,255,-259,988,-552,2514,-92,0
2915,-4951,-561,8,-1769,-3405,-128,0
4544,-1154,-3635,-1744,2381,333,-2251,0
249,-1535,-115,-269,1717,2523,-76,0
2296,16,-4005,-974,55,2074,78,0
1713,-129,-1208,-1007,1857,716,3039,0
1303,-551,91,27,904,-1158,1141,0
2924,-24,745,-3926,-1879,-626,-2033,0
-2192,-1499,-124,349,1865,-2446,1537,0
-3628,2562,116,-619,-277,755,687,0
64,3318,-567,605,2669,2284,-2039,0
-1387,2854,787,-2121,-1768,96,168,0
-2331,-328,-1338,-1541,286,904,-1492,0
-444,-492,296,-24,-141,3768,14,0
-3808,516,191,-769,1247,-1746,1168,0
-1527,-818,1351,-672,-317,-858,447,0
158,312,-3413,1187,473,29,286,0
-1197,4189,284,266,208,-271,1035,0
-1158,-911,-726,-1754,111,-1157,-179,0
-487,-194,-598,271,-2584,262,333,0
-404,-4065,-3179,1806,1773,224,-144,0
422,-829,887,4054,-651,294,-1527,0
568,-2069,-134,-41,-2271,-5141,-2215,0
1293,-216,-1163,-1229,-332,1663,-48,0
-4135,-2051,1136,-4217,-101,6,1843,0
2435,4062,669,-21,128,221,-572,0
-848,-3469,1007,1254,1364,-681,1983,0
281,2033,-1688,818,2023,2561,5105,0
742,638,-2114,705,659,47,425,0
187,-3877,-119,363,1427,-2024,-854,0
832,264,1267,66,338,1061,-792,0
-1443,-865,2655,4195,4097,-944,-602,0
-629,423,-2234,-708,1528,-985,2174,0
499,788,-706,-2111,-1289,1593,1285,0
-2308,527,2196,-5,-1224,1014,-1198,0
1923,2098,-1808,-697,898,318,4183,0
-597,-743,-1168,-4296,-2093,-662,192,0
124,-5813,-137,1111,-1499,-2559,-2501,0
-1828,-1615,4506,3352,1706,-306,-128,0
-3374,615,-2731,639,-307,-1182,1809,0
-3912,-2607,5916,557,1168,-3417,-526,0
-895,602,-4596,-665,-2265,1178,1781,0
162,-5661,-2952,-4255,2111,443,-1669,0
-1366,2744,-6459,-183,4246,17,-39,0
-1605,-1848,2312,2737,387,785,3098,0
107,-2995,149,-99,-1152,1298,4332,0
179,1463,-23,-2008,2408,446,823,0
2977,1685,-952,-351,-1982,-315,2064,0
-1777,-991,-1614,-77,-1324,142,-1287,0
2717,-82,1127,1098,-5856,-901,-3692,0
-3733,602,3,-1624,664,-4049,741,0
1749,-34,-774,443,-908,-995,904,0
1413,1417,-786,-1401,498,-182,-81,0
-824,3193,-872,205,-1428,78,-937,0
-156,676,-1484,-1224,1357,-1173,3083,0
1222,346,-2575,1591,3814,2163,136,0
3,-145,-1637,3876,-1227,-2316,-117,0
142,-938,-2269,-2283,3589,-846,-123,0
2811,2874,-2954,-1226,-3572,-1244,3137,0
-1288,-6,651,158,-1224,-613,-233,0
-3872,78,-3127,-1985,-327,1362,-2655,0
365,238,596,-487,-5421,763,-404,0
-3541,1228,2926,384,22,-463,248,0
375,2854,-827,-352,-3132,-211,2695,0
-1273,1716,2807,819,-1599,2082,-725,0
-1874,1419,-894,846,2793,511,-3156,0
-2245,-2765,571,2324,-3547,3748,-1285,0
-4556,3215,1052,862,433,3643,2185,0
3458,762,-1473,-1348,-743,265,-175,0
645,3859,1341,-1505,1291,-33,1821,0
-2256,-669,-1107,-216,63,2934,3155,0
-3617,1116,1879,-856,-1049,424,1654,0
-204,143,4164,-7395,1159,1465,1482,0
589,2448,305,-145,134,2239,-72,0
-249,2372,1438,637,129,1574,-331,0
-1676,-2438,-2239,-2758,-6479,446,-1439,0
-1791,-394,-86,959,1009,31,708,0
37,-138,-638,504,2745,2082,2821,0
1283,-538,-1358,2125,1065,1158,-3568,0
4582,3414,372,656,-96,758,761,0
-661,3035,-317,-786,-777,-1721,806,0
-1656,-45,-2716,242,-142,-2768,1721,0
-1638,-512,1257,-874,-3004,532,1821,0
2134,1971,-2337,684,-1774,1435,-1761,0
-547,991,-1352,-2337,-4532,-2154,2015,0
-179,1995,1305,-637,1057,-1871,-2152,0
583,-1629,2913,2473,-2037,2051,-158,0
-1443,646,-2352,566,-2476,-1988,-35,0
597,-513,-1335,-218,1635,-2737,-232,0
1733,1306,-2182,-1236,3492,-2239,105,0
724,2073,323,3897,-1984,1591,-2255,0
1981,-2932,-2977,181,-447,-1591,1466,0
-109,4777,2678,-1988,2121,-4225,125,0
-3824,-2392,-3006,-1702,1872,-1201,1904,0
-147,-2994,-1451,98,706,-9,-1327,0
-286,-3116,-616,3691,-11,-1941,-1974,0
-2581,2449,-53,2855,203,-578,-563,0
-495,-667,476,-988,2154,-3388,-94,0
-343,-1476,-1828,1295,1041,-1737,-144,0
-1251,-3873,1058,399,1843,2283,-1411,0
-1064,186,3186,122,-2681,1839,235,0
-324,859,-935,1149,-2625,-158,-5089,0
-4348,8,-1022,-717,2179,-579,-1526,0
1883,121,-588,1177,-2437,-1362,-946,0
-218,-494,2347,4116,-1112,-2588,1504,0
65,3406,-97,198,2514,-2815,-2309,0
1526,351,-2146,-94,-546,1352,-887,0
249,-1141,54,544,233,2407,294,0
-1813,99,-1436,-404,2037,2206,121,0
-2195,1548,-1775,-2125,-2826,-1182,2458,0
145,3169,848,3143,-185,1329,712,0
-374,1159,1421,55,256,-2671,622,0
145,1535,-1782,3395,1881,-1976,2028,0
3498,-319,-1272,-3962,-328,173,2521,0
2748,-912,-1047,-468,1141,617,-2014,0
2041,109,91,1856,-1805,-79,347,0
-2542,346,-2639,3021,-5,-4036,-1291,0
405,499,-668,-1558,3185,632,-259,0
-91,-173,1921,1557,-136,941,293,0
1509,364,5175,3173,1853,1955,265,0
-663,2038,-277,-2605,233,-594,-427,0
337,-1788,371,-3354,-355,-1048,377,0
214,414,1112,1895,1954,-2217,2,0
1215,-995,206,-3729,-1116,552,-244,0
-72,-162,2218,-1445,1827,-3923,238,0
-569,1325,-1591,1,5053,-2876,1664,0
336,-343,-2065,-136,-2052,-1487,-4753,0
64,-1005,528,813,-1,-17,984,0
-1132,-309,-2313,424,-239,-2868,302,0
-2637,-37,1374,-3569,2405,-1096,-494,0
-239,-168,-266,-2064,239,268,-1398,0
-2343,-276,-1347,-197,-1261,83,2621,0
-1826,-117,-3845,4176,-563,1024,888,0
269,748,-1172,-215,-3498,-2616,-1712,0
2074,-504,2175,-351,1355,29,1013,0
-322,-1896,3234,-461,304,1367,1669,0
-1844,2478,-239,978,45,1138,-459,0
433,-2332,104,-102,2616,-1735,-98,0
1392,2873,114,1155,701,3175,1805,0
-1145,824,-801,1196,-2002,1665,-1876,0
1383,-391,-138,-4051,1188,466,4404,0
1373,3581,2756,-1017,62,3001,146,0
-102,141,-732,1998,-2085,-3122,3088,0
2732,779,575,-2678,-2682,2605,-451,0
-3264,11,978,-132,689,723,1152,0
652,282,48,-4189,-3051,3411,2026,0
1252,-829,-472,-794,-526,-2179,-1248,0
1258,-1322,-1662,1561,712,2082,-2535,0
1955,-1942,3085,206,2209,-1711,-696,0
379,-537,-715,1103,-1519,97,135,0
-1781,-2165,626,-2053,-2232,-385,-2969,0
215,-702,3412,-585,268,3094,498,0
518,3196,1948,3044,-4739,-1231,-65,0
-94,1902,-4078,-54,519,-1765,1149,0
-18,-1219,-2349,3907,1717,-384,251,0
-415,722,-1777,2718,-955,-22,2164,0
-2607,2528,-2907,-2081,1455,-2148,272,0
-1836,-5686,596,-409,241,1442,701,0
959,-2083,111,1913,2291,-1077,-893,0
215,427,-812,-85,-301,-301,96,0
-23,-1015,-775,-2377,-2349,-4,9,0
483,-2244,-31,1151,-2769,455,-1468,0
-1387,-432,-1043,-973,1726,-2403,1194,0
139,2396,1503,-939,-2751,1244,4534,0
-919,216,698,-2196,-1301,-103,-137,0
1925,397,-2394,-189,-102,141,-1127,0
324,983,-442,-1076,-956,-426,1254,0
-1484,329,-3288,-3582,174,285,1118,0
-203,-446,-2703,2238,722,-156,727,0
164,-2155,-2022,812,717,-137,-2492,0
1203,1341,-1235,-838,-1475,-2175,695,0
-282,-183,-3669,-829,2287,-397,1286,0
-2812,-2362,3784,1455,-1098,-2335,-1122,0
2234,3284,-995,877,-337,398,-3631,0
241,-82,847,1549,-968,846,1437,0
-3357,-1261,562,22,14,2339,295,0
1185,3316,-994,-1312,-203,2366,-993,0
543,1277,-3335,3729,477,697,-59,0
-1204,-566,2487,2661,2112,-1276,-1956,0
-2417,-772,-144,346,279,-546,476,0
-324,2423,214,-1034,-73,2183,-254,0
-1777,-251,31,-122,1536,-1235,-917,0
673,2344,-909,-2615,-1764,-179,-3732,0
1005,288,483,-2641,-1255,-1594,498,0
-1966,1753,2718,-2156,1759,289,1144,0
1259,2937,1815,677,-507,-2229,-1558,0
371,-2756,-261,445,1675,-3292,-242,0
2455,-324,-116,866,1464,-3083,-1946,0
1048,1637,-438,2921,-815,189,2119,0
-2225,2548,1325,2741,2713,2819,-303,0
-2094,-3614,783,445,-2094,-2422,-1244,0
-2964,2352,914,1963,-2363,-2103,671,0
288,-45,1734,-502,-3072,241,4484,0
-1358,1164,988,143,73,432,-856,0
-998,3238,2601,2496,2267,2176,-2458,0
-109,1162,289,1394,-2423,-704,617,0
1254,-502,-376,3836,-954,-2642,-1659,0
1688,14,341,98,2916,-1921,3687,0
-1158,1601,-998,1027,277,-3088,1357,0
-1244,-2747,566,2091,-2809,11,1301,0
-1336,-2373,638,262,-3751,-868,1443,0
-1525,851,-888,576,766,-574,-1521,0
-669,2292,998,-2737,3826,5664,-3478,0
366,3117,1211,-252,-2011,-619,4193,0
1197,-407,553,126,-1907,-279,-1253,0
-383,-2545,-59,1377,-904,1354,-148,0
-372,1692,808,238,153,5,-1467,0
-207,-1,-2723,-316,-906,3215,2153,0
442,-243,-3085,-3141,-419,-3073,-2034,0
-978,98,-293,-959,1643,-2959,-711,0
-1562,-472,-108,231,-2562,2002,4778,0
196,442,2742,-1886,578,-3314,1634,0
365,3254,312,1865,846,894,1993,0
-211,-3062,579,582,124,3131,-144,0
488,18,738,2262,-4868,-1742,-7554,0
-25,-447,229,-2693,1337,-958,1107,0
-81,982,84,625,-1415,-4033,-1868,0
-1221,-841,-242,348,17,-1758,802,0
-606,1096,-356,106,-2918,-3948,-1267,0
-1727,-622,-1553,1828,143,5351,617,0
-299,-3398,-348,-552,2001,1152,741,0
-1871,1161,875,-1437,1401,1723,-539,0
-1991,96,-3227,-811,725,-519,-1112,0
-4327,-3187,1371,42,246,-2441,-255,0
-983,1224,991,1307,39,264,1996,0
-852,738,-944,-4215,1989,-582,2976,0
1934,216,1594,-4929,-544,-1478,-1064,0
-2525,6074,36,1535,-4084,1617,-1167,0
1994,-538,-1254,-542,-43,569,-1836,0
2882,-61,879,188,3145,372,-1602,0
2946,79,-2889,-6153,-2052,-2238,109,0
-3407,-415,-1182,-2521,1365,-2557,2161,0
-1386,2187,91,966,-2213,359,699,0
89,5088,44,217,656,-1285,1677,0
2408,-2306,-646,-4001,72,3563,-3132,0
2732,-1397,82,1561,1649,-426,1635,0
2136,1913,-1272,-345,-764,733,1466,0
-2097,-1232,3996,-1425,609,645,-1605,0
22,1264,2172,-27,2498,22,-285,0
-526,-522,-132,-926,-3303,2427,77,0
-119,-2057,-798,-364,1865,547,-2511,0
-222,392,-1705,-2238,-373,32,-2539,0
-1776,1525,-851,-1893,2199,2998,1513,0
128,2058,-637,-3463,179,-2044,-4,0
204,-2858,586,1159,2656,-238,1542,0
-306,753,-208,-2225,-1899,2628,134,0
2958,2517,-317,207,-248,1112,-316,0
-3108,502,899,-1914,-53,2595,-1979,0
-536,1654,298,1605,1544,-2468,-1202,0
2013,-694,-2214,13,3215,179,-1296,0
2875,-94,958,-157,512,1838,-406,0
1794,-1343,-1633,-79,1871,1038,1331,0
1552,-124,-2431,3639,1152,1324,-1989,0
-1293,-622,-11,488,239,-467,-348,0
-2961,2014,-928,-663,-404,-132,1265,0
-1245,-532,1813,-313,-3179,-1281,273,0
1608,1543,-828,1672,1,-4215,-2864,0
655,2828,-1464,-312,-321,-1461,2847,0
1076,-2064,737,1491,-885,3613,-1019,0
1791,556,-904,3711,3176,-1825,-678,0
-365,-413,2425,-407,-2202,-2284,613,0
-555,1293,-3574,803,-4706,-1375,2372,0
-3753,-2585,-464,-504,-2028,2584,2674,0
-1553,-822,-3538,2014,-577,593,602,0
-3083,-142,1815,1064,-148,1596,-2681,0
8,132,2227,712,-1964,601,-621,0
