@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
157,1.055556,0.507408,0.777778,0.162963,-13.333333,23.88889,7
194,1.777778,1.274074,1.888889,0.385185,-10.666667,20.444445,7
214,0.777778,0.651852,1.277778,0.240741,-5.444445,10.666667,7
237,2.555556,2.535671,2.333333,1.229273,-9.111111,18.333334,7
200,0.555555,0.42963,0.444444,0.251852,-5.777778,11.444445,7
218,1.166667,0.744444,1.166667,0.655555,-9.111111,17.777779,7
195,0.444444,0.403687,0.611111,0.680414,-4.777778,20.333334,7
210,0.944445,0.596296,1.833333,0.655555,-11.666667,19.88889,7
236,1.833333,3.455556,3.055555,5.529632,-4.888889,14.333333,7
160,1.444444,1.29386,1.444444,1.772214,-16.444445,28.555555,7
211,1.055556,0.490654,1.611111,1.254622,-13.222222,26.222221,7
232,1.833333,1.206464,1.5,1.722401,-6.777778,12.666667,7
181,1,0.632456,2.055555,2.037609,-8.222222,21.444445,7
177,0.944445,0.551852,1.444444,1.71852,-11.444445,24.555555,7
236,0.5,0.255556,3.777777,1.362964,-11.111111,22.222221,7
234,0.833333,0.3,0.888889,0.607407,-5.222222,8.777778,7
247,2.5,3.188889,2.666667,3.555555,-6.333334,12.444445,7
197,2.166667,0.691215,2.388889,1.58348,-7.222222,15.333333,7
167,0.888889,0.518518,2.055555,0.996296,-5.111111,17.11111,7
