@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
208,0,2.5,2.166666,16.074074,-10.222222,-4.888889,21.11111,7
244,0,1.277778,0.551852,7.740741,-3.222222,-2.222222,9.555555,7
232,0,2.388889,2.685185,13.555555,-6.666666,-3.666667,17,7
181,0,0.5,0.349603,11.666667,-8,-5.666666,16.222223,7
172,0,1.055555,1.06284,30.11111,-16.666666,0,35.666668,7
189,0,1,0.666667,12.925926,-6.111111,-11.111111,18.666668,7
180,0,1.111111,0.518518,13.851851,-12.555555,-2.222222,18.777779,7
196,0,1.277778,0.998146,13.37037,-5.444445,-8.777778,18.11111,7
248,0,2.055555,1.718095,26.88889,-11,-5.333334,32.333336,7
236,0,1.777778,2.696296,12.518518,-8.888889,-5.222222,17.222223,7
243,0,1.888889,1.851851,13.333333,-10.333333,-3.666667,18,7
181,0,1,0.632456,16.296297,-8.222222,-7.222222,21.444445,7
233,0,1.444444,1.148268,12.481482,-6.444445,-12.444445,18.777779,7
220,0,3.055556,15.262959,8.185185,-4.888889,-5.222222,11.555555,7
167,0,0.888889,0.562963,14.074074,-7.222222,8.111111,17.666668,7
173,0,1.444444,0.829631,17.148148,-10.777778,-4.777778,22.333334,7
166,0,1.777778,1.096297,16.962963,-13.888889,-1.888889,22.222221,7
173,0,1.166667,1.069787,19.222221,-8.333333,-8.333333,24.777779,7
196,0,1.222222,1.047041,15.333333,-3.666667,-11.666667,20.444445,7
237,0,1.666667,2.444445,5.851852,-4.888889,-3.888889,8.777778,7
240,0,1.055556,0.862963,14.148149,-9.777778,-3.444444,18.555555,7
215,0,0.833333,0.809664,18.074074,-11.555555,-7.888889,24.555555,7
245,0.111111,3.166667,3.016621,9.740741,-6.888889,-7.888889,14.666667,7
222,0,1.5,0.477778,14,-9.666667,-1,17.555555,7
183,0,1.5,0.936898,15.37037,-8.111111,-8.777778,21,7
247,0,2.5,3.188889,8.111111,-6.333334,-6.666666,12.444445,7
157,0,1.055556,0.507408,18.333334,-13.333333,-3.333333,23.88889,7
234,0,0.444445,0.118518,7.111111,-3.333333,-8.666667,11.111111,7
246,0,3.166667,2.094968,25.88889,-14.333333,-10.333333,34.11111,7
211,0,1.055556,0.490654,20.518518,-13.222222,-3.888889,26.222221,7
184,0,0.555555,0.344265,14.222222,-5.666666,-9.666667,19.333334,7
226,0,2.888889,1.98513,18,-12,-6.666666,24.222221,7
203,0,1.388889,0.742867,12.407408,-7.222222,-10.222222,18.222221,7
175,0,1.166667,0.62361,15.37037,-8.777778,-5.444445,20.11111,7
157,0,0.833334,0.3,24.296297,-15.222222,-0.222222,29.444445,7
158,0,0.999999,1.054093,22.185184,-17.222221,0.111111,27.88889,7
246,0,2.388889,1.085185,9.407408,0.444444,2.111111,10.333334,7
176,0,0.388889,0.151852,13,-8.666667,-3.666667,17.11111,7
190,0,1.388889,1.041722,19.88889,-11.666667,-8.333333,26.555555,7
169,0,0.833333,0.505525,12.814815,-6.444445,-9.111111,18,7
201,0,1.444444,0.918519,7.777778,-4.666666,-6.666666,11.555555,7
211,0,1.388889,0.879815,10.814815,-5.777778,-9.444445,15.888889,7
209,0,1.333333,0.666667,22.518518,-14.555555,-4.888889,29,7
162,0,0.944445,0.712326,19,-9.666667,-5,23.88889,7
232,0,1.277778,1.254621,12.703704,-5.111111,-11.111111,18.11111,7
164,0,0.944444,0.574133,23.148148,-4.111111,-12.111111,28.555555,7
203,0,3.055555,1.948408,19.518518,-12.222222,-5.555555,25.444445,7
237,0,2.555556,2.535671,14.148149,-9.111111,-3.444444,18.333334,7
242,0,1.611111,1.638653,14.814815,-10.444445,2.555556,17.444445,7
198,0,0.888889,0.620633,12.185185,-7.555555,-4.888889,16.333334,7
224,0,3.722222,3.707406,15.185185,-10.555555,-5.555555,20.555555,7
164,0,0.888889,0.403687,11.333333,-6.333334,-3,14.444445,7
148,0,0.777778,0.251851,15.962963,-11.888889,2.777778,19.444445,7
199,0,1.111111,0.518519,17.962963,-8.222222,-7.555555,23.222221,7
184,0,1.277778,0.774074,19.444445,-12.666667,-3.666667,24.88889,7
210,0,1.5,1.366666,12.962963,-10.555555,-2.888889,17.444445,7
245,0,1.388889,0.551851,14.222222,-9.333333,-3.333333,18.444445,7
152,0,0.722222,1.143419,25.037037,-16.11111,2.222222,29.666666,7
221,0,1.388889,1.485185,14.074074,-10.222222,-4.888889,19.11111,7
240,0.111111,3.055555,1.638654,20.444445,-15.666667,-5,27.333334,7
181,0,0.777777,0.750308,21.407408,-14.555555,-5.222222,28,7
164,0,0.388889,0.534027,19.814816,-14.111111,-3.111111,25.555555,7
236,0,1.722222,3.840741,13.962963,-9.555555,-4.555555,18.666668,7
242,0,2.722222,2.453268,24.074074,-14.555555,-4.888889,30.555555,7
193,0,2.055556,2.225275,16.185184,-8.555555,-5.888889,21,7
217,0,2.111111,5.096296,14.555555,-9.333333,-3.666667,18.88889,7
240,0,2.444444,1.951258,21.148148,-12.444445,-9.777778,28.555555,7
211,0,2.666667,6.08889,15.444445,-9,-0.666667,18.666668,7
237,0,0.944444,0.240741,5.777778,-4.666666,-4.666666,8.888889,7
197,0,0.333333,0.044444,6,-5.666666,-6,9.888889,7
202,0,1.5,1.822696,15.111111,-9.333333,-1,18.555555,7
174,0,1.888889,1.007406,19.074074,-11.888889,-3.888889,24.333334,7
242,0,1.888889,0.829629,11.740741,-9.222222,-2.888889,15.777778,7
233,0,2.777777,1.31852,11.703704,-10.111111,-2.111111,15.777778,7
249,0,3.5,2.306994,18,-10,-7,23.666666,7
211,0,1.666667,1.466667,16.37037,-7.777778,-5.111111,20.666668,7
219,0,2.777778,3.496297,5.592593,-4.444445,-3.777778,8.333334,7
184,0,0.5,0.077778,11.851851,-6.222222,-5.888889,15.888889,7
220,0,1.166667,0.833333,6.62963,-3.888889,-4.888889,9.555555,7
170,0,0.555556,0.45542,25.444445,-16,-0.333333,30.88889,7
222,0,2.111111,2.607407,9.333333,-2.333333,-5,11.777778,7
176,0,1.444444,0.655462,22.74074,-9.888889,-8.888889,29,7
166,0,0.611111,0.329629,13.37037,-6.444445,-3.777778,16.777779,7
249,0,2.444444,2.385186,8.555555,-1.666667,-3,10.111111,7
216,0,2.777777,1.327767,15.074074,-10.888889,-5.555555,20.555555,7
208,0,1.388889,0.418519,16.185184,-10.222222,-3.555556,20.777779,7
249,0,2.055556,2.062964,13.37037,-3.444444,-0.777778,15,7
215,0,3.111111,1.784709,17.185184,-8.222222,-4.555555,21.444445,7
248,0,1.611111,0.64693,15.296296,-1.555556,-7.222222,18.222221,7
225,0,1.5,1.00554,16.185184,-5.222222,-10.222222,21.333334,7
216,0,1.5,0.566667,7.074074,-5.888889,-6.222222,11.111111,7
170,0,1.277778,0.574134,16.407408,-10.888889,1.444444,19.555555,7
161,0,0.888889,0.501849,19.037037,-11.777778,-6.111111,25,7
226,0,1.555555,1.424651,11.888889,-5.333334,-11.666667,17.555555,7
215,0,1.555556,0.958394,23.037037,-17.777779,-1.444444,29.444445,7
185,0,0.611111,0.443053,10.740741,-7.888889,-2.888889,14.333333,7
246,0,2.333333,1.619328,22.814816,-11.777778,-9.444445,29.88889,7
191,0,1,0.311111,7.333334,-6,-5.666666,11.222222,7
160,0,2,0.843274,28.037037,-20.777779,4.888889,33.333336,7
235,0,1.444445,1.455513,25.88889,-14.333333,-5.666666,32.555557,7
169,0,1.111111,0.779364,17.11111,-11,2.666667,19.88889,7
239,0,2.5,2.433332,15.148149,-8.777778,-1.777778,18.666668,7
237,0,2.444444,1.327766,22.222221,-14,-7.666666,29.444445,7
224,0,0.944445,1.083547,14.62963,-4.222222,-9.555555,19.222221,7
184,0,1.611111,1.06284,13.62963,-6.555555,-6.888889,18.11111,7
218,0,1.777778,3.496296,8.444445,-9,-3.333333,12.555555,7
191,0,1,0.311111,7.333334,-6,-5.666666,11.222222,7
178,0,1.388889,2.685184,19.555555,-7.666666,-4.333334,23.555555,7
210,0,0.944445,0.596296,15.111111,-11.666667,-2.666667,19.88889,7
224,0,3.055556,2.559658,20.25926,-14.444445,-7.444445,27.555555,7
238,0,1.666667,1.135292,13.62963,-7.555555,-8.888889,19.11111,7
204,0,2.388889,1.69203,19.407408,-12.222222,-7.555555,26,7
220,0,0.944445,0.685185,14.62963,-9.222222,-4.555555,19.222221,7
170,0,0.777778,0.785184,19.555555,-13.333333,-2,24.666666,7
204,0,1.555555,0.958394,19,-14,-5.666666,25.555555,7
245,0,1.5,0.922223,16.11111,-12.666667,-3.333333,21.444445,7
249,0.111111,1.611111,2.42594,22.851852,-9.222222,-4.888889,27.555555,7
245,0,1.888889,2.162963,6.407407,-0.555556,-1.222222,7.222222,7
211,0,1.666667,1.333333,13.62963,-8.555555,-2.222222,17.222223,7
210,0,1.555556,0.544331,11.851851,-7.555555,-8.888889,17.333334,7
174,0,1.444445,1.16746,23.185184,-7.555555,-9.888889,29,7
189,0,0.833333,1.00554,17.296297,-8.222222,-9.555555,23.222221,7
156,0,0.5,0.278886,23.703703,-19.11111,5.222222,28.333334,7
248,0,3.333334,1.813529,19.555555,-12,-8.666667,26.444445,7
215,0,0.444445,0.074074,6.925926,-5.444445,-7.444445,11.222222,7
235,0,2.833333,1.748015,15.074074,-9.222222,-0.222222,18.222221,7
235,0,1.611111,1.307407,15.62963,-11.555555,0.777778,19.222221,7
157,0,0.666667,0.421638,19.666666,-9.666667,-3,23.88889,7
246,0,2.833333,1.917754,17.518518,-9.888889,-6.222222,22.88889,7
208,0,2.444444,2.429628,16.851852,-11.555555,-2.555556,21.555555,7
184,0,3.444444,11.851854,17.62963,-12.222222,-1.555556,22.222221,7
244,0,3.388889,2.195113,12.259259,-5.777778,-8.777778,17.11111,7
235,0,1.388889,1.06284,9.185185,-7.222222,-3.555556,12.777778,7
196,0,1.388889,2.018518,15.703704,-9.777778,-1.777778,19.555555,7
190,0,1.555555,0.750309,20.11111,-12.666667,-7.666666,26.88889,7
203,0,1.666667,1.646545,11.259259,-7.444445,-9.444445,16.88889,7
222,0,2.388889,2.64074,14.962963,-9.888889,-5.555555,20.11111,7
