@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
224,2.333334,19.222221,-4.222222,-9.555555,19.222221,1.860191,7
180,1.722222,17.777779,-7.444445,-5.111111,17.777779,2.212898,7
192,2.888889,13.777778,-3.888889,-7.555555,13.777778,1.908457,7
211,2.166666,23.11111,-10.555555,-4.888889,23.11111,2.327545,7
182,0.611111,24.666666,-9,-5.333334,24.666666,2.271693,7
211,1.666667,18.666668,-9,-0.666667,18.666668,2.554965,7
210,1.5,17.333334,-7.555555,-8.888889,17.333334,2.043726,7
180,1.944444,18.777779,-12.555555,-2.222222,18.777779,2.487917,7
218,1.611111,19.11111,-9.111111,-3.444444,19.11111,2.362146,7
187,0.833333,19.666668,-6,-7.333334,19.666668,2.038483,7
217,1.666667,17,-6.444445,-8.777778,17,2.006642,7
164,3.222223,25.555555,-14.111111,-3.111111,25.555555,2.459806,7
247,2.666667,12.444445,-6.333334,-6.666666,12.444445,2.117886,7
223,1.666667,10.444445,-5.333334,-6,10.444445,2.046588,7
157,0.777778,23.88889,-13.333333,-3.333333,23.88889,2.438615,7
215,4.722222,29.444445,-17.777779,-1.444444,29.444445,2.561049,7
183,2.166667,21,-8.111111,-8.777778,21,2.075874,7
183,4.722222,26,-15.888889,-2.555556,26,2.506807,7
247,2.222222,15.888889,-9.222222,-0.555556,15.888889,2.55309,7
220,1.444445,19.222221,-9.222222,-4.555555,19.222221,2.306884,7
232,1.5,12.666667,-6.777778,-4.777778,12.666667,2.201318,7
180,1.166667,28.222221,-15.333333,-1.666667,28.222221,2.541661,7
157,2.111111,23.88889,-9.666667,-3,23.88889,2.405202,7
239,2.277778,18.666668,-8.777778,-1.777778,18.666668,2.482445,7
244,3.611111,9.555555,-3.222222,-2.222222,9.555555,2.340587,7
185,2.388889,17.555555,-4.222222,-9.555555,17.555555,1.83885,7
201,2.055556,24.777779,-11.666667,-9,24.777779,2.176993,7
167,1.5,24.666666,-6.777778,-10.111111,24.666666,1.971572,7
181,1.277778,24,-11.555555,-2.555556,24,2.458471,7
189,1.055556,18.777779,-7.333334,-10.333333,18.777779,1.985552,7
237,1.777778,8.777778,-4.888889,-3.888889,8.777778,2.180526,7
201,3.111111,26.88889,-13.888889,-2.888889,26.88889,2.467938,7
191,1.5,11.222222,-6,-5.666666,11.222222,2.122422,7
233,2.611111,18.777779,-6.444445,-12.444445,18.777779,1.903686,7
184,0.833333,19.333334,-5.666666,-9.666667,19.333334,1.937892,7
245,2.277778,21.222221,-8.444445,-6.111111,21.222221,2.198051,7
204,3.333333,26,-12.222222,-7.555555,26,2.24441,7
249,2.666667,27.555555,-9.222222,-4.888889,27.555555,2.28263,7
219,3.222222,19.11111,-8.666667,-9,19.11111,2.0861,7
237,0.555555,11.777778,-4.333334,-7,11.777778,1.946502,7
191,1.5,11.222222,-6,-5.666666,11.222222,2.122422,7
231,2.666667,17,-10.555555,-3.555556,17,2.391307,7
197,0.611111,9.888889,-5.666666,-6,9.888889,2.074957,7
222,1.611111,20.11111,-9.888889,-5.555555,20.11111,2.280922,7
236,1.722222,18.666668,-9.555555,-4.555555,18.666668,2.32063,7
189,1.000001,23.222221,-8.222222,-9.555555,23.222221,2.060443,7
214,1.277778,10.666667,-5.444445,-6.111111,10.666667,2.058329,7
181,2.666667,23.88889,-7.555555,-5.222222,23.88889,2.189135,7
