@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
232,175,0.62361,2.833333,12.444445,13.555555,-5.444445,20.11111,7
248,149,0.788889,1.055555,14.444445,19.777779,2.333333,22.777779,7
24,215,0.809664,2.555556,14.222222,15.444445,-7.888889,24.555555,7
114,181,0.385186,0.888889,15.888889,18.777779,-3.444444,25.11111,7
196,244,0.551852,3.611111,6.666666,7,-2.222222,9.555555,7
112,201,1.295291,3.111111,16.666668,20.333334,-2.888889,26.88889,7
116,245,1.162691,2.277778,13.555555,14.333333,-6.111111,21.222221,7
63,179,0.222222,1.555556,9.777778,9.444445,-7.111111,16.222223,7
107,226,3.096296,3.555556,5.777778,6.555555,-3.888889,11.222222,7
166,222,0.834443,1.166667,8.666667,6.666666,-11.444445,16.11111,7
102,203,0.760117,1.333333,7.444445,6.444445,-10,15.444445,7
162,237,1.143419,2.666667,10.888889,10,-9.666667,18.777779,7
142,208,2.640738,2.499999,15.444445,14.888889,-11,25.333334,7
115,183,0.385185,2,14,17.333334,-2.333333,23,7
252,194,0.781736,2.055556,15,15.333333,-9.666667,25.333334,7
163,210,0.544331,1.5,9.333334,8.888889,-8.888889,17.333334,7
242,164,0.534027,3.222223,15.111111,18.777779,-3.111111,25.555555,7
99,160,0.843274,3.055555,21.11111,29.666666,4.888889,33.333336,7
245,176,0.516398,1,15.111111,17,-4.444445,23.333334,7
196,241,1.128749,1.166667,5.888889,7,-3.777778,11.888889,7
115,183,0.772202,4.722222,14.555555,19,-2.555556,26,7
55,209,1.295291,1.388889,10.333334,10.333334,-6.555555,16.88889,7
71,180,0.562963,3,18.333334,21.444445,-2.666667,27.222221,7
162,227,0.996296,3.166667,10.111111,14.444445,1.444444,17.444445,7
4,188,0.688531,2.333333,13.333333,14,-5.222222,19.88889,7
238,162,0.712326,2.666667,15.777778,17.333334,-5,23.88889,7
19,184,0.344265,0.833333,12.333333,11,-9.666667,19.333334,7
225,222,0.477778,1.777778,10.777778,13.666667,-1,17.555555,7
140,181,0.477778,1.277778,15.444445,18.444445,-2.555556,24,7
157,221,0.64693,1.222222,10.222222,8.111112,-12,18,7
35,167,0.928959,1.5,16.777779,15.666667,-10.111111,24.666666,7
60,181,1.200001,2.666667,17.11111,17.88889,-5.222222,23.88889,7
63,201,0.918519,0.944444,6.222222,5.555555,-6.666666,11.555555,7
20,248,0.833333,1.666667,10.555555,12.111111,-4,17.666668,7
240,190,0.750309,1.333333,15.888889,17.555555,-7.666666,26.88889,7
27,248,0.64693,3.166667,14.777778,12.888889,-7.222222,18.222221,7
214,246,1.917754,2.999999,14.222222,15.444445,-6.222222,22.88889,7
58,217,1.06284,1.666667,9.777778,9,-8.777778,17,7
117,224,2.559658,3.055556,15.444445,17.777779,-7.444445,27.555555,7
49,148,0.251851,6.666666,12,16.88889,2.777778,19.444445,7
114,238,1.135292,1.444444,11.111111,10.666667,-8.888889,19.11111,7
80,184,11.851854,4.166667,13.555555,17.11111,-1.555556,22.222221,7
170,185,0.443053,1.444445,8.111112,9.777778,-2.888889,14.333333,7
170,226,1.424651,2.388889,10.111111,8,-11.666667,17.555555,7
32,240,1.540803,2.277778,9.777778,9.333334,-8.444445,17.333334,7
173,219,3.496297,2.833333,4.111111,4.333334,-3.777778,8.333334,7
200,215,0.958394,4.722222,17.11111,22.555555,-1.444444,29.444445,7
197,229,1.574073,1.166666,14.111111,17.88889,0.444444,21.222221,7
242,183,0.936898,2.166667,12.666667,12.444445,-8.777778,21,7
158,219,3.529631,2.111111,11.444445,13.555555,-4,19.666668,7
128,196,1.244444,1.888889,15.666667,18.555555,-3.222222,24.666666,7
36,243,1.851851,2,9.888889,12.111111,-3.666667,18,7
223,185,0.349603,2.388889,11.555555,9.777778,-9.555555,17.555555,7
160,210,1.129629,1.222222,13.777778,16,-4.444445,22.666666,7
163,166,1.096297,2.444445,12.333333,16.333334,-1.888889,22.222221,7
