@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
157,0,0,0.3,24.296297,19.222221,-15.222222,15.444445,7
235,0,0,1.06284,9.185185,6.777778,-7.222222,10.777778,7
199,0,0,0.443053,14.518518,11.111111,-10.222222,10.111111,7
190,0,0,0.750309,20.11111,15.888889,-12.666667,20.333334,7
219,0,0,2.237724,13.222222,10.333334,-8.666667,17.666666,7
223,0,0,5.722223,6.666666,4.888889,-5.333334,11.333333,7
247,0,0,1.247219,12.62963,9.555555,-9.222222,9.777778,7
191,0.111111,0,0.507408,15.185185,12.111111,-9.222222,10.111111,7
240,0.111111,0,0.862963,14.148149,10.888889,-9.777778,13.222222,7
172,0,0,0.507407,16.074074,12.333333,-11.222222,14.444445,7
245,0.111111,0,0.551851,14.222222,11.111111,-9.333333,12.666667,7
195,0.111111,0,1.574073,8.518518,6.333334,-6.555555,11.444445,7
234,0,0,0.3,5.740741,4,-5.222222,9.111111,7
156,0,0,0.278886,23.703703,17.333334,-19.11111,13.888889,7
237,0,0,1.327766,22.222221,17.555555,-14,21.666666,7
225,0,0,1.00554,16.185184,14.444445,-5.222222,15.444445,7
239,0,0,1.451691,10.37037,7.666666,-8.111111,10.222222,7
244,0,0,2.195113,12.259259,10.333334,-5.777778,14.555555,7
235,0,0,1.455513,25.88889,21.11111,-14.333333,20,7
233,0,0,1.540803,26.814816,21.88889,-14.777778,19.88889,7
218,0,0,2.42963,14.925926,11.888889,-9.111111,12.555555,7
201,0,0,0.327731,10.666667,8.666667,-6,17,7
199,0,0,0.788811,15,13.333333,-5,14.666667,7
218,0,0,0.744444,13.703704,10.666667,-9.111111,12.222222,7
244,0.111111,0,0.640741,10.37037,9.666667,-2.111111,3.888889,7
186,0,0,0.340741,12.074074,9.333334,-8.222222,12.111111,7
211,0.222222,0,0.879815,10.814815,8.888889,-5.777778,15.222222,7
181,0,0,0.385186,19.925926,15.888889,-12.111111,15.555555,7
164,0,0,0.211111,13.666667,11.666667,-6,2,7
204,0,0,0.958394,19,14.333333,-14,19.666666,7
187,0,0,0.344265,15.222222,13.222222,-6,13.333333,7
220,0,0,0.833333,6.62963,5.333334,-3.888889,8.777778,7
164,0.111111,0,0.534027,19.814816,15.111111,-14.111111,17.222221,7
185,0,0,0.349603,12.962963,11.555555,-4.222222,13.777778,7
193,0,0,0.952579,14.444445,11.666667,-8.333333,14,7
189,0,0,1.00554,17.296297,14.555555,-8.222222,17.777779,7
